prediction_key,lead_id,stage,score_time,n_candidates,n_snapshot_found,n_availability_known,n_no_snapshot,n_stale_gt_90d,availability_known_rate,max_snapshot_age_days
L3744:T2:I16994,3744,T2,2026-06-20T17:57:00.000Z,19,19,19,0,0,1,67.74791666666667
L3745:T0,3745,T0,2025-09-18T00:00:00.000Z,32,32,28,0,4,0.875,225
L3745:T1:I16995,3745,T1,2025-09-21T09:49:05.000Z,33,33,28,0,5,0.8484848484848485,228.40908564814814
L3745:T2:I16998,3745,T2,2025-09-24T13:49:53.000Z,33,33,29,0,4,0.8787878787878788,140.57630787037036
L3745:T2:I16997,3745,T2,2025-09-27T14:19:54.000Z,33,33,29,0,4,0.8787878787878788,143.59715277777778
L3745:T2:I16996,3745,T2,2025-09-29T13:18:06.000Z,33,33,29,0,4,0.8787878787878788,145.55423611111112
L3745:T2:I17000,3745,T2,2025-10-01T18:57:19.000Z,33,33,29,0,4,0.8787878787878788,147.78980324074075
L3745:T2:I17001,3745,T2,2025-12-09T19:15:00.000Z,41,41,35,0,6,0.8536585365853658,157.80208333333334
L3745:T2:I17002,3745,T2,2026-03-17T07:50:00.000Z,47,47,46,0,1,0.9787234042553191,98.32638888888889
L3745:T2:I16999,3745,T2,2026-05-02T18:16:00.000Z,52,52,52,0,0,1,89.7611111111111
L3746:T0,3746,T0,2025-11-14T00:00:00.000Z,14,13,12,1,1,0.8571428571428571,157
L3746:T1:I17003,3746,T1,2025-12-27T15:38:00.000Z,15,14,13,1,1,0.8666666666666667,200.6513888888889
L3747:T0,3747,T0,2025-10-13T00:00:00.000Z,25,24,21,1,3,0.84,110
L3747:T1:I17004,3747,T1,2025-10-17T07:44:16.000Z,26,25,21,1,4,0.8076923076923077,114.32240740740741
L3747:T2:I17006,3747,T2,2025-10-24T18:18:48.000Z,26,26,22,0,4,0.8461538461538461,121.76305555555555
L3747:T2:I17005,3747,T2,2025-10-26T15:19:54.000Z,28,28,24,0,4,0.8571428571428571,123.63881944444445
L3747:T2:I17007,3747,T2,2025-12-18T16:07:00.000Z,33,33,28,0,5,0.8484848484848485,176.67152777777778
L3748:T0,3748,T0,2026-01-26T00:00:00.000Z,59,59,53,0,6,0.8983050847457628,168
L3748:T1:I17008,3748,T1,2026-01-28T12:48:30.000Z,60,60,55,0,5,0.9166666666666666,170.53368055555555
L3749:T0,3749,T0,2026-04-21T00:00:00.000Z,31,31,30,0,1,0.967741935483871,129
L3749:T1:I17010,3749,T1,2026-04-28T10:30:02.000Z,31,31,30,0,1,0.967741935483871,136.43752314814816
L3749:T2:I17009,3749,T2,2026-05-12T14:32:00.000Z,33,33,32,0,1,0.9696969696969697,150.60555555555555
L3750:T0,3750,T0,2025-09-17T00:00:00.000Z,17,17,14,0,3,0.8235294117647058,170
L3750:T1:I17014,3750,T1,2025-09-27T20:45:12.000Z,18,18,17,0,1,0.9444444444444444,180.8647222222222
L3750:T2:I17012,3750,T2,2025-09-29T12:24:00.000Z,18,18,17,0,1,0.9444444444444444,182.51666666666668
L3750:T2:I17015,3750,T2,2025-09-30T11:52:35.000Z,18,18,17,0,1,0.9444444444444444,183.49484953703703
L3750:T2:I17013,3750,T2,2025-09-30T15:35:16.000Z,18,18,17,0,1,0.9444444444444444,183.64949074074073
L3750:T2:I17016,3750,T2,2025-12-23T09:45:00.000Z,20,20,18,0,2,0.9,153.40625
L3750:T2:I17017,3750,T2,2026-02-04T10:00:00.000Z,25,25,22,0,3,0.88,196.41666666666666
L3750:T2:I17011,3750,T2,2026-06-16T13:02:00.000Z,28,28,28,0,0,1,74.54305555555555
L3751:T0,3751,T0,2025-11-05T00:00:00.000Z,29,29,23,0,6,0.7931034482758621,224
L3751:T1:I17019,3751,T1,2025-11-08T14:51:09.000Z,30,30,24,0,6,0.8,227.61885416666667
L3751:T2:I17018,3751,T2,2025-11-16T09:35:31.000Z,30,30,23,0,7,0.7666666666666667,235.39966435185184
L3751:T2:I17020,3751,T2,2025-11-17T10:41:22.000Z,31,31,24,0,7,0.7741935483870968,236.44539351851853
L3752:T0,3752,T0,2026-06-25T00:00:00.000Z,100,100,99,0,1,0.99,123
L3752:T1:I17024,3752,T1,2026-06-27T11:26:02.000Z,102,102,101,0,1,0.9901960784313726,125.47641203703704
L3752:T2:I17021,3752,T2,2026-06-27T20:07:20.000Z,102,102,101,0,1,0.9901960784313726,125.83842592592593
L3752:T2:I17022,3752,T2,2026-06-30T13:37:00.000Z,101,101,100,0,1,0.9900990099009901,128.5673611111111
L3752:T2:I17023,3752,T2,2026-07-04T19:11:21.000Z,102,102,101,0,1,0.9901960784313726,132.7995486111111
L3753:T0,3753,T0,2025-09-14T00:00:00.000Z,19,18,15,1,3,0.7894736842105263,108
L3753:T1:I17027,3753,T1,2025-09-20T14:13:45.000Z,20,19,15,1,4,0.75,114.59288194444444
L3753:T2:I17028,3753,T2,2025-09-20T19:12:29.000Z,20,19,15,1,4,0.75,114.80033564814815
L3753:T2:I17026,3753,T2,2025-09-23T09:28:47.000Z,20,19,15,1,4,0.75,117.39498842592593
L3753:T2:I17025,3753,T2,2025-10-18T14:32:00.000Z,22,21,17,1,4,0.7727272727272727,142.60555555555555
L3754:T0,3754,T0,2025-09-26T00:00:00.000Z,15,15,13,0,2,0.8666666666666667,142
L3754:T1:I17029,3754,T1,2026-04-02T20:32:00.000Z,29,29,29,0,0,1,86.85555555555555
L3755:T0,3755,T0,2025-06-05T00:00:00.000Z,15,12,11,3,1,0.7333333333333333,109
L3755:T1:I17032,3755,T1,2025-06-07T10:18:35.000Z,16,13,12,3,1,0.75,111.42957175925926
L3755:T2:I17033,3755,T2,2025-06-07T10:59:51.000Z,16,13,12,3,1,0.75,111.45822916666667
L3755:T2:I17034,3755,T2,2025-06-09T12:58:32.000Z,16,13,12,3,1,0.75,113.54064814814815
L3755:T2:I17031,3755,T2,2025-06-26T07:27:00.000Z,17,15,15,2,0,0.8823529411764706,86.31041666666667
L3755:T2:I17030,3755,T2,2025-12-16T20:30:00.000Z,21,21,20,0,1,0.9523809523809523,137.85416666666666
L3756:T0,3756,T0,2025-12-20T00:00:00.000Z,30,30,29,0,1,0.9666666666666667,107
L3756:T1:I17036,3756,T1,2025-12-22T11:59:48.000Z,31,31,30,0,1,0.967741935483871,109.49986111111112
L3756:T2:I17037,3756,T2,2025-12-28T11:42:46.000Z,31,31,30,0,1,0.967741935483871,91.4880324074074
L3756:T2:I17039,3756,T2,2025-12-30T07:18:16.000Z,31,31,30,0,1,0.967741935483871,93.30435185185185
L3756:T2:I17035,3756,T2,2026-01-01T13:54:27.000Z,32,32,31,0,1,0.96875,95.57947916666667
L3756:T2:I17038,3756,T2,2026-01-02T15:01:21.000Z,32,32,31,0,1,0.96875,96.6259375
L3757:T0,3757,T0,2026-06-30T00:00:00.000Z,24,24,24,0,0,1,77
L3757:T1:I17043,3757,T1,2026-06-30T08:26:31.000Z,25,25,25,0,0,1,77.35174768518519
L3757:T2:I17044,3757,T2,2026-07-06T17:56:07.000Z,25,25,25,0,0,1,83.74730324074073
L3757:T2:I17041,3757,T2,2026-07-08T14:50:14.000Z,25,25,25,0,0,1,85.61821759259259
L3757:T2:I17040,3757,T2,2026-07-08T18:54:02.000Z,24,24,24,0,0,1,85.78752314814815
L3757:T2:I17042,3757,T2,2026-07-13T17:35:37.000Z,25,25,24,0,1,0.96,90.73306712962963
L3758:T0,3758,T0,2026-01-06T00:00:00.000Z,25,25,23,0,2,0.92,200
L3758:T1:I17046,3758,T1,2026-01-07T19:26:47.000Z,26,26,24,0,2,0.9230769230769231,201.8102662037037
L3758:T2:I17048,3758,T2,2026-01-10T11:10:55.000Z,26,26,24,0,2,0.9230769230769231,204.46591435185186
L3758:T2:I17049,3758,T2,2026-01-18T14:25:13.000Z,27,27,25,0,2,0.9259259259259259,212.6008449074074
L3758:T2:I17047,3758,T2,2026-02-10T07:08:00.000Z,27,27,25,0,2,0.9259259259259259,210.29722222222222
L3758:T2:I17045,3758,T2,2026-03-09T16:09:00.000Z,28,28,25,0,3,0.8928571428571429,237.67291666666668
L3759:T0,3759,T0,2026-01-13T00:00:00.000Z,63,63,59,0,4,0.9365079365079365,179
L3759:T1:I17057,3759,T1,2026-01-14T12:51:42.000Z,65,65,61,0,4,0.9384615384615385,180.53590277777778
L3759:T2:I17056,3759,T2,2026-01-17T09:52:36.000Z,65,65,61,0,4,0.9384615384615385,183.4115277777778
L3759:T2:I17052,3759,T2,2026-01-21T17:12:50.000Z,65,65,61,0,4,0.9384615384615385,187.71724537037036
L3759:T2:I17054,3759,T2,2026-01-23T10:22:33.000Z,66,66,63,0,3,0.9545454545454546,189.4323263888889
L3759:T2:I17053,3759,T2,2026-01-25T12:54:07.000Z,66,66,63,0,3,0.9545454545454546,191.53758101851852
L3759:T2:I17055,3759,T2,2026-01-26T11:02:56.000Z,66,66,64,0,2,0.9696969696969697,136.46037037037038
L3759:T2:I17051,3759,T2,2026-03-04T13:06:00.000Z,69,69,66,0,3,0.9565217391304348,116.54583333333333
L3759:T2:I17050,3759,T2,2026-06-24T09:03:00.000Z,77,77,76,0,1,0.987012987012987,190.37708333333333
L3760:T0,3760,T0,2026-06-25T00:00:00.000Z,43,43,42,0,1,0.9767441860465116,99
L3760:T1:I17059,3760,T1,2026-07-01T12:30:07.000Z,45,45,43,0,2,0.9555555555555556,105.52091435185186
L3760:T2:I17058,3760,T2,2026-07-07T20:50:09.000Z,44,44,41,0,3,0.9318181818181818,111.86815972222222
L3761:T0,3761,T0,2025-03-04T00:00:00.000Z,26,14,14,12,0,0.5384615384615384,55
L3761:T1:I17064,3761,T1,2025-03-13T20:10:58.000Z,29,16,16,13,0,0.5517241379310345,64.84094907407408
L3761:T2:I17067,3761,T2,2025-04-13T20:58:00.000Z,35,18,17,17,1,0.4857142857142857,95.87361111111112
L3761:T2:I17063,3761,T2,2025-05-15T08:56:00.000Z,43,30,27,13,3,0.627906976744186,110.37222222222222
L3761:T2:I17061,3761,T2,2025-09-12T20:19:00.000Z,60,60,51,0,9,0.85,230.84652777777777
L3761:T2:I17065,3761,T2,2025-12-24T09:20:00.000Z,71,71,67,0,4,0.9436619718309859,173.38888888888889
L3761:T2:I17062,3761,T2,2026-02-10T12:57:00.000Z,76,76,68,0,8,0.8947368421052632,171.53958333333333
L3761:T2:I17060,3761,T2,2026-05-09T19:46:00.000Z,90,90,88,0,2,0.9777777777777777,226.82361111111112
L3761:T2:I17066,3761,T2,2026-06-16T19:15:00.000Z,91,91,86,0,5,0.945054945054945,117.80208333333333
L3762:T0,3762,T0,2025-06-16T00:00:00.000Z,18,14,12,4,2,0.6666666666666666,134
L3762:T1:I17072,3762,T1,2025-06-16T14:26:30.000Z,19,14,12,5,2,0.631578947368421,134.6017361111111
L3762:T2:I17071,3762,T2,2025-06-17T17:02:23.000Z,19,15,13,4,2,0.6842105263157895,135.70998842592593
L3762:T2:I17070,3762,T2,2025-06-27T16:05:17.000Z,20,17,14,3,3,0.7,120.67033564814815
L3762:T2:I17068,3762,T2,2025-06-29T07:09:23.000Z,20,17,14,3,3,0.7,122.29818287037037
L3762:T2:I17075,3762,T2,2025-09-25T10:49:00.000Z,24,24,22,0,2,0.9166666666666666,182.45069444444445
L3762:T2:I17073,3762,T2,2025-09-27T13:50:00.000Z,24,24,22,0,2,0.9166666666666666,184.57638888888889
L3762:T2:I17074,3762,T2,2026-06-02T13:17:00.000Z,31,31,30,0,1,0.967741935483871,133.5534722222222
L3762:T2:I17069,3762,T2,2026-06-13T08:05:00.000Z,31,31,31,0,0,1,89.33680555555556
L3763:T0,3763,T0,2025-03-12T00:00:00.000Z,17,7,7,10,0,0.4117647058823529,57
L3763:T1:I17077,3763,T1,2025-03-12T12:27:39.000Z,18,7,7,11,0,0.3888888888888889,57.51920138888889
L3763:T2:I17076,3763,T2,2025-03-14T14:12:52.000Z,19,8,8,11,0,0.42105263157894735,59.592268518518516
L3763:T2:I17082,3763,T2,2025-03-18T13:37:19.000Z,19,13,13,6,0,0.6842105263157895,63.56758101851852
L3763:T2:I17079,3763,T2,2025-03-19T20:19:04.000Z,19,12,12,7,0,0.631578947368421,64.84657407407407
L3763:T2:I17080,3763,T2,2025-03-22T10:29:49.000Z,19,13,13,6,0,0.6842105263157895,67.43737268518518
L3763:T2:I17081,3763,T2,2025-03-25T20:38:03.000Z,19,12,12,7,0,0.631578947368421,70.85975694444444
L3763:T2:I17078,3763,T2,2025-10-24T13:38:00.000Z,31,31,26,0,5,0.8387096774193549,172.56805555555556
L3764:T0,3764,T0,2026-05-22T00:00:00.000Z,34,34,34,0,0,1,67
L3764:T1:I17083,3764,T1,2026-05-25T19:22:51.000Z,35,35,35,0,0,1,70.80753472222223
L3764:T2:I17085,3764,T2,2026-05-26T09:59:15.000Z,35,35,35,0,0,1,71.41614583333333
L3764:T2:I17084,3764,T2,2026-05-26T20:34:03.000Z,35,35,35,0,0,1,71.85697916666666
L3764:T2:I17088,3764,T2,2026-05-28T19:39:07.000Z,35,35,35,0,0,1,73.81883101851852
L3764:T2:I17086,3764,T2,2026-05-31T07:38:17.000Z,35,35,35,0,0,1,66.31825231481481
L3764:T2:I17089,3764,T2,2026-05-31T20:35:08.000Z,35,35,35,0,0,1,71.85773148148148
L3764:T2:I17087,3764,T2,2026-06-02T12:54:49.000Z,36,36,36,0,0,1,68.53806712962962
L3765:T0,3765,T0,2025-11-01T00:00:00.000Z,17,17,17,0,0,1,81
L3765:T1:I17090,3765,T1,2025-11-09T14:55:46.000Z,19,19,19,0,0,1,89.62206018518519
L3766:T0,3766,T0,2026-01-28T00:00:00.000Z,36,36,34,0,2,0.9444444444444444,99
L3766:T1:I17092,3766,T1,2026-01-29T20:22:38.000Z,37,37,34,0,3,0.918918918918919,100.84905092592592
L3766:T2:I17091,3766,T2,2026-01-31T11:32:44.000Z,37,37,35,0,2,0.9459459459459459,102.48106481481481
L3766:T2:I17093,3766,T2,2026-02-08T10:50:11.000Z,39,39,38,0,1,0.9743589743589743,110.4515162037037
L3766:T2:I17094,3766,T2,2026-04-05T10:04:00.000Z,41,41,40,0,1,0.975609756097561,144.41944444444445
L3767:T0,3767,T0,2025-12-25T00:00:00.000Z,48,48,46,0,2,0.9583333333333334,124
L3767:T1:I17098,3767,T1,2025-12-27T20:28:51.000Z,49,49,47,0,2,0.9591836734693877,126.85336805555555
L3767:T2:I17096,3767,T2,2025-12-29T18:28:17.000Z,48,48,46,0,2,0.9583333333333334,128.7696412037037
L3767:T2:I17097,3767,T2,2026-01-04T18:43:58.000Z,49,49,47,0,2,0.9591836734693877,134.7805324074074
L3767:T2:I17095,3767,T2,2026-03-09T15:14:00.000Z,54,54,51,0,3,0.9444444444444444,118.63472222222222
L3768:T0,3768,T0,2026-03-30T00:00:00.000Z,18,18,17,0,1,0.9444444444444444,123
L3768:T1:I17100,3768,T1,2026-04-02T16:28:21.000Z,19,19,18,0,1,0.9473684210526315,91.68635416666666
L3768:T2:I17099,3768,T2,2026-04-03T13:51:52.000Z,19,19,18,0,1,0.9473684210526315,92.57768518518519
L3768:T2:I17101,3768,T2,2026-04-05T16:01:10.000Z,19,19,18,0,1,0.9473684210526315,94.66747685185184
L3768:T2:I17103,3768,T2,2026-04-09T13:08:57.000Z,18,18,18,0,0,1,59.54788194444444
L3768:T2:I17102,3768,T2,2026-04-11T08:24:51.000Z,19,19,19,0,0,1,61.350590277777776
L3769:T0,3769,T0,2025-06-28T00:00:00.000Z,28,18,17,10,1,0.6071428571428571,109
L3769:T1:I17104,3769,T1,2025-07-03T15:03:03.000Z,29,23,22,6,1,0.7586206896551724,114.62711805555556
L3769:T2:I17105,3769,T2,2025-07-08T18:57:18.000Z,29,23,22,6,1,0.7586206896551724,119.78979166666667
L3769:T2:I17106,3769,T2,2025-09-14T14:01:00.000Z,38,36,33,2,3,0.868421052631579,129.58402777777778
L3770:T0,3770,T0,2025-05-24T00:00:00.000Z,33,28,25,5,3,0.7575757575757576,100
L3770:T1:I17107,3770,T1,2025-05-24T18:25:24.000Z,34,29,26,5,3,0.7647058823529411,100.76763888888888
L3770:T2:I17108,3770,T2,2025-05-30T16:46:20.000Z,36,31,27,5,4,0.75,106.6988425925926
L3770:T2:I17113,3770,T2,2025-05-31T11:26:51.000Z,35,30,26,5,4,0.7428571428571429,107.47697916666667
L3770:T2:I17111,3770,T2,2025-06-02T15:13:37.000Z,36,31,27,5,4,0.75,109.63445601851852
L3770:T2:I17112,3770,T2,2025-06-06T09:01:18.000Z,35,30,26,5,4,0.7428571428571429,113.37590277777778
L3770:T2:I17114,3770,T2,2025-06-06T10:01:43.000Z,36,31,27,5,4,0.75,113.4178587962963
L3770:T2:I17109,3770,T2,2025-10-06T14:21:00.000Z,58,57,52,1,5,0.896551724137931,231.59791666666666
L3770:T2:I17110,3770,T2,2026-04-06T13:15:00.000Z,75,75,74,0,1,0.9866666666666667,100.55208333333333
L3771:T0,3771,T0,2025-01-08T00:00:00.000Z,21,1,1,20,0,0.047619047619047616,2
L3771:T1:I17121,3771,T1,2025-02-24T11:35:00.000Z,26,9,9,17,0,0.34615384615384615,49.482638888888886
L3771:T2:I17120,3771,T2,2025-03-27T09:33:00.000Z,33,18,18,15,0,0.5454545454545454,80.39791666666666
L3771:T2:I17117,3771,T2,2025-06-30T17:50:00.000Z,38,32,28,6,4,0.7368421052631579,142.74305555555554
L3771:T2:I17115,3771,T2,2025-07-15T11:02:00.000Z,39,33,30,6,3,0.7692307692307693,157.4597222222222
L3771:T2:I17119,3771,T2,2025-12-26T11:39:00.000Z,51,51,46,0,5,0.9019607843137255,231.48541666666668
L3771:T2:I17116,3771,T2,2026-02-02T17:08:00.000Z,55,55,50,0,5,0.9090909090909091,269.7138888888889
L3771:T2:I17118,3771,T2,2026-02-14T08:18:00.000Z,56,56,52,0,4,0.9285714285714286,281.34583333333336
L3772:T0,3772,T0,2026-06-18T00:00:00.000Z,36,36,36,0,0,1,88
L3772:T1:I17122,3772,T1,2026-06-23T07:10:31.000Z,37,37,36,0,1,0.972972972972973,93.29896990740741
L3772:T2:I17126,3772,T2,2026-06-24T15:58:34.000Z,37,37,36,0,1,0.972972972972973,94.6656712962963
L3772:T2:I17125,3772,T2,2026-06-29T07:37:54.000Z,38,38,37,0,1,0.9736842105263158,99.31798611111111
L3772:T2:I17124,3772,T2,2026-06-30T17:44:25.000Z,38,38,37,0,1,0.9736842105263158,100.73917824074074
L3772:T2:I17123,3772,T2,2026-07-01T10:57:29.000Z,38,38,37,0,1,0.9736842105263158,101.45658564814815
L3773:T0,3773,T0,2025-12-10T00:00:00.000Z,31,31,28,0,3,0.9032258064516129,119
L3773:T1:I17127,3773,T1,2025-12-20T17:11:40.000Z,33,33,30,0,3,0.9090909090909091,129.7164351851852
L3773:T2:I17128,3773,T2,2025-12-23T10:23:06.000Z,33,33,30,0,3,0.9090909090909091,132.43270833333332
L3774:T0,3774,T0,2025-10-29T00:00:00.000Z,22,22,19,0,3,0.8636363636363636,217
L3774:T1:I17130,3774,T1,2025-11-05T10:50:33.000Z,23,23,20,0,3,0.8695652173913043,224.45177083333334
L3774:T2:I17136,3774,T2,2025-11-08T07:25:08.000Z,23,23,20,0,3,0.8695652173913043,227.30912037037038
L3774:T2:I17132,3774,T2,2025-11-09T08:56:41.000Z,23,23,20,0,3,0.8695652173913043,228.37269675925927
L3774:T2:I17135,3774,T2,2025-11-11T08:48:09.000Z,23,23,19,0,4,0.8260869565217391,230.36677083333333
L3774:T2:I17133,3774,T2,2025-11-11T13:06:16.000Z,23,23,19,0,4,0.8260869565217391,230.5460185185185
L3774:T2:I17134,3774,T2,2025-11-29T07:49:00.000Z,24,24,21,0,3,0.875,248.32569444444445
L3774:T2:I17131,3774,T2,2025-12-05T08:02:00.000Z,24,24,22,0,2,0.9166666666666666,168.3347222222222
L3774:T2:I17129,3774,T2,2025-12-26T20:30:00.000Z,26,26,23,0,3,0.8846153846153846,189.85416666666666
L3775:T0,3775,T0,2025-03-17T00:00:00.000Z,5,2,2,3,0,0.4,20
L3775:T1:I17139,3775,T1,2025-07-10T07:10:00.000Z,12,10,10,2,0,0.8333333333333334,71.29861111111111
L3775:T2:I17137,3775,T2,2025-10-02T17:04:00.000Z,18,17,17,1,0,0.9444444444444444,73.71111111111111
L3775:T2:I17138,3775,T2,2026-03-27T12:31:00.000Z,25,25,24,0,1,0.96,101.52152777777778
L3775:T2:I17141,3775,T2,2026-06-08T10:48:00.000Z,31,31,29,0,2,0.9354838709677419,131.45
L3775:T2:I17140,3775,T2,2026-06-28T10:34:00.000Z,32,32,31,0,1,0.96875,93.44027777777778
L3776:T0,3776,T0,2025-12-13T00:00:00.000Z,59,59,53,0,6,0.8983050847457628,148
L3776:T1:I17142,3776,T1,2026-01-01T16:20:00.000Z,60,60,56,0,4,0.9333333333333333,167.68055555555554
L3776:T2:I17143,3776,T2,2026-05-25T10:42:00.000Z,74,74,71,0,3,0.9594594594594594,160.44583333333333
L3777:T0,3777,T0,2025-10-21T00:00:00.000Z,43,43,42,0,1,0.9767441860465116,138
L3777:T1:I17146,3777,T1,2025-10-23T14:10:24.000Z,43,43,40,0,3,0.9302325581395349,140.59055555555557
L3777:T2:I17149,3777,T2,2025-10-23T17:16:44.000Z,44,44,41,0,3,0.9318181818181818,140.7199537037037
L3777:T2:I17148,3777,T2,2025-10-26T09:44:23.000Z,44,44,41,0,3,0.9318181818181818,95.40582175925925
L3777:T2:I17144,3777,T2,2025-10-26T17:07:06.000Z,44,44,41,0,3,0.9318181818181818,95.71326388888889
L3777:T2:I17150,3777,T2,2025-10-31T18:59:41.000Z,44,44,42,0,2,0.9545454545454546,100.79144675925926
L3777:T2:I17151,3777,T2,2025-11-01T13:20:55.000Z,44,44,42,0,2,0.9545454545454546,101.55619212962964
L3777:T2:I17147,3777,T2,2025-11-03T08:31:21.000Z,45,45,43,0,2,0.9555555555555556,103.35510416666666
L3777:T2:I17145,3777,T2,2026-01-23T15:11:00.000Z,51,51,49,0,2,0.9607843137254902,130.6326388888889
L3778:T0,3778,T0,2026-06-30T00:00:00.000Z,21,21,21,0,0,1,42
L3778:T1:I17154,3778,T1,2026-07-01T14:44:39.000Z,22,22,22,0,0,1,43.61434027777778
L3778:T2:I17156,3778,T2,2026-07-05T18:33:56.000Z,22,22,22,0,0,1,47.77356481481481
L3778:T2:I17152,3778,T2,2026-07-08T14:39:34.000Z,22,22,22,0,0,1,50.61081018518519
L3778:T2:I17155,3778,T2,2026-07-08T14:40:33.000Z,21,21,21,0,0,1,50.611493055555556
L3778:T2:I17153,3778,T2,2026-07-09T08:47:33.000Z,22,22,22,0,0,1,51.36635416666667
L3779:T0,3779,T0,2026-05-12T00:00:00.000Z,36,36,35,0,1,0.9722222222222222,98
L3779:T1:I17162,3779,T1,2026-05-12T11:11:03.000Z,37,37,36,0,1,0.972972972972973,98.46600694444444
L3779:T2:I17158,3779,T2,2026-05-14T20:30:09.000Z,37,37,36,0,1,0.972972972972973,100.85427083333333
L3779:T2:I17157,3779,T2,2026-05-15T10:52:11.000Z,37,37,36,0,1,0.972972972972973,101.45290509259259
L3779:T2:I17159,3779,T2,2026-05-17T09:44:16.000Z,37,37,36,0,1,0.972972972972973,103.40574074074074
L3779:T2:I17161,3779,T2,2026-05-21T20:02:53.000Z,37,37,34,0,3,0.918918918918919,107.83533564814815
L3779:T2:I17160,3779,T2,2026-05-22T20:44:20.000Z,37,37,34,0,3,0.918918918918919,108.86412037037037
L3780:T0,3780,T0,2025-01-19T00:00:00.000Z,11,1,1,10,0,0.09090909090909091,0
L3780:T1:I17165,3780,T1,2025-01-21T18:36:39.000Z,12,1,1,11,0,0.08333333333333333,2.775451388888889
L3780:T2:I17167,3780,T2,2025-07-08T15:55:00.000Z,21,20,14,1,6,0.6666666666666666,163.66319444444446
L3780:T2:I17163,3780,T2,2025-08-08T15:48:00.000Z,25,24,21,1,3,0.84,151.65833333333333
L3780:T2:I17168,3780,T2,2025-11-29T09:26:00.000Z,29,29,28,0,1,0.9655172413793104,90.39305555555555
L3780:T2:I17164,3780,T2,2026-02-17T11:06:00.000Z,33,33,31,0,2,0.9393939393939394,119.4625
L3780:T2:I17170,3780,T2,2026-03-10T13:09:00.000Z,33,33,32,0,1,0.9696969696969697,114.54791666666667
L3780:T2:I17169,3780,T2,2026-04-21T13:07:00.000Z,36,36,36,0,0,1,57.546527777777776
L3780:T2:I17166,3780,T2,2026-04-23T19:41:00.000Z,37,37,37,0,0,1,59.82013888888889
L3781:T0,3781,T0,2025-09-25T00:00:00.000Z,47,44,42,3,2,0.8936170212765957,130
L3781:T1:I17174,3781,T1,2025-09-25T17:56:05.000Z,48,45,43,3,2,0.8958333333333334,130.7472800925926
L3781:T2:I17173,3781,T2,2025-10-01T09:44:57.000Z,48,46,46,2,0,0.9583333333333334,80.40621527777778
L3781:T2:I17172,3781,T2,2025-10-02T08:12:06.000Z,49,47,47,2,0,0.9591836734693877,81.34173611111112
L3781:T2:I17171,3781,T2,2026-06-13T17:08:00.000Z,87,87,83,0,4,0.9540229885057471,134.7138888888889
L3782:T0,3782,T0,2026-01-07T00:00:00.000Z,34,34,30,0,4,0.8823529411764706,123
L3782:T1:I17177,3782,T1,2026-01-07T17:59:14.000Z,35,35,31,0,4,0.8857142857142857,123.7494675925926
L3782:T2:I17178,3782,T2,2026-01-10T19:26:57.000Z,35,35,30,0,5,0.8571428571428571,126.81038194444444
L3782:T2:I17175,3782,T2,2026-01-19T15:27:33.000Z,35,35,32,0,3,0.9142857142857143,135.64413194444444
L3782:T2:I17176,3782,T2,2026-04-03T19:35:00.000Z,40,40,39,0,1,0.975,90.81597222222223
L3782:T2:I17179,3782,T2,2026-04-09T19:10:00.000Z,40,40,39,0,1,0.975,96.79861111111111
L3783:T0,3783,T0,2025-03-28T00:00:00.000Z,42,23,23,19,0,0.5476190476190477,60
L3783:T1:I17180,3783,T1,2025-04-03T11:42:33.000Z,44,26,26,18,0,0.5909090909090909,66.48788194444444
L3783:T2:I17182,3783,T2,2025-07-23T11:58:00.000Z,66,57,50,9,7,0.7575757575757576,172.4986111111111
L3783:T2:I17181,3783,T2,2026-03-19T19:02:00.000Z,107,107,105,0,2,0.9813084112149533,114.79305555555555
L3784:T0,3784,T0,2026-04-10T00:00:00.000Z,48,48,47,0,1,0.9791666666666666,114
L3784:T1:I17186,3784,T1,2026-04-13T16:05:34.000Z,49,49,48,0,1,0.9795918367346939,117.6705324074074
L3784:T2:I17183,3784,T2,2026-04-16T11:12:56.000Z,49,49,49,0,0,1,72.46731481481481
L3784:T2:I17184,3784,T2,2026-05-08T17:04:00.000Z,53,53,52,0,1,0.9811320754716981,94.71111111111111
L3784:T2:I17185,3784,T2,2026-05-31T07:42:00.000Z,56,56,52,0,4,0.9285714285714286,117.32083333333334
L3785:T0,3785,T0,2025-10-17T00:00:00.000Z,34,34,30,0,4,0.8823529411764706,163
L3785:T1:I17187,3785,T1,2025-10-21T08:35:10.000Z,36,36,32,0,4,0.8888888888888888,167.35775462962962
L3785:T2:I17188,3785,T2,2026-06-09T13:45:00.000Z,56,56,53,0,3,0.9464285714285714,127.57291666666667
L3786:T0,3786,T0,2026-06-26T00:00:00.000Z,63,63,63,0,0,1,87
L3786:T1:I17189,3786,T1,2026-06-27T11:28:22.000Z,64,64,64,0,0,1,88.47803240740741
L3786:T2:I17192,3786,T2,2026-06-28T17:42:01.000Z,64,64,64,0,0,1,89.73751157407408
L3786:T2:I17190,3786,T2,2026-07-02T16:33:51.000Z,64,64,64,0,0,1,62.69017361111111
L3786:T2:I17191,3786,T2,2026-07-04T17:12:30.000Z,64,64,64,0,0,1,64.71701388888889
L3787:T0,3787,T0,2025-02-24T00:00:00.000Z,6,2,2,4,0,0.3333333333333333,20
