prediction_key,lead_id,stage,score_time,n_candidates,n_snapshot_found,n_availability_known,n_no_snapshot,n_stale_gt_90d,availability_known_rate,max_snapshot_age_days
L2948:T2:I13403,2948,T2,2026-02-26T15:07:06.000Z,20,20,19,0,1,0.95,106.62993055555556
L2948:T2:I13401,2948,T2,2026-03-01T18:10:36.000Z,19,19,18,0,1,0.9473684210526315,109.75736111111111
L2948:T2:I13404,2948,T2,2026-03-01T19:29:42.000Z,20,20,18,0,2,0.9,112.81229166666667
L2949:T0,2949,T0,2026-03-31T00:00:00.000Z,23,23,22,0,1,0.9565217391304348,135
L2949:T1:I13405,2949,T1,2026-04-02T09:33:34.000Z,24,24,23,0,1,0.9583333333333334,137.39831018518518
L2949:T2:I13410,2949,T2,2026-04-05T14:07:34.000Z,24,24,22,0,2,0.9166666666666666,140.58858796296298
L2949:T2:I13409,2949,T2,2026-04-05T14:29:49.000Z,23,23,21,0,2,0.9130434782608695,140.60403935185184
L2949:T2:I13406,2949,T2,2026-04-06T10:51:51.000Z,24,24,22,0,2,0.9166666666666666,141.45267361111112
L2949:T2:I13407,2949,T2,2026-04-07T07:47:36.000Z,23,23,21,0,2,0.9130434782608695,142.32472222222222
L2949:T2:I13408,2949,T2,2026-04-07T13:22:13.000Z,24,24,22,0,2,0.9166666666666666,142.55709490740742
L2950:T0,2950,T0,2025-11-10T00:00:00.000Z,20,20,19,0,1,0.95,108
L2950:T1:I13413,2950,T1,2025-11-14T07:42:01.000Z,21,21,20,0,1,0.9523809523809523,112.3208449074074
L2950:T2:I13415,2950,T2,2025-11-15T07:02:14.000Z,22,22,20,0,2,0.9090909090909091,113.2932175925926
L2950:T2:I13411,2950,T2,2025-11-17T19:36:06.000Z,22,22,21,0,1,0.9545454545454546,115.81673611111111
L2950:T2:I13416,2950,T2,2025-11-22T07:42:19.000Z,22,22,21,0,1,0.9545454545454546,120.32105324074074
L2950:T2:I13412,2950,T2,2026-01-12T08:37:00.000Z,22,22,19,0,3,0.8636363636363636,171.35902777777778
L2950:T2:I13414,2950,T2,2026-01-18T17:50:00.000Z,22,22,18,0,4,0.8181818181818182,177.74305555555554
L2950:T2:I13417,2950,T2,2026-02-03T13:12:00.000Z,23,23,19,0,4,0.8260869565217391,193.55
L2951:T0,2951,T0,2025-09-30T00:00:00.000Z,40,40,35,0,5,0.875,140
L2951:T1:I13419,2951,T1,2025-10-13T11:49:08.000Z,41,41,34,0,7,0.8292682926829268,153.49245370370372
L2951:T2:I13418,2951,T2,2026-01-11T10:05:00.000Z,43,43,40,0,3,0.9302325581395349,147.42013888888889
L2952:T0,2952,T0,2026-05-08T00:00:00.000Z,80,80,77,0,3,0.9625,120
L2952:T1:I13424,2952,T1,2026-05-09T10:13:15.000Z,81,81,78,0,3,0.9629629629629629,121.42586805555555
L2952:T2:I13421,2952,T2,2026-05-13T16:44:04.000Z,81,81,78,0,3,0.9629629629629629,125.69726851851851
L2952:T2:I13422,2952,T2,2026-05-15T08:42:03.000Z,81,81,78,0,3,0.9629629629629629,127.36253472222222
L2952:T2:I13420,2952,T2,2026-05-16T13:26:24.000Z,81,81,77,0,4,0.9506172839506173,128.56
L2952:T2:I13425,2952,T2,2026-05-17T18:21:55.000Z,81,81,79,0,2,0.9753086419753086,112.76521990740741
L2952:T2:I13423,2952,T2,2026-05-21T07:30:38.000Z,81,81,80,0,1,0.9876543209876543,101.31293981481481
L2953:T0,2953,T0,2026-03-04T00:00:00.000Z,32,32,31,0,1,0.96875,108
L2953:T1:I13429,2953,T1,2026-03-08T13:09:04.000Z,33,33,32,0,1,0.9696969696969697,112.54796296296297
L2953:T2:I13430,2953,T2,2026-03-10T12:12:07.000Z,33,33,32,0,1,0.9696969696969697,114.50841435185185
L2953:T2:I13427,2953,T2,2026-03-12T08:55:31.000Z,33,33,32,0,1,0.9696969696969697,116.37188657407407
L2953:T2:I13433,2953,T2,2026-03-13T12:20:46.000Z,33,33,32,0,1,0.9696969696969697,117.51442129629629
L2953:T2:I13431,2953,T2,2026-03-13T13:06:08.000Z,33,33,32,0,1,0.9696969696969697,117.54592592592593
L2953:T2:I13432,2953,T2,2026-03-15T14:00:39.000Z,33,33,32,0,1,0.9696969696969697,119.58378472222222
L2953:T2:I13426,2953,T2,2026-03-16T15:23:24.000Z,33,33,32,0,1,0.9696969696969697,120.64125
L2953:T2:I13428,2953,T2,2026-03-16T17:16:47.000Z,33,33,32,0,1,0.9696969696969697,120.71998842592592
L2954:T0,2954,T0,2026-05-22T00:00:00.000Z,40,40,39,0,1,0.975,137
L2954:T1:I13434,2954,T1,2026-05-24T20:51:03.000Z,41,41,40,0,1,0.975609756097561,139.86878472222222
L2954:T2:I13437,2954,T2,2026-05-26T20:06:32.000Z,42,42,41,0,1,0.9761904761904762,141.83787037037038
L2954:T2:I13439,2954,T2,2026-05-29T19:41:11.000Z,42,42,42,0,0,1,78.82026620370371
L2954:T2:I13438,2954,T2,2026-05-30T20:52:40.000Z,42,42,42,0,0,1,79.86990740740741
L2954:T2:I13435,2954,T2,2026-06-02T13:25:25.000Z,42,42,42,0,0,1,82.55931712962963
L2954:T2:I13436,2954,T2,2026-06-04T10:00:53.000Z,42,42,41,0,1,0.9761904761904762,139.4172800925926
L2955:T0,2955,T0,2025-09-14T00:00:00.000Z,12,11,9,1,2,0.75,108
L2955:T1:I13444,2955,T1,2025-09-16T20:46:00.000Z,13,12,10,1,2,0.7692307692307693,110.86527777777778
L2955:T2:I13443,2955,T2,2025-09-24T14:23:01.000Z,13,12,9,1,3,0.6923076923076923,118.59931712962963
L2955:T2:I13445,2955,T2,2025-10-19T17:16:00.000Z,15,14,11,1,3,0.7333333333333333,143.71944444444443
L2955:T2:I13442,2955,T2,2025-11-16T14:35:00.000Z,15,14,13,1,1,0.8666666666666667,159.60763888888889
L2955:T2:I13441,2955,T2,2026-02-21T12:59:00.000Z,15,15,15,0,0,1,75.54097222222222
L2955:T2:I13440,2955,T2,2026-02-27T10:46:00.000Z,15,15,15,0,0,1,81.4486111111111
L2956:T0,2956,T0,2026-01-23T00:00:00.000Z,67,67,60,0,7,0.8955223880597015,140
L2956:T1:I13447,2956,T1,2026-01-27T19:13:28.000Z,68,68,61,0,7,0.8970588235294118,144.80101851851853
L2956:T2:I13446,2956,T2,2026-01-29T13:55:09.000Z,68,68,60,0,8,0.8823529411764706,146.57996527777777
L2956:T2:I13450,2956,T2,2026-01-30T15:31:46.000Z,68,68,61,0,7,0.8970588235294118,147.64706018518518
L2956:T2:I13448,2956,T2,2026-01-31T07:32:28.000Z,69,69,62,0,7,0.8985507246376812,148.31421296296296
L2956:T2:I13449,2956,T2,2026-02-02T11:24:34.000Z,69,69,61,0,8,0.8840579710144928,150.47539351851853
L2957:T0,2957,T0,2025-12-16T00:00:00.000Z,16,16,15,0,1,0.9375,126
L2957:T1:I13451,2957,T1,2025-12-16T17:55:48.000Z,17,17,16,0,1,0.9411764705882353,126.74708333333334
L2957:T2:I13454,2957,T2,2025-12-19T17:01:53.000Z,16,16,16,0,0,1,75.7096412037037
L2957:T2:I13456,2957,T2,2025-12-21T14:45:33.000Z,17,17,17,0,0,1,77.61496527777778
L2957:T2:I13452,2957,T2,2025-12-23T11:38:26.000Z,17,17,17,0,0,1,79.48502314814814
L2957:T2:I13453,2957,T2,2025-12-26T14:55:32.000Z,17,17,17,0,0,1,82.62189814814815
L2957:T2:I13455,2957,T2,2025-12-29T11:01:09.000Z,18,18,18,0,0,1,85.45913194444445
L2957:T2:I13457,2957,T2,2025-12-29T16:29:25.000Z,18,18,18,0,0,1,85.68709490740741
L2958:T0,2958,T0,2026-02-18T00:00:00.000Z,36,36,35,0,1,0.9722222222222222,165
L2958:T1:I13463,2958,T1,2026-02-20T15:15:26.000Z,37,37,36,0,1,0.972972972972973,167.63571759259258
L2958:T2:I13464,2958,T2,2026-02-22T08:30:43.000Z,37,37,36,0,1,0.972972972972973,169.35466435185185
L2958:T2:I13459,2958,T2,2026-02-28T17:09:26.000Z,37,37,36,0,1,0.972972972972973,175.71488425925926
L2958:T2:I13460,2958,T2,2026-03-04T15:43:00.000Z,37,37,36,0,1,0.972972972972973,179.6548611111111
L2958:T2:I13458,2958,T2,2026-04-06T19:37:00.000Z,40,40,39,0,1,0.975,93.81736111111111
L2958:T2:I13461,2958,T2,2026-04-28T07:47:00.000Z,40,40,39,0,1,0.975,115.32430555555555
L2958:T2:I13462,2958,T2,2026-05-05T13:48:00.000Z,40,40,39,0,1,0.975,94.575
L2959:T0,2959,T0,2026-06-19T00:00:00.000Z,69,69,68,0,1,0.9855072463768116,93
L2959:T1:I13468,2959,T1,2026-06-21T09:44:41.000Z,70,70,69,0,1,0.9857142857142858,95.40603009259259
L2959:T2:I13465,2959,T2,2026-06-22T09:46:12.000Z,70,70,68,0,2,0.9714285714285714,96.40708333333333
L2959:T2:I13467,2959,T2,2026-06-26T08:20:27.000Z,70,70,68,0,2,0.9714285714285714,100.34753472222222
L2959:T2:I13466,2959,T2,2026-06-27T17:18:16.000Z,70,70,68,0,2,0.9714285714285714,101.72101851851852
L2960:T0,2960,T0,2025-10-16T00:00:00.000Z,32,30,27,2,3,0.84375,117
L2960:T1:I13472,2960,T1,2025-10-16T12:44:02.000Z,33,31,28,2,3,0.8484848484848485,117.53057870370371
L2960:T2:I13471,2960,T2,2025-10-20T16:07:03.000Z,33,31,27,2,4,0.8181818181818182,121.6715625
L2960:T2:I13470,2960,T2,2025-10-24T11:01:45.000Z,33,31,28,2,3,0.8484848484848485,125.45954861111112
L2960:T2:I13469,2960,T2,2026-03-10T09:51:00.000Z,40,40,40,0,0,1,79.41041666666666
L2961:T0,2961,T0,2025-02-21T00:00:00.000Z,15,4,4,11,0,0.26666666666666666,31
L2961:T1:I13474,2961,T1,2025-02-24T08:46:26.000Z,17,4,4,13,0,0.23529411764705882,34.365578703703704
L2961:T2:I13476,2961,T2,2025-03-02T20:34:49.000Z,17,4,4,13,0,0.23529411764705882,40.857511574074074
L2961:T2:I13475,2961,T2,2025-03-07T20:48:00.000Z,17,6,6,11,0,0.35294117647058826,45.86666666666667
L2961:T2:I13473,2961,T2,2025-06-05T13:37:00.000Z,28,25,24,3,1,0.8571428571428571,116.56736111111111
L2961:T2:I13477,2961,T2,2025-12-21T17:00:00.000Z,41,41,37,0,4,0.9024390243902439,149.70833333333334
L2962:T0,2962,T0,2025-10-16T00:00:00.000Z,42,42,38,0,4,0.9047619047619048,241
L2962:T1:I13478,2962,T1,2025-10-22T12:35:01.000Z,43,43,39,0,4,0.9069767441860465,247.52431712962962
L2962:T2:I13479,2962,T2,2026-03-14T16:49:00.000Z,53,53,49,0,4,0.9245283018867925,105.70069444444445
L2963:T0,2963,T0,2025-06-08T00:00:00.000Z,33,27,22,6,5,0.6666666666666666,134
L2963:T1:I13480,2963,T1,2025-06-21T13:08:39.000Z,35,30,23,5,7,0.6571428571428571,147.54767361111112
L2963:T2:I13482,2963,T2,2025-09-08T19:04:00.000Z,44,43,37,1,6,0.8409090909090909,226.79444444444445
L2963:T2:I13481,2963,T2,2026-01-07T12:41:00.000Z,53,52,49,1,3,0.9245283018867925,205.52847222222223
L2964:T0,2964,T0,2025-04-23T00:00:00.000Z,8,4,4,4,0,0.5,33
L2964:T1:I13484,2964,T1,2025-04-25T18:59:52.000Z,9,5,5,4,0,0.5555555555555556,35.79157407407408
L2964:T2:I13485,2964,T2,2025-05-03T07:08:15.000Z,10,6,6,4,0,0.6,37.29739583333333
L2964:T2:I13486,2964,T2,2025-10-03T12:21:00.000Z,12,12,11,0,1,0.9166666666666666,148.51458333333332
L2964:T2:I13483,2964,T2,2026-04-13T19:12:00.000Z,21,21,19,0,2,0.9047619047619048,143.8
L2965:T0,2965,T0,2025-05-21T00:00:00.000Z,33,26,24,7,2,0.7272727272727273,124
L2965:T1:I13491,2965,T1,2025-05-22T10:17:15.000Z,34,27,25,7,2,0.7352941176470589,125.42864583333333
L2965:T2:I13490,2965,T2,2025-06-01T14:58:55.000Z,36,30,27,6,3,0.75,135.6242476851852
L2965:T2:I13492,2965,T2,2025-06-03T20:25:44.000Z,35,29,27,6,2,0.7714285714285715,137.8512037037037
L2965:T2:I13488,2965,T2,2025-07-06T20:12:00.000Z,41,40,37,1,3,0.9024390243902439,170.84166666666667
L2965:T2:I13487,2965,T2,2025-10-12T20:00:00.000Z,54,54,47,0,7,0.8703703703703703,124.83333333333333
L2965:T2:I13489,2965,T2,2025-11-10T18:58:00.000Z,57,57,49,0,8,0.8596491228070176,144.7902777777778
L2966:T0,2966,T0,2026-03-18T00:00:00.000Z,73,73,70,0,3,0.958904109589041,100
L2966:T1:I13495,2966,T1,2026-03-21T08:27:19.000Z,74,74,70,0,4,0.9459459459459459,103.35230324074074
L2966:T2:I13494,2966,T2,2026-03-21T16:21:11.000Z,74,74,70,0,4,0.9459459459459459,103.68137731481481
L2966:T2:I13497,2966,T2,2026-03-26T20:04:48.000Z,74,74,69,0,5,0.9324324324324325,108.83666666666667
L2966:T2:I13493,2966,T2,2026-03-29T15:11:32.000Z,75,75,70,0,5,0.9333333333333333,111.63300925925925
L2966:T2:I13496,2966,T2,2026-03-30T19:19:13.000Z,74,74,69,0,5,0.9324324324324325,112.80501157407407
L2967:T0,2967,T0,2026-05-04T00:00:00.000Z,34,34,32,0,2,0.9411764705882353,98
L2967:T1:I13501,2967,T1,2026-05-06T17:00:07.000Z,35,35,32,0,3,0.9142857142857143,100.70841435185186
L2967:T2:I13499,2967,T2,2026-05-08T12:46:55.000Z,35,35,32,0,3,0.9142857142857143,102.53258101851851
L2967:T2:I13500,2967,T2,2026-05-10T08:35:48.000Z,35,35,32,0,3,0.9142857142857143,104.35819444444445
L2967:T2:I13498,2967,T2,2026-05-12T19:14:08.000Z,35,35,32,0,3,0.9142857142857143,106.80148148148149
L2968:T0,2968,T0,2025-06-18T00:00:00.000Z,19,18,14,1,4,0.7368421052631579,125
L2968:T1:I13504,2968,T1,2025-06-20T13:17:07.000Z,20,19,15,1,4,0.75,127.55355324074074
L2968:T2:I13505,2968,T2,2025-06-24T11:06:56.000Z,20,20,16,0,4,0.8,131.46314814814815
L2968:T2:I13503,2968,T2,2025-06-28T07:35:05.000Z,20,20,16,0,4,0.8,135.3160300925926
L2968:T2:I13502,2968,T2,2025-11-21T14:09:00.000Z,25,25,22,0,3,0.88,140.58958333333334
L2968:T2:I13506,2968,T2,2026-05-20T20:19:00.000Z,34,34,32,0,2,0.9411764705882353,184.84652777777777
L2969:T0,2969,T0,2025-03-09T00:00:00.000Z,28,11,11,17,0,0.39285714285714285,53
L2969:T1:I13508,2969,T1,2025-04-26T19:37:00.000Z,31,22,20,9,2,0.6451612903225806,99.81736111111111
L2969:T2:I13507,2969,T2,2026-03-04T14:36:00.000Z,69,69,66,0,3,0.9565217391304348,116.60833333333333
L2970:T0,2970,T0,2026-01-11T00:00:00.000Z,28,28,24,0,4,0.8571428571428571,134
L2970:T1:I13514,2970,T1,2026-01-15T11:23:28.000Z,29,29,26,0,3,0.896551724137931,138.47462962962962
L2970:T2:I13511,2970,T2,2026-01-18T20:43:50.000Z,29,29,26,0,3,0.896551724137931,141.86377314814814
L2970:T2:I13513,2970,T2,2026-01-22T16:13:50.000Z,29,29,26,0,3,0.896551724137931,145.67627314814814
L2970:T2:I13510,2970,T2,2026-01-24T11:35:28.000Z,29,29,26,0,3,0.896551724137931,147.48296296296297
L2970:T2:I13515,2970,T2,2026-04-11T19:03:00.000Z,30,30,27,0,3,0.9,146.79375
L2970:T2:I13509,2970,T2,2026-05-14T20:19:00.000Z,31,31,30,0,1,0.967741935483871,114.84652777777778
L2970:T2:I13512,2970,T2,2026-06-29T11:20:00.000Z,31,31,31,0,0,1,88.47222222222223
L2971:T0,2971,T0,2026-04-04T00:00:00.000Z,27,27,27,0,0,1,85
L2971:T1:I13516,2971,T1,2026-04-10T11:06:02.000Z,28,28,27,0,1,0.9642857142857143,91.46252314814815
L2971:T2:I13518,2971,T2,2026-04-12T17:32:39.000Z,28,28,27,0,1,0.9642857142857143,93.73100694444445
L2971:T2:I13517,2971,T2,2026-04-14T19:02:15.000Z,28,28,27,0,1,0.9642857142857143,95.79322916666666
L2972:T0,2972,T0,2026-06-18T00:00:00.000Z,54,54,52,0,2,0.9629629629629629,175
L2972:T1:I13522,2972,T1,2026-06-18T16:25:51.000Z,55,55,53,0,2,0.9636363636363636,175.68461805555555
L2972:T2:I13521,2972,T2,2026-06-21T17:04:35.000Z,56,56,54,0,2,0.9642857142857143,178.7115162037037
L2972:T2:I13523,2972,T2,2026-06-23T18:31:15.000Z,56,56,54,0,2,0.9642857142857143,180.77170138888889
L2972:T2:I13520,2972,T2,2026-06-24T15:11:52.000Z,55,55,53,0,2,0.9636363636363636,181.63324074074075
L2972:T2:I13519,2972,T2,2026-06-25T16:10:34.000Z,56,56,54,0,2,0.9642857142857143,182.67400462962962
L2973:T0,2973,T0,2025-02-27T00:00:00.000Z,26,12,12,14,0,0.46153846153846156,50
L2973:T1:I13524,2973,T1,2026-05-29T09:24:00.000Z,90,90,87,0,3,0.9666666666666667,246.39166666666668
L2974:T0,2974,T0,2026-01-07T00:00:00.000Z,31,31,31,0,0,1,76
L2974:T1:I13529,2974,T1,2026-01-12T09:54:55.000Z,32,32,32,0,0,1,77.41313657407407
L2974:T2:I13525,2974,T2,2026-01-12T10:48:07.000Z,32,32,31,0,1,0.96875,140.45008101851852
L2974:T2:I13528,2974,T2,2026-01-12T13:14:09.000Z,31,31,31,0,0,1,77.55149305555555
L2974:T2:I13530,2974,T2,2026-01-15T18:00:25.000Z,32,32,32,0,0,1,80.75028935185185
L2974:T2:I13527,2974,T2,2026-01-17T18:00:44.000Z,32,32,32,0,0,1,82.75050925925926
L2974:T2:I13526,2974,T2,2026-05-05T07:43:00.000Z,38,38,35,0,3,0.9210526315789473,126.32152777777777
L2975:T0,2975,T0,2026-06-22T00:00:00.000Z,54,54,54,0,0,1,80
L2975:T1:I13536,2975,T1,2026-06-25T09:36:32.000Z,55,55,55,0,0,1,83.40037037037037
L2975:T2:I13534,2975,T2,2026-06-25T18:24:03.000Z,55,55,55,0,0,1,83.76670138888889
L2975:T2:I13538,2975,T2,2026-06-27T12:01:23.000Z,55,55,55,0,0,1,85.50096064814815
L2975:T2:I13533,2975,T2,2026-06-27T19:09:31.000Z,55,55,55,0,0,1,85.79827546296296
L2975:T2:I13532,2975,T2,2026-07-01T19:51:42.000Z,55,55,55,0,0,1,89.82756944444445
L2975:T2:I13535,2975,T2,2026-07-05T07:47:57.000Z,55,55,54,0,1,0.9818181818181818,93.32496527777778
L2975:T2:I13531,2975,T2,2026-07-05T11:30:57.000Z,54,54,53,0,1,0.9814814814814815,93.4798263888889
L2975:T2:I13537,2975,T2,2026-07-05T13:26:18.000Z,55,55,54,0,1,0.9818181818181818,93.55993055555555
L2976:T0,2976,T0,2026-03-16T00:00:00.000Z,30,30,29,0,1,0.9666666666666667,103
L2976:T1:I13543,2976,T1,2026-03-18T19:55:02.000Z,31,31,30,0,1,0.967741935483871,105.82988425925926
L2976:T2:I13539,2976,T2,2026-03-20T19:53:30.000Z,32,32,31,0,1,0.96875,107.82881944444445
L2976:T2:I13544,2976,T2,2026-03-22T07:02:35.000Z,32,32,31,0,1,0.96875,109.29346064814816
L2976:T2:I13545,2976,T2,2026-03-24T17:28:55.000Z,31,31,30,0,1,0.967741935483871,111.72841435185185
L2976:T2:I13540,2976,T2,2026-03-25T18:53:42.000Z,32,32,31,0,1,0.96875,112.78729166666666
L2976:T2:I13541,2976,T2,2026-03-28T17:40:01.000Z,33,33,32,0,1,0.9696969696969697,115.73612268518518
L2976:T2:I13542,2976,T2,2026-04-21T16:29:00.000Z,35,35,34,0,1,0.9714285714285714,91.68680555555555
L2977:T0,2977,T0,2025-03-20T00:00:00.000Z,5,2,2,3,0,0.4,23
L2977:T1:I13546,2977,T1,2025-03-23T08:28:13.000Z,6,2,2,4,0,0.3333333333333333,26.35292824074074
L2977:T2:I13549,2977,T2,2025-03-25T19:42:07.000Z,6,2,2,4,0,0.3333333333333333,28.82091435185185
L2977:T2:I13548,2977,T2,2025-04-15T13:30:00.000Z,7,5,5,2,0,0.7142857142857143,49.5625
L2977:T2:I13550,2977,T2,2025-09-01T11:56:00.000Z,16,15,15,1,0,0.9375,80.49722222222222
L2977:T2:I13547,2977,T2,2025-12-05T12:12:00.000Z,21,21,21,0,0,1,47.50833333333333
L2978:T0,2978,T0,2025-02-07T00:00:00.000Z,17,2,2,15,0,0.11764705882352941,19
L2978:T1:I13555,2978,T1,2025-02-08T15:28:10.000Z,18,2,2,16,0,0.1111111111111111,20.644560185185185
L2978:T2:I13557,2978,T2,2025-02-17T11:05:26.000Z,19,5,5,14,0,0.2631578947368421,13.46210648148148
L2978:T2:I13554,2978,T2,2025-05-03T14:27:00.000Z,24,18,18,6,0,0.75,88.60208333333334
L2978:T2:I13552,2978,T2,2025-07-05T17:12:00.000Z,27,24,22,3,2,0.8148148148148148,138.71666666666667
L2978:T2:I13551,2978,T2,2025-08-12T17:12:00.000Z,33,32,30,1,2,0.9090909090909091,176.71666666666667
L2978:T2:I13556,2978,T2,2026-01-05T11:19:00.000Z,47,47,46,0,1,0.9787234042553191,105.47152777777778
L2978:T2:I13553,2978,T2,2026-06-08T14:21:00.000Z,59,59,57,0,2,0.9661016949152542,134.59791666666666
L2979:T0,2979,T0,2025-01-21T00:00:00.000Z,15,1,1,14,0,0.06666666666666667,2
L2979:T1:I13558,2979,T1,2025-01-26T14:10:35.000Z,16,1,1,15,0,0.0625,7.590682870370371
L2979:T2:I13560,2979,T2,2025-02-04T09:22:00.000Z,17,2,2,15,0,0.11764705882352941,16.39027777777778
L2979:T2:I13561,2979,T2,2025-10-19T16:32:00.000Z,43,43,39,0,4,0.9069767441860465,244.6888888888889
L2979:T2:I13559,2979,T2,2026-03-08T17:44:00.000Z,52,52,49,0,3,0.9423076923076923,99.7388888888889
L2980:T0,2980,T0,2025-12-28T00:00:00.000Z,48,48,46,0,2,0.9583333333333334,127
L2980:T1:I13565,2980,T1,2025-12-31T12:04:05.000Z,49,49,47,0,2,0.9591836734693877,130.50283564814814
L2980:T2:I13564,2980,T2,2026-01-06T11:30:46.000Z,49,49,47,0,2,0.9591836734693877,136.47969907407406
L2980:T2:I13563,2980,T2,2026-01-07T19:24:55.000Z,48,48,46,0,2,0.9583333333333334,137.8089699074074
L2980:T2:I13562,2980,T2,2026-03-11T19:24:00.000Z,55,55,52,0,3,0.9454545454545454,120.80833333333334
L2981:T0,2981,T0,2026-05-15T00:00:00.000Z,78,78,76,0,2,0.9743589743589743,118
L2981:T1:I13566,2981,T1,2026-05-18T07:10:23.000Z,80,80,77,0,3,0.9625,121.29887731481482
L2981:T2:I13567,2981,T2,2026-05-19T11:02:41.000Z,80,80,76,0,4,0.95,122.46019675925926
L2981:T2:I13568,2981,T2,2026-05-25T14:26:20.000Z,81,81,78,0,3,0.9629629629629629,120.60162037037037
L2981:T2:I13569,2981,T2,2026-05-28T16:42:26.000Z,81,81,78,0,3,0.9629629629629629,123.69613425925925
L2982:T0,2982,T0,2025-12-29T00:00:00.000Z,40,40,37,0,3,0.925,157
L2982:T1:I13570,2982,T1,2026-01-01T18:12:23.000Z,42,42,39,0,3,0.9285714285714286,160.75859953703704
L2983:T0,2983,T0,2026-05-22T00:00:00.000Z,34,34,33,0,1,0.9705882352941176,116
L2983:T1:I13571,2983,T1,2026-05-22T12:13:40.000Z,35,35,34,0,1,0.9714285714285714,116.50949074074074
L2983:T2:I13572,2983,T2,2026-05-26T16:18:36.000Z,35,35,34,0,1,0.9714285714285714,120.67958333333333
L2983:T2:I13573,2983,T2,2026-06-02T11:04:32.000Z,34,34,32,0,2,0.9411764705882353,94.46148148148148
L2983:T2:I13574,2983,T2,2026-06-03T12:36:17.000Z,35,35,33,0,2,0.9428571428571428,95.52519675925926
L2984:T0,2984,T0,2025-04-19T00:00:00.000Z,8,5,5,3,0,0.625,57
L2984:T1:I13577,2984,T1,2025-04-21T14:06:09.000Z,9,5,5,4,0,0.5555555555555556,59.587604166666665
L2984:T2:I13580,2984,T2,2025-04-22T18:04:03.000Z,9,6,6,3,0,0.6666666666666666,60.7528125
L2984:T2:I13578,2984,T2,2025-07-05T13:42:00.000Z,12,11,11,1,0,0.9166666666666666,79.57083333333334
L2984:T2:I13575,2984,T2,2025-07-16T09:30:00.000Z,12,12,11,0,1,0.9166666666666666,90.39583333333333
L2984:T2:I13582,2984,T2,2025-08-12T12:53:00.000Z,15,15,12,0,3,0.8,117.53680555555556
L2984:T2:I13581,2984,T2,2026-01-19T12:03:00.000Z,21,21,20,0,1,0.9523809523809523,113.50208333333333
L2984:T2:I13579,2984,T2,2026-03-04T08:43:00.000Z,24,24,23,0,1,0.9583333333333334,112.36319444444445
L2984:T2:I13576,2984,T2,2026-05-04T07:09:00.000Z,26,26,26,0,0,1,86.29791666666667
L2985:T0,2985,T0,2025-09-08T00:00:00.000Z,78,75,69,3,6,0.8846153846153846,174
L2985:T1:I13583,2985,T1,2025-09-19T20:04:40.000Z,80,77,70,3,7,0.875,185.83657407407406
L2985:T2:I13584,2985,T2,2025-09-28T17:48:00.000Z,80,77,72,3,5,0.9,188.74166666666667
L2985:T2:I13585,2985,T2,2026-04-30T10:13:00.000Z,127,127,125,0,2,0.984251968503937,103.42569444444445
L2986:T0,2986,T0,2025-01-24T00:00:00.000Z,25,3,3,22,0,0.12,16
L2986:T1:I13587,2986,T1,2025-03-13T17:18:00.000Z,34,13,13,21,0,0.38235294117647056,64.72083333333333
L2986:T2:I13588,2986,T2,2025-06-01T08:22:00.000Z,47,43,40,4,3,0.851063829787234,116.34861111111111
L2986:T2:I13586,2986,T2,2025-10-02T11:27:00.000Z,62,61,54,1,7,0.8709677419354839,167.47708333333333
L2987:T0,2987,T0,2025-12-04T00:00:00.000Z,18,18,18,0,0,1,88
L2987:T1:I13591,2987,T1,2025-12-04T15:57:10.000Z,19,19,19,0,0,1,88.66469907407408
L2987:T2:I13590,2987,T2,2026-01-08T07:41:00.000Z,24,24,24,0,0,1,77.32013888888889
L2987:T2:I13589,2987,T2,2026-03-27T10:31:00.000Z,29,29,29,0,0,1,80.43819444444445
L2988:T0,2988,T0,2026-05-23T00:00:00.000Z,31,31,31,0,0,1,82
L2988:T1:I13592,2988,T1,2026-05-24T16:11:02.000Z,32,32,32,0,0,1,83.67432870370371
L2988:T2:I13595,2988,T2,2026-05-29T10:28:12.000Z,33,33,33,0,0,1,88.43625
L2988:T2:I13593,2988,T2,2026-06-02T11:55:01.000Z,33,33,32,0,1,0.9696969696969697,92.49653935185185
L2988:T2:I13594,2988,T2,2026-06-02T18:03:15.000Z,33,33,32,0,1,0.9696969696969697,92.75225694444444
L2988:T2:I13596,2988,T2,2026-06-04T20:44:25.000Z,33,33,32,0,1,0.9696969696969697,94.86417824074074
L2989:T0,2989,T0,2025-04-17T00:00:00.000Z,12,6,6,6,0,0.5,85
L2989:T1:I13597,2989,T1,2025-04-27T09:43:19.000Z,13,8,8,5,0,0.6153846153846154,51.405081018518516
L2989:T2:I13598,2989,T2,2025-09-14T16:48:00.000Z,21,20,17,1,3,0.8095238095238095,126.7
L2990:T0,2990,T0,2026-06-16T00:00:00.000Z,42,42,40,0,2,0.9523809523809523,100
L2990:T1:I13599,2990,T1,2026-06-16T09:50:13.000Z,43,43,41,0,2,0.9534883720930233,100.40987268518519
L2990:T2:I13600,2990,T2,2026-06-24T14:15:16.000Z,44,44,42,0,2,0.9545454545454546,108.59393518518519
L2990:T2:I13601,2990,T2,2026-06-25T17:15:46.000Z,44,44,42,0,2,0.9545454545454546,109.7192824074074
