prediction_key,lead_id,stage,score_time,n_candidates,n_snapshot_found,n_availability_known,n_no_snapshot,n_stale_gt_90d,availability_known_rate,max_snapshot_age_days
L2082:T2:I9413,2082,T2,2026-04-15T15:01:00.000Z,28,28,27,0,1,0.9642857142857143,95.62569444444445
L2082:T2:I9408,2082,T2,2026-05-29T18:18:00.000Z,30,30,30,0,0,1,78.7625
L2082:T2:I9412,2082,T2,2026-06-16T20:47:00.000Z,30,30,29,0,1,0.9666666666666667,96.86597222222223
L2083:T0,2083,T0,2026-06-12T00:00:00.000Z,98,98,96,0,2,0.9795918367346939,178
L2083:T1:I9416,2083,T1,2026-06-14T09:11:54.000Z,99,99,97,0,2,0.9797979797979798,180.38326388888888
L2083:T2:I9414,2083,T2,2026-06-16T20:48:03.000Z,99,99,97,0,2,0.9797979797979798,182.86670138888888
L2083:T2:I9415,2083,T2,2026-06-18T17:49:11.000Z,100,100,98,0,2,0.98,184.74248842592593
L2084:T0,2084,T0,2026-06-09T00:00:00.000Z,19,19,19,0,0,1,71
L2084:T1:I9417,2084,T1,2026-06-09T16:37:35.000Z,20,20,20,0,0,1,71.6927662037037
L2085:T0,2085,T0,2026-03-20T00:00:00.000Z,17,17,17,0,0,1,58
L2085:T1:I9422,2085,T1,2026-03-22T07:11:31.000Z,18,18,18,0,0,1,60.29966435185185
L2085:T2:I9420,2085,T2,2026-03-24T15:21:42.000Z,17,17,17,0,0,1,62.64006944444444
L2085:T2:I9421,2085,T2,2026-03-26T13:16:29.000Z,18,18,18,0,0,1,50.55311342592593
L2085:T2:I9418,2085,T2,2026-03-30T16:48:01.000Z,20,20,20,0,0,1,54.700011574074075
L2085:T2:I9419,2085,T2,2026-03-31T18:19:21.000Z,20,20,20,0,0,1,55.7634375
L2085:T2:I9423,2085,T2,2026-04-12T20:32:00.000Z,20,20,20,0,0,1,62.855555555555554
L2086:T0,2086,T0,2025-03-28T00:00:00.000Z,24,10,10,14,0,0.4166666666666667,79
L2086:T1:I9426,2086,T1,2025-03-29T17:40:23.000Z,25,10,10,15,0,0.4,80.73637731481482
L2086:T2:I9424,2086,T2,2025-04-03T10:01:27.000Z,25,13,13,12,0,0.52,85.41767361111111
L2086:T2:I9428,2086,T2,2025-04-05T20:25:34.000Z,25,13,13,12,0,0.52,87.85108796296296
L2086:T2:I9425,2086,T2,2025-04-08T16:56:55.000Z,25,14,13,11,1,0.52,90.70619212962963
L2086:T2:I9430,2086,T2,2025-05-18T16:31:00.000Z,33,29,27,4,2,0.8181818181818182,123.68819444444445
L2086:T2:I9429,2086,T2,2025-05-22T14:03:00.000Z,34,30,29,4,1,0.8529411764705882,97.58541666666666
L2086:T2:I9431,2086,T2,2025-07-15T19:17:00.000Z,42,38,36,4,2,0.8571428571428571,97.80347222222223
L2086:T2:I9427,2086,T2,2026-03-15T17:03:00.000Z,66,66,65,0,1,0.9848484848484849,216.71041666666667
L2087:T0,2087,T0,2026-04-21T00:00:00.000Z,103,103,102,0,1,0.9902912621359223,208
L2087:T1:I9436,2087,T1,2026-04-21T18:38:34.000Z,104,104,103,0,1,0.9903846153846154,208.7767824074074
L2087:T2:I9432,2087,T2,2026-04-27T11:47:47.000Z,105,105,103,0,2,0.9809523809523809,214.4915162037037
L2087:T2:I9433,2087,T2,2026-04-28T15:03:15.000Z,105,105,102,0,3,0.9714285714285714,215.62725694444444
L2087:T2:I9434,2087,T2,2026-04-29T17:11:03.000Z,105,105,103,0,2,0.9809523809523809,216.71600694444444
L2087:T2:I9435,2087,T2,2026-05-04T11:15:35.000Z,105,105,103,0,2,0.9809523809523809,221.4691550925926
L2088:T0,2088,T0,2026-04-13T00:00:00.000Z,62,62,60,0,2,0.967741935483871,140
L2088:T1:I9439,2088,T1,2026-04-13T20:47:33.000Z,63,63,61,0,2,0.9682539682539683,140.86635416666667
L2088:T2:I9437,2088,T2,2026-04-19T15:25:42.000Z,63,63,61,0,2,0.9682539682539683,146.64284722222223
L2088:T2:I9438,2088,T2,2026-04-21T11:36:04.000Z,63,63,60,0,3,0.9523809523809523,148.48337962962964
L2089:T0,2089,T0,2026-01-01T00:00:00.000Z,28,28,28,0,0,1,90
L2089:T1:I9440,2089,T1,2026-01-03T19:01:14.000Z,30,30,29,0,1,0.9666666666666667,92.79252314814815
L2089:T2:I9442,2089,T2,2026-01-09T07:53:56.000Z,30,30,29,0,1,0.9666666666666667,98.32912037037038
L2089:T2:I9441,2089,T2,2026-05-17T17:42:00.000Z,35,35,35,0,0,1,62.7375
L2090:T0,2090,T0,2026-01-14T00:00:00.000Z,102,102,94,0,8,0.9215686274509803,220
L2090:T1:I9448,2090,T1,2026-01-14T20:11:54.000Z,103,103,95,0,8,0.9223300970873787,220.84159722222222
L2090:T2:I9447,2090,T2,2026-01-15T18:08:59.000Z,103,103,95,0,8,0.9223300970873787,221.75623842592591
L2090:T2:I9446,2090,T2,2026-01-17T10:55:05.000Z,104,104,96,0,8,0.9230769230769231,223.45491898148148
L2090:T2:I9445,2090,T2,2026-01-21T07:46:08.000Z,105,105,100,0,5,0.9523809523809523,227.3237037037037
L2090:T2:I9444,2090,T2,2026-01-23T07:31:34.000Z,105,105,102,0,3,0.9714285714285714,229.31358796296297
L2090:T2:I9443,2090,T2,2026-03-19T10:49:00.000Z,116,116,113,0,3,0.9741379310344828,101.45069444444445
L2091:T0,2091,T0,2025-10-25T00:00:00.000Z,14,14,13,0,1,0.9285714285714286,133
L2091:T1:I9452,2091,T1,2025-10-26T13:57:00.000Z,15,15,15,0,0,1,78.58125
L2091:T2:I9449,2091,T2,2025-11-01T07:08:16.000Z,15,15,15,0,0,1,84.2974074074074
L2091:T2:I9450,2091,T2,2025-12-30T11:47:00.000Z,16,16,14,0,2,0.875,127.49097222222223
L2091:T2:I9451,2091,T2,2026-03-16T07:30:00.000Z,17,17,16,0,1,0.9411764705882353,91.3125
L2092:T0,2092,T0,2025-06-13T00:00:00.000Z,16,12,10,4,2,0.625,124
L2092:T1:I9456,2092,T1,2025-06-15T14:03:50.000Z,17,13,11,4,2,0.6470588235294118,126.58599537037037
L2092:T2:I9457,2092,T2,2025-06-17T17:44:06.000Z,17,13,11,4,2,0.6470588235294118,128.73895833333333
L2092:T2:I9454,2092,T2,2025-06-21T17:55:50.000Z,18,14,13,4,1,0.7222222222222222,132.7471064814815
L2092:T2:I9453,2092,T2,2025-06-23T18:50:25.000Z,18,14,13,4,1,0.7222222222222222,134.78501157407408
L2092:T2:I9455,2092,T2,2025-07-17T13:56:00.000Z,19,16,16,3,0,0.8421052631578947,74.58055555555555
L2093:T0,2093,T0,2026-01-09T00:00:00.000Z,38,38,35,0,3,0.9210526315789473,138
L2093:T1:I9458,2093,T1,2026-01-10T09:53:58.000Z,39,39,36,0,3,0.9230769230769231,139.41247685185186
L2093:T2:I9460,2093,T2,2026-01-12T17:07:28.000Z,38,38,34,0,4,0.8947368421052632,141.71351851851853
L2093:T2:I9465,2093,T2,2026-01-15T12:59:44.000Z,39,39,33,0,6,0.8461538461538461,144.54148148148147
L2093:T2:I9462,2093,T2,2026-01-19T08:46:26.000Z,39,39,34,0,5,0.8717948717948718,148.3655787037037
L2093:T2:I9459,2093,T2,2026-01-20T08:56:07.000Z,38,38,34,0,4,0.8947368421052632,149.37230324074073
L2093:T2:I9464,2093,T2,2026-01-22T16:59:05.000Z,39,39,35,0,4,0.8974358974358975,151.70769675925925
L2093:T2:I9461,2093,T2,2026-03-16T07:12:00.000Z,40,40,40,0,0,1,85.3
L2093:T2:I9463,2093,T2,2026-06-25T18:33:00.000Z,47,47,47,0,0,1,83.77291666666666
L2094:T0,2094,T0,2025-06-10T00:00:00.000Z,36,27,25,9,2,0.6944444444444444,103
L2094:T1:I9466,2094,T1,2025-06-13T15:19:28.000Z,37,29,27,8,2,0.7297297297297297,106.63851851851852
L2094:T2:I9470,2094,T2,2025-06-19T13:52:00.000Z,38,32,30,6,2,0.7894736842105263,112.57777777777778
L2094:T2:I9473,2094,T2,2025-06-21T11:09:03.000Z,38,32,29,6,3,0.7631578947368421,114.46461805555556
L2094:T2:I9472,2094,T2,2025-07-06T18:49:00.000Z,39,34,30,5,4,0.7692307692307693,129.78402777777777
L2094:T2:I9468,2094,T2,2025-12-09T12:47:00.000Z,48,48,44,0,4,0.9166666666666666,106.53263888888888
L2094:T2:I9469,2094,T2,2026-03-09T17:59:00.000Z,61,61,60,0,1,0.9836065573770492,113.74930555555555
L2094:T2:I9471,2094,T2,2026-04-09T10:26:00.000Z,66,66,62,0,4,0.9393939393939394,106.43472222222222
L2094:T2:I9467,2094,T2,2026-06-14T10:25:00.000Z,77,77,74,0,3,0.961038961038961,137.43402777777777
L2095:T0,2095,T0,2025-11-17T00:00:00.000Z,24,24,23,0,1,0.9583333333333334,154
L2095:T1:I9475,2095,T1,2025-11-20T15:42:10.000Z,25,25,23,0,2,0.92,157.6542824074074
L2095:T2:I9474,2095,T2,2025-11-24T13:14:02.000Z,25,25,24,0,1,0.96,161.55141203703704
L2095:T2:I9476,2095,T2,2026-03-17T17:26:00.000Z,31,31,30,0,1,0.967741935483871,104.72638888888889
L2095:T2:I9477,2095,T2,2026-05-03T08:53:00.000Z,35,35,33,0,2,0.9428571428571428,97.37013888888889
L2096:T0,2096,T0,2026-01-17T00:00:00.000Z,43,43,40,0,3,0.9302325581395349,130
L2096:T1:I9478,2096,T1,2026-01-22T10:02:01.000Z,44,44,41,0,3,0.9318181818181818,135.41806712962963
L2097:T0,2097,T0,2026-03-18T00:00:00.000Z,65,65,64,0,1,0.9846153846153847,219
L2097:T1:I9484,2097,T1,2026-03-20T13:53:34.000Z,66,66,65,0,1,0.9848484848484849,221.57886574074075
L2097:T2:I9479,2097,T2,2026-03-24T19:15:16.000Z,67,67,66,0,1,0.9850746268656716,90.80226851851852
L2097:T2:I9486,2097,T2,2026-03-25T09:23:05.000Z,67,67,66,0,1,0.9850746268656716,91.39103009259259
L2097:T2:I9480,2097,T2,2026-03-27T10:39:17.000Z,69,69,68,0,1,0.9855072463768116,93.44394675925926
L2097:T2:I9483,2097,T2,2026-03-30T13:25:32.000Z,69,69,68,0,1,0.9855072463768116,96.55939814814815
L2097:T2:I9482,2097,T2,2026-03-30T14:54:44.000Z,69,69,68,0,1,0.9855072463768116,96.6213425925926
L2097:T2:I9485,2097,T2,2026-03-31T08:20:12.000Z,69,69,68,0,1,0.9855072463768116,97.34736111111111
L2097:T2:I9481,2097,T2,2026-05-01T15:54:00.000Z,73,73,71,0,2,0.9726027397260274,111.6625
L2098:T0,2098,T0,2026-06-08T00:00:00.000Z,98,98,95,0,3,0.9693877551020408,174
L2098:T1:I9491,2098,T1,2026-06-09T08:23:02.000Z,99,99,96,0,3,0.9696969696969697,175.3493287037037
L2098:T2:I9493,2098,T2,2026-06-12T16:23:57.000Z,98,98,96,0,2,0.9795918367346939,178.6832986111111
L2098:T2:I9492,2098,T2,2026-06-13T12:07:48.000Z,99,99,97,0,2,0.9797979797979798,179.50541666666666
L2098:T2:I9490,2098,T2,2026-06-14T07:33:50.000Z,99,99,97,0,2,0.9797979797979798,180.31516203703703
L2098:T2:I9489,2098,T2,2026-06-15T17:45:22.000Z,99,99,97,0,2,0.9797979797979798,181.73983796296295
L2098:T2:I9487,2098,T2,2026-06-20T08:01:29.000Z,100,100,98,0,2,0.98,186.33436342592591
L2098:T2:I9488,2098,T2,2026-06-21T10:30:26.000Z,100,100,98,0,2,0.98,187.43780092592593
L2099:T0,2099,T0,2025-04-11T00:00:00.000Z,27,18,18,9,0,0.6666666666666666,84
L2099:T1:I9498,2099,T1,2025-04-16T16:59:23.000Z,28,19,19,9,0,0.6785714285714286,89.7079050925926
L2099:T2:I9496,2099,T2,2025-04-16T19:47:38.000Z,28,19,19,9,0,0.6785714285714286,89.82474537037037
L2099:T2:I9494,2099,T2,2025-04-17T09:48:03.000Z,28,19,19,9,0,0.6785714285714286,72.40836805555556
L2099:T2:I9497,2099,T2,2025-04-17T13:17:01.000Z,28,18,18,10,0,0.6428571428571429,72.55348379629629
L2099:T2:I9495,2099,T2,2025-12-02T15:55:00.000Z,58,58,55,0,3,0.9482758620689655,288.66319444444446
L2099:T2:I9499,2099,T2,2026-02-14T17:10:00.000Z,67,67,67,0,0,1,77.71527777777777
L2100:T0,2100,T0,2025-02-02T00:00:00.000Z,6,1,1,5,0,0.16666666666666666,5
L2100:T1:I9502,2100,T1,2025-02-03T18:10:26.000Z,7,1,1,6,0,0.14285714285714285,6.75724537037037
L2100:T2:I9503,2100,T2,2025-02-07T20:12:49.000Z,7,1,1,6,0,0.14285714285714285,10.842233796296297
L2100:T2:I9501,2100,T2,2025-02-28T11:37:00.000Z,7,1,1,6,0,0.14285714285714285,31.48402777777778
L2100:T2:I9500,2100,T2,2026-01-12T13:38:00.000Z,12,12,11,0,1,0.9166666666666666,140.56805555555556
L2101:T0,2101,T0,2025-03-14T00:00:00.000Z,34,14,14,20,0,0.4117647058823529,58
L2101:T1:I9505,2101,T1,2025-03-21T08:36:53.000Z,36,15,15,21,0,0.4166666666666667,65.35894675925925
L2101:T2:I9507,2101,T2,2025-03-21T09:39:55.000Z,37,15,15,22,0,0.40540540540540543,65.4027199074074
L2101:T2:I9506,2101,T2,2025-10-06T07:06:00.000Z,68,68,60,0,8,0.8823529411764706,141.29583333333332
L2101:T2:I9504,2101,T2,2026-05-13T12:38:00.000Z,96,96,92,0,4,0.9583333333333334,148.5263888888889
L2102:T0,2102,T0,2025-06-16T00:00:00.000Z,28,18,17,10,1,0.6071428571428571,97
L2102:T1:I9508,2102,T1,2025-06-26T19:23:43.000Z,29,19,17,10,2,0.5862068965517241,173.80813657407407
L2103:T0,2103,T0,2026-01-06T00:00:00.000Z,42,42,42,0,0,1,80
L2103:T1:I9509,2103,T1,2026-01-10T18:13:32.000Z,43,43,43,0,0,1,84.75939814814815
L2103:T2:I9510,2103,T2,2026-06-09T17:40:00.000Z,55,55,53,0,2,0.9636363636363636,144.73611111111111
L2104:T0,2104,T0,2026-03-10T00:00:00.000Z,9,9,8,0,1,0.8888888888888888,94
L2104:T1:I9511,2104,T1,2026-03-10T11:34:07.000Z,10,10,9,0,1,0.9,94.48202546296297
L2104:T2:I9512,2104,T2,2026-03-18T12:51:08.000Z,10,10,10,0,0,1,53.53550925925926
L2104:T2:I9513,2104,T2,2026-03-22T17:24:51.000Z,10,10,10,0,0,1,60.725590277777776
L2105:T0,2105,T0,2025-04-21T00:00:00.000Z,17,13,13,4,0,0.7647058823529411,69
L2105:T1:I9518,2105,T1,2025-04-28T07:34:53.000Z,19,15,15,4,0,0.7894736842105263,76.3158912037037
L2105:T2:I9516,2105,T2,2025-04-30T18:25:13.000Z,19,17,17,2,0,0.8947368421052632,78.76751157407408
L2105:T2:I9514,2105,T2,2025-05-01T08:42:43.000Z,19,17,17,2,0,0.8947368421052632,79.36299768518519
L2105:T2:I9517,2105,T2,2025-08-20T14:51:00.000Z,20,18,14,2,4,0.7,137.61875
L2105:T2:I9515,2105,T2,2026-04-23T11:45:00.000Z,36,36,36,0,0,1,79.48958333333333
L2106:T0,2106,T0,2026-06-05T00:00:00.000Z,45,45,43,0,2,0.9555555555555556,101
L2106:T1:I9521,2106,T1,2026-06-07T11:42:11.000Z,46,46,45,0,1,0.9782608695652174,97.48762731481482
L2106:T2:I9519,2106,T2,2026-06-10T14:12:58.000Z,47,47,46,0,1,0.9787234042553191,100.59233796296296
L2106:T2:I9520,2106,T2,2026-06-14T20:52:33.000Z,47,47,46,0,1,0.9787234042553191,104.8698263888889
L2107:T0,2107,T0,2026-06-19T00:00:00.000Z,33,33,32,0,1,0.9696969696969697,114
L2107:T1:I9522,2107,T1,2026-06-19T14:19:41.000Z,34,34,33,0,1,0.9705882352941176,114.59700231481482
L2108:T0,2108,T0,2026-01-01T00:00:00.000Z,26,26,24,0,2,0.9230769230769231,201
L2108:T1:I9523,2108,T1,2026-01-04T16:32:50.000Z,27,27,23,0,4,0.8518518518518519,204.6894675925926
L2108:T2:I9525,2108,T2,2026-01-14T16:28:56.000Z,27,27,24,0,3,0.8888888888888888,214.68675925925925
L2108:T2:I9524,2108,T2,2026-02-27T15:35:00.000Z,29,29,28,0,1,0.9655172413793104,112.64930555555556
L2109:T0,2109,T0,2025-03-23T00:00:00.000Z,12,9,9,3,0,0.75,45
L2109:T1:I9526,2109,T1,2026-04-13T12:11:00.000Z,24,24,22,0,2,0.9166666666666666,141.5076388888889
L2110:T0,2110,T0,2026-02-08T00:00:00.000Z,44,44,42,0,2,0.9545454545454546,152
L2110:T1:I9527,2110,T1,2026-02-10T10:07:28.000Z,45,45,43,0,2,0.9555555555555556,154.42185185185184
L2110:T2:I9532,2110,T2,2026-02-11T11:26:02.000Z,45,45,43,0,2,0.9555555555555556,155.47641203703705
L2110:T2:I9528,2110,T2,2026-02-20T15:26:23.000Z,46,46,45,0,1,0.9782608695652174,107.64332175925927
L2110:T2:I9529,2110,T2,2026-02-21T17:34:29.000Z,46,46,45,0,1,0.9782608695652174,108.73228009259259
L2110:T2:I9531,2110,T2,2026-02-21T18:28:01.000Z,46,46,45,0,1,0.9782608695652174,108.76945601851853
L2110:T2:I9530,2110,T2,2026-03-10T12:23:00.000Z,47,47,45,0,2,0.9574468085106383,125.51597222222222
L2111:T0,2111,T0,2025-12-28T00:00:00.000Z,59,59,55,0,4,0.9322033898305084,163
L2111:T1:I9535,2111,T1,2025-12-28T15:05:38.000Z,59,59,55,0,4,0.9322033898305084,163.62891203703703
L2111:T2:I9536,2111,T2,2025-12-30T11:22:51.000Z,60,60,56,0,4,0.9333333333333333,165.4742013888889
L2111:T2:I9533,2111,T2,2026-01-05T09:20:46.000Z,62,62,58,0,4,0.9354838709677419,171.3894212962963
L2111:T2:I9537,2111,T2,2026-01-06T19:48:04.000Z,62,62,58,0,4,0.9354838709677419,172.8250462962963
L2111:T2:I9534,2111,T2,2026-01-07T15:10:37.000Z,61,61,57,0,4,0.9344262295081968,173.63237268518517
L2112:T0,2112,T0,2025-06-25T00:00:00.000Z,9,8,7,1,1,0.7777777777777778,98
L2112:T1:I9539,2112,T1,2025-07-14T14:28:00.000Z,11,11,10,0,1,0.9090909090909091,117.60277777777777
L2112:T2:I9538,2112,T2,2025-12-06T13:29:00.000Z,13,13,11,0,2,0.8461538461538461,139.56180555555557
L2113:T0,2113,T0,2026-03-12T00:00:00.000Z,104,104,102,0,2,0.9807692307692307,107
L2113:T1:I9540,2113,T1,2026-03-15T15:14:27.000Z,105,105,103,0,2,0.9809523809523809,110.63503472222222
L2113:T2:I9544,2113,T2,2026-03-16T13:39:04.000Z,107,107,105,0,2,0.9813084112149533,111.5687962962963
L2113:T2:I9545,2113,T2,2026-03-22T12:29:22.000Z,107,107,105,0,2,0.9813084112149533,117.52039351851852
L2113:T2:I9543,2113,T2,2026-03-23T16:15:09.000Z,107,107,105,0,2,0.9813084112149533,118.6771875
L2113:T2:I9541,2113,T2,2026-03-24T14:55:50.000Z,107,107,104,0,3,0.9719626168224299,119.62210648148148
L2113:T2:I9542,2113,T2,2026-03-27T13:33:00.000Z,107,107,102,0,5,0.9532710280373832,122.56458333333333
L2114:T0,2114,T0,2025-01-08T00:00:00.000Z,13,0,0,13,0,0,
L2114:T1:I9546,2114,T1,2025-03-01T09:09:00.000Z,21,6,6,15,0,0.2857142857142857,46.38125
L2115:T0,2115,T0,2025-06-05T00:00:00.000Z,27,24,23,3,1,0.8518518518518519,116
L2115:T1:I9551,2115,T1,2025-06-06T19:39:20.000Z,28,25,25,3,0,0.8928571428571429,89.81898148148149
L2115:T2:I9548,2115,T2,2025-06-14T18:14:26.000Z,28,26,24,2,2,0.8571428571428571,97.76002314814815
L2115:T2:I9553,2115,T2,2025-06-15T20:19:22.000Z,27,25,23,2,2,0.8518518518518519,98.8467824074074
L2115:T2:I9547,2115,T2,2025-06-17T19:23:00.000Z,29,27,25,2,2,0.8620689655172413,100.80763888888889
L2115:T2:I9550,2115,T2,2025-07-12T12:04:00.000Z,29,29,26,0,3,0.896551724137931,125.50277777777778
L2115:T2:I9552,2115,T2,2026-01-20T09:28:00.000Z,44,44,42,0,2,0.9545454545454546,130.39444444444445
L2115:T2:I9549,2115,T2,2026-02-28T15:11:00.000Z,46,46,46,0,0,1,83.63263888888889
L2116:T0,2116,T0,2025-02-15T00:00:00.000Z,12,2,2,10,0,0.16666666666666666,3
L2116:T1:I9556,2116,T1,2025-02-21T09:53:59.000Z,12,2,2,10,0,0.16666666666666666,9.412488425925925
L2116:T2:I9559,2116,T2,2025-02-22T07:25:57.000Z,13,2,2,11,0,0.15384615384615385,10.3096875
L2116:T2:I9557,2116,T2,2025-03-30T13:53:00.000Z,14,6,6,8,0,0.42857142857142855,46.578472222222224
L2116:T2:I9554,2116,T2,2025-04-17T15:27:00.000Z,16,9,9,7,0,0.5625,64.64375
L2116:T2:I9555,2116,T2,2025-07-14T09:33:00.000Z,18,17,16,1,1,0.8888888888888888,103.39791666666666
L2116:T2:I9558,2116,T2,2026-05-29T17:43:00.000Z,28,28,28,0,0,1,74.73819444444445
L2117:T0,2117,T0,2026-01-02T00:00:00.000Z,51,51,46,0,5,0.9019607843137255,238
L2117:T1:I9563,2117,T1,2026-01-04T19:39:21.000Z,52,52,46,0,6,0.8846153846153846,240.81899305555555
L2117:T2:I9561,2117,T2,2026-01-09T11:50:31.000Z,51,51,46,0,5,0.9019607843137255,245.49341435185184
L2117:T2:I9562,2117,T2,2026-01-12T13:32:56.000Z,51,51,46,0,5,0.9019607843137255,248.56453703703704
L2117:T2:I9565,2117,T2,2026-01-15T11:26:00.000Z,52,52,46,0,6,0.8846153846153846,251.4763888888889
L2117:T2:I9564,2117,T2,2026-04-14T15:24:00.000Z,63,63,60,0,3,0.9523809523809523,141.64166666666668
L2117:T2:I9560,2117,T2,2026-04-16T15:57:00.000Z,63,63,60,0,3,0.9523809523809523,143.66458333333333
L2118:T0,2118,T0,2026-02-03T00:00:00.000Z,45,45,41,0,4,0.9111111111111111,111
L2118:T1:I9567,2118,T1,2026-02-09T13:33:52.000Z,47,47,44,0,3,0.9361702127659575,117.56518518518519
L2118:T2:I9566,2118,T2,2026-02-14T09:14:17.000Z,46,46,42,0,4,0.9130434782608695,122.38491898148148
L2119:T0,2119,T0,2026-06-08T00:00:00.000Z,28,28,28,0,0,1,79
L2119:T1:I9569,2119,T1,2026-06-10T16:18:05.000Z,29,29,29,0,0,1,81.67922453703704
L2119:T2:I9568,2119,T2,2026-06-17T19:03:44.000Z,29,29,29,0,0,1,88.79425925925926
L2120:T0,2120,T0,2025-09-28T00:00:00.000Z,17,17,16,0,1,0.9411764705882353,124
L2120:T1:I9575,2120,T1,2025-09-28T16:15:02.000Z,18,18,17,0,1,0.9444444444444444,124.67710648148149
L2120:T2:I9570,2120,T2,2025-09-28T20:25:22.000Z,18,18,16,0,2,0.8888888888888888,124.85094907407408
L2120:T2:I9576,2120,T2,2025-10-10T07:37:04.000Z,18,18,17,0,1,0.9444444444444444,136.31740740740742
L2120:T2:I9572,2120,T2,2025-12-27T14:02:00.000Z,20,20,18,0,2,0.9,114.58472222222223
L2120:T2:I9573,2120,T2,2026-03-04T20:27:00.000Z,24,24,23,0,1,0.9583333333333334,112.85208333333334
L2120:T2:I9571,2120,T2,2026-05-11T14:44:00.000Z,26,26,25,0,1,0.9615384615384616,93.6138888888889
L2120:T2:I9574,2120,T2,2026-05-17T08:08:00.000Z,26,26,26,0,0,1,86.33888888888889
L2120:T2:I9577,2120,T2,2026-06-04T12:35:00.000Z,27,27,25,0,2,0.9259259259259259,104.52430555555556
L2121:T0,2121,T0,2026-06-05T00:00:00.000Z,50,50,48,0,2,0.96,113
L2121:T1:I9582,2121,T1,2026-06-05T09:19:59.000Z,51,51,49,0,2,0.9607843137254902,113.38887731481482
L2121:T2:I9578,2121,T2,2026-06-07T07:33:19.000Z,51,51,49,0,2,0.9607843137254902,115.31480324074074
L2121:T2:I9579,2121,T2,2026-06-10T12:47:08.000Z,52,52,50,0,2,0.9615384615384616,118.53273148148148
L2121:T2:I9581,2121,T2,2026-06-15T13:42:23.000Z,52,52,51,0,1,0.9807692307692307,123.57109953703704
L2121:T2:I9580,2121,T2,2026-06-18T19:38:07.000Z,52,52,51,0,1,0.9807692307692307,126.81813657407407
L2122:T0,2122,T0,2025-06-09T00:00:00.000Z,47,42,39,5,3,0.8297872340425532,124
L2122:T1:I9584,2122,T1,2025-06-17T17:13:23.000Z,48,43,38,5,5,0.7916666666666666,143.71762731481482
L2122:T2:I9583,2122,T2,2026-02-04T15:28:00.000Z,80,80,75,0,5,0.9375,177.64444444444445
L2123:T0,2123,T0,2025-03-22T00:00:00.000Z,16,6,6,10,0,0.375,59
L2123:T1:I9585,2123,T1,2025-03-23T10:23:05.000Z,17,7,7,10,0,0.4117647058823529,60.43269675925926
L2123:T2:I9586,2123,T2,2025-03-30T15:07:21.000Z,17,6,6,11,0,0.35294117647058826,67.63010416666667
L2123:T2:I9590,2123,T2,2025-05-10T12:21:00.000Z,18,11,11,7,0,0.6111111111111112,75.51458333333333
L2123:T2:I9589,2123,T2,2025-09-01T09:46:00.000Z,23,23,20,0,3,0.8695652173913043,113.40694444444445
L2123:T2:I9588,2123,T2,2025-09-02T08:52:00.000Z,23,23,20,0,3,0.8695652173913043,114.36944444444444
L2123:T2:I9591,2123,T2,2026-03-23T15:34:00.000Z,35,35,35,0,0,1,73.64861111111111
L2123:T2:I9587,2123,T2,2026-04-04T10:51:00.000Z,36,36,36,0,0,1,85.45208333333333
L2124:T0,2124,T0,2026-06-26T00:00:00.000Z,19,19,19,0,0,1,73
L2124:T1:I9597,2124,T1,2026-06-26T13:36:24.000Z,20,20,19,0,1,0.95,96.56694444444445
L2124:T2:I9595,2124,T2,2026-07-03T09:34:47.000Z,20,20,20,0,0,1,80.3991550925926
L2124:T2:I9593,2124,T2,2026-07-03T17:51:19.000Z,19,19,19,0,0,1,80.7439699074074
L2124:T2:I9598,2124,T2,2026-07-05T10:25:44.000Z,20,20,20,0,0,1,82.43453703703703
L2124:T2:I9592,2124,T2,2026-07-05T13:22:53.000Z,20,20,20,0,0,1,82.55755787037037
L2124:T2:I9596,2124,T2,2026-07-06T14:35:00.000Z,20,20,20,0,0,1,83.60763888888889
L2124:T2:I9594,2124,T2,2026-07-09T18:38:04.000Z,20,20,20,0,0,1,86.77643518518518
L2125:T0,2125,T0,2025-03-04T00:00:00.000Z,11,5,5,6,0,0.45454545454545453,27
L2125:T1:I9603,2125,T1,2025-03-15T18:25:35.000Z,14,6,6,8,0,0.42857142857142855,38.7677662037037
L2125:T2:I9599,2125,T2,2025-03-15T19:31:33.000Z,14,6,6,8,0,0.42857142857142855,38.81357638888889
L2125:T2:I9605,2125,T2,2025-06-02T12:23:00.000Z,20,19,17,1,2,0.85,117.51597222222222
L2125:T2:I9601,2125,T2,2025-08-07T18:55:00.000Z,21,21,19,0,2,0.9047619047619048,183.78819444444446
L2125:T2:I9600,2125,T2,2025-08-29T09:50:00.000Z,22,22,18,0,4,0.8181818181818182,205.40972222222223
L2125:T2:I9602,2125,T2,2025-08-29T12:38:00.000Z,22,22,18,0,4,0.8181818181818182,205.5263888888889
L2125:T2:I9604,2125,T2,2026-01-07T17:06:00.000Z,28,28,25,0,3,0.8928571428571429,104.7125
L2125:T2:I9606,2125,T2,2026-04-10T15:38:00.000Z,32,32,31,0,1,0.96875,90.65138888888889
L2126:T0,2126,T0,2026-03-31T00:00:00.000Z,17,17,16,0,1,0.9411764705882353,110
L2126:T1:I9611,2126,T1,2026-03-31T08:04:54.000Z,18,18,17,0,1,0.9444444444444444,110.33673611111111
L2126:T2:I9608,2126,T2,2026-04-04T19:49:59.000Z,18,18,17,0,1,0.9444444444444444,114.82637731481482
