prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities,prior_searches,prior_inquiries,has_converted_before
L190:T2:I825,190,T2,2026-05-09T20:26:00.000Z,825,1675,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,retail,Industrial,rent,1411.7,187331.7,251979.67,,,Chihuahua,Chihuahua,centro-chihuahua,organic,app,258,1164.2,177323.93,,14,false,5,4,1,0.2,244,2,46,2025-06-22T20:52:00.000Z,true,0,0,cctv,0,0,3.1,21,good,ceramic,"[""rooftop"", ""reception"", ""loading_dock""]",0,65,false
L191:T0,191,T0,2025-03-15T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,large,other,Industrial,rent,232.7,27077.58,32511.65,,,Yucatán,Mérida,paseo-montejo,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L191:T1:I829,191,T1,2025-04-20T20:49:00.000Z,829,2979,1,ELIGIBLE,NEGATIVE,0,true,investor,large,other,Industrial,rent,232.7,27077.58,32511.65,,,Yucatán,Mérida,paseo-montejo,organic,app,188,279.5,23128.02,,89,true,0,0,0,,,0,,,true,2,0,none,0,1,8.9,16,fair,concrete,"[""security_booth"", ""lounge"", ""parking""]",0,0,false
L191:T2:I831,191,T2,2025-08-26T20:41:00.000Z,831,610,2,ELIGIBLE,NEGATIVE,0,true,investor,large,other,Industrial,rent,232.7,27077.58,32511.65,,,Yucatán,Mérida,paseo-montejo,organic,web,298,158.0,26906.6,,18,false,1,1,1,1,188,1,89,2025-04-20T20:49:00.000Z,true,3,,full,5,2,2.5,8,good,ceramic,"[""meeting_rooms"", ""reception"", ""storage"", ""gym""]",0,0,false
L191:T2:I832,191,T2,2025-09-02T09:57:00.000Z,832,352,3,ELIGIBLE,NEGATIVE,0,true,investor,large,other,Industrial,rent,232.7,27077.58,32511.65,,,Yucatán,Mérida,paseo-montejo,organic,email,260,193.5,32511.65,,61,true,2,2,1,0.5,243,2,53.5,2025-08-26T20:41:00.000Z,true,0,17,basic,0,0,5.3,4,good,ceramic,"[""meeting_rooms"", ""parking"", ""cafeteria""]",0,0,false
L191:T2:I826,191,T2,2026-01-08T07:54:00.000Z,826,606,4,ELIGIBLE,POSITIVE,1,true,investor,large,other,Industrial,rent,232.7,27077.58,32511.65,,,Yucatán,Mérida,paseo-montejo,organic,email,327,302.7,30930.23,,12,false,3,3,2,0.6666666666666666,248.66666666666666,3,56,2025-09-02T09:57:00.000Z,false,20,0,cctv,28,11,,17,new,concrete,"[""rooftop"", ""security_booth"", ""gym"", ""cafeteria""]",0,0,false
L191:T2:I830,191,T2,2026-01-20T15:39:00.000Z,830,702,5,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,investor,large,other,Industrial,rent,232.7,27077.58,32511.65,,,Yucatán,Mérida,paseo-montejo,organic,email,176,2662.0,23732.52,,17,false,4,4,2,0.5,268.25,4,45,2026-01-08T07:54:00.000Z,false,6,0,full,0,19,,177,good,polished_concrete,"[""conference_room"", ""storage"", ""security_booth"", ""parking""]",0,0,false
L191:T2:I828,191,T2,2026-05-10T13:55:00.000Z,828,2886,6,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,investor,large,other,Industrial,rent,232.7,27077.58,32511.65,,,Yucatán,Mérida,paseo-montejo,organic,email,294,2414.2,31692.3,,42,true,5,5,2,0.4,249.8,5,39.4,2026-01-20T15:39:00.000Z,false,2,1,basic,0,16,5.9,160,new,concrete,[],0,0,false
L191:T2:I827,191,T2,2026-06-04T13:24:00.000Z,827,1149,7,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,investor,large,other,Industrial,rent,232.7,27077.58,32511.65,,,Yucatán,Mérida,paseo-montejo,organic,phone,225,12624.1,27964.61,,215,false,6,6,3,0.5,257.1666666666667,6,39.833333333333336,2026-05-10T13:55:00.000Z,false,0,5,basic,0,86,0.0,0,fair,ceramic,"[""conference_room"", ""reception"", ""gym"", ""loading_dock""]",0,0,false
L192:T0,192,T0,2025-07-22T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Office,sale,469.0,,,21514067.1,29771970.09,CDMX,Benito Juárez,del-valle-narvarte,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,6,5,false
L192:T1:I834,192,T1,2025-07-27T11:07:28.000Z,834,199,1,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Office,sale,469.0,,,21514067.1,29771970.09,CDMX,Benito Juárez,del-valle-narvarte,organic,web,298,450.2,,29771970.09,306,true,0,0,0,,,0,,,true,0,1,basic,0,2,0.0,1,new,concrete,[],6,5,false
L192:T2:I833,192,T2,2025-08-24T11:44:00.000Z,833,1331,2,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Office,sale,469.0,,,21514067.1,29771970.09,CDMX,Benito Juárez,del-valle-narvarte,organic,web,397,260.5,,28830427.22,54,true,1,1,1,1,298,1,306,2025-07-27T11:07:28.000Z,true,6,0,basic,7,3,,5,good,,"[""conference_room"", ""rooftop"", ""meeting_rooms""]",6,5,false
L192:T2:I835,192,T2,2025-08-30T12:26:00.000Z,835,2298,3,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Office,sale,469.0,,,21514067.1,29771970.09,CDMX,Benito Juárez,del-valle-narvarte,organic,app,381,561.5,,21706473.94,72,false,2,2,2,1,347.5,2,180,2025-08-24T11:44:00.000Z,true,4,0,basic,3,4,9.3,26,good,carpet,[],6,5,false
L193:T0,193,T0,2025-07-23T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,retail,Office,sale,275.4,,,12808079.57,18338540.89,Sonora,Hermosillo,centenario-colosio,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,5,false
L193:T1:I837,193,T1,2025-07-31T16:56:11.000Z,837,2648,1,ELIGIBLE,NEGATIVE,0,true,broker,small,retail,Office,sale,275.4,,,12808079.57,18338540.89,Sonora,Hermosillo,centenario-colosio,organic,app,153,310.0,,17231363.79,54,false,0,0,0,,,0,,,true,0,6,none,5,4,2.8,20,new,concrete,[],0,5,false
L193:T2:I836,193,T2,2025-08-05T16:00:32.000Z,836,2637,2,ELIGIBLE,NEGATIVE,0,true,broker,small,retail,Office,sale,275.4,,,12808079.57,18338540.89,Sonora,Hermosillo,centenario-colosio,organic,phone,421,812.9,,16581391.9,185,true,1,1,0,0,153,1,54,2025-07-31T16:56:11.000Z,true,6,0,cctv,19,12,,135,good,ceramic,"[""security_booth""]",0,5,false
L193:T2:I838,193,T2,2026-05-03T10:01:00.000Z,838,900,3,ELIGIBLE,NEGATIVE,0,true,broker,small,retail,Office,sale,275.4,,,12808079.57,18338540.89,Sonora,Hermosillo,centenario-colosio,organic,email,274,397.4,,18321592.0,,false,2,2,1,0.5,287,2,119.5,2025-08-05T16:00:32.000Z,true,0,0,full,0,2,3.1,7,good,wood,"[""lounge"", ""parking"", ""cafeteria"", ""rooftop""]",0,5,false
L194:T0,194,T0,2025-05-17T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,large,manufacturing,Office,sale,173.2,,,8592185.27,10379836.77,Baja California,Tijuana,zona-rio-aguacaliente,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,59,0,false
L194:T1:I841,194,T1,2025-05-20T12:19:15.000Z,841,381,1,ELIGIBLE,NEGATIVE,0,true,investor,large,manufacturing,Office,sale,173.2,,,8592185.27,10379836.77,Baja California,Tijuana,zona-rio-aguacaliente,social,app,88,150.0,,10222787.5,346,false,0,0,0,,,0,,,true,0,0,cctv,1,0,4.3,2,good,polished_concrete,"[""parking""]",59,0,false
L194:T2:I840,194,T2,2025-05-23T13:08:51.000Z,840,1384,2,ELIGIBLE,NEGATIVE,0,true,investor,large,manufacturing,Office,sale,173.2,,,8592185.27,10379836.77,Baja California,Tijuana,zona-rio-aguacaliente,social,email,108,150.0,,10165059.5,194,false,1,1,0,0,88,1,346,2025-05-20T12:19:15.000Z,false,3,,basic,0,1,2.9,4,new,ceramic,"[""parking"", ""storage"", ""cafeteria"", ""reception""]",59,0,false
L194:T2:I842,194,T2,2025-05-27T18:51:40.000Z,842,2864,3,ELIGIBLE,POSITIVE,1,true,investor,large,manufacturing,Office,sale,173.2,,,8592185.27,10379836.77,Baja California,Tijuana,zona-rio-aguacaliente,social,email,136,1120.7,,10379836.77,85,false,2,2,0,0,98,2,270,2025-05-23T13:08:51.000Z,true,2,0,cctv,0,7,3.6,187,good,concrete,"[""lounge"", ""meeting_rooms""]",59,0,false
L194:T2:I839,194,T2,2025-07-05T15:48:00.000Z,839,23,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,large,manufacturing,Office,sale,173.2,,,8592185.27,10379836.77,Baja California,Tijuana,zona-rio-aguacaliente,social,app,300,182.9,,7587932.18,95,true,3,3,0,0,110.66666666666667,3,208.33333333333334,2025-05-27T18:51:40.000Z,true,0,,full,0,0,4.1,15,fair,concrete,[],59,0,false
L195:T0,195,T0,2025-01-16T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,enterprise,technology,Retail,sale,540.2,,,23595030.28,32923499.51,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,2,0,false
L195:T1:I847,195,T1,2025-01-17T18:22:38.000Z,847,2498,1,ELIGIBLE,POSITIVE,1,true,broker,enterprise,technology,Retail,sale,540.2,,,23595030.28,32923499.51,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,web,138,16090.6,,31471986.63,176,false,0,0,0,,,0,,,false,25,2,full,3,109,0.0,2,good,ceramic,[],2,0,false
L195:T2:I849,195,T2,2025-01-18T13:21:13.000Z,849,1882,2,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,technology,Retail,sale,540.2,,,23595030.28,32923499.51,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,app,210,2514.1,,32923499.51,95,false,1,1,0,0,138,1,176,2025-01-17T18:22:38.000Z,true,13,0,none,30,27,0.0,1,good,ceramic,"[""lounge"", ""parking""]",2,0,false
L195:T2:I844,195,T2,2025-04-18T16:35:00.000Z,844,497,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,enterprise,technology,Retail,sale,540.2,,,23595030.28,32923499.51,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,app,289,3364.8,,25884871.33,353,false,2,2,0,0,174,2,135.5,2025-01-18T13:21:13.000Z,false,6,0,full,0,22,,225,good,polished_concrete,[],2,0,false
L195:T2:I845,195,T2,2025-05-11T13:28:00.000Z,845,2687,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,enterprise,technology,Retail,sale,540.2,,,23595030.28,32923499.51,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,web,121,455.5,,26732356.31,157,false,3,3,0,0,212.33333333333334,3,208,2025-04-18T16:35:00.000Z,false,14,0,basic,0,1,6.5,16,good,wood,"[""lounge""]",2,0,false
L195:T2:I843,195,T2,2026-02-10T18:11:00.000Z,843,2197,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,enterprise,technology,Retail,sale,540.2,,,23595030.28,32923499.51,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,app,149,512.6,,29335087.96,122,false,4,4,0,0,189.5,4,195.25,2025-05-11T13:28:00.000Z,true,0,0,cctv,0,2,4.3,10,new,polished_concrete,[],2,0,false
L195:T2:I848,195,T2,2026-02-15T13:04:00.000Z,848,1391,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,enterprise,technology,Retail,sale,540.2,,,23595030.28,32923499.51,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,app,286,100.0,,26003843.53,326,false,5,5,0,0,181.4,5,180.6,2026-02-10T18:11:00.000Z,true,0,,cctv,0,2,,1,new,concrete,"[""lounge"", ""security_booth""]",2,0,false
L195:T2:I846,195,T2,2026-06-09T20:45:00.000Z,846,94,7,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,enterprise,technology,Retail,sale,540.2,,,23595030.28,32923499.51,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,whatsapp,71,820.1,,29514054.1,19,false,6,6,0,0,198.83333333333334,6,204.83333333333334,2026-02-15T13:04:00.000Z,true,2,,cctv,9,10,12.2,56,new,concrete,"[""conference_room"", ""kitchen"", ""lounge"", ""cafeteria""]",2,0,false
L196:T0,196,T0,2025-07-15T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,other,Retail,sale,461.1,,,20424959.26,27699266.44,San Luis Potosí,San Luis Potosí,lomas-carranza,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,3,0,false
L196:T1:I850,196,T1,2025-07-19T15:00:29.000Z,850,796,1,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,other,Retail,sale,461.1,,,20424959.26,27699266.44,San Luis Potosí,San Luis Potosí,lomas-carranza,paid,whatsapp,132,476.1,,27699266.44,86,false,0,0,0,,,0,,,true,9,0,cctv,0,1,2.0,10,good,polished_concrete,"[""loading_dock"", ""meeting_rooms"", ""storage"", ""reception""]",3,0,false
L196:T2:I852,196,T2,2025-07-27T09:48:30.000Z,852,1407,2,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,other,Retail,sale,461.1,,,20424959.26,27699266.44,San Luis Potosí,San Luis Potosí,lomas-carranza,paid,app,204,150.0,,19781444.06,7,false,1,1,0,0,132,1,86,2025-07-19T15:00:29.000Z,true,0,0,basic,1,0,2.7,2,fair,concrete,"[""parking"", ""gym"", ""conference_room"", ""security_booth""]",3,0,false
L196:T2:I851,196,T2,2026-06-04T11:51:00.000Z,851,1166,3,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,other,Retail,sale,461.1,,,20424959.26,27699266.44,San Luis Potosí,San Luis Potosí,lomas-carranza,paid,app,213,439.2,,27699266.44,269,true,2,2,0,0,168,2,46.5,2025-07-27T09:48:30.000Z,true,1,0,none,0,2,4.1,8,new,ceramic,"[""cafeteria""]",3,0,false
L197:T0,197,T0,2025-12-15T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,technology,Land,rent,362.5,12954.38,15194.34,,,Puebla,Puebla,angelopolis-lomas,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,4,3,false
L197:T1:I853,197,T1,2025-12-18T19:55:06.000Z,853,621,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,technology,Land,rent,362.5,12954.38,15194.34,,,Puebla,Puebla,angelopolis-lomas,referral,web,402,382.5,15194.34,,193,true,0,0,0,,,0,,,false,0,0,basic,1,1,,2,fair,ceramic,[],4,3,false
L197:T2:I854,197,T2,2025-12-21T15:15:50.000Z,854,741,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,technology,Land,rent,362.5,12954.38,15194.34,,,Puebla,Puebla,angelopolis-lomas,referral,whatsapp,236,432.2,14151.66,,132,false,1,1,1,1,402,1,193,2025-12-18T19:55:06.000Z,false,13,0,cctv,7,3,0.0,1,new,concrete,"[""conference_room"", ""loading_dock"", ""security_booth""]",4,3,false
L197:T2:I857,197,T2,2025-12-21T20:14:11.000Z,857,2143,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,technology,Land,rent,362.5,12954.38,15194.34,,,Puebla,Puebla,angelopolis-lomas,referral,app,267,391.3,15194.34,,,true,2,2,1,0.5,319,2,162.5,2025-12-21T15:15:50.000Z,true,3,5,cctv,0,1,0.0,5,fair,ceramic,[],4,3,false
L197:T2:I855,197,T2,2025-12-22T13:47:28.000Z,855,2737,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,technology,Land,rent,362.5,12954.38,15194.34,,,Puebla,Puebla,angelopolis-lomas,referral,email,328,748.9,14651.77,,362,false,3,3,2,0.6666666666666666,301.6666666666667,2,162.5,2025-12-21T20:14:11.000Z,false,26,1,basic,10,10,0.0,3,fair,polished_concrete,"[""security_booth"", ""conference_room"", ""gym"", ""loading_dock""]",4,3,false
L197:T2:I856,197,T2,2025-12-27T16:58:36.000Z,856,2679,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,technology,Land,rent,362.5,12954.38,15194.34,,,Puebla,Puebla,angelopolis-lomas,referral,web,223,1590.1,11918.03,,252,false,4,4,2,0.5,308.25,3,229,2025-12-22T13:47:28.000Z,true,0,0,cctv,0,12,0.0,2,good,concrete,"[""security_booth"", ""meeting_rooms"", ""lounge"", ""conference_room""]",4,3,false
L198:T0,198,T0,2026-04-12T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,medium,logistics,Industrial,rent,350.7,45948.21,67274.6,,,Yucatán,Mérida,,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,38,113,true
L198:T1:I859,198,T1,2026-04-12T20:21:35.000Z,859,875,1,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Industrial,rent,350.7,45948.21,67274.6,,,Yucatán,Mérida,,social,email,126,520.3,52488.0,,4,false,0,0,0,,,0,,,false,0,0,cctv,6,5,11.1,35,fair,ceramic,"[""cafeteria"", ""meeting_rooms""]",38,113,true
L198:T2:I863,198,T2,2026-04-13T13:08:11.000Z,863,1318,2,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Industrial,rent,350.7,45948.21,67274.6,,,Yucatán,Mérida,,social,app,157,629.1,49435.83,,207,false,1,1,0,0,126,1,4,2026-04-12T20:21:35.000Z,true,13,5,basic,0,5,8.9,42,good,wood,"[""loading_dock"", ""meeting_rooms""]",38,113,true
L198:T2:I860,198,T2,2026-04-19T18:08:32.000Z,860,534,3,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Industrial,rent,350.7,45948.21,67274.6,,,Yucatán,Mérida,,social,app,74,433.1,57032.93,,117,false,2,2,0,0,141.5,2,105.5,2026-04-13T13:08:11.000Z,true,10,0,basic,0,0,3.2,6,good,ceramic,"[""parking"", ""kitchen""]",38,113,true
L198:T2:I858,198,T2,2026-04-20T13:10:17.000Z,858,1674,4,ELIGIBLE,POSITIVE,1,true,investor,medium,logistics,Industrial,rent,350.7,45948.21,67274.6,,,Yucatán,Mérida,,social,web,194,421.1,67274.6,,47,true,3,3,0,0,119,3,109.33333333333333,2026-04-19T18:08:32.000Z,true,12,,full,0,6,7.1,23,fair,polished_concrete,[],38,113,true
L198:T2:I861,198,T2,2026-04-24T20:25:48.000Z,861,214,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,medium,logistics,Industrial,rent,350.7,45948.21,67274.6,,,Yucatán,Mérida,,social,app,228,350.8,53630.88,,,false,4,4,1,0.25,137.75,4,93.75,2026-04-20T13:10:17.000Z,true,0,,basic,0,2,8.6,24,fair,concrete,"[""lounge"", ""cafeteria"", ""kitchen""]",38,113,true
L198:T2:I862,198,T2,2026-06-29T10:07:00.000Z,862,421,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,medium,logistics,Industrial,rent,350.7,45948.21,67274.6,,,Yucatán,Mérida,,social,whatsapp,591,530.9,67274.6,,,false,5,5,1,0.2,155.8,4,93.75,2026-04-24T20:25:48.000Z,true,4,,cctv,2,5,7.4,36,new,concrete,[],38,113,true
L199:T0,199,T0,2026-04-23T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,logistics,Industrial,sale,1142.0,,,23658334.36,35347664.3,Nuevo León,Monterrey,macroplaza,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L199:T1:I864,199,T1,2026-04-27T13:45:24.000Z,864,1277,1,ELIGIBLE,NEGATIVE,0,true,broker,large,logistics,Industrial,sale,1142.0,,,23658334.36,35347664.3,Nuevo León,Monterrey,macroplaza,organic,whatsapp,125,1376.2,,35347664.3,69,false,0,0,0,,,0,,,false,0,,cctv,15,15,9.0,85,fair,ceramic,"[""lounge""]",0,0,false
L200:T0,200,T0,2025-07-24T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,healthcare,Retail,sale,1825.4,,,74114385.8,88876929.3,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,11,true
L200:T1:I866,200,T1,2025-07-31T18:29:14.000Z,866,2527,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,healthcare,Retail,sale,1825.4,,,74114385.8,88876929.3,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,web,168,1471.5,,72255753.74,80,false,0,0,0,,,0,,,true,0,11,cctv,12,5,3.1,17,fair,wood,"[""lounge"", ""gym""]",0,11,true
L200:T2:I867,200,T2,2025-08-02T08:51:59.000Z,867,1515,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,healthcare,Retail,sale,1825.4,,,74114385.8,88876929.3,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,web,111,1520.5,,64491141.64,,false,1,1,0,0,168,1,80,2025-07-31T18:29:14.000Z,true,10,18,basic,3,2,0.0,0,good,polished_concrete,"[""reception"", ""parking"", ""cafeteria"", ""conference_room""]",0,11,true
L200:T2:I865,200,T2,2025-10-14T10:38:00.000Z,865,419,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,healthcare,Retail,sale,1825.4,,,74114385.8,88876929.3,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,app,287,1991.1,,62858685.15,57,false,2,2,0,0,139.5,1,80,2025-08-02T08:51:59.000Z,true,5,3,cctv,2,2,4.4,18,good,concrete,"[""meeting_rooms"", ""security_booth"", ""reception"", ""cafeteria""]",0,11,true
L201:T0,201,T0,2025-12-17T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Industrial,rent,942.5,118397.4,136996.56,,,Yucatán,Mérida,paseo-montejo,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,35,2,false
L201:T1:I868,201,T1,2025-12-25T16:36:34.000Z,868,439,1,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Industrial,rent,942.5,118397.4,136996.56,,,Yucatán,Mérida,paseo-montejo,organic,whatsapp,93,900.9,97006.71,,21,false,0,0,0,,,0,,,true,11,0,none,0,1,9.7,16,new,concrete,[],35,2,false
L201:T2:I870,201,T2,2025-12-26T20:05:11.000Z,870,2448,2,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Industrial,rent,942.5,118397.4,136996.56,,,Yucatán,Mérida,paseo-montejo,organic,web,123,902.3,100066.95,,,false,1,1,0,0,93,1,21,2025-12-25T16:36:34.000Z,true,1,0,full,2,3,3.4,21,fair,concrete,[],35,2,false
L201:T2:I871,201,T2,2026-02-19T09:03:00.000Z,871,674,3,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Industrial,rent,942.5,118397.4,136996.56,,,Yucatán,Mérida,paseo-montejo,organic,phone,194,963.2,127196.72,,87,false,2,2,0,0,108,1,21,2025-12-26T20:05:11.000Z,false,24,,cctv,0,2,,21,good,wood,"[""gym"", ""lounge""]",35,2,false
L201:T2:I869,201,T2,2026-04-26T11:52:00.000Z,869,1836,4,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Industrial,rent,942.5,118397.4,136996.56,,,Yucatán,Mérida,paseo-montejo,organic,whatsapp,300,863.8,125489.47,,,false,3,3,0,0,136.66666666666666,2,54,2026-02-19T09:03:00.000Z,false,5,0,cctv,1,0,5.9,13,new,concrete,"[""reception"", ""parking"", ""gym"", ""storage""]",35,2,false
L202:T0,202,T0,2025-02-14T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,developer,small,financial,Office,rent,474.6,136647.32,160287.03,,,Nuevo León,Monterrey,macroplaza,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,13,14,false
L202:T1:I877,202,T1,2025-02-19T12:42:27.000Z,877,229,1,ELIGIBLE,NEGATIVE,0,true,developer,small,financial,Office,rent,474.6,136647.32,160287.03,,,Nuevo León,Monterrey,macroplaza,email,app,205,150.0,127391.78,,175,true,0,0,0,,,0,,,false,0,0,cctv,0,0,2.3,4,fair,ceramic,"[""kitchen""]",13,14,false
L202:T2:I874,202,T2,2025-02-26T07:58:41.000Z,874,603,2,ELIGIBLE,NEGATIVE,0,true,developer,small,financial,Office,rent,474.6,136647.32,160287.03,,,Nuevo León,Monterrey,macroplaza,email,app,117,2162.1,135536.07,,,false,1,1,1,1,205,1,175,2025-02-19T12:42:27.000Z,true,5,9,cctv,0,15,8.0,145,fair,ceramic,[],13,14,false
L202:T2:I875,202,T2,2025-03-13T08:05:00.000Z,875,1482,3,ELIGIBLE,NEGATIVE,0,true,developer,small,financial,Office,rent,474.6,136647.32,160287.03,,,Nuevo León,Monterrey,macroplaza,email,app,261,487.0,153875.73,,150,false,2,2,1,0.5,161,1,175,2025-02-26T07:58:41.000Z,true,5,,cctv,1,0,,8,good,polished_concrete,"[""storage"", ""security_booth"", ""lounge"", ""rooftop""]",13,14,false
L202:T2:I876,202,T2,2025-03-13T19:55:00.000Z,876,1711,4,ELIGIBLE,NEGATIVE,0,true,developer,small,financial,Office,rent,474.6,136647.32,160287.03,,,Nuevo León,Monterrey,macroplaza,email,whatsapp,423,431.5,140880.35,,230,true,3,3,1,0.3333333333333333,194.33333333333334,2,162.5,2025-03-13T08:05:00.000Z,true,2,0,none,9,3,3.3,18,new,carpet,"[""security_booth"", ""rooftop"", ""kitchen""]",13,14,false
L202:T2:I878,202,T2,2025-07-01T18:13:00.000Z,878,377,5,ELIGIBLE,NEGATIVE,0,true,developer,small,financial,Office,rent,474.6,136647.32,160287.03,,,Nuevo León,Monterrey,macroplaza,email,whatsapp,214,4024.7,152201.98,,10,false,4,4,2,0.5,251.5,3,185,2025-03-13T19:55:00.000Z,true,13,8,cctv,0,26,0.0,0,new,ceramic,"[""storage"", ""cafeteria"", ""lounge"", ""gym""]",13,14,false
L202:T2:I873,202,T2,2025-10-30T20:48:00.000Z,873,2313,6,ELIGIBLE,NEGATIVE,0,true,developer,small,financial,Office,rent,474.6,136647.32,160287.03,,,Nuevo León,Monterrey,macroplaza,email,app,181,1866.1,122385.87,,50,false,5,5,2,0.4,244,4,141.25,2025-07-01T18:13:00.000Z,true,4,,basic,3,13,8.9,125,fair,,"[""gym"", ""parking""]",13,14,false
L202:T2:I872,202,T2,2026-04-21T20:31:00.000Z,872,458,7,ELIGIBLE,NEGATIVE,0,true,developer,small,financial,Office,rent,474.6,136647.32,160287.03,,,Nuevo León,Monterrey,macroplaza,email,web,298,434.5,148390.15,,,false,6,6,2,0.3333333333333333,233.5,5,123,2025-10-30T20:48:00.000Z,false,11,,basic,3,2,4.1,5,good,concrete,[],13,14,false
