prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities,prior_searches,prior_inquiries,has_converted_before
L3650:T2:I16556,3650,T2,2025-11-08T09:08:00.000Z,16556,991,2,ELIGIBLE,NEGATIVE,0,true,investor,large,manufacturing,Industrial,rent,377.5,46329.8,60121.79,,,Puebla,Puebla,,organic,app,423,421.9,56890.85,,343,false,1,1,0,0,113,0,,2025-03-08T09:32:00.000Z,true,5,4,basic,1,4,9.1,17,good,ceramic,"[""loading_dock"", ""kitchen""]",3,0,false
L3650:T2:I16557,3650,T2,2025-11-14T07:49:00.000Z,16557,2270,3,ELIGIBLE,NEGATIVE,0,true,investor,large,manufacturing,Industrial,rent,377.5,46329.8,60121.79,,,Puebla,Puebla,,organic,web,71,776.4,60121.79,,34,false,2,2,0,0,268,1,343,2025-11-08T09:08:00.000Z,true,0,1,basic,7,8,7.5,53,good,polished_concrete,[],3,0,false
L3651:T0,3651,T0,2025-04-03T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,financial,Retail,rent,949.8,245931.03,283495.93,,,Querétaro,Querétaro,centro-queretaro,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,2,0,false
L3651:T1:I16558,3651,T1,2025-05-11T08:57:00.000Z,16558,783,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,financial,Retail,rent,949.8,245931.03,283495.93,,,Querétaro,Querétaro,centro-queretaro,email,web,115,990.9,279287.72,,,true,0,0,0,,,0,,,false,3,0,cctv,1,7,8.3,66,good,concrete,[],2,0,false
L3651:T2:I16560,3651,T2,2025-07-06T11:41:00.000Z,16560,345,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,financial,Retail,rent,949.8,245931.03,283495.93,,,Querétaro,Querétaro,centro-queretaro,email,web,111,1016.2,244447.04,,78,false,1,1,1,1,115,0,,2025-05-11T08:57:00.000Z,true,0,0,basic,2,3,8.4,21,fair,polished_concrete,"[""gym"", ""parking"", ""reception"", ""storage""]",2,0,false
L3651:T2:I16559,3651,T2,2026-05-02T15:14:00.000Z,16559,2641,3,ELIGIBLE,POSITIVE,1,true,broker,medium,financial,Retail,rent,949.8,245931.03,283495.93,,,Querétaro,Querétaro,centro-queretaro,email,whatsapp,131,100.0,248470.01,,50,false,2,2,1,0.5,113,1,78,2025-07-06T11:41:00.000Z,true,0,0,basic,26,10,3.5,1,good,ceramic,[],2,0,false
L3651:T2:I16561,3651,T2,2026-05-12T07:38:00.000Z,16561,2129,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,financial,Retail,rent,949.8,245931.03,283495.93,,,Querétaro,Querétaro,centro-queretaro,email,web,307,927.0,283495.93,,245,false,3,3,1,0.3333333333333333,119,2,64,2026-05-02T15:14:00.000Z,true,8,0,basic,3,6,8.3,52,fair,polished_concrete,"[""reception""]",2,0,false
L3652:T0,3652,T0,2025-04-30T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,retail,Retail,sale,228.2,,,10570789.24,15267506.31,Chihuahua,Chihuahua,centro-chihuahua,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,3,0,false
L3652:T1:I16562,3652,T1,2025-10-14T19:16:00.000Z,16562,419,1,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,retail,Retail,sale,228.2,,,10570789.24,15267506.31,Chihuahua,Chihuahua,centro-chihuahua,paid,whatsapp,143,233.6,,14627138.22,34,false,0,0,0,,,0,,,true,5,3,cctv,2,2,4.4,18,good,concrete,"[""meeting_rooms"", ""security_booth"", ""reception"", ""cafeteria""]",3,0,false
L3653:T0,3653,T0,2025-01-06T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,technology,Retail,both,379.1,84929.34,124589.87,15287281.3,17731355.55,CDMX,Cuauhtémoc,roma-condesa,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,2,0,false
L3653:T1:I16563,3653,T1,2025-01-15T11:26:11.000Z,16563,975,1,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,technology,Retail,both,379.1,84929.34,124589.87,15287281.3,17731355.55,CDMX,Cuauhtémoc,roma-condesa,organic,web,181,240.0,124589.87,17415569.04,,true,0,0,0,,,0,,,true,4,19,basic,0,0,4.8,2,fair,carpet,"[""meeting_rooms"", ""conference_room""]",2,0,false
L3653:T2:I16564,3653,T2,2026-06-13T11:51:00.000Z,16564,2106,2,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,technology,Retail,both,379.1,84929.34,124589.87,15287281.3,17731355.55,CDMX,Cuauhtémoc,roma-condesa,organic,web,127,388.2,112330.52,13069101.18,2,false,1,1,1,1,181,0,,2025-01-15T11:26:11.000Z,true,0,0,basic,29,13,0.0,0,good,polished_concrete,"[""lounge"", ""gym"", ""conference_room""]",2,0,false
L3654:T0,3654,T0,2026-06-07T00:00:00.000Z,,,0,ELIGIBLE,CENSORED,,true,broker,small,retail,Industrial,sale,105.9,,,2250798.6,2985151.04,CDMX,Cuauhtémoc,roma-condesa,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,14,0,false
L3654:T1:I16565,3654,T1,2026-06-12T07:03:47.000Z,16565,2691,1,ELIGIBLE,POSITIVE,1,true,broker,small,retail,Industrial,sale,105.9,,,2250798.6,2985151.04,CDMX,Cuauhtémoc,roma-condesa,organic,whatsapp,199,1746.9,,2985151.04,,false,0,0,0,,,0,,,true,2,0,cctv,0,11,7.6,119,new,carpet,[],14,0,false
L3655:T0,3655,T0,2025-07-18T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Land,sale,280.8,,,2047819.39,2337748.95,Nuevo León,Monterrey,macroplaza,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L3655:T1:I16573,3655,T1,2025-07-20T10:46:24.000Z,16573,368,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Land,sale,280.8,,,2047819.39,2337748.95,Nuevo León,Monterrey,macroplaza,social,email,123,558.4,,2105742.95,,true,0,0,0,,,0,,,true,5,0,basic,1,5,0.0,2,good,ceramic,[],0,0,false
L3655:T2:I16571,3655,T2,2025-07-21T17:51:50.000Z,16571,729,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Land,sale,280.8,,,2047819.39,2337748.95,Nuevo León,Monterrey,macroplaza,social,email,336,2036.6,,1795546.5,43,false,1,1,1,1,123,0,,2025-07-20T10:46:24.000Z,true,0,1,basic,2,16,0.0,7,good,ceramic,[],0,0,false
L3655:T2:I16570,3655,T2,2025-07-25T20:00:31.000Z,16570,1542,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Land,sale,280.8,,,2047819.39,2337748.95,Nuevo León,Monterrey,macroplaza,social,whatsapp,38,2275.4,,2053259.9,285,false,2,2,1,0.5,229.5,1,43,2025-07-21T17:51:50.000Z,false,5,,basic,2,16,,1,fair,concrete,"[""lounge"", ""gym""]",0,0,false
L3655:T2:I16572,3655,T2,2025-07-28T13:41:05.000Z,16572,308,4,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Land,sale,280.8,,,2047819.39,2337748.95,Nuevo León,Monterrey,macroplaza,social,whatsapp,290,21819.5,,2006499.86,323,false,3,3,1,0.3333333333333333,165.66666666666666,2,164,2025-07-25T20:00:31.000Z,true,4,0,basic,3,148,,2,good,ceramic,"[""rooftop"", ""storage"", ""cafeteria"", ""security_booth""]",0,0,false
L3655:T2:I16568,3655,T2,2025-07-31T12:34:40.000Z,16568,543,5,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Land,sale,280.8,,,2047819.39,2337748.95,Nuevo León,Monterrey,macroplaza,social,whatsapp,91,1321.7,,1902909.22,32,false,4,4,1,0.25,196.75,3,217,2025-07-28T13:41:05.000Z,true,8,0,cctv,0,8,0.0,1,fair,carpet,[],0,0,false
L3655:T2:I16566,3655,T2,2025-11-28T10:58:00.000Z,16566,1258,6,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Land,sale,280.8,,,2047819.39,2337748.95,Nuevo León,Monterrey,macroplaza,social,app,145,198.7,,2223449.95,85,false,5,5,1,0.2,175.6,4,170.75,2025-07-31T12:34:40.000Z,true,0,0,basic,5,2,8.2,11,good,wood,[],0,0,false
L3655:T2:I16569,3655,T2,2026-05-11T10:49:00.000Z,16569,232,7,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Land,sale,280.8,,,2047819.39,2337748.95,Nuevo León,Monterrey,macroplaza,social,app,97,326.1,,1895472.22,49,false,6,6,1,0.16666666666666666,170.5,5,153.6,2025-11-28T10:58:00.000Z,true,0,1,basic,0,1,0.0,2,needs_renovation,,[],0,0,false
L3655:T2:I16567,3655,T2,2026-06-12T15:12:00.000Z,16567,2110,8,ELIGIBLE,POSITIVE,1,true,broker,medium,retail,Land,sale,280.8,,,2047819.39,2337748.95,Nuevo León,Monterrey,macroplaza,social,whatsapp,301,262.3,,1936632.35,284,false,7,7,1,0.14285714285714285,160,6,136.16666666666666,2026-05-11T10:49:00.000Z,true,11,0,basic,0,3,0.0,2,new,ceramic,"[""cafeteria"", ""lounge"", ""security_booth"", ""reception""]",0,0,false
L3656:T0,3656,T0,2025-11-28T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,rent,787.3,203244.79,232501.44,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,2,0,false
L3656:T1:I16575,3656,T1,2025-12-04T12:52:17.000Z,16575,265,1,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,rent,787.3,203244.79,232501.44,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,whatsapp,166,685.5,199600.96,,33,false,0,0,0,,,0,,,true,0,0,basic,1,0,6.6,8,new,ceramic,"[""gym"", ""parking"", ""security_booth"", ""storage""]",2,0,false
L3656:T2:I16574,3656,T2,2025-12-05T17:08:31.000Z,16574,309,2,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,rent,787.3,203244.79,232501.44,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,app,143,100.0,166081.24,,223,false,1,1,0,0,166,1,33,2025-12-04T12:52:17.000Z,false,3,5,full,0,3,3.9,4,new,concrete,[],2,0,false
L3657:T0,3657,T0,2025-02-03T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,other,Retail,sale,224.9,,,8977979.41,10995710.21,Estado de México,Toluca,metepec-toluca,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,4,false
L3657:T1:I16577,3657,T1,2025-12-05T16:51:00.000Z,16577,2375,1,ELIGIBLE,POSITIVE,1,true,broker,small,other,Retail,sale,224.9,,,8977979.41,10995710.21,Estado de México,Toluca,metepec-toluca,email,whatsapp,132,245.3,,10805349.44,84,true,0,0,0,,,0,,,true,5,,full,5,2,4.0,7,good,polished_concrete,[],0,4,false
L3657:T2:I16576,3657,T2,2026-02-15T14:34:00.000Z,16576,1391,2,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,broker,small,other,Retail,sale,224.9,,,8977979.41,10995710.21,Estado de México,Toluca,metepec-toluca,email,web,167,100.0,,10729590.92,,false,1,1,1,1,132,1,84,2025-12-05T16:51:00.000Z,true,0,,cctv,0,2,,1,new,concrete,"[""lounge"", ""security_booth""]",0,4,false
L3658:T0,3658,T0,2026-04-10T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,manufacturing,Industrial,rent,159.6,17391.11,20230.02,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,1,1,false
L3658:T1:I16579,3658,T1,2026-04-12T10:31:41.000Z,16579,1010,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,manufacturing,Industrial,rent,159.6,17391.11,20230.02,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,whatsapp,267,100.0,20230.02,,213,false,0,0,0,,,0,,,true,0,4,full,1,0,3.8,1,good,polished_concrete,"[""meeting_rooms"", ""storage"", ""cafeteria""]",1,1,false
L3658:T2:I16578,3658,T2,2026-04-21T08:04:43.000Z,16578,910,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,manufacturing,Industrial,rent,159.6,17391.11,20230.02,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,whatsapp,286,121.0,20230.02,,,false,1,1,0,0,267,1,213,2026-04-12T10:31:41.000Z,true,4,0,basic,27,10,2.4,11,fair,polished_concrete,"[""conference_room"", ""reception"", ""rooftop""]",1,1,false
L3659:T0,3659,T0,2026-01-14T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,medium,logistics,Office,rent,226.2,70167.79,81554.31,,,Puebla,Puebla,angelopolis-lomas,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,1,false
L3659:T1:I16586,3659,T1,2026-01-14T11:18:12.000Z,16586,512,1,ELIGIBLE,POSITIVE,1,true,investor,medium,logistics,Office,rent,226.2,70167.79,81554.31,,,Puebla,Puebla,angelopolis-lomas,email,app,114,163.0,81554.31,,48,true,0,0,0,,,0,,,true,12,0,basic,2,1,,6,fair,concrete,[],0,1,false
L3659:T2:I16584,3659,T2,2026-01-17T12:42:43.000Z,16584,135,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,medium,logistics,Office,rent,226.2,70167.79,81554.31,,,Puebla,Puebla,angelopolis-lomas,email,app,290,184.4,74199.92,,56,false,1,1,1,1,114,1,48,2026-01-14T11:18:12.000Z,false,9,,basic,0,0,2.8,11,good,polished_concrete,"[""rooftop"", ""storage""]",0,1,false
L3659:T2:I16585,3659,T2,2026-01-18T17:39:53.000Z,16585,1632,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,medium,logistics,Office,rent,226.2,70167.79,81554.31,,,Puebla,Puebla,angelopolis-lomas,email,web,257,245.2,81554.31,,81,false,2,2,1,0.5,202,2,52,2026-01-17T12:42:43.000Z,true,0,19,basic,10,5,3.1,41,new,ceramic,[],0,1,false
L3659:T2:I16580,3659,T2,2026-01-20T20:57:27.000Z,16580,1461,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,medium,logistics,Office,rent,226.2,70167.79,81554.31,,,Puebla,Puebla,angelopolis-lomas,email,web,132,266.8,79694.99,,34,false,3,3,1,0.3333333333333333,220.33333333333334,3,61.666666666666664,2026-01-18T17:39:53.000Z,true,0,0,basic,0,2,2.5,38,fair,ceramic,"[""kitchen""]",0,1,false
L3659:T2:I16581,3659,T2,2026-01-22T17:07:29.000Z,16581,2568,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,medium,logistics,Office,rent,226.2,70167.79,81554.31,,,Puebla,Puebla,angelopolis-lomas,email,app,405,231.8,62830.69,,,false,4,4,1,0.25,198.25,4,54.75,2026-01-20T20:57:27.000Z,false,4,0,basic,0,1,2.9,7,good,carpet,[],0,1,false
L3659:T2:I16587,3659,T2,2026-01-22T19:20:36.000Z,16587,2286,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,medium,logistics,Office,rent,226.2,70167.79,81554.31,,,Puebla,Puebla,angelopolis-lomas,email,whatsapp,288,150.0,79420.8,,89,false,5,5,1,0.2,239.6,4,54.75,2026-01-22T17:07:29.000Z,false,0,0,cctv,0,4,3.4,2,needs_renovation,polished_concrete,[],0,1,false
L3659:T2:I16583,3659,T2,2026-03-30T16:56:00.000Z,16583,1222,7,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,medium,logistics,Office,rent,226.2,70167.79,81554.31,,,Puebla,Puebla,angelopolis-lomas,email,app,264,389.9,68303.47,,34,false,6,6,1,0.16666666666666666,247.66666666666666,5,61.6,2026-01-22T19:20:36.000Z,true,8,0,basic,1,2,0.0,2,new,ceramic,[],0,1,false
L3659:T2:I16582,3659,T2,2026-04-11T10:19:00.000Z,16582,705,8,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,medium,logistics,Office,rent,226.2,70167.79,81554.31,,,Puebla,Puebla,angelopolis-lomas,email,web,367,205.1,76818.36,,51,false,7,7,1,0.14285714285714285,250,6,57,2026-03-30T16:56:00.000Z,false,2,0,basic,1,3,3.1,17,good,concrete,[],0,1,false
L3660:T0,3660,T0,2025-10-17T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,medium,technology,Office,sale,6179.9,,,11680704.15,16802329.85,Nuevo León,San Pedro Garza García,vasconcelos-calzada,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L3660:T1:I16589,3660,T1,2025-10-17T20:59:15.000Z,16589,1671,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,technology,Office,sale,6179.9,,,11680704.15,16802329.85,Nuevo León,San Pedro Garza García,vasconcelos-calzada,social,app,153,4679.6,,14615893.28,,false,0,0,0,,,0,,,false,5,3,full,0,2,3.3,67,needs_renovation,ceramic,[],0,0,false
L3660:T2:I16591,3660,T2,2025-10-18T18:21:57.000Z,16591,74,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,technology,Office,sale,6179.9,,,11680704.15,16802329.85,Nuevo León,San Pedro Garza García,vasconcelos-calzada,social,phone,143,150.0,,16802329.85,143,true,1,1,0,0,153,0,,2025-10-17T20:59:15.000Z,true,3,0,basic,0,2,3.1,3,new,ceramic,"[""reception"", ""rooftop"", ""gym"", ""loading_dock""]",0,0,false
L3660:T2:I16590,3660,T2,2025-10-20T09:51:46.000Z,16590,1553,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,technology,Office,sale,6179.9,,,11680704.15,16802329.85,Nuevo León,San Pedro Garza García,vasconcelos-calzada,social,web,261,2786.5,,12809206.48,58,true,2,2,1,0.5,148,1,143,2025-10-18T18:21:57.000Z,true,0,0,full,0,1,,16,fair,ceramic,"[""gym"", ""rooftop""]",0,0,false
L3660:T2:I16594,3660,T2,2025-10-26T07:59:06.000Z,16594,138,4,ELIGIBLE,POSITIVE,1,true,broker,medium,technology,Office,sale,6179.9,,,11680704.15,16802329.85,Nuevo León,San Pedro Garza García,vasconcelos-calzada,social,web,561,6048.0,,16802329.85,123,true,3,3,2,0.6666666666666666,185.66666666666666,2,100.5,2025-10-20T09:51:46.000Z,true,0,0,none,0,5,3.3,62,good,carpet,[],0,0,false
L3660:T2:I16595,3660,T2,2025-10-27T20:07:38.000Z,16595,2712,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,technology,Office,sale,6179.9,,,11680704.15,16802329.85,Nuevo León,San Pedro Garza García,vasconcelos-calzada,social,whatsapp,135,8280.7,,14220530.97,,false,4,4,3,0.75,279.5,3,108,2025-10-26T07:59:06.000Z,true,14,0,cctv,0,22,0.0,2,needs_renovation,polished_concrete,"[""parking"", ""cafeteria"", ""rooftop"", ""conference_room""]",0,0,false
L3660:T2:I16588,3660,T2,2025-11-07T19:08:00.000Z,16588,835,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,technology,Office,sale,6179.9,,,11680704.15,16802329.85,Nuevo León,San Pedro Garza García,vasconcelos-calzada,social,web,222,6365.0,,15078510.7,43,false,5,5,3,0.6,250.6,3,108,2025-10-27T20:07:38.000Z,false,1,0,cctv,3,8,0.0,0,fair,polished_concrete,"[""gym"", ""security_booth"", ""conference_room"", ""storage""]",0,0,false
L3660:T2:I16593,3660,T2,2026-02-15T18:27:00.000Z,16593,2214,7,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,technology,Office,sale,6179.9,,,11680704.15,16802329.85,Nuevo León,San Pedro Garza García,vasconcelos-calzada,social,web,264,1461.5,,14930528.12,65,false,6,6,3,0.5,245.83333333333334,4,91.75,2025-11-07T19:08:00.000Z,true,3,0,none,0,1,7.7,6,fair,wood,[],0,0,false
L3660:T2:I16592,3660,T2,2026-05-18T16:20:00.000Z,16592,2523,8,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,technology,Office,sale,6179.9,,,11680704.15,16802329.85,Nuevo León,San Pedro Garza García,vasconcelos-calzada,social,whatsapp,167,658.0,,15273153.5,,false,7,7,3,0.42857142857142855,248.42857142857142,5,86.4,2026-02-15T18:27:00.000Z,true,0,,basic,12,5,,9,new,ceramic,[],0,0,false
L3661:T0,3661,T0,2025-03-21T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Retail,both,668.6,180073.02,208782.13,32413143.22,45567767.44,Baja California,Tijuana,zona-rio-aguacaliente,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,41,false
L3661:T1:I16596,3661,T1,2026-04-09T15:03:00.000Z,16596,2441,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Retail,both,668.6,180073.02,208782.13,32413143.22,45567767.44,Baja California,Tijuana,zona-rio-aguacaliente,email,email,144,100.0,197565.14,45567767.44,,false,0,0,0,,,0,,,false,0,0,basic,0,0,5.5,3,good,ceramic,"[""conference_room"", ""cafeteria"", ""gym"", ""kitchen""]",0,41,false
L3662:T0,3662,T0,2025-08-29T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,medium,manufacturing,Industrial,sale,510.0,,,11288170.73,13467011.61,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,3,0,false
L3662:T1:I16599,3662,T1,2025-08-30T14:15:43.000Z,16599,2919,1,ELIGIBLE,POSITIVE,1,true,investor,medium,manufacturing,Industrial,sale,510.0,,,11288170.73,13467011.61,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,app,306,612.4,,10764013.04,34,false,0,0,0,,,0,,,true,1,,cctv,0,4,3.4,38,good,,"[""meeting_rooms"", ""rooftop"", ""cafeteria"", ""conference_room""]",3,0,false
L3662:T2:I16598,3662,T2,2025-08-31T18:51:42.000Z,16598,1254,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,medium,manufacturing,Industrial,sale,510.0,,,11288170.73,13467011.61,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,app,192,692.4,,9796640.11,65,false,1,1,0,0,306,1,34,2025-08-30T14:15:43.000Z,false,0,0,cctv,0,5,5.5,49,new,polished_concrete,"[""cafeteria"", ""parking""]",3,0,false
L3662:T2:I16601,3662,T2,2025-09-06T11:13:41.000Z,16601,1103,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,medium,manufacturing,Industrial,sale,510.0,,,11288170.73,13467011.61,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,239,583.0,,12577105.97,221,true,2,2,0,0,249,2,49.5,2025-08-31T18:51:42.000Z,true,1,,basic,5,2,2.3,7,needs_renovation,,"[""lounge""]",3,0,false
L3662:T2:I16600,3662,T2,2025-09-11T19:37:09.000Z,16600,1857,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,medium,manufacturing,Industrial,sale,510.0,,,11288170.73,13467011.61,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,86,314.5,,12981711.31,160,false,3,3,1,0.3333333333333333,245.66666666666666,3,106.66666666666667,2025-09-06T11:13:41.000Z,true,0,,cctv,0,1,2.9,6,good,ceramic,"[""conference_room"", ""cafeteria"", ""rooftop""]",3,0,false
L3662:T2:I16597,3662,T2,2025-09-18T14:32:00.000Z,16597,1706,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,medium,manufacturing,Industrial,sale,510.0,,,11288170.73,13467011.61,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,phone,193,471.4,,10702249.44,85,false,4,4,1,0.25,205.75,4,120,2025-09-11T19:37:09.000Z,true,0,0,full,0,1,7.2,8,new,ceramic,"[""lounge"", ""cafeteria""]",3,0,false
L3663:T0,3663,T0,2026-03-19T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,enterprise,other,Office,sale,584.2,,,29436088.74,39996829.27,Guanajuato,León,centro-leon,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,8,98,true
L3663:T1:I16603,3663,T1,2026-03-23T17:40:22.000Z,16603,1025,1,ELIGIBLE,NEGATIVE,0,true,investor,enterprise,other,Office,sale,584.2,,,29436088.74,39996829.27,Guanajuato,León,centro-leon,paid,whatsapp,169,489.7,,39996829.27,135,false,0,0,0,,,0,,,false,0,0,basic,0,2,2.5,63,new,carpet,"[""storage"", ""meeting_rooms"", ""cafeteria""]",8,98,true
L3663:T2:I16605,3663,T2,2026-03-23T18:26:44.000Z,16605,2004,2,ELIGIBLE,POSITIVE,1,true,investor,enterprise,other,Office,sale,584.2,,,29436088.74,39996829.27,Guanajuato,León,centro-leon,paid,web,220,639.6,,36970737.26,,false,1,1,0,0,169,1,135,2026-03-23T17:40:22.000Z,false,26,0,cctv,2,7,7.6,36,good,carpet,[],8,98,true
L3663:T2:I16609,3663,T2,2026-03-24T17:25:15.000Z,16609,2345,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,enterprise,other,Office,sale,584.2,,,29436088.74,39996829.27,Guanajuato,León,centro-leon,paid,whatsapp,340,548.3,,39996829.27,85,false,2,2,0,0,194.5,1,135,2026-03-23T18:26:44.000Z,true,0,10,basic,0,1,3.3,33,good,concrete,[],8,98,true
L3663:T2:I16608,3663,T2,2026-03-26T20:07:23.000Z,16608,113,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,enterprise,other,Office,sale,584.2,,,29436088.74,39996829.27,Guanajuato,León,centro-leon,paid,app,129,323.0,,29473726.01,209,false,3,3,0,0,243,2,110,2026-03-24T17:25:15.000Z,true,12,,none,0,2,3.7,3,good,wood,"[""rooftop"", ""kitchen""]",8,98,true
L3663:T2:I16607,3663,T2,2026-03-28T08:58:18.000Z,16607,922,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,enterprise,other,Office,sale,584.2,,,29436088.74,39996829.27,Guanajuato,León,centro-leon,paid,app,152,546.3,,31643288.72,20,true,4,4,0,0,214.5,3,143,2026-03-26T20:07:23.000Z,false,0,0,basic,2,3,2.4,65,good,polished_concrete,"[""cafeteria"", ""storage"", ""gym""]",8,98,true
