prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities,prior_searches,prior_inquiries,has_converted_before
L1637:T1:I7446,1637,T1,2025-12-23T10:17:41.000Z,7446,1047,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,financial,Land,rent,170.0,6689.54,9245.06,,,Estado de México,Toluca,metepec-toluca,social,app,143,524.5,8750.04,,22,false,0,0,0,,,0,,,true,0,0,basic,0,3,0.0,2,new,,"[""meeting_rooms"", ""parking"", ""cafeteria""]",0,0,false
L1637:T2:I7447,1637,T2,2025-12-26T16:58:57.000Z,7447,2049,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,small,financial,Land,rent,170.0,6689.54,9245.06,,,Estado de México,Toluca,metepec-toluca,social,app,401,737.9,8850.7,,223,true,1,1,0,0,143,1,22,2025-12-23T10:17:41.000Z,true,4,0,full,0,4,2.4,125,fair,wood,"[""storage""]",0,0,false
L1637:T2:I7449,1637,T2,2025-12-26T20:27:15.000Z,7449,1824,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,small,financial,Land,rent,170.0,6689.54,9245.06,,,Estado de México,Toluca,metepec-toluca,social,email,519,1900.5,9245.06,,,false,2,2,1,0.5,272,2,122.5,2025-12-26T16:58:57.000Z,false,0,4,none,16,19,0.0,2,new,concrete,"[""lounge"", ""storage"", ""gym""]",0,0,false
L1637:T2:I7448,1637,T2,2025-12-29T13:19:26.000Z,7448,1749,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,small,financial,Land,rent,170.0,6689.54,9245.06,,,Estado de México,Toluca,metepec-toluca,social,web,207,3484.6,7420.88,,331,false,3,3,1,0.3333333333333333,354.3333333333333,2,122.5,2025-12-26T20:27:15.000Z,true,1,0,basic,0,25,0.0,2,good,polished_concrete,[],0,0,false
L1637:T2:I7450,1637,T2,2026-01-01T09:06:29.000Z,7450,729,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,small,financial,Land,rent,170.0,6689.54,9245.06,,,Estado de México,Toluca,metepec-toluca,social,app,200,2036.6,7805.11,,282,true,4,4,1,0.25,317.5,3,192,2025-12-29T13:19:26.000Z,true,0,1,basic,2,16,0.0,7,good,ceramic,[],0,0,false
L1637:T2:I7445,1637,T2,2026-01-12T07:08:00.000Z,7445,665,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,small,financial,Land,rent,170.0,6689.54,9245.06,,,Estado de México,Toluca,metepec-toluca,social,whatsapp,325,366.8,8498.32,,,false,5,5,2,0.4,294,4,214.5,2026-01-01T09:06:29.000Z,true,14,0,full,0,2,0.0,1,good,,"[""lounge"", ""security_booth"", ""conference_room""]",0,0,false
L1637:T2:I7451,1637,T2,2026-06-06T18:13:00.000Z,7451,1048,7,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,small,financial,Land,rent,170.0,6689.54,9245.06,,,Estado de México,Toluca,metepec-toluca,social,web,157,922.1,8982.31,,,false,6,6,2,0.3333333333333333,299.1666666666667,4,214.5,2026-01-12T07:08:00.000Z,true,0,0,cctv,1,8,,1,new,ceramic,"[""reception"", ""lounge"", ""rooftop""]",0,0,false
L1638:T0,1638,T0,2025-02-09T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,large,financial,Retail,sale,795.1,,,34488091.54,48349092.81,Chihuahua,Chihuahua,centro-chihuahua,event,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,7,0,false
L1638:T1:I7454,1638,T1,2025-02-12T14:53:21.000Z,7454,1440,1,ELIGIBLE,NEGATIVE,0,true,investor,large,financial,Retail,sale,795.1,,,34488091.54,48349092.81,Chihuahua,Chihuahua,centro-chihuahua,event,web,231,661.9,,44729959.3,88,false,0,0,0,,,0,,,true,2,0,basic,0,0,3.9,11,good,,[],7,0,false
L1638:T2:I7452,1638,T2,2025-06-30T13:04:00.000Z,7452,1950,2,ELIGIBLE,NEGATIVE,0,true,investor,large,financial,Retail,sale,795.1,,,34488091.54,48349092.81,Chihuahua,Chihuahua,centro-chihuahua,event,web,219,309.0,,48349092.81,79,false,1,1,0,0,231,1,88,2025-02-12T14:53:21.000Z,false,0,0,cctv,7,2,4.5,6,good,polished_concrete,[],7,0,false
L1638:T2:I7453,1638,T2,2025-09-24T20:23:00.000Z,7453,928,3,ELIGIBLE,NEGATIVE,0,true,investor,large,financial,Retail,sale,795.1,,,34488091.54,48349092.81,Chihuahua,Chihuahua,centro-chihuahua,event,whatsapp,157,2177.2,,39550211.84,83,false,2,2,0,0,225,2,83.5,2025-06-30T13:04:00.000Z,false,9,0,cctv,3,16,0.0,3,good,wood,"[""loading_dock"", ""lounge""]",7,0,false
L1639:T0,1639,T0,2026-05-08T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,large,other,Industrial,both,1421.5,152974.83,217839.5,27535468.94,39070564.62,Querétaro,Querétaro,juriquilla-juncos,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,50,2,false
L1639:T1:I7456,1639,T1,2026-05-12T18:51:41.000Z,7456,1254,1,ELIGIBLE,NEGATIVE,0,true,broker,large,other,Industrial,both,1421.5,152974.83,217839.5,27535468.94,39070564.62,Querétaro,Querétaro,juriquilla-juncos,paid,web,611,1303.2,195320.26,36017013.7,276,false,0,0,0,,,0,,,false,0,0,cctv,0,5,5.5,49,new,polished_concrete,"[""cafeteria"", ""parking""]",50,2,false
L1639:T2:I7459,1639,T2,2026-05-13T10:10:28.000Z,7459,2210,2,ELIGIBLE,POSITIVE,1,true,broker,large,other,Industrial,both,1421.5,152974.83,217839.5,27535468.94,39070564.62,Querétaro,Querétaro,juriquilla-juncos,paid,app,195,1291.1,160518.45,33707644.21,73,false,1,1,0,0,611,1,276,2026-05-12T18:51:41.000Z,true,2,0,basic,0,9,0.0,3,fair,ceramic,"[""parking"", ""lounge"", ""kitchen"", ""storage""]",50,2,false
L1639:T2:I7458,1639,T2,2026-05-17T07:05:02.000Z,7458,2023,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,other,Industrial,both,1421.5,152974.83,217839.5,27535468.94,39070564.62,Querétaro,Querétaro,juriquilla-juncos,paid,web,72,686.0,217839.5,33658767.73,,false,2,2,0,0,403,2,174.5,2026-05-13T10:10:28.000Z,false,0,0,basic,0,2,3.1,8,good,concrete,"[""kitchen"", ""meeting_rooms""]",50,2,false
L1639:T2:I7455,1639,T2,2026-05-17T11:41:04.000Z,7455,981,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,other,Industrial,both,1421.5,152974.83,217839.5,27535468.94,39070564.62,Querétaro,Querétaro,juriquilla-juncos,paid,email,120,1670.8,186068.64,39070564.62,74,true,3,3,0,0,292.6666666666667,2,174.5,2026-05-17T07:05:02.000Z,false,0,0,cctv,0,13,9.3,113,needs_renovation,polished_concrete,"[""lounge"", ""loading_dock"", ""storage"", ""security_booth""]",50,2,false
L1639:T2:I7457,1639,T2,2026-05-18T19:45:47.000Z,7457,465,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,other,Industrial,both,1421.5,152974.83,217839.5,27535468.94,39070564.62,Querétaro,Querétaro,juriquilla-juncos,paid,app,228,847.2,211509.44,39070564.62,12,false,4,4,1,0.25,249.5,3,141,2026-05-17T11:41:04.000Z,false,5,0,cctv,0,2,4.5,25,new,polished_concrete,"[""rooftop""]",50,2,false
L1640:T0,1640,T0,2025-04-05T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,other,Office,sale,136.5,,,6761629.63,9582497.07,Yucatán,Mérida,paseo-montejo,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,3,false
L1640:T1:I7460,1640,T1,2025-04-11T07:30:55.000Z,7460,2363,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,other,Office,sale,136.5,,,6761629.63,9582497.07,Yucatán,Mérida,paseo-montejo,referral,whatsapp,228,135.5,,7040537.76,40,true,0,0,0,,,0,,,true,0,0,cctv,4,2,2.7,4,good,,[],0,3,false
L1641:T0,1641,T0,2025-03-21T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,small,financial,Office,sale,813.2,,,37425416.11,52075171.96,CDMX,Benito Juárez,del-valle-narvarte,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,9,3,false
L1641:T1:I7461,1641,T1,2025-03-31T18:00:16.000Z,7461,1953,1,ELIGIBLE,NEGATIVE,0,true,investor,small,financial,Office,sale,813.2,,,37425416.11,52075171.96,CDMX,Benito Juárez,del-valle-narvarte,paid,email,282,711.9,,44968324.24,259,false,0,0,0,,,0,,,true,9,0,basic,1,1,2.9,10,fair,carpet,"[""security_booth""]",9,3,false
L1642:T0,1642,T0,2025-01-22T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Office,rent,328.4,85812.62,98056.57,,,Guanajuato,León,centro-leon,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,2,8,true
L1642:T1:I7468,1642,T1,2025-01-28T20:57:43.000Z,7468,1547,1,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Office,rent,328.4,85812.62,98056.57,,,Guanajuato,León,centro-leon,social,phone,140,6372.4,79323.65,,46,false,0,0,0,,,0,,,true,0,,basic,0,43,0.0,2,good,,[],2,8,true
L1642:T2:I7464,1642,T2,2025-01-30T10:14:15.000Z,7464,689,2,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Office,rent,328.4,85812.62,98056.57,,,Guanajuato,León,centro-leon,social,web,137,319.2,81506.09,,,false,1,1,0,0,140,1,46,2025-01-28T20:57:43.000Z,true,1,0,basic,3,1,3.4,10,new,polished_concrete,[],2,8,true
L1642:T2:I7466,1642,T2,2025-02-18T09:57:00.000Z,7466,2011,3,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Office,rent,328.4,85812.62,98056.57,,,Guanajuato,León,centro-leon,social,whatsapp,157,314.0,94528.33,,,false,2,2,0,0,138.5,1,46,2025-01-30T10:14:15.000Z,false,3,,cctv,0,3,3.4,4,fair,concrete,"[""parking"", ""loading_dock"", ""storage""]",2,8,true
L1642:T2:I7463,1642,T2,2025-02-24T19:19:00.000Z,7463,1117,4,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Office,rent,328.4,85812.62,98056.57,,,Guanajuato,León,centro-leon,social,app,383,324.7,94989.87,,47,true,3,3,0,0,144.66666666666666,1,46,2025-02-18T09:57:00.000Z,false,3,0,none,3,1,3.9,5,needs_renovation,ceramic,"[""loading_dock"", ""conference_room"", ""parking""]",2,8,true
L1642:T2:I7465,1642,T2,2025-05-09T18:27:00.000Z,7465,2455,5,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Office,rent,328.4,85812.62,98056.57,,,Guanajuato,León,centro-leon,social,app,130,150.0,77063.87,,,false,4,4,1,0.25,204.25,2,46.5,2025-02-24T19:19:00.000Z,true,3,0,cctv,0,2,3.3,3,good,wood,[],2,8,true
L1642:T2:I7467,1642,T2,2025-07-03T16:21:00.000Z,7467,1961,6,ELIGIBLE,NEGATIVE,0,true,broker,large,technology,Office,rent,328.4,85812.62,98056.57,,,Guanajuato,León,centro-leon,social,web,245,291.2,90535.42,,337,false,5,5,1,0.2,189.4,2,46.5,2025-05-09T18:27:00.000Z,false,2,14,cctv,0,2,2.8,18,new,concrete,"[""conference_room""]",2,8,true
L1642:T2:I7462,1642,T2,2026-01-12T08:28:00.000Z,7462,1619,7,ELIGIBLE,POSITIVE,1,true,broker,large,technology,Office,rent,328.4,85812.62,98056.57,,,Guanajuato,León,centro-leon,social,web,321,265.7,98056.57,,48,false,6,6,1,0.16666666666666666,198.66666666666666,3,143.33333333333334,2025-07-03T16:21:00.000Z,true,19,0,basic,1,6,3.9,42,fair,concrete,"[""lounge"", ""gym"", ""meeting_rooms"", ""reception""]",2,8,true
L1642:T2:I7469,1642,T2,2026-05-18T17:25:00.000Z,7469,854,8,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,technology,Office,rent,328.4,85812.62,98056.57,,,Guanajuato,León,centro-leon,social,app,232,357.0,86997.79,,362,false,7,7,1,0.14285714285714285,216.14285714285714,4,119.5,2026-01-12T08:28:00.000Z,false,5,0,basic,10,4,,11,good,ceramic,"[""gym"", ""loading_dock"", ""parking"", ""meeting_rooms""]",2,8,true
L1643:T0,1643,T0,2026-03-11T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,retail,Office,sale,952.2,,,46265247.89,52684607.25,Sonora,Hermosillo,centenario-colosio,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,13,0,false
L1643:T1:I7473,1643,T1,2026-03-14T10:41:19.000Z,7473,1151,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Office,sale,952.2,,,46265247.89,52684607.25,Sonora,Hermosillo,centenario-colosio,organic,web,150,1201.5,,48140014.68,295,false,0,0,0,,,0,,,true,0,0,full,3,4,3.0,14,good,polished_concrete,[],13,0,false
L1643:T2:I7470,1643,T2,2026-03-17T12:24:38.000Z,7470,2704,2,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,retail,Office,sale,952.2,,,46265247.89,52684607.25,Sonora,Hermosillo,centenario-colosio,organic,phone,98,227.5,,38469468.46,,false,1,1,0,0,150,1,295,2026-03-14T10:41:19.000Z,true,7,0,cctv,5,2,4.6,6,good,carpet,"[""rooftop""]",13,0,false
L1643:T2:I7472,1643,T2,2026-03-17T13:57:36.000Z,7472,155,3,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,tenant_direct,small,retail,Office,sale,952.2,,,46265247.89,52684607.25,Sonora,Hermosillo,centenario-colosio,organic,whatsapp,203,343.0,,40832353.43,210,false,2,2,0,0,124,1,295,2026-03-17T12:24:38.000Z,true,5,0,basic,1,0,1.5,7,new,polished_concrete,"[""gym"", ""reception"", ""rooftop"", ""meeting_rooms""]",13,0,false
L1643:T2:I7471,1643,T2,2026-03-22T20:16:53.000Z,7471,1973,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,small,retail,Office,sale,952.2,,,46265247.89,52684607.25,Sonora,Hermosillo,centenario-colosio,organic,whatsapp,204,951.4,,52684607.25,,true,3,3,0,0,150.33333333333334,2,252.5,2026-03-17T13:57:36.000Z,true,0,,full,3,1,3.0,16,good,wood,"[""conference_room"", ""cafeteria"", ""security_booth"", ""gym""]",13,0,false
L1643:T2:I7474,1643,T2,2026-03-23T12:35:29.000Z,7474,2273,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,small,retail,Office,sale,952.2,,,46265247.89,52684607.25,Sonora,Hermosillo,centenario-colosio,organic,web,330,1050.7,,52684607.25,,false,4,4,1,0.25,163.75,2,252.5,2026-03-22T20:16:53.000Z,true,14,,cctv,0,3,2.6,51,good,,"[""gym""]",13,0,false
L1644:T0,1644,T0,2025-10-12T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Retail,rent,107.5,25732.54,31485.34,,,CDMX,Benito Juárez,del-valle-narvarte,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,10,0,false
L1644:T1:I7475,1644,T1,2025-10-14T17:47:23.000Z,7475,72,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Retail,rent,107.5,25732.54,31485.34,,,CDMX,Benito Juárez,del-valle-narvarte,referral,email,146,125.7,30083.16,,65,false,0,0,0,,,0,,,false,0,0,basic,1,2,4.2,6,good,polished_concrete,"[""rooftop"", ""kitchen"", ""cafeteria"", ""gym""]",10,0,false
L1645:T0,1645,T0,2025-02-20T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,large,manufacturing,Retail,rent,457.5,107995.4,123329.74,,,Querétaro,Querétaro,centro-queretaro,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L1645:T1:I7477,1645,T1,2025-02-24T16:38:17.000Z,7477,1435,1,ELIGIBLE,NEGATIVE,0,true,broker,large,manufacturing,Retail,rent,457.5,107995.4,123329.74,,,Querétaro,Querétaro,centro-queretaro,email,web,186,110.0,118005.26,,73,false,0,0,0,,,0,,,true,2,0,basic,8,3,4.4,3,good,polished_concrete,"[""reception""]",0,0,false
L1645:T2:I7476,1645,T2,2025-03-01T13:41:57.000Z,7476,2067,2,ELIGIBLE,NEGATIVE,0,true,broker,large,manufacturing,Retail,rent,457.5,107995.4,123329.74,,,Querétaro,Querétaro,centro-queretaro,email,whatsapp,234,432.5,92398.64,,35,false,1,1,0,0,186,1,73,2025-02-24T16:38:17.000Z,true,0,0,basic,0,0,3.8,9,good,concrete,"[""security_booth"", ""loading_dock""]",0,0,false
L1645:T2:I7479,1645,T2,2025-03-05T17:46:13.000Z,7479,2612,3,ELIGIBLE,POSITIVE,1,true,broker,large,manufacturing,Retail,rent,457.5,107995.4,123329.74,,,Querétaro,Querétaro,centro-queretaro,email,phone,282,533.3,123329.74,,,false,2,2,0,0,210,2,54,2025-03-01T13:41:57.000Z,true,4,,cctv,0,3,3.4,7,good,ceramic,[],0,0,false
L1645:T2:I7480,1645,T2,2025-04-12T19:18:00.000Z,7480,303,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,manufacturing,Retail,rent,457.5,107995.4,123329.74,,,Querétaro,Querétaro,centro-queretaro,email,app,190,426.0,123329.74,,238,true,3,3,0,0,234,2,54,2025-03-05T17:46:13.000Z,true,1,0,none,0,2,4.4,51,good,polished_concrete,"[""cafeteria""]",0,0,false
L1645:T2:I7478,1645,T2,2025-11-22T11:45:00.000Z,7478,1072,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,manufacturing,Retail,rent,457.5,107995.4,123329.74,,,Querétaro,Querétaro,centro-queretaro,email,email,241,1236.2,121930.04,,83,true,4,4,1,0.25,223,3,115.33333333333333,2025-04-12T19:18:00.000Z,false,9,,basic,5,10,4.9,145,good,concrete,[],0,0,false
L1646:T0,1646,T0,2025-10-17T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,293.1,73267.21,103320.21,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L1646:T1:I7485,1646,T1,2025-10-19T15:54:36.000Z,7485,1764,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,293.1,73267.21,103320.21,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,app,126,216.0,103320.21,,19,false,0,0,0,,,0,,,true,1,0,full,0,2,,3,good,polished_concrete,"[""loading_dock""]",0,0,false
L1646:T2:I7484,1646,T2,2025-10-23T19:57:03.000Z,7484,1549,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,293.1,73267.21,103320.21,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,419,233.8,103320.21,,,false,1,1,0,0,126,1,19,2025-10-19T15:54:36.000Z,false,0,,none,0,3,3.5,27,good,wood,"[""kitchen""]",0,0,false
L1646:T2:I7482,1646,T2,2025-10-28T15:07:22.000Z,7482,2007,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,293.1,73267.21,103320.21,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,98,340.3,85838.67,,,false,2,2,0,0,272.5,1,19,2025-10-23T19:57:03.000Z,true,3,20,basic,2,2,3.7,46,good,concrete,[],0,0,false
L1646:T2:I7481,1646,T2,2025-10-29T08:40:17.000Z,7481,2532,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,293.1,73267.21,103320.21,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,whatsapp,282,290.1,95560.74,,196,false,3,3,0,0,214.33333333333334,1,19,2025-10-28T15:07:22.000Z,false,29,3,none,0,1,3.2,8,needs_renovation,ceramic,"[""security_booth"", ""rooftop""]",0,0,false
L1646:T2:I7486,1646,T2,2026-03-08T16:25:00.000Z,7486,2793,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,293.1,73267.21,103320.21,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,whatsapp,566,305.9,78904.69,,76,true,4,4,0,0,231.25,2,107.5,2025-10-29T08:40:17.000Z,false,0,0,cctv,6,3,,21,good,polished_concrete,[],0,0,false
L1646:T2:I7483,1646,T2,2026-03-18T13:12:00.000Z,7483,648,6,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,technology,Office,rent,293.1,73267.21,103320.21,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,272,672.4,103320.21,,211,false,5,5,1,0.2,298.2,3,97,2026-03-08T16:25:00.000Z,true,3,0,cctv,13,9,0.0,3,needs_renovation,ceramic,"[""loading_dock""]",0,0,false
L1647:T0,1647,T0,2025-03-15T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,small,manufacturing,Retail,both,620.7,143392.6,186834.36,25810667.65,29994011.89,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,56,true
L1647:T1:I7488,1647,T1,2025-03-20T11:34:47.000Z,7488,849,1,ELIGIBLE,POSITIVE,1,true,broker,small,manufacturing,Retail,both,620.7,143392.6,186834.36,25810667.65,29994011.89,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,phone,166,617.7,170293.86,28255282.75,,false,0,0,0,,,0,,,true,5,0,basic,15,6,5.7,11,new,wood,[],0,56,true
L1647:T2:I7492,1647,T2,2025-05-03T17:28:00.000Z,7492,1252,2,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,broker,small,manufacturing,Retail,both,620.7,143392.6,186834.36,25810667.65,29994011.89,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,email,119,478.3,162974.8,25626493.98,,false,1,1,0,0,166,0,,2025-03-20T11:34:47.000Z,false,15,,cctv,0,2,4.2,38,needs_renovation,carpet,"[""conference_room"", ""gym"", ""storage""]",0,56,true
L1647:T2:I7491,1647,T2,2025-08-01T20:04:00.000Z,7491,1463,3,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,broker,small,manufacturing,Retail,both,620.7,143392.6,186834.36,25810667.65,29994011.89,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,web,228,148.0,186834.36,26604864.37,,false,2,2,0,0,142.5,0,,2025-05-03T17:28:00.000Z,true,4,0,basic,4,3,4.3,1,fair,concrete,[],0,56,true
L1647:T2:I7489,1647,T2,2025-08-01T20:30:00.000Z,7489,1064,4,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,broker,small,manufacturing,Retail,both,620.7,143392.6,186834.36,25810667.65,29994011.89,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,web,139,168.0,186834.36,25489132.5,,false,3,3,0,0,171,0,,2025-08-01T20:04:00.000Z,false,0,,cctv,12,6,4.3,2,new,ceramic,[],0,56,true
L1647:T2:I7493,1647,T2,2025-08-23T17:40:00.000Z,7493,102,5,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,broker,small,manufacturing,Retail,both,620.7,143392.6,186834.36,25810667.65,29994011.89,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,whatsapp,203,707.9,157231.3,29994011.89,168,false,4,4,0,0,163,0,,2025-08-01T20:30:00.000Z,false,0,0,cctv,0,5,0.0,3,fair,wood,"[""cafeteria"", ""reception"", ""loading_dock""]",0,56,true
L1647:T2:I7494,1647,T2,2025-09-03T12:33:00.000Z,7494,1462,6,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,broker,small,manufacturing,Retail,both,620.7,143392.6,186834.36,25810667.65,29994011.89,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,whatsapp,334,654.3,186834.36,29753321.9,,false,5,5,0,0,171,1,168,2025-08-23T17:40:00.000Z,true,0,0,none,0,0,4.6,6,fair,ceramic,[],0,56,true
L1647:T2:I7490,1647,T2,2025-12-09T12:41:00.000Z,7490,2458,7,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,small,manufacturing,Retail,both,620.7,143392.6,186834.36,25810667.65,29994011.89,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,web,96,704.2,186834.36,29994011.89,90,false,6,6,0,0,198.16666666666666,1,168,2025-09-03T12:33:00.000Z,true,2,0,cctv,0,3,10.1,30,good,ceramic,"[""rooftop"", ""storage""]",0,56,true
L1647:T2:I7487,1647,T2,2026-05-04T18:45:00.000Z,7487,454,8,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,small,manufacturing,Retail,both,620.7,143392.6,186834.36,25810667.65,29994011.89,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,web,235,531.7,142070.63,28104380.68,,false,7,7,0,0,183.57142857142858,2,129,2025-12-09T12:41:00.000Z,true,0,0,cctv,5,4,3.9,38,good,polished_concrete,"[""loading_dock"", ""lounge""]",0,56,true
L1648:T0,1648,T0,2026-01-29T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,rent,407.6,100978.78,137111.24,,,Baja California,Tijuana,zona-rio-aguacaliente,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,5,false
L1648:T1:I7496,1648,T1,2026-02-07T17:36:25.000Z,7496,1667,1,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,rent,407.6,100978.78,137111.24,,,Baja California,Tijuana,zona-rio-aguacaliente,social,app,349,150.0,126279.95,,83,false,0,0,0,,,0,,,false,34,0,none,0,1,,5,fair,ceramic,"[""security_booth"", ""parking"", ""lounge"", ""meeting_rooms""]",0,5,false
L1648:T2:I7497,1648,T2,2026-02-21T15:08:00.000Z,7497,2764,2,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,rent,407.6,100978.78,137111.24,,,Baja California,Tijuana,zona-rio-aguacaliente,social,whatsapp,185,100.0,137111.24,,40,false,1,1,0,0,349,1,83,2026-02-07T17:36:25.000Z,true,10,,basic,25,8,3.3,1,new,carpet,"[""security_booth"", ""kitchen"", ""reception"", ""meeting_rooms""]",0,5,false
