prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities,prior_searches,prior_inquiries,has_converted_before
L4534:T0,4534,T0,2025-09-15T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,retail,Retail,both,1120.1,275779.69,335289.6,49640344.59,58867633.78,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,9,0,false
L4534:T1:I20548,4534,T1,2025-09-16T09:10:59.000Z,20548,1922,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Retail,both,1120.1,275779.69,335289.6,49640344.59,58867633.78,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,app,117,829.6,309886.07,54213110.25,126,false,0,0,0,,,0,,,true,3,0,cctv,10,5,,43,fair,wood,"[""kitchen"", ""storage"", ""security_booth"", ""gym""]",9,0,false
L4534:T2:I20546,4534,T2,2025-09-24T14:57:25.000Z,20546,1100,2,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,retail,Retail,both,1120.1,275779.69,335289.6,49640344.59,58867633.78,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,whatsapp,346,781.0,303713.47,56182440.81,59,false,1,1,0,0,117,1,126,2025-09-16T09:10:59.000Z,true,39,0,basic,0,3,3.6,19,fair,ceramic,[],9,0,false
L4534:T2:I20544,4534,T2,2025-09-27T17:10:19.000Z,20544,1088,3,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,tenant_direct,medium,retail,Retail,both,1120.1,275779.69,335289.6,49640344.59,58867633.78,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,whatsapp,278,892.9,278441.15,48458793.05,176,false,2,2,0,0,231.5,2,92.5,2025-09-24T14:57:25.000Z,false,13,0,none,0,4,8.6,43,new,concrete,[],9,0,false
L4534:T2:I20550,4534,T2,2025-11-26T14:31:00.000Z,20550,1089,4,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,tenant_direct,medium,retail,Retail,both,1120.1,275779.69,335289.6,49640344.59,58867633.78,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,web,282,925.1,335289.6,49798003.5,35,false,3,3,0,0,247,3,120.33333333333333,2025-09-27T17:10:19.000Z,true,0,,basic,2,2,3.7,20,new,concrete,[],9,0,false
L4534:T2:I20545,4534,T2,2026-01-24T13:07:00.000Z,20545,507,5,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,tenant_direct,medium,retail,Retail,both,1120.1,275779.69,335289.6,49640344.59,58867633.78,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,web,192,1795.6,335289.6,42260113.19,80,true,4,4,0,0,255.75,4,99,2025-11-26T14:31:00.000Z,true,0,0,basic,0,13,7.0,120,good,ceramic,"[""parking"", ""lounge"", ""gym"", ""kitchen""]",9,0,false
L4534:T2:I20549,4534,T2,2026-03-10T09:31:00.000Z,20549,2131,6,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,tenant_direct,medium,retail,Retail,both,1120.1,275779.69,335289.6,49640344.59,58867633.78,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,app,116,673.0,296723.17,56573620.01,,false,5,5,1,0.2,243,5,95.2,2026-01-24T13:07:00.000Z,false,2,,basic,0,3,4.0,6,fair,polished_concrete,"[""reception"", ""parking"", ""gym"", ""loading_dock""]",9,0,false
L4534:T2:I20547,4534,T2,2026-04-20T11:07:00.000Z,20547,162,7,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,tenant_direct,medium,retail,Retail,both,1120.1,275779.69,335289.6,49640344.59,58867633.78,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,whatsapp,479,112.5,304482.56,51376092.92,110,false,6,6,1,0.16666666666666666,221.83333333333334,5,95.2,2026-03-10T09:31:00.000Z,false,5,0,cctv,0,1,2.8,0,good,concrete,[],9,0,false
L4534:T2:I20543,4534,T2,2026-06-24T20:41:00.000Z,20543,1279,8,AMBIGUOUS_PRIOR_SCHEDULED_TIME,AMBIGUOUS,,true,tenant_direct,medium,retail,Retail,both,1120.1,275779.69,335289.6,49640344.59,58867633.78,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,phone,201,211.5,335289.6,46632040.51,147,true,7,7,1,0.14285714285714285,258.57142857142856,6,97.66666666666667,2026-04-20T11:07:00.000Z,true,15,0,basic,0,0,4.5,2,fair,concrete,[],9,0,false
L4535:T0,4535,T0,2026-06-30T00:00:00.000Z,,,0,ELIGIBLE,CENSORED,,true,tenant_direct,enterprise,,Land,sale,684.0,,,4377993.62,6558015.1,Chihuahua,Chihuahua,centro-chihuahua,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,1,0,false
L4535:T1:I20552,4535,T1,2026-07-04T14:22:07.000Z,20552,897,1,ELIGIBLE,CENSORED,,true,tenant_direct,enterprise,,Land,sale,684.0,,,4377993.62,6558015.1,Chihuahua,Chihuahua,centro-chihuahua,email,web,163,270.0,,6500061.75,28,false,0,0,0,,,0,,,true,4,0,full,0,0,,4,needs_renovation,polished_concrete,"[""parking""]",1,0,false
L4535:T2:I20551,4535,T2,2026-07-09T09:51:18.000Z,20551,761,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,enterprise,,Land,sale,684.0,,,4377993.62,6558015.1,Chihuahua,Chihuahua,centro-chihuahua,email,web,223,10229.1,,4808294.01,83,false,1,1,0,0,163,1,28,2026-07-04T14:22:07.000Z,true,0,0,basic,0,70,,1,good,ceramic,[],1,0,false
L4536:T0,4536,T0,2026-02-16T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Land,rent,575.5,22826.57,32120.52,,,CDMX,Miguel Hidalgo,polanco,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,4,0,false
L4536:T1:I20555,4536,T1,2026-02-19T20:15:09.000Z,20555,1600,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Land,rent,575.5,22826.57,32120.52,,,CDMX,Miguel Hidalgo,polanco,organic,whatsapp,142,3112.7,29093.61,,13,true,0,0,0,,,0,,,false,0,0,cctv,0,22,,3,fair,wood,"[""parking"", ""gym"", ""security_booth""]",4,0,false
L4536:T2:I20553,4536,T2,2026-02-28T19:35:42.000Z,20553,798,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Land,rent,575.5,22826.57,32120.52,,,CDMX,Miguel Hidalgo,polanco,organic,web,357,973.2,31388.75,,,false,1,1,1,1,142,1,13,2026-02-19T20:15:09.000Z,true,9,0,full,1,8,0.0,3,new,carpet,[],4,0,false
L4536:T2:I20554,4536,T2,2026-03-01T18:40:47.000Z,20554,1306,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Land,rent,575.5,22826.57,32120.52,,,CDMX,Miguel Hidalgo,polanco,organic,web,196,461.5,25935.12,,35,false,2,2,1,0.5,249.5,1,13,2026-02-28T19:35:42.000Z,false,0,0,cctv,0,1,,5,fair,concrete,"[""rooftop""]",4,0,false
L4537:T0,4537,T0,2026-04-10T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,enterprise,retail,Retail,sale,606.7,,,29219110.19,33471901.43,Puebla,Puebla,,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L4537:T1:I20557,4537,T1,2026-04-10T20:39:20.000Z,20557,1177,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,enterprise,retail,Retail,sale,606.7,,,29219110.19,33471901.43,Puebla,Puebla,,paid,whatsapp,229,156.0,,29443338.25,65,false,0,0,0,,,0,,,true,29,,none,0,0,4.0,5,good,wood,"[""rooftop"", ""cafeteria""]",0,0,false
L4537:T2:I20561,4537,T2,2026-04-12T19:59:08.000Z,20561,2423,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,enterprise,retail,Retail,sale,606.7,,,29219110.19,33471901.43,Puebla,Puebla,,paid,phone,602,2615.3,,27241730.27,60,false,1,1,0,0,229,1,65,2026-04-10T20:39:20.000Z,false,1,,full,5,20,,2,good,concrete,"[""meeting_rooms"", ""security_booth""]",0,0,false
L4537:T2:I20559,4537,T2,2026-04-16T09:39:04.000Z,20559,50,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,enterprise,retail,Retail,sale,606.7,,,29219110.19,33471901.43,Puebla,Puebla,,paid,email,273,118.5,,29990102.61,,true,2,2,0,0,415.5,2,62.5,2026-04-12T19:59:08.000Z,false,20,,basic,0,1,2.9,6,needs_renovation,polished_concrete,[],0,0,false
L4537:T2:I20558,4537,T2,2026-04-19T15:38:54.000Z,20558,2033,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,enterprise,retail,Retail,sale,606.7,,,29219110.19,33471901.43,Puebla,Puebla,,paid,whatsapp,324,537.9,,33471901.43,122,false,3,3,1,0.3333333333333333,368,2,62.5,2026-04-16T09:39:04.000Z,true,0,0,full,3,2,2.8,3,good,polished_concrete,"[""reception""]",0,0,false
L4537:T2:I20560,4537,T2,2026-04-19T16:32:32.000Z,20560,1731,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,enterprise,retail,Retail,sale,606.7,,,29219110.19,33471901.43,Puebla,Puebla,,paid,web,68,435.6,,30503799.72,47,false,4,4,1,0.25,357,3,82.33333333333333,2026-04-19T15:38:54.000Z,true,0,20,cctv,0,1,,34,good,concrete,[],0,0,false
L4537:T2:I20556,4537,T2,2026-04-20T09:05:29.000Z,20556,378,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,enterprise,retail,Retail,sale,606.7,,,29219110.19,33471901.43,Puebla,Puebla,,paid,email,71,550.0,,24884935.76,175,false,5,5,1,0.2,299.2,4,73.5,2026-04-19T16:32:32.000Z,true,4,,none,10,4,5.1,5,fair,concrete,"[""conference_room""]",0,0,false
L4538:T0,4538,T0,2026-06-14T00:00:00.000Z,,,0,ELIGIBLE,CENSORED,,true,investor,small,other,Office,rent,371.6,114551.75,139043.13,,,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,1,12,false
L4538:T1:I20564,4538,T1,2026-06-14T10:01:14.000Z,20564,1181,1,ELIGIBLE,NEGATIVE,0,true,investor,small,other,Office,rent,371.6,114551.75,139043.13,,,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,app,164,636.5,139043.13,,344,true,0,0,0,,,0,,,true,0,0,basic,3,5,0.0,4,good,ceramic,"[""reception""]",1,12,false
L4538:T2:I20565,4538,T2,2026-06-15T14:00:15.000Z,20565,64,2,ELIGIBLE,NEGATIVE,0,true,investor,small,other,Office,rent,371.6,114551.75,139043.13,,,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,email,236,1178.6,108128.56,,,false,1,1,1,1,164,1,344,2026-06-14T10:01:14.000Z,true,14,0,cctv,4,10,1.5,196,fair,polished_concrete,[],1,12,false
L4538:T2:I20566,4538,T2,2026-06-17T10:12:53.000Z,20566,817,3,ELIGIBLE,POSITIVE,1,true,investor,small,other,Office,rent,371.6,114551.75,139043.13,,,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,app,146,336.0,139043.13,,87,true,2,2,1,0.5,200,1,344,2026-06-15T14:00:15.000Z,false,14,0,basic,1,0,4.1,9,good,,[],1,12,false
L4538:T2:I20567,4538,T2,2026-06-22T16:22:59.000Z,20567,1191,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,small,other,Office,rent,371.6,114551.75,139043.13,,,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,whatsapp,184,454.1,122953.33,,,false,3,3,2,0.6666666666666666,182,2,215.5,2026-06-17T10:12:53.000Z,true,6,,full,4,4,3.3,77,fair,polished_concrete,"[""loading_dock"", ""kitchen"", ""meeting_rooms"", ""parking""]",1,12,false
L4538:T2:I20562,4538,T2,2026-06-24T07:12:34.000Z,20562,1240,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,small,other,Office,rent,371.6,114551.75,139043.13,,,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,web,303,153.5,114177.75,,48,false,4,4,2,0.5,182.5,2,215.5,2026-06-22T16:22:59.000Z,true,0,0,basic,3,2,3.8,2,fair,ceramic,"[""security_booth"", ""meeting_rooms"", ""reception""]",1,12,false
L4538:T2:I20563,4538,T2,2026-06-27T09:30:05.000Z,20563,2829,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,small,other,Office,rent,371.6,114551.75,139043.13,,,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,whatsapp,175,363.7,113486.84,,334,false,5,5,2,0.4,206.6,3,159.66666666666666,2026-06-24T07:12:34.000Z,true,14,0,basic,3,4,3.0,11,new,concrete,[],1,12,false
L4539:T0,4539,T0,2026-06-24T00:00:00.000Z,,,0,ELIGIBLE,CENSORED,,true,broker,large,,Industrial,rent,167.4,21311.35,29418.77,,,Guanajuato,León,centro-leon,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,3,2,false
L4539:T1:I20568,4539,T1,2026-06-24T09:07:28.000Z,20568,1005,1,ELIGIBLE,NEGATIVE,0,true,broker,large,,Industrial,rent,167.4,21311.35,29418.77,,,Guanajuato,León,centro-leon,organic,phone,75,3555.4,25990.4,,109,false,0,0,0,,,0,,,true,0,0,basic,8,26,8.0,238,good,concrete,"[""reception"", ""meeting_rooms"", ""storage"", ""gym""]",3,2,false
L4539:T2:I20572,4539,T2,2026-06-25T10:48:08.000Z,20572,2798,2,ELIGIBLE,NEGATIVE,0,true,broker,large,,Industrial,rent,167.4,21311.35,29418.77,,,Guanajuato,León,centro-leon,organic,email,382,1333.9,29418.77,,,false,1,1,0,0,75,1,109,2026-06-24T09:07:28.000Z,true,0,19,full,5,11,6.9,90,good,concrete,"[""lounge""]",3,2,false
L4539:T2:I20570,4539,T2,2026-06-29T09:33:01.000Z,20570,1455,3,ELIGIBLE,POSITIVE,1,true,broker,large,,Industrial,rent,167.4,21311.35,29418.77,,,Guanajuato,León,centro-leon,organic,whatsapp,126,185.2,26114.26,,49,false,2,2,0,0,228.5,1,109,2026-06-25T10:48:08.000Z,true,9,0,cctv,0,3,4.5,11,good,ceramic,[],3,2,false
L4539:T2:I20573,4539,T2,2026-07-02T13:01:39.000Z,20573,606,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,,Industrial,rent,167.4,21311.35,29418.77,,,Guanajuato,León,centro-leon,organic,app,177,222.4,29418.77,,247,false,3,3,0,0,194.33333333333334,2,79,2026-06-29T09:33:01.000Z,false,20,0,cctv,28,11,,17,new,concrete,"[""rooftop"", ""security_booth"", ""gym"", ""cafeteria""]",3,2,false
L4539:T2:I20569,4539,T2,2026-07-02T15:39:49.000Z,20569,880,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,,Industrial,rent,167.4,21311.35,29418.77,,,Guanajuato,León,centro-leon,organic,web,238,206.8,24400.72,,30,false,4,4,0,0,190,3,135,2026-07-02T13:01:39.000Z,true,7,0,full,0,1,7.7,18,needs_renovation,ceramic,"[""cafeteria"", ""meeting_rooms"", ""storage""]",3,2,false
L4539:T2:I20571,4539,T2,2026-07-04T20:05:38.000Z,20571,2660,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,,Industrial,rent,167.4,21311.35,29418.77,,,Guanajuato,León,centro-leon,organic,web,497,3615.5,27443.15,,304,false,5,5,0,0,199.6,4,108.75,2026-07-02T15:39:49.000Z,true,0,0,cctv,5,25,6.6,244,good,wood,"[""reception"", ""meeting_rooms"", ""cafeteria""]",3,2,false
L4539:T2:I20574,4539,T2,2026-07-05T16:29:39.000Z,20574,2196,7,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,,Industrial,rent,167.4,21311.35,29418.77,,,Guanajuato,León,centro-leon,organic,web,358,4373.9,29418.77,,43,false,6,6,0,0,249.16666666666666,5,147.8,2026-07-04T20:05:38.000Z,true,3,0,cctv,3,32,8.0,296,new,polished_concrete,[],3,2,false
L4540:T0,4540,T0,2025-03-26T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,financial,Retail,sale,143.8,,,,6661131.55,CDMX,Benito Juárez,del-valle-narvarte,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,1,6,false
L4540:T1:I20575,4540,T1,2025-12-09T15:36:00.000Z,20575,1887,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,financial,Retail,sale,143.8,,,,6661131.55,CDMX,Benito Juárez,del-valle-narvarte,referral,whatsapp,289,409.1,,6661131.55,233,false,0,0,0,,,0,,,false,2,0,cctv,0,4,4.5,48,new,concrete,[],1,6,false
L4541:T0,4541,T0,2026-01-14T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,financial,Industrial,rent,984.4,104012.91,119307.22,,,CDMX,Benito Juárez,del-valle-narvarte,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,1,false
L4541:T1:I20577,4541,T1,2026-01-25T17:38:06.000Z,20577,1969,1,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,financial,Industrial,rent,984.4,104012.91,119307.22,,,CDMX,Benito Juárez,del-valle-narvarte,social,web,302,961.0,118640.64,,54,true,0,0,0,,,0,,,true,0,,none,2,1,5.2,8,good,,"[""reception"", ""gym"", ""meeting_rooms"", ""lounge""]",0,1,false
L4541:T2:I20576,4541,T2,2026-01-27T07:24:35.000Z,20576,2867,2,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,financial,Industrial,rent,984.4,104012.91,119307.22,,,CDMX,Benito Juárez,del-valle-narvarte,social,whatsapp,205,982.1,107444.82,,120,true,1,1,1,1,302,1,54,2026-01-25T17:38:06.000Z,true,23,0,full,4,4,6.8,8,good,wood,[],0,1,false
L4542:T0,4542,T0,2026-04-10T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,enterprise,other,Retail,rent,381.5,90560.5,135221.13,,,Querétaro,Querétaro,juriquilla-juncos,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L4542:T1:I20579,4542,T1,2026-04-11T09:54:13.000Z,20579,116,1,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,other,Retail,rent,381.5,90560.5,135221.13,,,Querétaro,Querétaro,juriquilla-juncos,organic,whatsapp,110,256.0,101761.09,,194,false,0,0,0,,,0,,,false,0,19,basic,4,2,3.7,5,fair,polished_concrete,"[""kitchen"", ""storage"", ""conference_room"", ""lounge""]",0,0,false
L4542:T2:I20581,4542,T2,2026-04-12T14:56:31.000Z,20581,2375,2,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,other,Retail,rent,381.5,90560.5,135221.13,,,Querétaro,Querétaro,juriquilla-juncos,organic,web,300,400.4,135221.13,,32,false,1,1,0,0,110,1,194,2026-04-11T09:54:13.000Z,true,5,,full,5,2,4.0,7,good,polished_concrete,[],0,0,false
L4542:T2:I20580,4542,T2,2026-04-16T15:38:15.000Z,20580,2071,3,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,other,Retail,rent,381.5,90560.5,135221.13,,,Querétaro,Querétaro,juriquilla-juncos,organic,app,221,395.9,105678.62,,173,false,2,2,0,0,205,2,113,2026-04-12T14:56:31.000Z,false,3,0,basic,5,2,3.3,15,good,concrete,"[""security_booth"", ""meeting_rooms""]",0,0,false
L4542:T2:I20578,4542,T2,2026-04-22T20:11:21.000Z,20578,2515,4,ELIGIBLE,POSITIVE,1,true,broker,enterprise,other,Retail,rent,381.5,90560.5,135221.13,,,Querétaro,Querétaro,juriquilla-juncos,organic,web,196,6328.2,102862.63,,169,false,3,3,0,0,210.33333333333334,3,133,2026-04-16T15:38:15.000Z,true,3,,basic,3,43,6.8,423,fair,ceramic,"[""cafeteria"", ""rooftop"", ""security_booth""]",0,0,false
L4543:T0,4543,T0,2025-11-10T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,developer,medium,logistics,Retail,rent,546.1,126950.25,168368.09,,,San Luis Potosí,San Luis Potosí,lomas-carranza,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,5,9,false
L4543:T1:I20584,4543,T1,2025-11-10T13:14:34.000Z,20584,1487,1,ELIGIBLE,NEGATIVE,0,true,developer,medium,logistics,Retail,rent,546.1,126950.25,168368.09,,,San Luis Potosí,San Luis Potosí,lomas-carranza,social,app,66,100.0,168368.09,,17,false,0,0,0,,,0,,,false,0,7,basic,5,1,,3,good,carpet,"[""security_booth"", ""cafeteria"", ""gym"", ""conference_room""]",5,9,false
L4543:T2:I20582,4543,T2,2025-11-20T09:50:22.000Z,20582,1577,2,ELIGIBLE,NEGATIVE,0,true,developer,medium,logistics,Retail,rent,546.1,126950.25,168368.09,,,San Luis Potosí,San Luis Potosí,lomas-carranza,social,whatsapp,185,100.0,151026.16,,,true,1,1,0,0,66,1,17,2025-11-10T13:14:34.000Z,false,7,0,basic,2,0,,4,good,ceramic,"[""rooftop"", ""lounge""]",5,9,false
L4543:T2:I20585,4543,T2,2026-01-06T12:53:00.000Z,20585,1197,3,ELIGIBLE,POSITIVE,1,true,developer,medium,logistics,Retail,rent,546.1,126950.25,168368.09,,,San Luis Potosí,San Luis Potosí,lomas-carranza,social,whatsapp,340,455.0,168368.09,,53,true,2,2,1,0.5,125.5,1,17,2025-11-20T09:50:22.000Z,true,4,0,cctv,0,1,3.5,5,good,concrete,"[""storage""]",5,9,false
L4543:T2:I20583,4543,T2,2026-04-22T19:19:00.000Z,20583,2952,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,developer,medium,logistics,Retail,rent,546.1,126950.25,168368.09,,,San Luis Potosí,San Luis Potosí,lomas-carranza,social,email,214,475.2,151038.75,,,false,3,3,2,0.6666666666666666,197,2,35,2026-01-06T12:53:00.000Z,true,0,0,basic,0,0,3.5,5,fair,wood,[],5,9,false
L4543:T2:I20586,4543,T2,2026-05-22T18:50:00.000Z,20586,1841,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,developer,medium,logistics,Retail,rent,546.1,126950.25,168368.09,,,San Luis Potosí,San Luis Potosí,lomas-carranza,social,whatsapp,205,505.8,157628.67,,160,false,4,4,2,0.5,201.25,2,35,2026-04-22T19:19:00.000Z,true,20,0,basic,0,1,2.6,11,fair,concrete,[],5,9,false
L4544:T0,4544,T0,2026-06-16T00:00:00.000Z,,,0,ELIGIBLE,CENSORED,,true,tenant_direct,,healthcare,Retail,rent,452.8,113454.51,136997.01,,,Jalisco,Guadalajara,americana-chapultepec,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,49,false
L4544:T1:I20590,4544,T1,2026-06-16T14:41:15.000Z,20590,1959,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,healthcare,Retail,rent,452.8,113454.51,136997.01,,,Jalisco,Guadalajara,americana-chapultepec,social,app,184,535.5,136997.01,,358,false,0,0,0,,,0,,,true,3,0,cctv,2,2,,5,new,ceramic,[],0,49,false
L4544:T2:I20587,4544,T2,2026-06-16T20:05:10.000Z,20587,2082,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,healthcare,Retail,rent,452.8,113454.51,136997.01,,,Jalisco,Guadalajara,americana-chapultepec,social,whatsapp,184,464.9,136997.01,,16,false,1,1,0,0,184,1,358,2026-06-16T14:41:15.000Z,true,34,0,full,1,0,3.5,20,new,ceramic,[],0,49,false
L4544:T2:I20589,4544,T2,2026-06-19T10:50:10.000Z,20589,2311,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,healthcare,Retail,rent,452.8,113454.51,136997.01,,,Jalisco,Guadalajara,americana-chapultepec,social,email,113,469.7,136997.01,,227,true,2,2,0,0,184,2,187,2026-06-16T20:05:10.000Z,false,0,3,basic,3,4,,13,fair,polished_concrete,[],0,49,false
L4544:T2:I20588,4544,T2,2026-06-27T10:48:43.000Z,20588,1733,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,healthcare,Retail,rent,452.8,113454.51,136997.01,,,Jalisco,Guadalajara,americana-chapultepec,social,app,443,4950.5,105398.93,,,false,3,3,1,0.3333333333333333,160.33333333333334,3,200.33333333333334,2026-06-19T10:50:10.000Z,false,1,,cctv,6,36,,334,fair,concrete,"[""security_booth"", ""parking"", ""kitchen"", ""storage""]",0,49,false
L4545:T0,4545,T0,2025-09-01T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,technology,Industrial,sale,469.3,,,9048083.22,11922314.43,Jalisco,Guadalajara,americana-chapultepec,event,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,23,0,false
L4545:T1:I20593,4545,T1,2025-09-05T16:03:55.000Z,20593,698,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,technology,Industrial,sale,469.3,,,9048083.22,11922314.43,Jalisco,Guadalajara,americana-chapultepec,event,app,255,623.8,,9281245.51,,false,0,0,0,,,0,,,true,39,2,full,9,7,,106,good,polished_concrete,[],23,0,false
L4545:T2:I20594,4545,T2,2025-09-07T20:21:48.000Z,20594,573,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,medium,technology,Industrial,sale,469.3,,,9048083.22,11922314.43,Jalisco,Guadalajara,americana-chapultepec,event,web,151,1741.9,,8942668.15,,false,1,1,0,0,255,0,,2025-09-05T16:03:55.000Z,false,6,,basic,0,11,,118,good,wood,"[""rooftop"", ""conference_room"", ""parking""]",23,0,false
L4545:T2:I20591,4545,T2,2025-09-11T20:10:39.000Z,20591,2179,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,medium,technology,Industrial,sale,469.3,,,9048083.22,11922314.43,Jalisco,Guadalajara,americana-chapultepec,event,phone,257,518.4,,8521700.88,,false,2,2,0,0,203,0,,2025-09-07T20:21:48.000Z,false,0,,none,2,4,2.8,51,needs_renovation,concrete,"[""loading_dock"", ""gym""]",23,0,false
L4545:T2:I20592,4545,T2,2025-10-11T08:39:00.000Z,20592,1700,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,medium,technology,Industrial,sale,469.3,,,9048083.22,11922314.43,Jalisco,Guadalajara,americana-chapultepec,event,app,165,311.0,,8823911.91,22,false,3,3,0,0,221,0,,2025-09-11T20:10:39.000Z,true,0,0,cctv,0,0,3.1,4,fair,concrete,"[""cafeteria""]",23,0,false
