prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities,prior_searches,prior_inquiries,has_converted_before
L2224:T2:I10089,2224,T2,2025-09-30T08:49:38.000Z,10089,2522,3,ELIGIBLE,NEGATIVE,0,true,broker,small,financial,Office,rent,346.9,92894.88,120961.91,,,Chihuahua,Chihuahua,,paid,whatsapp,106,171.5,120961.91,,,false,2,2,1,0.5,284.5,2,186,2025-09-27T15:43:08.000Z,true,3,0,basic,0,2,3.4,3,new,ceramic,[],1,1,false
L2224:T2:I10088,2224,T2,2026-01-08T20:56:00.000Z,10088,2166,4,ELIGIBLE,NEGATIVE,0,true,broker,small,financial,Office,rent,346.9,92894.88,120961.91,,,Chihuahua,Chihuahua,,paid,web,212,223.0,117567.16,,72,false,3,3,1,0.3333333333333333,225,2,186,2025-09-30T08:49:38.000Z,true,0,3,full,8,2,2.9,2,fair,polished_concrete,"[""cafeteria"", ""loading_dock"", ""storage"", ""reception""]",1,1,false
L2224:T2:I10087,2224,T2,2026-03-18T13:40:00.000Z,10087,2020,5,ELIGIBLE,NEGATIVE,0,true,broker,small,financial,Office,rent,346.9,92894.88,120961.91,,,Chihuahua,Chihuahua,,paid,app,207,313.6,101620.84,,248,false,4,4,1,0.25,221.75,3,148,2026-01-08T20:56:00.000Z,true,5,0,full,0,2,4.8,6,fair,,"[""security_booth"", ""gym""]",1,1,false
L2224:T2:I10086,2224,T2,2026-06-24T08:09:00.000Z,10086,1279,6,ELIGIBLE,POSITIVE,1,true,broker,small,financial,Office,rent,346.9,92894.88,120961.91,,,Chihuahua,Chihuahua,,paid,email,233,211.5,85438.9,,50,true,5,5,1,0.2,218.8,4,173,2026-03-18T13:40:00.000Z,true,15,0,basic,0,0,4.5,2,fair,concrete,[],1,1,false
L2225:T0,2225,T0,2025-05-09T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,large,technology,Retail,rent,444.4,105346.1,133045.02,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,2,2,false
L2225:T1:I10094,2225,T1,2025-12-05T09:52:00.000Z,10094,2375,1,ELIGIBLE,NEGATIVE,0,true,investor,large,technology,Retail,rent,444.4,105346.1,133045.02,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,whatsapp,266,404.2,110090.16,,81,true,0,0,0,,,0,,,true,5,,full,5,2,4.0,7,good,polished_concrete,[],2,2,false
L2225:T2:I10092,2225,T2,2026-01-07T10:17:00.000Z,10092,140,2,ELIGIBLE,NEGATIVE,0,true,investor,large,technology,Retail,rent,444.4,105346.1,133045.02,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,web,86,336.2,133045.02,,,false,1,1,1,1,266,1,81,2025-12-05T09:52:00.000Z,true,0,0,basic,0,2,3.8,24,fair,carpet,[],2,2,false
L2225:T2:I10095,2225,T2,2026-02-15T19:52:00.000Z,10095,1391,3,ELIGIBLE,NEGATIVE,0,true,investor,large,technology,Retail,rent,444.4,105346.1,133045.02,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,web,480,100.0,112130.88,,109,false,2,2,1,0.5,176,1,81,2026-01-07T10:17:00.000Z,true,0,,cctv,0,2,,1,new,concrete,"[""lounge"", ""security_booth""]",2,2,false
L2225:T2:I10093,2225,T2,2026-03-02T11:39:00.000Z,10093,820,4,ELIGIBLE,NEGATIVE,0,true,investor,large,technology,Retail,rent,444.4,105346.1,133045.02,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,web,210,100.0,100885.35,,62,false,3,3,1,0.3333333333333333,277.3333333333333,2,95,2026-02-15T19:52:00.000Z,true,4,0,full,0,0,2.7,3,needs_renovation,polished_concrete,[],2,2,false
L2226:T0,2226,T0,2025-01-24T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,retail,Office,rent,715.0,188452.17,222707.99,,,CDMX,Cuauhtémoc,roma-condesa,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,5,0,false
L2226:T1:I10097,2226,T1,2026-03-14T17:10:00.000Z,10097,2094,1,ELIGIBLE,NEGATIVE,0,true,broker,small,retail,Office,rent,715.0,188452.17,222707.99,,,CDMX,Cuauhtémoc,roma-condesa,organic,whatsapp,189,809.1,158527.66,,43,true,0,0,0,,,0,,,true,0,0,cctv,14,6,3.7,18,good,polished_concrete,"[""reception"", ""meeting_rooms"", ""rooftop""]",5,0,false
L2226:T2:I10096,2226,T2,2026-03-20T13:11:00.000Z,10096,519,2,ELIGIBLE,NEGATIVE,0,true,broker,small,retail,Office,rent,715.0,188452.17,222707.99,,,CDMX,Cuauhtémoc,roma-condesa,organic,whatsapp,256,816.5,181194.7,,4,true,1,1,1,1,189,1,43,2026-03-14T17:10:00.000Z,false,11,0,cctv,0,1,2.8,28,good,polished_concrete,[],5,0,false
L2227:T0,2227,T0,2026-01-25T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,799.8,230880.59,317092.07,,,Yucatán,Mérida,paseo-montejo,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,1,0,false
L2227:T1:I10100,2227,T1,2026-01-27T13:10:01.000Z,10100,65,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,799.8,230880.59,317092.07,,,Yucatán,Mérida,paseo-montejo,organic,app,240,324.5,317092.07,,44,false,0,0,0,,,0,,,true,0,0,basic,1,2,3.7,5,fair,concrete,"[""rooftop"", ""kitchen"", ""conference_room""]",1,0,false
L2227:T2:I10098,2227,T2,2026-02-02T15:01:00.000Z,10098,1699,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,799.8,230880.59,317092.07,,,Yucatán,Mérida,paseo-montejo,organic,app,697,737.4,282947.27,,41,false,1,1,0,0,240,1,44,2026-01-27T13:10:01.000Z,false,0,0,none,0,0,2.8,23,good,concrete,[],1,0,false
L2227:T2:I10099,2227,T2,2026-03-06T18:52:00.000Z,10099,1522,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,799.8,230880.59,317092.07,,,Yucatán,Mérida,paseo-montejo,organic,whatsapp,202,100.0,299492.43,,,false,2,2,0,0,468.5,2,42.5,2026-02-02T15:01:00.000Z,true,8,,basic,0,1,5.0,4,good,polished_concrete,[],1,0,false
L2227:T2:I10101,2227,T2,2026-06-27T20:53:00.000Z,10101,2091,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,799.8,230880.59,317092.07,,,Yucatán,Mérida,paseo-montejo,organic,whatsapp,141,845.5,274988.06,,26,true,3,3,0,0,379.6666666666667,2,42.5,2026-03-06T18:52:00.000Z,false,8,,none,10,6,0.0,0,good,wood,[],1,0,false
L2228:T0,2228,T0,2026-05-06T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Office,sale,651.2,,,32879357.18,36725890.23,Guanajuato,León,,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,9,5,false
L2228:T1:I10103,2228,T1,2026-05-11T10:57:23.000Z,10103,571,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Office,sale,651.2,,,32879357.18,36725890.23,Guanajuato,León,,organic,web,232,1176.4,,33796711.89,76,true,0,0,0,,,0,,,true,2,0,full,0,10,8.0,81,good,ceramic,"[""lounge"", ""storage""]",9,5,false
L2228:T2:I10102,2228,T2,2026-05-14T14:06:15.000Z,10102,2398,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Office,sale,651.2,,,32879357.18,36725890.23,Guanajuato,León,,organic,app,288,661.8,,36725890.23,,true,1,1,1,1,232,1,76,2026-05-11T10:57:23.000Z,true,8,0,basic,0,4,2.6,31,fair,,"[""meeting_rooms"", ""rooftop"", ""kitchen"", ""lounge""]",9,5,false
L2228:T2:I10104,2228,T2,2026-05-16T13:13:18.000Z,10104,1904,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Office,sale,651.2,,,32879357.18,36725890.23,Guanajuato,León,,organic,app,133,830.9,,35128382.35,,true,2,2,2,1,260,1,76,2026-05-14T14:06:15.000Z,false,8,0,cctv,0,5,5.6,25,good,polished_concrete,"[""loading_dock"", ""rooftop""]",9,5,false
L2229:T0,2229,T0,2025-10-08T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,healthcare,Land,rent,810.0,31417.49,34962.38,,,CDMX,Miguel Hidalgo,polanco,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,11,0,false
L2229:T1:I10108,2229,T1,2025-10-11T09:02:32.000Z,10108,2550,1,ELIGIBLE,NEGATIVE,0,true,broker,small,healthcare,Land,rent,810.0,31417.49,34962.38,,,CDMX,Miguel Hidalgo,polanco,organic,email,204,5277.6,29739.32,,53,false,0,0,0,,,0,,,true,11,,full,10,39,0.0,1,good,polished_concrete,[],11,0,false
L2229:T2:I10109,2229,T2,2025-10-12T13:10:56.000Z,10109,2638,2,ELIGIBLE,NEGATIVE,0,true,broker,small,healthcare,Land,rent,810.0,31417.49,34962.38,,,CDMX,Miguel Hidalgo,polanco,organic,whatsapp,297,865.5,24877.54,,,false,1,1,0,0,204,1,53,2025-10-11T09:02:32.000Z,false,5,,basic,0,1,0.0,2,new,polished_concrete,"[""parking"", ""storage""]",11,0,false
L2229:T2:I10107,2229,T2,2025-10-15T20:36:37.000Z,10107,2310,3,ELIGIBLE,NEGATIVE,0,true,broker,small,healthcare,Land,rent,810.0,31417.49,34962.38,,,CDMX,Miguel Hidalgo,polanco,organic,app,205,13032.2,33478.61,,6,false,2,2,0,0,250.5,1,53,2025-10-12T13:10:56.000Z,true,0,0,cctv,0,88,0.0,1,new,concrete,"[""rooftop"", ""kitchen"", ""reception""]",11,0,false
L2229:T2:I10106,2229,T2,2026-02-21T13:38:00.000Z,10106,2993,4,ELIGIBLE,NEGATIVE,0,true,broker,small,healthcare,Land,rent,810.0,31417.49,34962.38,,,CDMX,Miguel Hidalgo,polanco,organic,app,110,121.5,31526.68,,,false,3,3,0,0,235.33333333333334,2,29.5,2025-10-15T20:36:37.000Z,true,0,0,none,1,2,3.6,1,fair,concrete,"[""loading_dock"", ""security_booth"", ""reception""]",11,0,false
L2229:T2:I10105,2229,T2,2026-06-15T08:58:00.000Z,10105,2897,5,ELIGIBLE,NEGATIVE,0,true,broker,small,healthcare,Land,rent,810.0,31417.49,34962.38,,,CDMX,Miguel Hidalgo,polanco,organic,app,724,874.7,34962.38,,21,true,4,4,0,0,204,2,29.5,2026-02-21T13:38:00.000Z,true,3,0,basic,3,5,0.0,1,fair,,"[""loading_dock"", ""storage""]",11,0,false
L2230:T0,2230,T0,2025-11-02T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,enterprise,logistics,Retail,both,253.1,63578.98,94466.67,11444216.65,45322061.27,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,8,0,false
L2230:T1:I10110,2230,T1,2025-11-11T14:05:13.000Z,10110,2509,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,enterprise,logistics,Retail,both,253.1,63578.98,94466.67,11444216.65,45322061.27,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,whatsapp,178,109.5,85888.47,43732911.14,,false,0,0,0,,,0,,,true,2,0,basic,2,3,4.3,3,good,ceramic,"[""kitchen"", ""meeting_rooms""]",8,0,false
L2231:T0,2231,T0,2026-05-04T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,sale,616.2,,,12949716.81,18874340.49,CDMX,Benito Juárez,del-valle-narvarte,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,2,106,false
L2231:T1:I10112,2231,T1,2026-05-04T08:02:32.000Z,10112,782,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,sale,616.2,,,12949716.81,18874340.49,CDMX,Benito Juárez,del-valle-narvarte,organic,email,378,653.6,,15129196.94,,false,0,0,0,,,0,,,true,15,,full,19,8,6.6,21,fair,ceramic,[],2,106,false
L2231:T2:I10111,2231,T2,2026-05-05T13:43:54.000Z,10111,744,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Industrial,sale,616.2,,,12949716.81,18874340.49,CDMX,Benito Juárez,del-valle-narvarte,organic,whatsapp,63,10611.4,,13665482.06,331,false,1,1,0,0,378,0,,2026-05-04T08:02:32.000Z,false,3,0,cctv,3,71,,709,new,ceramic,"[""kitchen"", ""meeting_rooms"", ""parking"", ""storage""]",2,106,false
L2232:T0,2232,T0,2025-12-03T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,other,Land,rent,307.2,13229.63,15687.48,,,Estado de México,Toluca,metepec-toluca,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,6,false
L2232:T1:I10114,2232,T1,2025-12-04T13:11:39.000Z,10114,2153,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,other,Land,rent,307.2,13229.63,15687.48,,,Estado de México,Toluca,metepec-toluca,organic,app,242,972.5,15687.48,,289,false,0,0,0,,,0,,,true,1,0,cctv,0,7,,2,good,,[],0,6,false
L2232:T2:I10117,2232,T2,2025-12-06T17:48:00.000Z,10117,279,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,other,Land,rent,307.2,13229.63,15687.48,,,Estado de México,Toluca,metepec-toluca,organic,email,258,515.5,15687.48,,3,false,1,1,0,0,242,1,289,2025-12-04T13:11:39.000Z,true,0,0,cctv,1,4,0.0,0,fair,polished_concrete,"[""parking"", ""storage"", ""cafeteria""]",0,6,false
L2232:T2:I10113,2232,T2,2025-12-07T19:44:56.000Z,10113,1665,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,other,Land,rent,307.2,13229.63,15687.48,,,Estado de México,Toluca,metepec-toluca,organic,app,582,527.8,15687.48,,13,true,2,2,0,0,250,2,146,2025-12-06T17:48:00.000Z,false,4,0,basic,0,4,,2,good,ceramic,"[""conference_room""]",0,6,false
L2232:T2:I10119,2232,T2,2025-12-10T16:54:48.000Z,10119,2153,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,other,Land,rent,307.2,13229.63,15687.48,,,Estado de México,Toluca,metepec-toluca,organic,email,142,972.5,13524.64,,8,true,3,3,1,0.3333333333333333,360.6666666666667,3,101.66666666666667,2025-12-07T19:44:56.000Z,true,1,0,cctv,0,7,,2,good,,[],0,6,false
L2232:T2:I10116,2232,T2,2025-12-12T19:21:41.000Z,10116,729,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,other,Land,rent,307.2,13229.63,15687.48,,,Estado de México,Toluca,metepec-toluca,organic,app,257,2036.6,14537.97,,297,false,4,3,2,0.5,306,4,78.25,2025-12-10T16:54:48.000Z,true,0,1,basic,2,16,0.0,7,good,ceramic,[],0,6,false
L2232:T2:I10120,2232,T2,2025-12-13T17:23:40.000Z,10120,1880,6,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,other,Land,rent,307.2,13229.63,15687.48,,,Estado de México,Toluca,metepec-toluca,organic,whatsapp,154,1240.3,13796.32,,173,false,5,4,2,0.4,296.2,5,122,2025-12-12T19:21:41.000Z,true,8,,full,0,10,,5,needs_renovation,concrete,[],0,6,false
L2232:T2:I10115,2232,T2,2025-12-14T09:21:13.000Z,10115,926,7,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,small,other,Land,rent,307.2,13229.63,15687.48,,,Estado de México,Toluca,metepec-toluca,organic,whatsapp,245,214.4,11061.48,,4,true,6,5,2,0.3333333333333333,272.5,6,130.5,2025-12-13T17:23:40.000Z,false,8,16,basic,9,3,2.0,4,new,carpet,"[""rooftop""]",0,6,false
L2232:T2:I10118,2232,T2,2025-12-27T10:28:00.000Z,10118,399,8,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,small,other,Land,rent,307.2,13229.63,15687.48,,,Estado de México,Toluca,metepec-toluca,organic,app,203,7221.4,12428.61,,,true,7,6,3,0.42857142857142855,268.57142857142856,7,112.42857142857143,2025-12-14T09:21:13.000Z,true,3,0,none,0,48,0.0,1,fair,ceramic,"[""loading_dock"", ""cafeteria"", ""storage""]",0,6,false
L2233:T0,2233,T0,2025-05-12T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,both,781.3,192117.92,229664.56,34581226.4,48849814.51,Nuevo León,Monterrey,macroplaza,event,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,1,0,false
L2233:T1:I10121,2233,T1,2025-09-15T11:50:00.000Z,10121,1109,1,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,both,781.3,192117.92,229664.56,34581226.4,48849814.51,Nuevo León,Monterrey,macroplaza,event,whatsapp,142,163.0,197262.5,40393766.32,225,false,0,0,0,,,0,,,true,10,17,cctv,0,2,3.1,2,fair,concrete,[],1,0,false
L2234:T0,2234,T0,2025-08-10T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,medium,technology,Retail,sale,423.5,,,16932796.95,19609657.54,CDMX,Miguel Hidalgo,polanco,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,8,0,false
L2234:T1:I10126,2234,T1,2025-08-12T12:02:13.000Z,10126,692,1,ELIGIBLE,NEGATIVE,0,true,investor,medium,technology,Retail,sale,423.5,,,16932796.95,19609657.54,CDMX,Miguel Hidalgo,polanco,paid,web,285,422.6,,15070973.8,,true,0,0,0,,,0,,,true,37,0,basic,0,3,10.6,29,fair,ceramic,[],8,0,false
L2234:T2:I10123,2234,T2,2025-10-16T12:28:00.000Z,10123,2149,2,ELIGIBLE,NEGATIVE,0,true,investor,medium,technology,Retail,sale,423.5,,,16932796.95,19609657.54,CDMX,Miguel Hidalgo,polanco,paid,web,223,417.3,,14433649.8,,false,1,1,1,1,285,0,,2025-08-12T12:02:13.000Z,false,0,3,full,1,1,2.5,7,needs_renovation,,"[""security_booth"", ""cafeteria""]",8,0,false
L2234:T2:I10125,2234,T2,2025-12-05T19:04:00.000Z,10125,2375,3,ELIGIBLE,NEGATIVE,0,true,investor,medium,technology,Retail,sale,423.5,,,16932796.95,19609657.54,CDMX,Miguel Hidalgo,polanco,paid,whatsapp,151,407.5,,18784022.22,48,true,2,2,1,0.5,254,0,,2025-10-16T12:28:00.000Z,true,5,,full,5,2,4.0,7,good,polished_concrete,[],8,0,false
L2234:T2:I10122,2234,T2,2025-12-21T15:39:00.000Z,10122,2799,4,ELIGIBLE,NEGATIVE,0,true,investor,medium,technology,Retail,sale,423.5,,,16932796.95,19609657.54,CDMX,Miguel Hidalgo,polanco,paid,email,160,2885.3,,17851213.25,,true,3,3,2,0.6666666666666666,219.66666666666666,1,48,2025-12-05T19:04:00.000Z,false,3,0,cctv,2,20,0.0,2,needs_renovation,polished_concrete,[],8,0,false
L2234:T2:I10124,2234,T2,2026-02-21T19:27:00.000Z,10124,2764,5,ELIGIBLE,NEGATIVE,0,true,investor,medium,technology,Retail,sale,423.5,,,16932796.95,19609657.54,CDMX,Miguel Hidalgo,polanco,paid,whatsapp,162,100.0,,19439091.42,124,false,4,4,3,0.75,204.75,1,48,2025-12-21T15:39:00.000Z,true,10,,basic,25,8,3.3,1,new,carpet,"[""security_booth"", ""kitchen"", ""reception"", ""meeting_rooms""]",8,0,false
L2235:T0,2235,T0,2025-04-04T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,other,Office,sale,604.0,,,27876813.4,35243270.2,Querétaro,Querétaro,centro-queretaro,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L2235:T1:I10133,2235,T1,2025-04-04T08:50:19.000Z,10133,1761,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,other,Office,sale,604.0,,,27876813.4,35243270.2,Querétaro,Querétaro,centro-queretaro,referral,app,126,668.5,,26200944.96,16,false,0,0,0,,,0,,,true,4,13,basic,0,0,2.9,19,fair,wood,"[""gym"", ""meeting_rooms""]",0,0,false
L2235:T2:I10130,2235,T2,2025-04-05T12:23:45.000Z,10130,1924,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,large,other,Office,sale,604.0,,,27876813.4,35243270.2,Querétaro,Querétaro,centro-queretaro,referral,web,227,620.2,,32697884.12,,false,1,1,0,0,126,1,16,2025-04-04T08:50:19.000Z,true,4,0,full,7,3,2.5,7,fair,ceramic,"[""loading_dock"", ""security_booth"", ""rooftop""]",0,0,false
L2235:T2:I10132,2235,T2,2025-04-13T20:37:31.000Z,10132,287,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,large,other,Office,sale,604.0,,,27876813.4,35243270.2,Querétaro,Querétaro,centro-queretaro,referral,whatsapp,363,494.0,,34665966.61,295,false,2,2,0,0,176.5,1,16,2025-04-05T12:23:45.000Z,true,0,,none,0,2,2.9,6,needs_renovation,polished_concrete,[],0,0,false
L2235:T2:I10128,2235,T2,2025-04-16T14:08:17.000Z,10128,149,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,large,other,Office,sale,604.0,,,27876813.4,35243270.2,Querétaro,Querétaro,centro-queretaro,referral,phone,316,475.5,,35243270.2,,false,3,3,0,0,238.66666666666666,2,155.5,2025-04-13T20:37:31.000Z,true,0,0,full,3,3,3.0,42,fair,polished_concrete,"[""loading_dock""]",0,0,false
L2235:T2:I10131,2235,T2,2025-07-08T12:32:00.000Z,10131,107,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,large,other,Office,sale,604.0,,,27876813.4,35243270.2,Querétaro,Querétaro,centro-queretaro,referral,whatsapp,405,507.7,,35243270.2,,true,4,4,0,0,258,2,155.5,2025-04-16T14:08:17.000Z,false,27,0,cctv,0,2,3.1,11,good,polished_concrete,"[""security_booth"", ""kitchen""]",0,0,false
L2235:T2:I10127,2235,T2,2025-10-07T13:57:00.000Z,10127,1637,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,large,other,Office,sale,604.0,,,27876813.4,35243270.2,Querétaro,Querétaro,centro-queretaro,referral,web,412,1411.6,,35243270.2,47,true,5,5,1,0.2,287.4,2,155.5,2025-07-08T12:32:00.000Z,false,0,,full,0,10,7.6,95,good,concrete,"[""security_booth""]",0,0,false
L2235:T2:I10129,2235,T2,2026-06-29T10:39:00.000Z,10129,793,7,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,large,other,Office,sale,604.0,,,27876813.4,35243270.2,Querétaro,Querétaro,centro-queretaro,referral,email,314,502.9,,30037495.29,48,false,6,6,2,0.3333333333333333,308.1666666666667,3,119.33333333333333,2025-10-07T13:57:00.000Z,false,9,0,basic,9,6,2.5,10,good,ceramic,"[""loading_dock"", ""rooftop"", ""conference_room""]",0,0,false
L2236:T0,2236,T0,2025-09-08T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,large,other,Industrial,rent,479.3,54003.74,78581.68,,,Guanajuato,León,centro-leon,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,15,false
L2236:T1:I10137,2236,T1,2025-09-08T12:19:33.000Z,10137,2142,1,ELIGIBLE,POSITIVE,1,true,investor,large,other,Industrial,rent,479.3,54003.74,78581.68,,,Guanajuato,León,centro-leon,paid,web,67,411.3,78581.68,,82,false,0,0,0,,,0,,,false,2,0,cctv,0,0,,13,fair,wood,"[""meeting_rooms""]",0,15,false
L2236:T2:I10138,2236,T2,2025-09-09T09:06:02.000Z,10138,1679,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,large,other,Industrial,rent,479.3,54003.74,78581.68,,,Guanajuato,León,centro-leon,paid,whatsapp,218,898.6,77979.38,,,false,1,1,0,0,67,1,82,2025-09-08T12:19:33.000Z,false,1,0,basic,0,5,6.5,60,good,concrete,"[""kitchen"", ""storage"", ""loading_dock""]",0,15,false
L2236:T2:I10134,2236,T2,2025-09-10T20:08:26.000Z,10134,2815,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,large,other,Industrial,rent,479.3,54003.74,78581.68,,,Guanajuato,León,centro-leon,paid,web,216,445.1,62940.51,,,true,2,2,0,0,142.5,1,82,2025-09-09T09:06:02.000Z,true,40,0,cctv,0,2,9.9,15,good,concrete,"[""lounge""]",0,15,false
L2236:T2:I10136,2236,T2,2025-09-12T19:00:09.000Z,10136,1566,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,large,other,Industrial,rent,479.3,54003.74,78581.68,,,Guanajuato,León,centro-leon,paid,app,360,485.7,72481.77,,260,false,3,3,1,0.3333333333333333,167,1,82,2025-09-10T20:08:26.000Z,true,9,0,basic,0,0,2.2,21,new,concrete,"[""reception""]",0,15,false
L2236:T2:I10135,2236,T2,2025-09-16T11:52:29.000Z,10135,2087,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,large,other,Industrial,rent,479.3,54003.74,78581.68,,,Guanajuato,León,centro-leon,paid,app,283,2584.0,57402.3,,87,false,4,4,1,0.25,215.25,2,171,2025-09-12T19:00:09.000Z,true,26,,basic,5,18,6.0,172,good,polished_concrete,[],0,15,false
L2236:T2:I10141,2236,T2,2025-09-19T17:41:23.000Z,10141,639,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,large,other,Industrial,rent,479.3,54003.74,78581.68,,,Guanajuato,León,centro-leon,paid,phone,136,1396.1,69913.0,,,false,5,5,1,0.2,228.8,3,143,2025-09-16T11:52:29.000Z,true,15,0,basic,0,9,8.9,94,fair,concrete,[],0,15,false
L2236:T2:I10139,2236,T2,2025-12-14T20:05:00.000Z,10139,2495,7,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,large,other,Industrial,rent,479.3,54003.74,78581.68,,,Guanajuato,León,centro-leon,paid,whatsapp,267,9553.0,78581.68,,28,false,6,6,1,0.16666666666666666,213.33333333333334,3,143,2025-09-19T17:41:23.000Z,false,5,0,cctv,0,66,6.1,636,new,ceramic,[],0,15,false
L2236:T2:I10140,2236,T2,2026-03-01T12:00:00.000Z,10140,2534,8,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,investor,large,other,Industrial,rent,479.3,54003.74,78581.68,,,Guanajuato,León,centro-leon,paid,web,274,404.5,55488.0,,,false,7,7,1,0.14285714285714285,221,4,114.25,2025-12-14T20:05:00.000Z,true,1,,basic,2,3,6.5,19,good,ceramic,"[""kitchen""]",0,15,false
