prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities,prior_searches,prior_inquiries,has_converted_before
L2958:T2:I13464,2958,T2,2026-02-22T08:30:43.000Z,13464,325,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,retail,Land,rent,172.2,6921.95,9249.64,,,Jalisco,Zapopan,andares-puerta-hierro,organic,email,205,6629.9,6819.55,,,true,1,1,0,0,191,1,35,2026-02-20T15:15:26.000Z,true,2,0,cctv,13,50,7.2,441,new,carpet,"[""loading_dock"", ""conference_room"", ""cafeteria""]",32,37,false
L2958:T2:I13459,2958,T2,2026-02-28T17:09:26.000Z,13459,1077,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,retail,Land,rent,172.2,6921.95,9249.64,,,Jalisco,Zapopan,andares-puerta-hierro,organic,web,316,338.5,9178.6,,10,false,2,2,1,0.5,198,1,35,2026-02-22T08:30:43.000Z,true,12,0,cctv,1,4,0.0,4,good,ceramic,[],32,37,false
L2958:T2:I13460,2958,T2,2026-03-04T15:43:00.000Z,13460,307,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,retail,Land,rent,172.2,6921.95,9249.64,,,Jalisco,Zapopan,andares-puerta-hierro,organic,app,365,419.3,9249.64,,53,true,3,3,1,0.3333333333333333,237.33333333333334,2,22.5,2026-02-28T17:09:26.000Z,true,22,,none,0,5,,1,good,concrete,[],32,37,false
L2958:T2:I13458,2958,T2,2026-04-06T19:37:00.000Z,13458,2206,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,retail,Land,rent,172.2,6921.95,9249.64,,,Jalisco,Zapopan,andares-puerta-hierro,organic,app,246,3642.9,8168.81,,,false,4,4,2,0.5,269.25,3,32.666666666666664,2026-03-04T15:43:00.000Z,true,1,0,cctv,0,24,0.0,2,good,wood,[],32,37,false
L2958:T2:I13461,2958,T2,2026-04-28T07:47:00.000Z,13461,354,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,retail,Land,rent,172.2,6921.95,9249.64,,,Jalisco,Zapopan,andares-puerta-hierro,organic,web,261,5110.1,9249.64,,,false,5,5,2,0.4,264.6,3,32.666666666666664,2026-04-06T19:37:00.000Z,true,0,0,basic,6,38,,1,good,ceramic,"[""parking""]",32,37,false
L2958:T2:I13462,2958,T2,2026-05-05T13:48:00.000Z,13462,344,7,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,retail,Land,rent,172.2,6921.95,9249.64,,,Jalisco,Zapopan,andares-puerta-hierro,organic,whatsapp,152,439.4,8276.22,,,false,6,6,2,0.3333333333333333,264,3,32.666666666666664,2026-04-28T07:47:00.000Z,false,5,0,basic,0,2,0.0,2,needs_renovation,polished_concrete,"[""gym""]",32,37,false
L2959:T0,2959,T0,2026-06-19T00:00:00.000Z,,,0,ELIGIBLE,CENSORED,,true,broker,small,other,Retail,rent,292.0,70657.87,93497.76,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L2959:T1:I13468,2959,T1,2026-06-21T09:44:41.000Z,13468,477,1,ELIGIBLE,NEGATIVE,0,true,broker,small,other,Retail,rent,292.0,70657.87,93497.76,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,whatsapp,172,266.7,68132.73,,81,false,0,0,0,,,0,,,false,4,14,none,7,2,4.7,3,new,concrete,[],0,0,false
L2959:T2:I13465,2959,T2,2026-06-22T09:46:12.000Z,13465,2329,2,ELIGIBLE,NEGATIVE,0,true,broker,small,other,Retail,rent,292.0,70657.87,93497.76,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,email,339,282.4,68446.33,,68,false,1,1,0,0,172,1,81,2026-06-21T09:44:41.000Z,true,0,0,basic,3,2,3.0,9,needs_renovation,wood,[],0,0,false
L2959:T2:I13467,2959,T2,2026-06-26T08:20:27.000Z,13467,465,3,ELIGIBLE,NEGATIVE,0,true,broker,small,other,Retail,rent,292.0,70657.87,93497.76,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,web,219,263.4,84338.31,,194,false,2,2,0,0,255.5,2,74.5,2026-06-22T09:46:12.000Z,false,5,0,cctv,0,2,4.5,25,new,polished_concrete,"[""rooftop""]",0,0,false
L2959:T2:I13466,2959,T2,2026-06-27T17:18:16.000Z,13466,1454,4,ELIGIBLE,NEGATIVE,0,true,broker,small,other,Retail,rent,292.0,70657.87,93497.76,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,web,279,282.5,66590.86,,90,true,3,3,0,0,243.33333333333334,3,114.33333333333333,2026-06-26T08:20:27.000Z,false,5,0,full,2,1,3.1,15,new,concrete,"[""parking"", ""cafeteria""]",0,0,false
L2960:T0,2960,T0,2025-10-16T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,enterprise,healthcare,Retail,both,1121.3,285554.02,352719.38,51399724.33,255325533.48,Chihuahua,Chihuahua,centro-chihuahua,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L2960:T1:I13472,2960,T1,2025-10-16T12:44:02.000Z,13472,400,1,ELIGIBLE,NEGATIVE,0,true,investor,enterprise,healthcare,Retail,both,1121.3,285554.02,352719.38,51399724.33,255325533.48,Chihuahua,Chihuahua,centro-chihuahua,organic,app,114,569.5,269367.22,229502099.92,170,false,0,0,0,,,0,,,true,40,0,basic,1,1,4.8,4,fair,,"[""meeting_rooms""]",0,0,false
L2960:T2:I13471,2960,T2,2025-10-20T16:07:03.000Z,13471,2845,2,ELIGIBLE,NEGATIVE,0,true,investor,enterprise,healthcare,Retail,both,1121.3,285554.02,352719.38,51399724.33,255325533.48,Chihuahua,Chihuahua,centro-chihuahua,organic,app,545,1078.0,297155.96,253619130.96,129,true,1,1,0,0,114,1,170,2025-10-16T12:44:02.000Z,true,3,0,basic,3,3,2.4,15,good,carpet,"[""lounge"", ""rooftop"", ""conference_room"", ""kitchen""]",0,0,false
L2960:T2:I13470,2960,T2,2025-10-24T11:01:45.000Z,13470,1661,3,ELIGIBLE,NEGATIVE,0,true,investor,enterprise,healthcare,Retail,both,1121.3,285554.02,352719.38,51399724.33,255325533.48,Chihuahua,Chihuahua,centro-chihuahua,organic,web,200,977.3,352543.84,190002281.76,,true,2,2,1,0.5,329.5,2,149.5,2025-10-20T16:07:03.000Z,true,4,2,none,0,2,,34,good,polished_concrete,"[""gym""]",0,0,false
L2960:T2:I13469,2960,T2,2026-03-10T09:51:00.000Z,13469,1927,4,ELIGIBLE,POSITIVE,1,true,investor,enterprise,healthcare,Retail,both,1121.3,285554.02,352719.38,51399724.33,255325533.48,Chihuahua,Chihuahua,centro-chihuahua,organic,app,85,1022.1,309475.47,240635403.23,80,false,3,3,2,0.6666666666666666,286.3333333333333,2,149.5,2025-10-24T11:01:45.000Z,true,9,0,cctv,0,0,6.1,14,new,polished_concrete,"[""storage"", ""kitchen"", ""cafeteria""]",0,0,false
L2961:T0,2961,T0,2025-02-21T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Office,sale,5412.8,,,11032563.94,12187022.4,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,45,89,false
L2961:T1:I13474,2961,T1,2025-02-24T08:46:26.000Z,13474,153,1,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Office,sale,5412.8,,,11032563.94,12187022.4,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,whatsapp,379,294.5,,9887343.06,276,false,0,0,0,,,0,,,true,8,0,cctv,5,1,2.5,5,good,polished_concrete,"[""gym"", ""storage"", ""meeting_rooms""]",45,89,false
L2961:T2:I13476,2961,T2,2025-03-02T20:34:49.000Z,13476,2063,2,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Office,sale,5412.8,,,11032563.94,12187022.4,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,app,147,434.5,,11284013.01,359,false,1,1,0,0,379,1,276,2025-02-24T08:46:26.000Z,true,13,0,basic,0,0,3.2,6,good,concrete,"[""storage"", ""rooftop""]",45,89,false
L2961:T2:I13475,2961,T2,2025-03-07T20:48:00.000Z,13475,228,3,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Office,sale,5412.8,,,11032563.94,12187022.4,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,email,181,412.0,,11450483.77,14,false,2,2,0,0,263,2,317.5,2025-03-02T20:34:49.000Z,true,28,0,basic,26,9,5.1,9,fair,carpet,[],45,89,false
L2961:T2:I13473,2961,T2,2025-06-05T13:37:00.000Z,13473,1857,4,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Office,sale,5412.8,,,11032563.94,12187022.4,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,web,101,314.5,,9834479.74,68,false,3,3,0,0,235.66666666666666,3,216.33333333333334,2025-03-07T20:48:00.000Z,true,0,,cctv,0,1,2.9,6,good,ceramic,"[""conference_room"", ""cafeteria"", ""rooftop""]",45,89,false
L2961:T2:I13477,2961,T2,2025-12-21T17:00:00.000Z,13477,2799,5,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Office,sale,5412.8,,,11032563.94,12187022.4,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,app,102,6146.5,,12010219.77,,false,4,4,0,0,202,4,179.25,2025-06-05T13:37:00.000Z,false,3,0,cctv,2,20,0.0,2,needs_renovation,polished_concrete,[],45,89,false
L2962:T0,2962,T0,2025-10-16T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,developer,medium,logistics,Land,rent,512.8,18328.49,23144.35,,,CDMX,Cuauhtémoc,roma-condesa,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,21,0,false
L2962:T1:I13478,2962,T1,2025-10-22T12:35:01.000Z,13478,422,1,ELIGIBLE,NEGATIVE,0,true,developer,medium,logistics,Land,rent,512.8,18328.49,23144.35,,,CDMX,Cuauhtémoc,roma-condesa,email,web,154,3694.6,17881.13,,,true,0,0,0,,,0,,,true,0,,none,7,28,,2,fair,concrete,"[""reception"", ""kitchen""]",21,0,false
L2962:T2:I13479,2962,T2,2026-03-14T16:49:00.000Z,13479,2290,2,ELIGIBLE,POSITIVE,1,true,developer,medium,logistics,Land,rent,512.8,18328.49,23144.35,,,CDMX,Cuauhtémoc,roma-condesa,email,phone,65,2632.7,20825.02,,15,false,1,1,1,1,154,0,,2025-10-22T12:35:01.000Z,false,7,5,basic,0,18,0.0,0,fair,ceramic,[],21,0,false
L2963:T0,2963,T0,2025-06-08T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,large,financial,Office,rent,8189.3,2206712.28,3141759.69,,,Nuevo León,Monterrey,macroplaza,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,9,0,false
L2963:T1:I13480,2963,T1,2025-06-21T13:08:39.000Z,13480,1976,1,ELIGIBLE,POSITIVE,1,true,broker,large,financial,Office,rent,8189.3,2206712.28,3141759.69,,,Nuevo León,Monterrey,macroplaza,referral,app,107,150.0,2261817.81,,185,false,0,0,0,,,0,,,false,1,0,basic,0,1,2.6,5,fair,polished_concrete,"[""storage"", ""conference_room"", ""reception"", ""meeting_rooms""]",9,0,false
L2963:T2:I13482,2963,T2,2025-09-08T19:04:00.000Z,13482,1172,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,financial,Office,rent,8189.3,2206712.28,3141759.69,,,Nuevo León,Monterrey,macroplaza,referral,web,172,248.5,2675351.38,,,false,1,1,0,0,107,1,185,2025-06-21T13:08:39.000Z,false,0,14,basic,3,4,,2,fair,concrete,"[""kitchen"", ""reception"", ""rooftop""]",9,0,false
L2963:T2:I13481,2963,T2,2026-01-07T12:41:00.000Z,13481,988,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,financial,Office,rent,8189.3,2206712.28,3141759.69,,,Nuevo León,Monterrey,macroplaza,referral,email,233,4899.5,3141759.69,,21,false,2,2,0,0,139.5,1,185,2025-09-08T19:04:00.000Z,true,10,,full,7,6,,49,needs_renovation,concrete,"[""cafeteria""]",9,0,false
L2964:T0,2964,T0,2025-04-23T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,,Land,rent,609.1,24988.56,28285.29,,,Sonora,Hermosillo,centenario-colosio,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L2964:T1:I13484,2964,T1,2025-04-25T18:59:52.000Z,13484,2743,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,,Land,rent,609.1,24988.56,28285.29,,,Sonora,Hermosillo,centenario-colosio,referral,email,401,544.6,22967.83,,64,true,0,0,0,,,0,,,true,13,0,cctv,7,7,0.0,2,good,polished_concrete,"[""security_booth"", ""cafeteria"", ""storage"", ""parking""]",0,0,false
L2964:T2:I13485,2964,T2,2025-05-03T07:08:15.000Z,13485,1474,2,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,,Land,rent,609.1,24988.56,28285.29,,,Sonora,Hermosillo,centenario-colosio,referral,email,462,18856.2,22154.35,,341,false,1,1,1,1,401,1,64,2025-04-25T18:59:52.000Z,true,6,0,basic,0,125,0.0,1,good,concrete,"[""storage"", ""kitchen"", ""lounge""]",0,0,false
L2964:T2:I13486,2964,T2,2025-10-03T12:21:00.000Z,13486,748,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,large,,Land,rent,609.1,24988.56,28285.29,,,Sonora,Hermosillo,centenario-colosio,referral,web,244,567.6,24683.45,,,false,2,2,1,0.5,431.5,2,202.5,2025-05-03T07:08:15.000Z,false,0,3,none,0,1,2.7,41,good,wood,[],0,0,false
L2964:T2:I13483,2964,T2,2026-04-13T19:12:00.000Z,13483,830,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,tenant_direct,large,,Land,rent,609.1,24988.56,28285.29,,,Sonora,Hermosillo,centenario-colosio,referral,whatsapp,124,1330.1,25850.16,,78,false,3,3,1,0.3333333333333333,369,2,202.5,2025-10-03T12:21:00.000Z,false,0,,none,0,9,6.2,89,good,polished_concrete,"[""rooftop"", ""cafeteria"", ""parking"", ""kitchen""]",0,0,false
L2965:T0,2965,T0,2025-05-21T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,manufacturing,Office,rent,409.8,116027.64,139113.96,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,12,true
L2965:T1:I13491,2965,T1,2025-05-22T10:17:15.000Z,13491,749,1,ELIGIBLE,NEGATIVE,0,true,broker,small,manufacturing,Office,rent,409.8,116027.64,139113.96,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,whatsapp,186,332.1,139113.96,,,false,0,0,0,,,0,,,false,1,0,cctv,0,1,2.9,5,new,polished_concrete,"[""lounge""]",0,12,true
L2965:T2:I13490,2965,T2,2025-06-01T14:58:55.000Z,13490,1671,2,ELIGIBLE,NEGATIVE,0,true,broker,small,manufacturing,Office,rent,409.8,116027.64,139113.96,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,web,315,492.2,121554.25,,,false,1,1,0,0,186,0,,2025-05-22T10:17:15.000Z,false,5,3,full,0,2,3.3,67,needs_renovation,ceramic,[],0,12,true
L2965:T2:I13492,2965,T2,2025-06-03T20:25:44.000Z,13492,1761,3,ELIGIBLE,NEGATIVE,0,true,broker,small,manufacturing,Office,rent,409.8,116027.64,139113.96,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,web,183,432.4,102139.15,,81,false,2,2,0,0,250.5,0,,2025-06-01T14:58:55.000Z,true,4,13,basic,0,0,2.9,19,fair,wood,"[""gym"", ""meeting_rooms""]",0,12,true
L2965:T2:I13488,2965,T2,2025-07-06T20:12:00.000Z,13488,345,4,ELIGIBLE,NEGATIVE,0,true,broker,small,manufacturing,Office,rent,409.8,116027.64,139113.96,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,app,166,394.9,139113.96,,246,true,3,3,0,0,228,1,81,2025-06-03T20:25:44.000Z,true,0,0,basic,2,3,8.4,21,fair,polished_concrete,"[""gym"", ""parking"", ""reception"", ""storage""]",0,12,true
L2965:T2:I13487,2965,T2,2025-10-12T20:00:00.000Z,13487,2303,5,ELIGIBLE,POSITIVE,1,true,broker,small,manufacturing,Office,rent,409.8,116027.64,139113.96,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,whatsapp,165,1500.5,111408.29,,,false,4,4,1,0.25,212.5,2,163.5,2025-07-06T20:12:00.000Z,true,13,0,basic,8,12,,103,good,carpet,"[""storage"", ""cafeteria"", ""lounge""]",0,12,true
L2965:T2:I13489,2965,T2,2025-11-10T18:58:00.000Z,13489,2124,6,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,small,manufacturing,Office,rent,409.8,116027.64,139113.96,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,web,204,481.2,117526.61,,,false,5,5,1,0.2,203,2,163.5,2025-10-12T20:00:00.000Z,true,3,0,cctv,0,1,5.1,24,new,wood,[],0,12,true
L2966:T0,2966,T0,2026-03-18T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,financial,Retail,sale,725.9,,,34079058.64,48166190.8,CDMX,Cuauhtémoc,roma-condesa,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L2966:T1:I13495,2966,T1,2026-03-21T08:27:19.000Z,13495,329,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,financial,Retail,sale,725.9,,,34079058.64,48166190.8,CDMX,Cuauhtémoc,roma-condesa,organic,app,119,617.1,,39321918.38,2,false,0,0,0,,,0,,,true,0,0,cctv,0,4,3.4,43,good,concrete,"[""kitchen"", ""cafeteria"", ""conference_room""]",0,0,false
L2966:T2:I13494,2966,T2,2026-03-21T16:21:11.000Z,13494,2954,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,financial,Retail,sale,725.9,,,34079058.64,48166190.8,CDMX,Cuauhtémoc,roma-condesa,organic,app,142,175.0,,40236628.94,219,false,1,1,0,0,119,1,2,2026-03-21T08:27:19.000Z,true,0,0,cctv,7,3,3.1,3,needs_renovation,concrete,"[""rooftop""]",0,0,false
L2966:T2:I13497,2966,T2,2026-03-26T20:04:48.000Z,13497,2465,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,financial,Retail,sale,725.9,,,34079058.64,48166190.8,CDMX,Cuauhtémoc,roma-condesa,organic,app,310,198.0,,35601086.27,74,false,2,2,0,0,130.5,2,110.5,2026-03-21T16:21:11.000Z,true,12,0,cctv,3,1,3.8,6,fair,polished_concrete,"[""kitchen"", ""lounge"", ""conference_room""]",0,0,false
L2966:T2:I13493,2966,T2,2026-03-29T15:11:32.000Z,13493,1867,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,financial,Retail,sale,725.9,,,34079058.64,48166190.8,CDMX,Cuauhtémoc,roma-condesa,organic,email,113,699.9,,46566765.92,,false,3,3,0,0,190.33333333333334,3,98.33333333333333,2026-03-26T20:04:48.000Z,true,0,1,basic,0,3,8.8,22,fair,carpet,"[""storage""]",0,0,false
L2966:T2:I13496,2966,T2,2026-03-30T19:19:13.000Z,13496,1478,5,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,financial,Retail,sale,725.9,,,34079058.64,48166190.8,CDMX,Cuauhtémoc,roma-condesa,organic,app,75,804.0,,34038753.75,,false,4,4,0,0,171,3,98.33333333333333,2026-03-29T15:11:32.000Z,true,0,0,cctv,2,2,4.6,11,good,carpet,[],0,0,false
L2967:T0,2967,T0,2026-05-04T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,medium,manufacturing,Land,sale,674.2,,,,5707087.84,Nuevo León,Monterrey,macroplaza,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,3,0,false
L2967:T1:I13501,2967,T1,2026-05-06T17:00:07.000Z,13501,808,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Land,sale,674.2,,,,5707087.84,Nuevo León,Monterrey,macroplaza,organic,whatsapp,54,666.6,,5319634.31,78,false,0,0,0,,,0,,,true,13,2,full,0,4,0.0,2,new,ceramic,"[""security_booth"", ""reception""]",3,0,false
L2967:T2:I13499,2967,T2,2026-05-08T12:46:55.000Z,13499,736,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Land,sale,674.2,,,,5707087.84,Nuevo León,Monterrey,macroplaza,organic,email,109,649.1,,5707087.84,329,true,1,1,0,0,54,1,78,2026-05-06T17:00:07.000Z,true,7,,basic,2,3,0.0,2,good,wood,"[""loading_dock"", ""security_booth""]",3,0,false
L2967:T2:I13500,2967,T2,2026-05-10T08:35:48.000Z,13500,2938,3,ELIGIBLE,POSITIVE,1,true,broker,medium,manufacturing,Land,sale,674.2,,,,5707087.84,Nuevo León,Monterrey,macroplaza,organic,email,177,687.0,,5556905.29,,false,2,2,1,0.5,81.5,2,203.5,2026-05-08T12:46:55.000Z,true,34,3,basic,3,5,8.9,28,fair,polished_concrete,"[""cafeteria""]",3,0,false
L2967:T2:I13498,2967,T2,2026-05-12T19:14:08.000Z,13498,305,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,medium,manufacturing,Land,sale,674.2,,,,5707087.84,Nuevo León,Monterrey,macroplaza,organic,whatsapp,354,2958.6,,4522178.85,,false,3,3,1,0.3333333333333333,113.33333333333333,2,203.5,2026-05-10T08:35:48.000Z,false,0,0,basic,0,19,0.0,3,new,ceramic,"[""loading_dock""]",3,0,false
L2968:T0,2968,T0,2025-06-18T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,large,retail,Retail,rent,245.0,59830.22,81690.78,,,Guanajuato,León,,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,5,2,false
L2968:T1:I13504,2968,T1,2025-06-20T13:17:07.000Z,13504,1751,1,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Retail,rent,245.0,59830.22,81690.78,,,Guanajuato,León,,organic,email,135,228.3,73540.62,,10,false,0,0,0,,,0,,,true,0,0,basic,0,3,4.1,7,fair,concrete,"[""kitchen"", ""security_booth"", ""reception""]",5,2,false
L2968:T2:I13505,2968,T2,2025-06-24T11:06:56.000Z,13505,918,2,ELIGIBLE,POSITIVE,1,true,broker,large,retail,Retail,rent,245.0,59830.22,81690.78,,,Guanajuato,León,,organic,web,137,2255.2,71110.29,,307,false,1,1,0,0,135,1,10,2025-06-20T13:17:07.000Z,false,0,0,basic,0,15,0.0,3,good,polished_concrete,[],5,2,false
L2968:T2:I13503,2968,T2,2025-06-28T07:35:05.000Z,13503,1205,3,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,retail,Retail,rent,245.0,59830.22,81690.78,,,Guanajuato,León,,organic,whatsapp,126,266.2,79255.08,,,true,2,2,0,0,136,2,158.5,2025-06-24T11:06:56.000Z,true,4,,basic,9,4,3.4,33,new,concrete,"[""cafeteria""]",5,2,false
L2968:T2:I13502,2968,T2,2025-11-21T14:09:00.000Z,13502,2238,4,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,retail,Retail,rent,245.0,59830.22,81690.78,,,Guanajuato,León,,organic,app,90,179.0,72510.82,,,false,3,3,1,0.3333333333333333,132.66666666666666,2,158.5,2025-06-28T07:35:05.000Z,true,19,0,cctv,22,8,,3,good,ceramic,"[""security_booth"", ""kitchen"", ""storage""]",5,2,false
L2968:T2:I13506,2968,T2,2026-05-20T20:19:00.000Z,13506,1246,5,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,large,retail,Retail,rent,245.0,59830.22,81690.78,,,Guanajuato,León,,organic,email,240,1937.7,81690.78,,109,false,4,4,1,0.25,122,2,158.5,2025-11-21T14:09:00.000Z,true,1,0,cctv,0,14,,131,good,,[],5,2,false
L2969:T0,2969,T0,2025-03-09T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,115.1,36064.78,49792.76,,,Estado de México,Toluca,metepec-toluca,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L2969:T1:I13508,2969,T1,2025-04-26T19:37:00.000Z,13508,2343,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,115.1,36064.78,49792.76,,,Estado de México,Toluca,metepec-toluca,referral,app,102,6628.3,49362.82,,,true,0,0,0,,,0,,,true,9,0,basic,1,44,0.0,2,fair,carpet,"[""kitchen"", ""storage"", ""parking""]",0,0,false
L2969:T2:I13507,2969,T2,2026-03-04T14:36:00.000Z,13507,2208,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,115.1,36064.78,49792.76,,,Estado de México,Toluca,metepec-toluca,referral,whatsapp,150,133.3,38148.4,,349,false,1,1,1,1,102,0,,2025-04-26T19:37:00.000Z,false,0,6,full,8,3,,10,needs_renovation,concrete,[],0,0,false
L2970:T0,2970,T0,2026-01-11T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,small,retail,Industrial,rent,592.9,67831.0,407842.94,,,Baja California,Tijuana,zona-rio-aguacaliente,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,0,0,false
L2970:T1:I13514,2970,T1,2026-01-15T11:23:28.000Z,13514,24,1,ELIGIBLE,POSITIVE,1,true,broker,small,retail,Industrial,rent,592.9,67831.0,407842.94,,,Baja California,Tijuana,zona-rio-aguacaliente,organic,whatsapp,99,487.5,389233.64,,,false,0,0,0,,,0,,,false,0,,none,2,0,3.6,9,good,concrete,[],0,0,false
L2970:T2:I13511,2970,T2,2026-01-18T20:43:50.000Z,13511,37,2,INELIGIBLE_PRIOR_SCHEDULED_VISIT,INELIGIBLE,,true,broker,small,retail,Industrial,rent,592.9,67831.0,407842.94,,,Baja California,Tijuana,zona-rio-aguacaliente,organic,whatsapp,440,630.1,407842.94,,,true,1,1,0,0,99,0,,2026-01-15T11:23:28.000Z,true,31,0,cctv,0,1,3.2,24,needs_renovation,wood,[],0,0,false
