prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities
L216:T0,216,T0,2025-10-10T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,,manufacturing,Office,rent,306.8,87437.15,120557.82,,,Puebla,Puebla,,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L216:T1:I933,216,T1,2025-10-14T17:23:19.000Z,933,116,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,,manufacturing,Office,rent,306.8,87437.15,120557.82,,,Puebla,Puebla,,organic,email,73,256.0,115167.45,,287,false,0,0,0,,,0,,,false,0,19,basic,4,2,3.7,5,fair,polished_concrete,"[""kitchen"", ""storage"", ""conference_room"", ""lounge""]"
L216:T2:I927,216,T2,2025-10-16T14:35:03.000Z,927,2506,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,manufacturing,Office,rent,306.8,87437.15,120557.82,,,Puebla,Puebla,,organic,whatsapp,88,359.3,114702.75,,130,true,1,1,0,0,73,1,287,2025-10-14T17:23:19.000Z,true,0,,full,0,1,2.8,6,good,carpet,"[""security_booth""]"
L216:T2:I928,216,T2,2025-10-16T15:00:38.000Z,928,1382,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,manufacturing,Office,rent,306.8,87437.15,120557.82,,,Puebla,Puebla,,organic,app,112,283.2,95982.33,,114,false,2,2,1,0.5,80.5,2,208.5,2025-10-16T14:35:03.000Z,true,34,0,basic,10,3,2.4,10,new,carpet,"[""gym""]"
L217:T0,217,T0,2025-08-15T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,medium,logistics,Office,both,521.8,130568.25,177920.7,23502284.57,30700418.77,Querétaro,Querétaro,juriquilla-juncos,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L217:T1:I934,217,T1,2025-08-17T09:12:36.000Z,934,680,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Office,both,521.8,130568.25,177920.7,23502284.57,30700418.77,Querétaro,Querétaro,juriquilla-juncos,paid,app,464,497.0,177920.7,21662960.72,80,false,0,0,0,,,0,,,true,38,0,full,0,3,3.4,8,good,carpet,"[""storage"", ""reception""]"
L217:T2:I938,217,T2,2025-08-22T11:36:23.000Z,938,1039,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Office,both,521.8,130568.25,177920.7,23502284.57,30700418.77,Querétaro,Querétaro,juriquilla-juncos,paid,web,205,558.8,177920.7,24202269.02,,true,1,1,0,0,464,1,80,2025-08-17T09:12:36.000Z,true,0,,full,0,1,3.2,30,good,ceramic,[]
L217:T2:I935,217,T2,2025-08-24T16:55:30.000Z,935,2404,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Office,both,521.8,130568.25,177920.7,23502284.57,30700418.77,Querétaro,Querétaro,juriquilla-juncos,paid,web,218,904.1,156997.22,27338449.96,62,false,2,2,1,0.5,334.5,1,80,2025-08-22T11:36:23.000Z,false,13,0,basic,23,14,6.9,64,good,polished_concrete,"[""conference_room""]"
L217:T2:I939,217,T2,2025-08-25T07:25:38.000Z,939,47,4,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Office,both,521.8,130568.25,177920.7,23502284.57,30700418.77,Querétaro,Querétaro,juriquilla-juncos,paid,app,147,804.1,177920.7,30700418.77,68,false,3,3,1,0.3333333333333333,295.6666666666667,2,71,2025-08-24T16:55:30.000Z,false,14,5,cctv,0,6,0.0,2,new,concrete,[]
L217:T2:I937,217,T2,2025-08-25T15:37:04.000Z,937,1764,5,ELIGIBLE,POSITIVE,1,true,broker,medium,logistics,Office,both,521.8,130568.25,177920.7,23502284.57,30700418.77,Querétaro,Querétaro,juriquilla-juncos,paid,email,161,216.0,156792.93,27306538.23,,false,4,4,1,0.25,258.5,3,70,2025-08-25T07:25:38.000Z,true,1,0,full,0,2,,3,good,polished_concrete,"[""loading_dock""]"
L218:T0,218,T0,2025-01-29T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,sale,730.3,,,33863271.49,37609507.56,CDMX,Cuauhtémoc,roma-condesa,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L218:T1:I940,218,T1,2025-08-14T10:36:00.000Z,940,226,1,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,sale,730.3,,,33863271.49,37609507.56,CDMX,Cuauhtémoc,roma-condesa,paid,app,140,937.6,,32405608.61,175,true,0,0,0,,,0,,,true,3,11,basic,0,0,6.5,9,new,concrete,"[""security_booth"", ""meeting_rooms"", ""storage"", ""kitchen""]"
L218:T2:I941,218,T2,2025-12-15T11:23:00.000Z,941,1305,2,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,sale,730.3,,,33863271.49,37609507.56,CDMX,Cuauhtémoc,roma-condesa,paid,whatsapp,142,341.5,,33045540.36,75,true,1,1,1,1,140,1,175,2025-08-14T10:36:00.000Z,true,10,16,basic,0,1,,6,fair,concrete,"[""reception"", ""storage""]"
L218:T2:I942,218,T2,2026-01-10T18:19:00.000Z,942,2388,3,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,sale,730.3,,,33863271.49,37609507.56,CDMX,Cuauhtémoc,roma-condesa,paid,web,146,341.5,,32194693.36,61,false,2,2,2,1,141,2,125,2025-12-15T11:23:00.000Z,true,0,0,cctv,6,2,2.9,2,new,concrete,[]
L218:T2:I943,218,T2,2026-05-16T13:59:00.000Z,943,1021,4,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Retail,sale,730.3,,,33863271.49,37609507.56,CDMX,Cuauhtémoc,roma-condesa,paid,whatsapp,455,3439.4,,37609507.56,74,true,3,3,2,0.6666666666666666,142.66666666666666,3,103.66666666666667,2026-01-10T18:19:00.000Z,false,0,0,cctv,3,23,0.0,2,fair,polished_concrete,"[""meeting_rooms"", ""cafeteria"", ""storage""]"
L218:T2:I944,218,T2,2026-06-25T11:14:00.000Z,944,1320,5,ELIGIBLE,POSITIVE,1,true,broker,small,technology,Retail,sale,730.3,,,33863271.49,37609507.56,CDMX,Cuauhtémoc,roma-condesa,paid,whatsapp,158,496.5,,36882726.68,,true,4,4,3,0.75,220.75,4,96.25,2026-05-16T13:59:00.000Z,true,0,0,basic,1,1,4.0,8,good,,"[""kitchen"", ""lounge"", ""parking"", ""security_booth""]"
L220:T0,220,T0,2025-12-07T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,logistics,Office,both,246.8,72711.54,96088.6,13088076.63,16273896.69,Jalisco,Guadalajara,americana-chapultepec,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L220:T1:I950,220,T1,2025-12-15T18:08:18.000Z,950,1677,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,logistics,Office,both,246.8,72711.54,96088.6,13088076.63,16273896.69,Jalisco,Guadalajara,americana-chapultepec,organic,email,69,343.8,73428.48,11450826.63,129,false,0,0,0,,,0,,,true,0,,cctv,0,1,3.2,2,good,concrete,[]
L222:T0,222,T0,2025-02-10T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Retail,sale,180.3,,,7334829.14,8233493.48,Yucatán,Mérida,paseo-montejo,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L222:T1:I960,222,T1,2025-02-11T12:23:26.000Z,960,1282,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Retail,sale,180.3,,,7334829.14,8233493.48,Yucatán,Mérida,paseo-montejo,referral,web,82,185.8,,6262212.17,,false,0,0,0,,,0,,,false,4,0,basic,1,1,4.5,19,good,concrete,"[""cafeteria"", ""security_booth"", ""conference_room""]"
L222:T2:I956,222,T2,2025-02-14T07:50:29.000Z,956,7,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Retail,sale,180.3,,,7334829.14,8233493.48,Yucatán,Mérida,paseo-montejo,referral,app,129,189.6,,6694141.69,44,false,1,1,0,0,82,0,,2025-02-11T12:23:26.000Z,true,0,0,none,2,1,,3,good,ceramic,[]
L222:T2:I954,222,T2,2025-03-22T19:36:00.000Z,954,1990,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Retail,sale,180.3,,,7334829.14,8233493.48,Yucatán,Mérida,paseo-montejo,referral,email,176,150.0,,8233493.48,31,false,2,2,0,0,105.5,1,44,2025-02-14T07:50:29.000Z,false,0,0,none,0,0,3.4,6,good,concrete,[]
L222:T2:I957,222,T2,2025-11-18T13:51:00.000Z,957,2986,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Retail,sale,180.3,,,7334829.14,8233493.48,Yucatán,Mérida,paseo-montejo,referral,phone,442,206.9,,7143623.54,193,false,3,3,0,0,129,2,37.5,2025-03-22T19:36:00.000Z,true,0,5,none,10,5,3.8,6,fair,polished_concrete,[]
L222:T2:I959,222,T2,2025-12-08T10:39:00.000Z,959,2225,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Retail,sale,180.3,,,7334829.14,8233493.48,Yucatán,Mérida,paseo-montejo,referral,app,388,176.2,,6414386.61,239,false,4,4,0,0,207.25,3,89.33333333333333,2025-11-18T13:51:00.000Z,true,27,0,basic,0,0,4.6,11,good,polished_concrete,[]
L222:T2:I958,222,T2,2026-01-29T15:51:00.000Z,958,134,6,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Retail,sale,180.3,,,7334829.14,8233493.48,Yucatán,Mérida,paseo-montejo,referral,app,270,488.4,,6561825.89,339,true,5,5,0,0,243.4,4,126.75,2025-12-08T10:39:00.000Z,true,0,0,cctv,7,6,,34,fair,ceramic,[]
L222:T2:I955,222,T2,2026-04-07T08:12:00.000Z,955,1184,7,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Retail,sale,180.3,,,7334829.14,8233493.48,Yucatán,Mérida,paseo-montejo,referral,app,133,3353.1,,7369810.95,,false,6,6,1,0.16666666666666666,247.83333333333334,5,169.2,2026-01-29T15:51:00.000Z,true,5,0,basic,0,24,0.0,6,good,carpet,[]
L222:T2:I953,222,T2,2026-05-26T18:27:00.000Z,953,586,8,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Retail,sale,180.3,,,7334829.14,8233493.48,Yucatán,Mérida,paseo-montejo,referral,web,176,2181.5,,8233493.48,60,false,7,7,1,0.14285714285714285,231.42857142857142,5,169.2,2026-04-07T08:12:00.000Z,true,9,0,basic,16,21,7.8,145,needs_renovation,,"[""rooftop"", ""loading_dock""]"
L223:T0,223,T0,2026-02-15T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,logistics,Retail,rent,361.2,93402.33,128848.48,,,Chihuahua,Chihuahua,centro-chihuahua,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L223:T1:I961,223,T1,2026-04-13T20:24:00.000Z,961,1988,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,logistics,Retail,rent,361.2,93402.33,128848.48,,,Chihuahua,Chihuahua,centro-chihuahua,referral,email,416,100.0,110138.38,,,true,0,0,0,,,0,,,true,1,,none,0,0,2.8,1,new,ceramic,"[""lounge"", ""security_booth"", ""storage"", ""gym""]"
L224:T0,224,T0,2026-02-28T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,developer,small,financial,Office,both,402.3,126023.02,146978.57,,28219249.55,Guanajuato,León,centro-leon,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L224:T1:I963,224,T1,2026-03-08T20:00:22.000Z,963,527,1,ELIGIBLE,NEGATIVE,0,true,developer,small,financial,Office,both,402.3,126023.02,146978.57,,28219249.55,Guanajuato,León,centro-leon,organic,web,204,475.2,124146.52,28219249.55,5,false,0,0,0,,,0,,,true,0,0,full,3,2,2.5,13,fair,ceramic,[]
L224:T2:I962,224,T2,2026-03-09T10:58:46.000Z,962,426,2,ELIGIBLE,NEGATIVE,0,true,developer,small,financial,Office,both,402.3,126023.02,146978.57,,28219249.55,Guanajuato,León,centro-leon,organic,email,193,425.6,146978.57,22712437.94,,false,1,1,0,0,204,1,5,2026-03-08T20:00:22.000Z,false,19,0,full,15,8,,49,good,concrete,"[""meeting_rooms"", ""gym""]"
L224:T2:I964,224,T2,2026-03-11T15:10:50.000Z,964,1908,3,ELIGIBLE,NEGATIVE,0,true,developer,small,financial,Office,both,402.3,126023.02,146978.57,,28219249.55,Guanajuato,León,centro-leon,organic,whatsapp,347,233.5,134914.27,27725556.71,176,true,2,2,0,0,198.5,1,5,2026-03-09T10:58:46.000Z,false,16,0,basic,1,0,3.4,7,needs_renovation,ceramic,"[""kitchen"", ""lounge"", ""rooftop""]"
L225:T0,225,T0,2025-12-01T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,financial,Office,both,204.1,56042.87,62021.23,10087716.57,11472946.73,Yucatán,Mérida,paseo-montejo,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L225:T1:I967,225,T1,2025-12-07T11:53:52.000Z,967,652,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,financial,Office,both,204.1,56042.87,62021.23,10087716.57,11472946.73,Yucatán,Mérida,paseo-montejo,email,web,308,237.7,48551.9,11140500.61,,false,0,0,0,,,0,,,false,38,4,basic,0,2,4.8,12,new,polished_concrete,[]
L225:T2:I965,225,T2,2025-12-13T11:43:00.000Z,965,2826,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,financial,Office,both,204.1,56042.87,62021.23,10087716.57,11472946.73,Yucatán,Mérida,paseo-montejo,email,whatsapp,208,104.0,53835.6,8526253.37,43,true,1,1,0,0,308,0,,2025-12-07T11:53:52.000Z,false,0,1,basic,2,0,4.5,3,good,ceramic,"[""parking"", ""lounge""]"
L225:T2:I968,225,T2,2025-12-14T11:46:58.000Z,968,2828,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,financial,Office,both,204.1,56042.87,62021.23,10087716.57,11472946.73,Yucatán,Mérida,paseo-montejo,email,web,383,166.9,50135.27,9945669.85,17,true,2,2,1,0.5,258,1,43,2025-12-13T11:43:00.000Z,true,0,0,basic,0,1,3.2,7,fair,concrete,"[""loading_dock"", ""reception"", ""kitchen"", ""storage""]"
L225:T2:I966,225,T2,2026-05-06T11:37:00.000Z,966,537,4,ELIGIBLE,NEGATIVE,0,true,broker,medium,financial,Office,both,204.1,56042.87,62021.23,10087716.57,11472946.73,Yucatán,Mérida,paseo-montejo,email,app,550,273.5,59116.36,11472946.73,84,false,3,3,2,0.6666666666666666,299.6666666666667,2,30,2025-12-14T11:46:58.000Z,true,5,5,cctv,0,1,,14,new,concrete,"[""meeting_rooms"", ""parking"", ""reception""]"
L226:T0,226,T0,2025-03-14T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,medium,financial,Office,both,578.5,143990.15,169050.21,25918227.12,32798942.86,Guanajuato,León,centro-leon,event,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L226:T1:I969,226,T1,2025-03-14T16:11:44.000Z,969,1274,1,ELIGIBLE,NEGATIVE,0,true,investor,medium,financial,Office,both,578.5,143990.15,169050.21,25918227.12,32798942.86,Guanajuato,León,centro-leon,event,app,292,342.5,131268.3,29188069.78,303,false,0,0,0,,,0,,,true,2,,basic,3,1,2.9,5,good,concrete,"[""conference_room"", ""loading_dock"", ""meeting_rooms""]"
L227:T0,227,T0,2026-04-11T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,financial,Office,sale,349.9,,,19402885.57,24519594.55,Nuevo León,Monterrey,macroplaza,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L227:T1:I971,227,T1,2026-04-12T09:11:19.000Z,971,2007,1,ELIGIBLE,NEGATIVE,0,true,broker,small,financial,Office,sale,349.9,,,19402885.57,24519594.55,Nuevo León,Monterrey,macroplaza,referral,whatsapp,342,353.9,,18801831.44,,false,0,0,0,,,0,,,true,3,20,basic,2,2,3.7,46,good,concrete,[]
L227:T2:I970,227,T2,2026-04-20T12:42:03.000Z,970,2791,2,ELIGIBLE,NEGATIVE,0,true,broker,small,financial,Office,sale,349.9,,,19402885.57,24519594.55,Nuevo León,Monterrey,macroplaza,referral,web,203,389.5,,18685626.74,78,false,1,1,0,0,342,0,,2026-04-12T09:11:19.000Z,true,0,0,cctv,0,0,3.4,13,good,ceramic,"[""meeting_rooms""]"
L228:T0,228,T0,2025-10-10T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,technology,Retail,sale,435.2,,,19691632.4,135790768.12,Guanajuato,León,centro-leon,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L228:T1:I973,228,T1,2025-10-14T17:18:16.000Z,973,376,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,technology,Retail,sale,435.2,,,19691632.4,135790768.12,Guanajuato,León,centro-leon,paid,whatsapp,174,150.0,,110529577.37,71,false,0,0,0,,,0,,,false,0,0,basic,20,6,3.1,3,good,concrete,[]
L228:T2:I976,228,T2,2025-10-16T08:52:36.000Z,976,2665,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,technology,Retail,sale,435.2,,,19691632.4,135790768.12,Guanajuato,León,centro-leon,paid,whatsapp,224,135.0,,126622727.8,,false,1,1,0,0,174,1,71,2025-10-14T17:18:16.000Z,true,0,0,basic,0,0,3.0,2,needs_renovation,concrete,[]
L228:T2:I974,228,T2,2025-10-20T18:42:05.000Z,974,1274,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,technology,Retail,sale,435.2,,,19691632.4,135790768.12,Guanajuato,León,centro-leon,paid,web,294,342.5,,113888301.83,61,true,2,2,0,0,199,1,71,2025-10-16T08:52:36.000Z,true,2,,basic,3,1,2.9,5,good,concrete,"[""conference_room"", ""loading_dock"", ""meeting_rooms""]"
L228:T2:I972,228,T2,2025-12-13T19:30:00.000Z,972,2715,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,technology,Retail,sale,435.2,,,19691632.4,135790768.12,Guanajuato,León,centro-leon,paid,email,125,536.2,,108228827.31,48,false,3,3,1,0.3333333333333333,230.66666666666666,2,66,2025-10-20T18:42:05.000Z,true,11,3,basic,0,6,4.2,56,fair,ceramic,"[""reception"", ""parking"", ""rooftop"", ""meeting_rooms""]"
L228:T2:I975,228,T2,2026-03-11T20:53:00.000Z,975,812,5,ELIGIBLE,POSITIVE,1,true,tenant_direct,,technology,Retail,sale,435.2,,,19691632.4,135790768.12,Guanajuato,León,centro-leon,paid,phone,137,412.4,,124549465.41,84,true,4,4,1,0.25,204.25,3,60,2025-12-13T19:30:00.000Z,false,2,0,basic,2,2,7.2,12,good,,"[""loading_dock"", ""storage"", ""gym""]"
L229:T1:I978,229,T1,2026-06-10T10:06:12.000Z,978,2021,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,technology,Industrial,rent,923.8,115608.88,162330.18,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,email,app,338,936.8,119634.33,,,false,0,0,0,,,0,,,true,0,11,basic,1,3,6.1,12,good,ceramic,"[""security_booth"", ""rooftop"", ""storage"", ""kitchen""]"
L229:T2:I979,229,T2,2026-06-10T10:21:20.000Z,979,509,2,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,technology,Industrial,rent,923.8,115608.88,162330.18,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,email,whatsapp,129,1083.6,143186.54,,18,false,1,1,0,0,338,0,,2026-06-10T10:06:12.000Z,true,0,,basic,0,1,11.1,11,good,wood,[]
L230:T0,230,T0,2025-01-28T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,retail,Retail,rent,5070.4,77065.62,109004.45,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L230:T1:I987,230,T1,2025-02-06T08:36:47.000Z,987,1131,1,ELIGIBLE,NEGATIVE,0,true,broker,small,retail,Retail,rent,5070.4,77065.62,109004.45,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,web,120,366.5,109004.45,,322,false,0,0,0,,,0,,,true,5,0,full,2,3,,3,new,concrete,[]
L230:T2:I985,230,T2,2025-02-06T14:36:24.000Z,985,2172,2,ELIGIBLE,NEGATIVE,0,true,broker,small,retail,Retail,rent,5070.4,77065.62,109004.45,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,web,167,1076.5,86917.65,,84,false,1,1,0,0,120,1,322,2025-02-06T08:36:47.000Z,true,15,5,full,0,3,3.0,12,good,ceramic,"[""parking"", ""kitchen""]"
L230:T2:I982,230,T2,2025-06-14T19:58:00.000Z,982,1443,3,ELIGIBLE,NEGATIVE,0,true,broker,small,retail,Retail,rent,5070.4,77065.62,109004.45,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,app,240,3265.0,109004.45,,49,false,2,2,0,0,143.5,2,203,2025-02-06T14:36:24.000Z,true,0,,full,0,6,4.2,25,needs_renovation,concrete,"[""security_booth"", ""lounge"", ""meeting_rooms"", ""conference_room""]"
L230:T2:I986,230,T2,2025-08-21T11:00:00.000Z,986,2531,4,ELIGIBLE,POSITIVE,1,true,broker,small,retail,Retail,rent,5070.4,77065.62,109004.45,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,email,160,2773.0,104710.73,,91,false,3,3,0,0,175.66666666666666,3,151.66666666666666,2025-06-14T19:58:00.000Z,true,0,0,none,27,11,8.1,13,fair,concrete,"[""parking"", ""lounge"", ""storage"", ""conference_room""]"
L231:T0,231,T0,2026-04-09T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,large,manufacturing,Retail,rent,710.0,177659.41,200495.98,,,San Luis Potosí,San Luis Potosí,lomas-carranza,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L231:T1:I995,231,T1,2026-04-11T16:02:04.000Z,995,1193,1,ELIGIBLE,POSITIVE,1,true,broker,large,manufacturing,Retail,rent,710.0,177659.41,200495.98,,,San Luis Potosí,San Luis Potosí,lomas-carranza,email,web,74,569.5,151216.12,,,false,0,0,0,,,0,,,true,0,0,basic,0,0,4.8,6,fair,concrete,"[""cafeteria""]"
L231:T2:I990,231,T2,2026-04-11T19:07:38.000Z,990,1611,2,ELIGIBLE,NEGATIVE,0,true,broker,large,manufacturing,Retail,rent,710.0,177659.41,200495.98,,,San Luis Potosí,San Luis Potosí,lomas-carranza,email,app,390,601.4,200495.98,,309,true,1,1,0,0,74,0,,2026-04-11T16:02:04.000Z,false,12,0,basic,2,4,8.1,42,good,carpet,[]
L232:T0,232,T0,2025-06-26T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,enterprise,financial,Land,both,1077.2,,58905.92,7983549.58,10428775.03,Guanajuato,León,centro-leon,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L232:T1:I997,232,T1,2025-06-27T08:51:03.000Z,997,994,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,enterprise,financial,Land,both,1077.2,,58905.92,7983549.58,10428775.03,Guanajuato,León,centro-leon,referral,email,131,439.0,58905.92,10428775.03,,false,0,0,0,,,0,,,true,0,,none,20,9,3.7,6,good,polished_concrete,"[""conference_room"", ""reception""]"
L233:T0,233,T0,2025-12-22T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,developer,medium,retail,Office,sale,1031.7,,,54731337.07,74412809.3,CDMX,Miguel Hidalgo,polanco,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L233:T1:I999,233,T1,2025-12-22T16:09:13.000Z,999,2775,1,ELIGIBLE,NEGATIVE,0,true,developer,medium,retail,Office,sale,1031.7,,,54731337.07,74412809.3,CDMX,Miguel Hidalgo,polanco,paid,app,488,1264.4,,67371699.16,70,true,0,0,0,,,0,,,true,2,4,cctv,0,2,2.7,15,needs_renovation,ceramic,"[""meeting_rooms"", ""cafeteria"", ""gym"", ""kitchen""]"
L233:T2:I998,233,T2,2026-05-14T19:04:00.000Z,998,109,2,ELIGIBLE,POSITIVE,1,true,developer,medium,retail,Office,sale,1031.7,,,54731337.07,74412809.3,CDMX,Miguel Hidalgo,polanco,paid,whatsapp,224,100.0,,69485499.63,,false,1,1,1,1,488,1,70,2025-12-22T16:09:13.000Z,false,4,0,basic,0,2,4.3,0,needs_renovation,ceramic,[]
L234:T0,234,T0,2025-09-11T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,retail,Office,sale,342.0,,,17169758.19,18985241.64,Querétaro,Querétaro,juriquilla-juncos,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L234:T1:I1002,234,T1,2025-09-12T16:45:15.000Z,1002,1429,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Office,sale,342.0,,,17169758.19,18985241.64,Querétaro,Querétaro,juriquilla-juncos,paid,email,87,276.8,,18985241.64,323,false,0,0,0,,,0,,,true,0,,basic,0,3,3.4,10,good,concrete,"[""cafeteria""]"
L234:T2:I1006,234,T2,2025-09-13T16:54:20.000Z,1006,613,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Office,sale,342.0,,,17169758.19,18985241.64,Querétaro,Querétaro,juriquilla-juncos,paid,web,107,353.7,,18985241.64,14,false,1,1,0,0,87,1,323,2025-09-12T16:45:15.000Z,false,0,0,cctv,0,0,1.9,19,new,carpet,[]
L234:T2:I1005,234,T2,2025-09-16T17:03:48.000Z,1005,1214,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Office,sale,342.0,,,17169758.19,18985241.64,Querétaro,Querétaro,juriquilla-juncos,paid,app,180,451.0,,14878898.86,306,true,2,2,0,0,97,2,168.5,2025-09-13T16:54:20.000Z,true,0,0,cctv,4,4,2.8,78,fair,concrete,"[""conference_room""]"
L234:T2:I1003,234,T2,2025-09-17T19:46:00.000Z,1003,1289,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Office,sale,342.0,,,17169758.19,18985241.64,Querétaro,Querétaro,juriquilla-juncos,paid,app,130,440.2,,18744559.82,34,false,3,3,1,0.3333333333333333,124.66666666666667,3,214.33333333333334,2025-09-16T17:03:48.000Z,false,14,,cctv,0,1,4.4,17,good,ceramic,"[""lounge""]"
L234:T2:I1007,234,T2,2025-09-18T18:00:14.000Z,1007,2422,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Office,sale,342.0,,,17169758.19,18985241.64,Querétaro,Querétaro,juriquilla-juncos,paid,web,118,373.7,,15765467.04,109,false,4,4,1,0.25,126,4,169.25,2025-09-17T19:46:00.000Z,false,31,0,full,2,3,2.8,9,good,ceramic,"[""kitchen""]"
