prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities
L1178:T2:I5325,1178,T2,2026-02-14T11:44:01.000Z,5325,548,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,financial,Retail,both,525.8,120578.48,175021.45,21704127.14,30301768.82,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,whatsapp,209,100.0,135455.38,22392564.3,,true,4,4,2,0.5,256.5,3,84.33333333333333,2026-02-12T08:23:31.000Z,true,1,0,full,5,1,,0,good,wood,"[""security_booth""]"
L1178:T2:I5326,1178,T2,2026-02-17T19:37:11.000Z,5326,1901,6,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,financial,Retail,both,525.8,120578.48,175021.45,21704127.14,30301768.82,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,app,325,509.7,148200.22,22088011.67,134,false,5,5,3,0.6,247,3,84.33333333333333,2026-02-14T11:44:01.000Z,false,2,3,basic,0,0,,9,new,ceramic,[]
L1178:T2:I5320,1178,T2,2026-02-21T09:55:49.000Z,5320,2664,7,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,financial,Retail,both,525.8,120578.48,175021.45,21704127.14,30301768.82,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,web,154,170.5,175021.45,23720704.09,347,false,6,6,3,0.5,260,4,96.75,2026-02-17T19:37:11.000Z,false,5,0,none,0,1,4.7,2,fair,carpet,"[""kitchen"", ""rooftop"", ""meeting_rooms""]"
L1178:T2:I5324,1178,T2,2026-06-14T12:11:00.000Z,5324,1888,8,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,financial,Retail,both,525.8,120578.48,175021.45,21704127.14,30301768.82,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,web,317,468.0,128092.32,30301768.82,,true,7,7,3,0.42857142857142855,244.85714285714286,5,146.8,2026-02-21T09:55:49.000Z,true,0,7,basic,0,1,2.8,6,new,,[]
L1179:T0,1179,T0,2025-06-16T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,other,Office,rent,1703.4,533901.54,725563.79,,,Chihuahua,Chihuahua,centro-chihuahua,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1179:T1:I5329,1179,T1,2025-06-17T13:01:20.000Z,5329,169,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,other,Office,rent,1703.4,533901.54,725563.79,,,Chihuahua,Chihuahua,centro-chihuahua,paid,whatsapp,235,1457.1,532766.23,,333,false,0,0,0,,,0,,,true,7,0,basic,0,2,3.2,22,fair,polished_concrete,[]
L1179:T2:I5334,1179,T2,2025-06-22T17:32:36.000Z,5334,2981,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,other,Office,rent,1703.4,533901.54,725563.79,,,Chihuahua,Chihuahua,centro-chihuahua,paid,whatsapp,149,1636.5,573475.08,,,false,1,1,0,0,235,1,333,2025-06-17T13:01:20.000Z,false,8,,basic,0,0,3.5,20,needs_renovation,polished_concrete,[]
L1179:T2:I5331,1179,T2,2025-06-29T17:55:00.000Z,5331,331,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,other,Office,rent,1703.4,533901.54,725563.79,,,Chihuahua,Chihuahua,centro-chihuahua,paid,web,168,147.0,517162.21,,,true,2,2,0,0,192,1,333,2025-06-22T17:32:36.000Z,true,2,0,cctv,0,0,4.6,5,fair,concrete,"[""cafeteria"", ""parking"", ""meeting_rooms""]"
L1179:T2:I5332,1179,T2,2025-06-30T17:53:00.000Z,5332,2286,4,ELIGIBLE,NEGATIVE,0,true,broker,medium,other,Office,rent,1703.4,533901.54,725563.79,,,Chihuahua,Chihuahua,centro-chihuahua,paid,app,157,150.0,688759.77,,,false,3,3,1,0.3333333333333333,184,1,333,2025-06-29T17:55:00.000Z,false,0,0,cctv,0,4,3.4,2,needs_renovation,polished_concrete,[]
L1179:T2:I5333,1179,T2,2025-09-18T07:20:00.000Z,5333,1706,5,ELIGIBLE,POSITIVE,1,true,broker,medium,other,Office,rent,1703.4,533901.54,725563.79,,,Chihuahua,Chihuahua,centro-chihuahua,paid,app,108,1000.0,613658.31,,40,false,4,4,1,0.25,177.25,1,333,2025-06-30T17:53:00.000Z,true,0,0,full,0,1,7.2,8,new,ceramic,"[""lounge"", ""cafeteria""]"
L1180:T0,1180,T0,2025-02-19T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,medium,manufacturing,Land,both,431.3,16727.41,18437.23,3010933.75,4192294.2,CDMX,Benito Juárez,del-valle-narvarte,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1180:T1:I5338,1180,T1,2025-02-19T20:52:23.000Z,5338,2794,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,manufacturing,Land,both,431.3,16727.41,18437.23,3010933.75,4192294.2,CDMX,Benito Juárez,del-valle-narvarte,paid,app,325,3296.9,18437.23,3880185.41,,false,0,0,0,,,0,,,true,0,,cctv,3,22,,2,needs_renovation,polished_concrete,[]
L1180:T2:I5339,1180,T2,2025-02-25T20:17:37.000Z,5339,40,2,ELIGIBLE,POSITIVE,1,true,broker,medium,manufacturing,Land,both,431.3,16727.41,18437.23,3010933.75,4192294.2,CDMX,Benito Juárez,del-valle-narvarte,paid,web,174,381.5,13903.38,3069098.96,139,false,1,1,0,0,325,0,,2025-02-19T20:52:23.000Z,true,12,0,none,15,5,0.0,1,needs_renovation,wood,"[""cafeteria"", ""lounge""]"
L1181:T0,1181,T0,2025-12-22T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,small,retail,Land,sale,243.2,,,1767371.38,2367705.01,Querétaro,Querétaro,juriquilla-juncos,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1181:T1:I5345,1181,T1,2025-12-28T07:34:11.000Z,5345,1444,1,ELIGIBLE,POSITIVE,1,true,investor,small,retail,Land,sale,243.2,,,1767371.38,2367705.01,Querétaro,Querétaro,juriquilla-juncos,paid,web,208,380.7,,1892365.65,61,false,0,0,0,,,0,,,true,14,0,full,0,3,0.0,3,fair,wood,[]
L1181:T2:I5342,1181,T2,2025-12-28T10:25:29.000Z,5342,530,2,ELIGIBLE,POSITIVE,1,true,investor,small,retail,Land,sale,243.2,,,1767371.38,2367705.01,Querétaro,Querétaro,juriquilla-juncos,paid,web,284,150.0,,2168516.02,348,false,1,1,0,0,208,1,61,2025-12-28T07:34:11.000Z,false,16,,cctv,0,0,3.1,2,new,concrete,"[""storage"", ""gym"", ""loading_dock""]"
L1182:T0,1182,T0,2025-01-27T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,,Retail,rent,347.3,90171.45,111762.41,,,Puebla,Puebla,angelopolis-lomas,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1182:T1:I5351,1182,T1,2025-02-01T19:40:19.000Z,5351,1220,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,,Retail,rent,347.3,90171.45,111762.41,,,Puebla,Puebla,angelopolis-lomas,organic,app,226,258.0,84863.11,,100,false,0,0,0,,,0,,,false,0,2,none,1,0,5.6,7,new,wood,[]
L1182:T2:I5353,1182,T2,2025-02-04T14:18:05.000Z,5353,1435,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,,Retail,rent,347.3,90171.45,111762.41,,,Puebla,Puebla,angelopolis-lomas,organic,whatsapp,601,110.0,84649.45,,290,true,1,1,0,0,226,1,100,2025-02-01T19:40:19.000Z,true,2,0,basic,8,3,4.4,3,good,polished_concrete,"[""reception""]"
L1182:T2:I5350,1182,T2,2025-02-09T17:04:42.000Z,5350,2081,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,,Retail,rent,347.3,90171.45,111762.41,,,Puebla,Puebla,angelopolis-lomas,organic,app,347,100.0,91353.97,,,true,2,2,1,0.5,413.5,2,195,2025-02-04T14:18:05.000Z,true,15,1,basic,0,2,,1,good,ceramic,"[""kitchen"", ""lounge"", ""meeting_rooms"", ""parking""]"
L1182:T2:I5347,1182,T2,2025-02-24T07:57:00.000Z,5347,1117,4,ELIGIBLE,NEGATIVE,0,true,broker,medium,,Retail,rent,347.3,90171.45,111762.41,,,Puebla,Puebla,angelopolis-lomas,organic,whatsapp,250,283.6,111762.41,,20,false,3,3,2,0.6666666666666666,391.3333333333333,2,195,2025-02-09T17:04:42.000Z,false,3,0,none,3,1,3.9,5,needs_renovation,ceramic,"[""loading_dock"", ""conference_room"", ""parking""]"
L1182:T2:I5354,1182,T2,2025-07-14T16:15:00.000Z,5354,2397,5,ELIGIBLE,NEGATIVE,0,true,broker,medium,,Retail,rent,347.3,90171.45,111762.41,,,Puebla,Puebla,angelopolis-lomas,organic,email,128,321.4,111762.41,,,true,4,4,2,0.5,356,3,136.66666666666666,2025-02-24T07:57:00.000Z,true,1,0,full,0,0,4.1,7,good,,"[""kitchen"", ""security_booth""]"
L1182:T2:I5348,1182,T2,2025-10-18T16:23:00.000Z,5348,1576,6,ELIGIBLE,POSITIVE,1,true,broker,medium,,Retail,rent,347.3,90171.45,111762.41,,,Puebla,Puebla,angelopolis-lomas,organic,phone,77,362.7,111205.21,,364,false,5,5,3,0.6,310.4,3,136.66666666666666,2025-07-14T16:15:00.000Z,true,15,0,basic,2,2,,6,fair,polished_concrete,"[""cafeteria"", ""loading_dock"", ""kitchen"", ""parking""]"
L1183:T0,1183,T0,2026-01-21T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,logistics,Office,sale,582.3,,,31160867.37,37824774.47,Yucatán,Mérida,paseo-montejo,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1183:T1:I5356,1183,T1,2026-01-21T15:28:56.000Z,5356,1390,1,ELIGIBLE,NEGATIVE,0,true,broker,large,logistics,Office,sale,582.3,,,31160867.37,37824774.47,Yucatán,Mérida,paseo-montejo,paid,app,335,539.5,,29681167.92,90,false,0,0,0,,,0,,,true,2,0,basic,0,3,2.5,10,new,concrete,"[""kitchen"", ""cafeteria"", ""security_booth""]"
L1183:T2:I5357,1183,T2,2026-01-29T07:49:55.000Z,5357,150,2,ELIGIBLE,NEGATIVE,0,true,broker,large,logistics,Office,sale,582.3,,,31160867.37,37824774.47,Yucatán,Mérida,paseo-montejo,paid,email,103,114.0,,37824774.47,88,false,1,1,0,0,335,1,90,2026-01-21T15:28:56.000Z,true,0,0,basic,1,1,4.0,2,good,polished_concrete,[]
L1183:T2:I5355,1183,T2,2026-02-18T08:29:00.000Z,5355,1634,3,ELIGIBLE,NEGATIVE,0,true,broker,large,logistics,Office,sale,582.3,,,31160867.37,37824774.47,Yucatán,Mérida,paseo-montejo,paid,web,234,403.3,,28841416.34,,false,2,2,0,0,219,2,89,2026-01-29T07:49:55.000Z,true,18,,cctv,0,2,2.3,11,good,concrete,[]
L1183:T2:I5358,1183,T2,2026-03-10T15:26:00.000Z,5358,2273,4,ELIGIBLE,POSITIVE,1,true,broker,large,logistics,Office,sale,582.3,,,31160867.37,37824774.47,Yucatán,Mérida,paseo-montejo,paid,whatsapp,101,688.3,,29520217.64,182,false,3,3,0,0,224,2,89,2026-02-18T08:29:00.000Z,true,14,,cctv,0,3,2.6,51,good,,"[""gym""]"
L1184:T0,1184,T0,2025-07-10T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,large,healthcare,Industrial,rent,790.8,94930.64,135240.33,,,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1184:T1:I5360,1184,T1,2025-07-16T19:38:54.000Z,5360,2703,1,ELIGIBLE,POSITIVE,1,true,broker,large,healthcare,Industrial,rent,790.8,94930.64,135240.33,,,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,email,325,629.5,123918.48,,68,false,0,0,0,,,0,,,true,40,0,basic,26,11,8.2,10,needs_renovation,concrete,"[""meeting_rooms"", ""rooftop"", ""gym"", ""kitchen""]"
L1185:T0,1185,T0,2025-02-07T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Industrial,sale,1003.0,,,21168859.14,27882841.79,Yucatán,Mérida,paseo-montejo,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1185:T1:I5365,1185,T1,2025-02-14T10:55:49.000Z,5365,2454,1,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Industrial,sale,1003.0,,,21168859.14,27882841.79,Yucatán,Mérida,paseo-montejo,organic,whatsapp,245,2190.7,,27882841.79,90,false,0,0,0,,,0,,,false,0,0,basic,0,15,6.7,150,good,concrete,[]
L1185:T2:I5366,1185,T2,2025-02-16T11:03:01.000Z,5366,1769,2,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Industrial,sale,1003.0,,,21168859.14,27882841.79,Yucatán,Mérida,paseo-montejo,organic,email,44,928.2,,27816380.35,193,false,1,1,0,0,245,1,90,2025-02-14T10:55:49.000Z,true,13,0,basic,0,2,,16,good,ceramic,"[""security_booth""]"
L1185:T2:I5367,1185,T2,2025-03-10T12:23:00.000Z,5367,2317,3,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Industrial,sale,1003.0,,,21168859.14,27882841.79,Yucatán,Mérida,paseo-montejo,organic,app,288,964.1,,27882841.79,291,true,2,2,0,0,144.5,2,141.5,2025-02-16T11:03:01.000Z,false,1,,none,5,4,3.8,14,fair,concrete,"[""loading_dock"", ""security_booth""]"
L1185:T2:I5364,1185,T2,2025-04-25T17:30:00.000Z,5364,989,4,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Industrial,sale,1003.0,,,21168859.14,27882841.79,Yucatán,Mérida,paseo-montejo,organic,email,237,1065.3,,20290898.7,,false,3,3,1,0.3333333333333333,192.33333333333334,3,191.33333333333334,2025-03-10T12:23:00.000Z,true,4,0,basic,2,2,,12,good,concrete,"[""lounge"", ""cafeteria"", ""storage"", ""reception""]"
L1185:T2:I5363,1185,T2,2025-05-11T16:35:00.000Z,5363,792,5,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Industrial,sale,1003.0,,,21168859.14,27882841.79,Yucatán,Mérida,paseo-montejo,organic,web,177,831.4,,27882841.79,250,false,4,4,1,0.25,203.5,3,191.33333333333334,2025-04-25T17:30:00.000Z,false,0,0,basic,0,4,8.8,22,good,ceramic,"[""cafeteria"", ""storage"", ""loading_dock""]"
L1185:T2:I5369,1185,T2,2025-08-05T15:55:00.000Z,5369,1573,6,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Industrial,sale,1003.0,,,21168859.14,27882841.79,Yucatán,Mérida,paseo-montejo,organic,web,153,1792.4,,20087291.93,,false,5,5,1,0.2,198.2,4,206,2025-05-11T16:35:00.000Z,false,9,0,cctv,0,13,6.3,120,needs_renovation,concrete,"[""lounge"", ""gym"", ""cafeteria"", ""meeting_rooms""]"
L1185:T2:I5368,1185,T2,2025-12-06T09:26:00.000Z,5368,173,7,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Industrial,sale,1003.0,,,21168859.14,27882841.79,Yucatán,Mérida,paseo-montejo,organic,web,131,771.3,,21411828.99,26,true,6,6,1,0.16666666666666666,190.66666666666666,4,206,2025-08-05T15:55:00.000Z,true,18,,cctv,0,4,7.4,49,good,ceramic,"[""cafeteria""]"
L1185:T2:I5362,1185,T2,2026-03-11T16:53:00.000Z,5362,812,8,ELIGIBLE,NEGATIVE,0,true,broker,small,technology,Industrial,sale,1003.0,,,21168859.14,27882841.79,Yucatán,Mérida,paseo-montejo,organic,app,637,1197.7,,22604046.54,16,true,7,7,2,0.2857142857142857,182.14285714285714,5,170,2025-12-06T09:26:00.000Z,false,2,0,basic,2,2,7.2,12,good,,"[""loading_dock"", ""storage"", ""gym""]"
L1186:T0,1186,T0,2026-05-04T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,,retail,Industrial,rent,190.9,23697.86,32932.72,,,Puebla,Puebla,angelopolis-lomas,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1186:T1:I5374,1186,T1,2026-05-04T13:17:52.000Z,5374,1833,1,ELIGIBLE,POSITIVE,1,true,investor,,retail,Industrial,rent,190.9,23697.86,32932.72,,,Puebla,Puebla,angelopolis-lomas,organic,web,97,221.5,32932.72,,32,false,0,0,0,,,0,,,true,0,0,cctv,0,0,,13,good,polished_concrete,"[""cafeteria""]"
L1187:T0,1187,T0,2025-08-21T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,other,Retail,sale,961.0,,,40849734.02,53549522.2,CDMX,Miguel Hidalgo,polanco,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1187:T1:I5384,1187,T1,2025-08-23T17:01:39.000Z,5384,2619,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,other,Retail,sale,961.0,,,40849734.02,53549522.2,CDMX,Miguel Hidalgo,polanco,paid,app,543,100.0,,53549522.2,,true,0,0,0,,,0,,,true,0,0,cctv,3,2,3.5,5,new,,"[""meeting_rooms"", ""gym""]"
L1188:T0,1188,T0,2025-02-12T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,developer,medium,manufacturing,Retail,both,378.0,92806.5,106398.07,16705169.9,24774433.08,Querétaro,Querétaro,juriquilla-juncos,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1188:T1:I5386,1188,T1,2025-02-25T08:37:02.000Z,5386,236,1,ELIGIBLE,NEGATIVE,0,true,developer,medium,manufacturing,Retail,both,378.0,92806.5,106398.07,16705169.9,24774433.08,Querétaro,Querétaro,juriquilla-juncos,organic,web,302,100.0,74685.18,24774433.08,14,false,0,0,0,,,0,,,true,2,0,full,9,3,3.4,3,fair,concrete,[]
L1188:T2:I5385,1188,T2,2025-07-17T20:54:00.000Z,5385,2179,2,ELIGIBLE,NEGATIVE,0,true,developer,medium,manufacturing,Retail,both,378.0,92806.5,106398.07,16705169.9,24774433.08,Querétaro,Querétaro,juriquilla-juncos,organic,web,411,459.6,80653.75,17576021.31,,false,1,1,0,0,302,1,14,2025-02-25T08:37:02.000Z,false,0,,none,2,4,2.8,51,needs_renovation,concrete,"[""loading_dock"", ""gym""]"
L1188:T2:I5388,1188,T2,2025-08-12T19:41:00.000Z,5388,2184,3,ELIGIBLE,NEGATIVE,0,true,developer,medium,manufacturing,Retail,both,378.0,92806.5,106398.07,16705169.9,24774433.08,Querétaro,Querétaro,juriquilla-juncos,organic,whatsapp,336,436.9,106398.07,24774433.08,251,false,2,2,0,0,356.5,1,14,2025-07-17T20:54:00.000Z,false,0,,cctv,10,3,4.2,9,new,carpet,[]
L1188:T2:I5391,1188,T2,2025-08-15T18:26:00.000Z,5391,1030,4,ELIGIBLE,POSITIVE,1,true,developer,medium,manufacturing,Retail,both,378.0,92806.5,106398.07,16705169.9,24774433.08,Querétaro,Querétaro,juriquilla-juncos,organic,whatsapp,169,150.0,92539.61,18948895.38,53,false,3,3,0,0,349.6666666666667,2,132.5,2025-08-12T19:41:00.000Z,false,3,,basic,1,1,3.7,5,good,ceramic,[]
L1189:T0,1189,T0,2025-09-19T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,large,retail,Land,rent,203.4,8747.19,11422.12,,,Guanajuato,León,centro-leon,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1189:T1:I5395,1189,T1,2025-09-29T11:59:24.000Z,5395,2242,1,ELIGIBLE,POSITIVE,1,true,broker,large,retail,Land,rent,203.4,8747.19,11422.12,,,Guanajuato,León,centro-leon,referral,email,390,160.4,10620.44,,123,true,0,0,0,,,0,,,true,1,7,basic,1,0,4.7,4,fair,ceramic,[]
L1190:T0,1190,T0,2025-06-10T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,retail,Industrial,sale,338.3,,,6616346.33,7678869.39,Puebla,Puebla,angelopolis-lomas,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1190:T1:I5398,1190,T1,2025-06-14T09:06:35.000Z,5398,1679,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Industrial,sale,338.3,,,6616346.33,7678869.39,Puebla,Puebla,angelopolis-lomas,email,web,271,898.6,,7316519.93,55,false,0,0,0,,,0,,,false,1,0,basic,0,5,6.5,60,good,concrete,"[""kitchen"", ""storage"", ""loading_dock""]"
L1190:T2:I5399,1190,T2,2025-06-15T07:29:39.000Z,5399,1452,2,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,retail,Industrial,sale,338.3,,,6616346.33,7678869.39,Puebla,Puebla,angelopolis-lomas,email,web,112,367.8,,7678869.39,12,false,1,1,0,0,271,1,55,2025-06-14T09:06:35.000Z,true,0,,cctv,2,3,3.4,17,good,ceramic,[]
L1191:T0,1191,T0,2026-01-08T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Office,both,914.9,268817.7,358286.0,48387185.62,62297896.59,Guanajuato,León,centro-leon,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1191:T1:I5401,1191,T1,2026-01-14T18:28:42.000Z,5401,2801,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Office,both,914.9,268817.7,358286.0,48387185.62,62297896.59,Guanajuato,León,centro-leon,referral,app,152,458.0,357389.36,54359434.67,,true,0,0,0,,,0,,,true,11,,basic,8,3,3.5,7,new,concrete,[]
L1191:T2:I5402,1191,T2,2026-03-20T08:43:00.000Z,5402,406,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Office,both,914.9,268817.7,358286.0,48387185.62,62297896.59,Guanajuato,León,centro-leon,referral,whatsapp,165,699.5,313413.24,43875131.29,,false,1,1,1,1,152,0,,2026-01-14T18:28:42.000Z,true,8,0,basic,28,10,3.3,7,good,concrete,"[""kitchen"", ""meeting_rooms"", ""storage""]"
L1192:T0,1192,T0,2026-03-03T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,technology,Industrial,sale,538.6,,,10335180.75,13231433.7,Nuevo León,San Pedro Garza García,vasconcelos-calzada,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1192:T1:I5404,1192,T1,2026-03-03T13:42:08.000Z,5404,319,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,technology,Industrial,sale,538.6,,,10335180.75,13231433.7,Nuevo León,San Pedro Garza García,vasconcelos-calzada,email,email,420,1526.6,,10608731.35,12,false,0,0,0,,,0,,,false,7,,basic,0,12,6.2,103,fair,carpet,"[""reception"", ""conference_room"", ""rooftop""]"
L1193:T0,1193,T0,2025-07-11T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,small,logistics,Land,rent,166.5,7048.06,9623.7,,,Querétaro,Querétaro,juriquilla-juncos,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1193:T1:I5409,1193,T1,2025-07-17T10:39:12.000Z,5409,1625,1,ELIGIBLE,POSITIVE,1,true,investor,small,logistics,Land,rent,166.5,7048.06,9623.7,,,Querétaro,Querétaro,juriquilla-juncos,referral,web,142,1419.9,7198.01,,73,true,0,0,0,,,0,,,false,5,20,basic,0,9,0.0,2,good,concrete,"[""cafeteria"", ""security_booth""]"
L1194:T0,1194,T0,2025-08-22T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,developer,medium,,Retail,rent,167.3,37242.17,51040.49,,,Chihuahua,Chihuahua,centro-chihuahua,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1194:T1:I5414,1194,T1,2025-08-29T14:43:48.000Z,5414,2613,1,ELIGIBLE,NEGATIVE,0,true,developer,medium,,Retail,rent,167.3,37242.17,51040.49,,,Chihuahua,Chihuahua,centro-chihuahua,organic,app,171,137.0,44836.76,,105,false,0,0,0,,,0,,,true,9,0,cctv,0,5,3.9,5,needs_renovation,wood,"[""lounge"", ""meeting_rooms"", ""loading_dock""]"
L1194:T2:I5418,1194,T2,2025-08-29T16:25:02.000Z,5418,160,2,ELIGIBLE,POSITIVE,1,true,developer,medium,,Retail,rent,167.3,37242.17,51040.49,,,Chihuahua,Chihuahua,centro-chihuahua,organic,whatsapp,161,105.0,44620.7,,268,true,1,1,0,0,171,1,105,2025-08-29T14:43:48.000Z,true,18,0,cctv,0,2,3.7,2,fair,concrete,"[""rooftop"", ""gym"", ""meeting_rooms"", ""security_booth""]"
L1195:T0,1195,T0,2025-07-16T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,,,Office,rent,164.1,45874.35,53672.96,,,Jalisco,Zapopan,andares-puerta-hierro,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L1195:T1:I5420,1195,T1,2025-07-16T16:27:03.000Z,5420,2449,1,ELIGIBLE,NEGATIVE,0,true,investor,,,Office,rent,164.1,45874.35,53672.96,,,Jalisco,Zapopan,andares-puerta-hierro,social,whatsapp,182,572.1,51140.67,,6,false,0,0,0,,,0,,,true,1,0,basic,2,6,2.5,97,new,concrete,"[""kitchen"", ""meeting_rooms""]"
L1195:T2:I5426,1195,T2,2025-07-22T11:52:22.000Z,5426,1606,2,ELIGIBLE,NEGATIVE,0,true,investor,,,Office,rent,164.1,45874.35,53672.96,,,Jalisco,Zapopan,andares-puerta-hierro,social,whatsapp,413,158.3,50778.5,,18,true,1,1,0,0,182,1,6,2025-07-16T16:27:03.000Z,true,31,1,none,0,1,2.3,29,good,concrete,[]
L1195:T2:I5424,1195,T2,2025-07-26T16:31:15.000Z,5424,133,3,ELIGIBLE,NEGATIVE,0,true,investor,,,Office,rent,164.1,45874.35,53672.96,,,Jalisco,Zapopan,andares-puerta-hierro,social,whatsapp,185,157.7,53672.96,,22,true,2,2,1,0.5,297.5,2,12,2025-07-22T11:52:22.000Z,true,0,0,full,0,0,4.2,11,good,polished_concrete,"[""conference_room""]"
L1195:T2:I5421,1195,T2,2025-08-29T07:40:00.000Z,5421,1790,4,ELIGIBLE,NEGATIVE,0,true,investor,,,Office,rent,164.1,45874.35,53672.96,,,Jalisco,Zapopan,andares-puerta-hierro,social,whatsapp,190,151.2,48631.88,,54,true,3,3,2,0.6666666666666666,260,3,15.333333333333334,2025-07-26T16:31:15.000Z,true,8,,basic,1,1,,5,good,wood,"[""cafeteria"", ""gym"", ""storage""]"
L1195:T2:I5419,1195,T2,2025-08-29T08:20:00.000Z,5419,1308,5,ELIGIBLE,NEGATIVE,0,true,investor,,,Office,rent,164.1,45874.35,53672.96,,,Jalisco,Zapopan,andares-puerta-hierro,social,app,306,164.8,44674.75,,57,false,4,4,3,0.75,242.5,4,25,2025-08-29T07:40:00.000Z,true,0,,cctv,0,3,,10,good,polished_concrete,[]
