prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities
L2322:T2:I10516,2322,T2,2025-10-04T18:26:02.000Z,10516,1492,2,ELIGIBLE,POSITIVE,1,true,broker,small,retail,Retail,rent,505.4,127734.58,178053.24,,,CDMX,Miguel Hidalgo,polanco,paid,web,137,331.5,160218.2,,86,false,1,1,1,1,197,1,291,2025-09-28T13:30:12.000Z,false,2,,cctv,0,1,,4,new,polished_concrete,"[""rooftop"", ""parking"", ""storage""]"
L2323:T0,2323,T0,2025-10-17T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,technology,Land,sale,353.4,,,2469390.33,3583450.64,Guanajuato,León,centro-leon,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2323:T1:I10518,2323,T1,2025-10-20T13:01:33.000Z,10518,2752,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,technology,Land,sale,353.4,,,2469390.33,3583450.64,Guanajuato,León,centro-leon,paid,email,462,150.0,,3120390.22,19,true,0,0,0,,,0,,,true,5,0,basic,0,0,3.7,3,good,polished_concrete,[]
L2324:T0,2324,T0,2025-07-01T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,retail,Industrial,rent,1131.8,135443.06,165354.92,,,Estado de México,Toluca,metepec-toluca,event,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2324:T1:I10519,2324,T1,2026-04-25T10:38:00.000Z,10519,1726,1,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,retail,Industrial,rent,1131.8,135443.06,165354.92,,,Estado de México,Toluca,metepec-toluca,event,app,119,1445.3,143092.66,,22,false,0,0,0,,,0,,,false,0,,basic,12,9,2.7,55,good,polished_concrete,"[""security_booth"", ""meeting_rooms"", ""lounge"", ""reception""]"
L2325:T0,2325,T0,2025-12-10T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Office,sale,273.8,,,12144418.91,18102029.19,Estado de México,Toluca,metepec-toluca,event,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2325:T1:I10522,2325,T1,2025-12-12T20:14:50.000Z,10522,1033,1,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Office,sale,273.8,,,12144418.91,18102029.19,Estado de México,Toluca,metepec-toluca,event,app,456,317.6,,15191848.73,37,true,0,0,0,,,0,,,false,28,0,cctv,1,4,2.6,56,good,polished_concrete,[]
L2325:T2:I10521,2325,T2,2026-04-30T14:37:00.000Z,10521,1767,2,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Office,sale,273.8,,,12144418.91,18102029.19,Estado de México,Toluca,metepec-toluca,event,web,159,642.0,,17769093.26,,false,1,1,1,1,456,1,37,2025-12-12T20:14:50.000Z,true,3,0,cctv,2,5,5.5,76,needs_renovation,ceramic,[]
L2326:T0,2326,T0,2025-04-21T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,developer,medium,technology,Office,both,183.0,44899.98,65681.83,8081996.46,11312274.6,Chihuahua,Chihuahua,centro-chihuahua,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2326:T1:I10524,2326,T1,2025-04-21T11:47:11.000Z,10524,2817,1,ELIGIBLE,POSITIVE,1,true,developer,medium,technology,Office,both,183.0,44899.98,65681.83,8081996.46,11312274.6,Chihuahua,Chihuahua,centro-chihuahua,paid,app,180,378.1,50058.98,8723023.23,,true,0,0,0,,,0,,,true,5,0,basic,1,3,3.4,64,needs_renovation,wood,[]
L2327:T0,2327,T0,2026-05-13T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,enterprise,manufacturing,Retail,both,1258.2,294948.63,354734.71,53090753.06,79531256.24,CDMX,Benito Juárez,del-valle-narvarte,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2327:T1:I10532,2327,T1,2026-05-17T15:59:50.000Z,10532,1754,1,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,manufacturing,Retail,both,1258.2,294948.63,354734.71,53090753.06,79531256.24,CDMX,Benito Juárez,del-valle-narvarte,organic,phone,217,183.0,354734.71,79531256.24,,false,0,0,0,,,0,,,true,3,0,cctv,0,0,4.7,5,good,,"[""conference_room"", ""reception"", ""security_booth""]"
L2327:T2:I10531,2327,T2,2026-05-19T19:11:03.000Z,10531,2907,2,ELIGIBLE,POSITIVE,1,true,broker,enterprise,manufacturing,Retail,both,1258.2,294948.63,354734.71,53090753.06,79531256.24,CDMX,Benito Juárez,del-valle-narvarte,organic,web,290,1307.5,310385.41,57247357.69,104,false,1,1,0,0,217,0,,2026-05-17T15:59:50.000Z,true,0,0,full,0,1,,10,new,concrete,"[""loading_dock"", ""parking"", ""conference_room"", ""security_booth""]"
L2328:T0,2328,T0,2026-04-15T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,,technology,Office,both,83.2,21251.66,31872.27,3825299.57,5365116.69,Estado de México,Toluca,metepec-toluca,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2328:T1:I10538,2328,T1,2026-04-16T08:06:01.000Z,10538,1089,1,ELIGIBLE,NEGATIVE,0,true,broker,,technology,Office,both,83.2,21251.66,31872.27,3825299.57,5365116.69,Estado de México,Toluca,metepec-toluca,paid,web,224,107.2,31872.27,4086000.7,,false,0,0,0,,,0,,,true,0,,basic,2,2,3.7,20,new,concrete,[]
L2328:T2:I10536,2328,T2,2026-04-17T15:26:30.000Z,10536,2489,2,ELIGIBLE,NEGATIVE,0,true,broker,,technology,Office,both,83.2,21251.66,31872.27,3825299.57,5365116.69,Estado de México,Toluca,metepec-toluca,paid,web,470,142.1,22517.26,5041194.37,27,false,1,1,0,0,224,0,,2026-04-16T08:06:01.000Z,true,10,0,full,5,2,,26,needs_renovation,concrete,"[""kitchen""]"
L2328:T2:I10534,2328,T2,2026-04-22T17:33:32.000Z,10534,763,3,ELIGIBLE,NEGATIVE,0,true,broker,,technology,Office,both,83.2,21251.66,31872.27,3825299.57,5365116.69,Estado de México,Toluca,metepec-toluca,paid,web,155,81.2,31872.27,5365116.69,77,false,2,2,0,0,347,1,27,2026-04-17T15:26:30.000Z,true,0,0,cctv,0,1,3.4,8,fair,polished_concrete,"[""security_booth"", ""gym"", ""parking"", ""reception""]"
L2328:T2:I10535,2328,T2,2026-04-27T09:28:11.000Z,10535,2556,4,ELIGIBLE,NEGATIVE,0,true,broker,,technology,Office,both,83.2,21251.66,31872.27,3825299.57,5365116.69,Estado de México,Toluca,metepec-toluca,paid,email,295,74.0,30954.05,3869503.99,,true,3,3,0,0,283,2,52,2026-04-22T17:33:32.000Z,false,0,,full,6,2,3.5,7,good,carpet,"[""gym"", ""storage"", ""lounge"", ""parking""]"
L2328:T2:I10537,2328,T2,2026-04-27T15:23:57.000Z,10537,1273,5,ELIGIBLE,NEGATIVE,0,true,broker,,technology,Office,both,83.2,21251.66,31872.27,3825299.57,5365116.69,Estado de México,Toluca,metepec-toluca,paid,web,82,99.4,27880.85,4789643.67,18,false,4,4,1,0.25,286,2,52,2026-04-27T09:28:11.000Z,true,3,0,full,1,1,5.0,2,fair,concrete,"[""reception""]"
L2328:T2:I10539,2328,T2,2026-04-27T18:08:39.000Z,10539,2395,6,ELIGIBLE,NEGATIVE,0,true,broker,,technology,Office,both,83.2,21251.66,31872.27,3825299.57,5365116.69,Estado de México,Toluca,metepec-toluca,paid,web,364,100.5,30233.08,5343151.71,316,true,5,5,1,0.2,245.2,3,40.666666666666664,2026-04-27T15:23:57.000Z,true,6,0,cctv,0,0,2.1,13,new,concrete,"[""meeting_rooms"", ""parking"", ""reception""]"
L2328:T2:I10540,2328,T2,2026-04-28T11:47:48.000Z,10540,376,7,ELIGIBLE,NEGATIVE,0,true,broker,,technology,Office,both,83.2,21251.66,31872.27,3825299.57,5365116.69,Estado de México,Toluca,metepec-toluca,paid,whatsapp,171,99.4,31446.57,5196221.24,356,false,6,6,2,0.3333333333333333,265,4,109.5,2026-04-27T18:08:39.000Z,false,0,0,basic,20,6,3.1,3,good,concrete,[]
L2329:T0,2329,T0,2025-05-09T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Industrial,sale,350.4,,,8119539.67,11903855.11,Puebla,Puebla,,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2329:T1:I10543,2329,T1,2025-05-15T12:31:43.000Z,10543,1811,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Industrial,sale,350.4,,,8119539.67,11903855.11,Puebla,Puebla,,paid,web,121,1150.7,,8631789.76,128,false,0,0,0,,,0,,,false,0,0,cctv,0,7,,78,fair,polished_concrete,[]
L2329:T2:I10544,2329,T2,2025-05-16T10:44:00.000Z,10544,1452,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Industrial,sale,350.4,,,8119539.67,11903855.11,Puebla,Puebla,,paid,app,184,261.1,,9020344.42,,false,1,1,0,0,121,1,128,2025-05-15T12:31:43.000Z,true,0,,cctv,2,3,3.4,17,good,ceramic,[]
L2329:T2:I10542,2329,T2,2025-05-18T16:42:20.000Z,10542,2577,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Industrial,sale,350.4,,,8119539.67,11903855.11,Puebla,Puebla,,paid,phone,367,2501.6,,9014902.26,68,false,2,2,0,0,152.5,1,128,2025-05-16T10:44:00.000Z,false,1,,cctv,8,20,8.5,166,good,ceramic,"[""gym""]"
L2329:T2:I10541,2329,T2,2025-09-06T18:32:00.000Z,10541,2970,4,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,retail,Industrial,sale,350.4,,,8119539.67,11903855.11,Puebla,Puebla,,paid,email,335,1670.8,,11903855.11,322,false,3,3,0,0,224,2,98,2025-05-18T16:42:20.000Z,false,2,0,full,1,11,7.8,112,fair,concrete,"[""parking"", ""kitchen""]"
L2330:T0,2330,T0,2025-08-28T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,manufacturing,Industrial,rent,370.2,49441.34,59371.38,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2330:T1:I10547,2330,T1,2025-08-28T19:42:46.000Z,10547,2760,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,manufacturing,Industrial,rent,370.2,49441.34,59371.38,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,133,579.8,59371.38,,45,true,0,0,0,,,0,,,true,34,2,none,23,11,5.1,40,good,ceramic,[]
L2330:T2:I10546,2330,T2,2025-08-31T19:24:40.000Z,10546,701,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,manufacturing,Industrial,rent,370.2,49441.34,59371.38,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,web,155,14188.9,46477.23,,37,false,1,1,1,1,133,1,45,2025-08-28T19:42:46.000Z,true,38,0,basic,0,94,,946,new,polished_concrete,[]
L2330:T2:I10545,2330,T2,2025-09-04T15:42:18.000Z,10545,2632,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,manufacturing,Industrial,rent,370.2,49441.34,59371.38,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,whatsapp,277,798.7,59371.38,,,false,2,2,1,0.5,144,2,41,2025-08-31T19:24:40.000Z,true,8,,basic,0,6,9.2,55,good,concrete,[]
L2330:T2:I10548,2330,T2,2025-10-18T12:45:00.000Z,10548,2995,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,manufacturing,Industrial,rent,370.2,49441.34,59371.38,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,app,130,623.9,57377.74,,194,false,3,3,1,0.3333333333333333,188.33333333333334,2,41,2025-09-04T15:42:18.000Z,false,12,0,none,0,5,7.3,43,good,,"[""reception"", ""parking"", ""rooftop""]"
L2331:T0,2331,T0,2026-03-04T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Office,sale,360.2,,,20086740.22,23678159.65,Estado de México,Toluca,metepec-toluca,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2331:T1:I10550,2331,T1,2026-03-04T08:59:10.000Z,10550,2359,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Office,sale,360.2,,,20086740.22,23678159.65,Estado de México,Toluca,metepec-toluca,referral,email,40,402.6,,16721547.14,,false,0,0,0,,,0,,,true,2,,basic,0,2,2.7,19,good,carpet,"[""conference_room""]"
L2331:T2:I10551,2331,T2,2026-03-10T07:23:16.000Z,10551,1103,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Office,sale,360.2,,,20086740.22,23678159.65,Estado de México,Toluca,metepec-toluca,referral,whatsapp,313,444.8,,20536970.36,68,false,1,1,0,0,40,0,,2026-03-04T08:59:10.000Z,true,1,,basic,5,2,2.3,7,needs_renovation,,"[""lounge""]"
L2331:T2:I10549,2331,T2,2026-03-10T14:14:10.000Z,10549,2518,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Office,sale,360.2,,,20086740.22,23678159.65,Estado de México,Toluca,metepec-toluca,referral,phone,155,100.0,,20423723.46,82,false,2,2,0,0,176.5,1,68,2026-03-10T07:23:16.000Z,true,19,0,basic,0,1,3.9,2,good,concrete,[]
L2331:T2:I10552,2331,T2,2026-03-14T15:16:31.000Z,10552,857,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Office,sale,360.2,,,20086740.22,23678159.65,Estado de México,Toluca,metepec-toluca,referral,web,66,156.5,,22521378.1,50,false,3,3,0,0,169.33333333333334,2,75,2026-03-10T14:14:10.000Z,true,0,0,basic,0,0,2.4,3,fair,ceramic,"[""rooftop"", ""conference_room"", ""gym""]"
L2332:T0,2332,T0,2025-09-07T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,enterprise,logistics,Office,rent,131.1,36401.3,50749.12,,,Querétaro,Querétaro,centro-queretaro,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2332:T1:I10558,2332,T1,2025-09-10T19:11:20.000Z,10558,2304,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,logistics,Office,rent,131.1,36401.3,50749.12,,,Querétaro,Querétaro,centro-queretaro,paid,app,208,228.4,47500.18,,83,false,0,0,0,,,0,,,true,8,0,basic,0,2,11.3,16,fair,polished_concrete,[]
L2332:T2:I10556,2332,T2,2025-09-11T13:57:00.000Z,10556,2592,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,logistics,Office,rent,131.1,36401.3,50749.12,,,Querétaro,Querétaro,centro-queretaro,paid,whatsapp,414,153.4,44835.9,,,false,1,1,0,0,208,1,83,2025-09-10T19:11:20.000Z,true,7,0,none,0,2,,7,good,,[]
L2332:T2:I10559,2332,T2,2025-09-11T17:52:36.000Z,10559,880,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,logistics,Office,rent,131.1,36401.3,50749.12,,,Querétaro,Querétaro,centro-queretaro,paid,web,163,206.8,50749.12,,104,false,2,2,0,0,311,1,83,2025-09-11T13:57:00.000Z,true,7,0,full,0,1,7.7,18,needs_renovation,ceramic,"[""cafeteria"", ""meeting_rooms"", ""storage""]"
L2332:T2:I10553,2332,T2,2025-09-13T18:03:17.000Z,10553,2756,4,ELIGIBLE,POSITIVE,1,true,tenant_direct,enterprise,logistics,Office,rent,131.1,36401.3,50749.12,,,Querétaro,Querétaro,centro-queretaro,paid,whatsapp,137,761.2,43209.35,,2,false,3,3,0,0,261.6666666666667,2,93.5,2025-09-11T17:52:36.000Z,true,11,0,basic,0,5,6.2,54,good,concrete,"[""security_booth""]"
L2333:T0,2333,T0,2025-10-02T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Industrial,sale,169.7,,,3469264.08,4828205.27,Puebla,Puebla,angelopolis-lomas,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2333:T1:I10561,2333,T1,2025-10-08T09:24:58.000Z,10561,2266,1,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Industrial,sale,169.7,,,3469264.08,4828205.27,Puebla,Puebla,angelopolis-lomas,paid,whatsapp,409,160.0,,4066820.03,69,false,0,0,0,,,0,,,true,3,5,full,3,2,7.8,12,good,ceramic,[]
L2333:T2:I10562,2333,T2,2025-10-08T09:44:19.000Z,10562,2263,2,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Industrial,sale,169.7,,,3469264.08,4828205.27,Puebla,Puebla,angelopolis-lomas,paid,app,456,1943.2,,4471076.27,59,false,1,1,0,0,409,1,69,2025-10-08T09:24:58.000Z,true,2,0,none,0,13,3.6,324,needs_renovation,concrete,"[""gym"", ""security_booth""]"
L2333:T2:I10560,2333,T2,2025-10-08T13:09:16.000Z,10560,1095,3,ELIGIBLE,NEGATIVE,0,true,investor,medium,logistics,Industrial,sale,169.7,,,3469264.08,4828205.27,Puebla,Puebla,angelopolis-lomas,paid,app,109,218.8,,3383043.54,17,false,2,2,0,0,432.5,2,64,2025-10-08T09:44:19.000Z,true,34,0,none,10,3,4.2,6,needs_renovation,concrete,"[""conference_room"", ""loading_dock""]"
L2334:T0,2334,T0,2026-02-28T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Retail,sale,765.9,,,32953197.56,39741535.54,Nuevo León,Monterrey,macroplaza,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2334:T1:I10563,2334,T1,2026-02-28T20:08:07.000Z,10563,1486,1,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Retail,sale,765.9,,,32953197.56,39741535.54,Nuevo León,Monterrey,macroplaza,email,whatsapp,174,757.0,,37146604.63,68,false,0,0,0,,,0,,,false,0,,basic,2,2,4.4,6,good,ceramic,"[""cafeteria"", ""lounge""]"
L2334:T2:I10566,2334,T2,2026-03-02T13:46:32.000Z,10566,2832,2,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Retail,sale,765.9,,,32953197.56,39741535.54,Nuevo León,Monterrey,macroplaza,email,app,492,679.6,,39741535.54,11,true,1,1,0,0,174,1,68,2026-02-28T20:08:07.000Z,false,10,0,cctv,0,3,4.6,20,good,concrete,"[""loading_dock"", ""rooftop"", ""kitchen""]"
L2334:T2:I10567,2334,T2,2026-03-07T08:36:53.000Z,10567,188,3,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Retail,sale,765.9,,,32953197.56,39741535.54,Nuevo León,Monterrey,macroplaza,email,web,165,249.0,,32684149.47,362,false,2,2,1,0.5,333,2,39.5,2026-03-02T13:46:32.000Z,true,5,,none,8,2,3.8,4,good,,[]
L2334:T2:I10565,2334,T2,2026-03-07T11:03:46.000Z,10565,2802,4,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Retail,sale,765.9,,,32953197.56,39741535.54,Nuevo León,Monterrey,macroplaza,email,app,375,104.0,,39741535.54,311,true,3,3,1,0.3333333333333333,277,3,147,2026-03-07T08:36:53.000Z,false,0,,none,1,0,,1,good,ceramic,"[""rooftop"", ""gym"", ""lounge""]"
L2334:T2:I10564,2334,T2,2026-03-10T20:00:12.000Z,10564,1716,5,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Retail,sale,765.9,,,32953197.56,39741535.54,Nuevo León,Monterrey,macroplaza,email,app,370,1136.9,,30773890.11,85,false,4,4,2,0.5,301.5,4,188,2026-03-07T11:03:46.000Z,true,5,3,cctv,0,9,0.0,2,good,ceramic,[]
L2335:T0,2335,T0,2025-01-30T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,technology,Industrial,sale,1034.5,,,20132409.33,25503296.58,Yucatán,Mérida,paseo-montejo,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2335:T1:I10568,2335,T1,2025-06-14T07:28:00.000Z,10568,2773,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,technology,Industrial,sale,1034.5,,,20132409.33,25503296.58,Yucatán,Mérida,paseo-montejo,social,app,299,2457.6,,22784832.89,,false,0,0,0,,,0,,,true,0,0,cctv,0,17,8.0,163,needs_renovation,concrete,"[""parking"", ""storage""]"
L2335:T2:I10569,2335,T2,2026-05-27T17:50:00.000Z,10569,2593,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,,technology,Industrial,sale,1034.5,,,20132409.33,25503296.58,Yucatán,Mérida,paseo-montejo,social,web,322,683.7,,25503296.58,66,true,1,1,0,0,299,0,,2025-06-14T07:28:00.000Z,false,0,0,cctv,0,1,7.4,18,needs_renovation,ceramic,[]
L2336:T0,2336,T0,2025-10-10T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,manufacturing,Retail,rent,291.1,77623.87,110543.9,,,Baja California,Tijuana,zona-rio-aguacaliente,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2336:T1:I10570,2336,T1,2025-10-18T15:36:53.000Z,10570,247,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,manufacturing,Retail,rent,291.1,77623.87,110543.9,,,Baja California,Tijuana,zona-rio-aguacaliente,referral,web,193,2615.0,87321.96,,,true,0,0,0,,,0,,,true,0,4,cctv,29,28,,176,good,ceramic,"[""cafeteria"", ""conference_room""]"
L2336:T2:I10571,2336,T2,2025-10-18T16:55:44.000Z,10571,619,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,manufacturing,Retail,rent,291.1,77623.87,110543.9,,,Baja California,Tijuana,zona-rio-aguacaliente,referral,whatsapp,185,324.7,110543.9,,17,false,1,1,1,1,193,0,,2025-10-18T15:36:53.000Z,true,0,0,cctv,0,0,4.8,11,new,,"[""loading_dock"", ""conference_room""]"
L2336:T2:I10577,2336,T2,2025-10-21T20:10:38.000Z,10577,1100,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,manufacturing,Retail,rent,291.1,77623.87,110543.9,,,Baja California,Tijuana,zona-rio-aguacaliente,referral,email,327,266.7,110543.9,,,true,2,2,1,0.5,189,1,17,2025-10-18T16:55:44.000Z,true,39,0,basic,0,3,3.6,19,fair,ceramic,[]
L2336:T2:I10575,2336,T2,2025-10-22T19:00:34.000Z,10575,2767,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,manufacturing,Retail,rent,291.1,77623.87,110543.9,,,Baja California,Tijuana,zona-rio-aguacaliente,referral,web,691,789.9,94332.81,,247,false,3,3,2,0.6666666666666666,235,1,17,2025-10-21T20:10:38.000Z,true,0,0,basic,7,8,9.1,55,good,polished_concrete,"[""loading_dock"", ""lounge"", ""meeting_rooms""]"
L2336:T2:I10576,2336,T2,2025-10-23T07:20:50.000Z,10576,2921,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,manufacturing,Retail,rent,291.1,77623.87,110543.9,,,Baja California,Tijuana,zona-rio-aguacaliente,referral,email,332,306.9,92155.37,,,true,4,4,2,0.5,349,2,132,2025-10-22T19:00:34.000Z,true,0,0,basic,0,2,3.8,28,good,concrete,[]
L2336:T2:I10573,2336,T2,2025-10-23T19:42:59.000Z,10573,2436,6,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,manufacturing,Retail,rent,291.1,77623.87,110543.9,,,Baja California,Tijuana,zona-rio-aguacaliente,referral,app,569,347.4,93692.9,,,false,5,5,3,0.6,345.6,2,132,2025-10-23T07:20:50.000Z,false,0,0,cctv,0,3,10.4,25,new,concrete,"[""loading_dock""]"
L2336:T2:I10574,2336,T2,2026-02-03T10:53:00.000Z,10574,1288,7,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,manufacturing,Retail,rent,291.1,77623.87,110543.9,,,Baja California,Tijuana,zona-rio-aguacaliente,referral,web,272,281.0,94974.4,,35,false,6,6,3,0.5,382.8333333333333,2,132,2025-10-23T19:42:59.000Z,false,0,0,cctv,0,0,5.6,14,fair,concrete,[]
L2336:T2:I10572,2336,T2,2026-06-05T17:43:00.000Z,10572,620,8,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,manufacturing,Retail,rent,291.1,77623.87,110543.9,,,Baja California,Tijuana,zona-rio-aguacaliente,referral,web,287,274.4,88283.15,,37,false,7,7,3,0.42857142857142855,367,3,99.66666666666667,2026-02-03T10:53:00.000Z,true,0,0,basic,0,0,4.6,6,good,ceramic,[]
L2337:T0,2337,T0,2026-03-14T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,large,technology,Land,rent,202.9,8463.3,11900.18,,,Guanajuato,León,centro-leon,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2337:T1:I10582,2337,T1,2026-03-18T15:34:51.000Z,10582,2259,1,ELIGIBLE,NEGATIVE,0,true,investor,large,technology,Land,rent,202.9,8463.3,11900.18,,,Guanajuato,León,centro-leon,paid,web,147,4581.2,8835.82,,277,false,0,0,0,,,0,,,false,1,0,cctv,3,32,6.4,306,needs_renovation,,"[""lounge"", ""loading_dock"", ""reception"", ""storage""]"
L2337:T2:I10579,2337,T2,2026-03-21T10:42:03.000Z,10579,2234,2,ELIGIBLE,NEGATIVE,0,true,investor,large,technology,Land,rent,202.9,8463.3,11900.18,,,Guanajuato,León,centro-leon,paid,web,180,291.1,10952.01,,302,false,1,1,0,0,147,1,277,2026-03-18T15:34:51.000Z,false,0,0,basic,0,1,0.0,2,new,concrete,[]
L2337:T2:I10580,2337,T2,2026-03-25T19:41:46.000Z,10580,1556,3,ELIGIBLE,POSITIVE,1,true,investor,large,technology,Land,rent,202.9,8463.3,11900.18,,,Guanajuato,León,centro-leon,paid,email,195,1853.4,11739.69,,16,false,2,2,0,0,163.5,2,289.5,2026-03-21T10:42:03.000Z,true,2,0,cctv,0,13,0.0,2,good,concrete,[]
L2338:T0,2338,T0,2025-10-24T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,manufacturing,Retail,rent,111.3,25279.09,35448.43,,,Guanajuato,León,,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L2338:T1:I10583,2338,T1,2025-10-25T19:54:13.000Z,10583,1842,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,manufacturing,Retail,rent,111.3,25279.09,35448.43,,,Guanajuato,León,,paid,whatsapp,279,119.0,35448.43,,222,false,0,0,0,,,0,,,false,9,8,full,7,3,3.6,5,good,polished_concrete,"[""kitchen"", ""rooftop"", ""conference_room""]"
L2339:T0,2339,T0,2025-11-12T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,financial,Retail,rent,756.6,193347.55,242173.68,,,Baja California,Tijuana,zona-rio-aguacaliente,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
