prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities
L3367:T2:I15306,3367,T2,2026-06-13T18:29:00.000Z,15306,2106,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Land,both,85.3,3701.96,19075.22,666352.31,993193.79,Guanajuato,León,centro-leon,paid,web,386,388.2,14742.01,993193.79,48,false,1,1,0,0,123,1,80,2026-02-22T16:02:00.000Z,true,0,0,basic,29,13,0.0,0,good,polished_concrete,"[""lounge"", ""gym"", ""conference_room""]"
L3368:T1:I15310,3368,T1,2026-06-24T12:23:15.000Z,15310,2663,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,retail,Office,rent,960.4,257023.71,328376.67,,,San Luis Potosí,San Luis Potosí,lomas-carranza,email,whatsapp,113,1173.7,284359.54,,,false,0,0,0,,,0,,,true,0,,full,0,4,3.0,100,new,concrete,[]
L3368:T2:I15314,3368,T2,2026-06-24T18:20:38.000Z,15314,234,2,ELIGIBLE,POSITIVE,1,true,tenant_direct,large,retail,Office,rent,960.4,257023.71,328376.67,,,San Luis Potosí,San Luis Potosí,lomas-carranza,email,web,385,926.1,258023.83,,37,false,1,1,0,0,113,0,,2026-06-24T12:23:15.000Z,true,5,0,cctv,0,1,2.7,32,fair,polished_concrete,"[""conference_room"", ""meeting_rooms"", ""lounge""]"
L3369:T0,3369,T0,2025-08-17T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,medium,logistics,Industrial,both,864.0,95969.94,115431.01,17274589.89,19054333.09,Jalisco,Zapopan,andares-puerta-hierro,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3369:T1:I15318,3369,T1,2025-08-22T11:45:56.000Z,15318,2693,1,ELIGIBLE,POSITIVE,1,true,broker,medium,logistics,Industrial,both,864.0,95969.94,115431.01,17274589.89,19054333.09,Jalisco,Zapopan,andares-puerta-hierro,paid,web,140,827.1,95290.92,13982814.58,,false,0,0,0,,,0,,,false,4,0,cctv,1,5,8.9,50,good,wood,"[""gym"", ""storage"", ""meeting_rooms""]"
L3371:T0,3371,T0,2025-08-01T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,medium,technology,Retail,rent,404.3,107047.45,125475.53,,,Querétaro,Querétaro,juriquilla-juncos,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3371:T1:I15324,3371,T1,2025-08-03T12:24:23.000Z,15324,1722,1,ELIGIBLE,POSITIVE,1,true,investor,medium,technology,Retail,rent,404.3,107047.45,125475.53,,,Querétaro,Querétaro,juriquilla-juncos,paid,whatsapp,83,513.0,106059.45,,42,false,0,0,0,,,0,,,true,4,,full,0,2,3.5,40,fair,concrete,"[""rooftop""]"
L3372:T0,3372,T0,2026-05-19T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,medium,manufacturing,Industrial,rent,919.3,,147886.08,,,Jalisco,Zapopan,andares-puerta-hierro,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3372:T1:I15328,3372,T1,2026-05-27T14:58:48.000Z,15328,2991,1,ELIGIBLE,POSITIVE,1,true,broker,medium,manufacturing,Industrial,rent,919.3,,147886.08,,,Jalisco,Zapopan,andares-puerta-hierro,paid,web,164,779.1,113933.0,,,false,0,0,0,,,0,,,false,6,0,basic,24,9,7.1,18,fair,polished_concrete,"[""meeting_rooms"", ""loading_dock"", ""security_booth""]"
L3373:T0,3373,T0,2025-04-05T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Land,rent,807.5,35482.44,43562.11,,,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3373:T1:I15330,3373,T1,2025-04-11T12:29:05.000Z,15330,1600,1,ELIGIBLE,NEGATIVE,0,true,investor,small,technology,Land,rent,807.5,35482.44,43562.11,,,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,web,241,3112.7,43562.11,,194,false,0,0,0,,,0,,,false,0,0,cctv,0,22,,3,fair,wood,"[""parking"", ""gym"", ""security_booth""]"
L3374:T0,3374,T0,2025-03-09T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Office,rent,1014.3,311058.18,464427.05,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3374:T1:I15333,3374,T1,2025-03-11T10:18:00.000Z,15333,505,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Office,rent,1014.3,311058.18,464427.05,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,paid,email,134,378.5,398000.85,,37,false,0,0,0,,,0,,,true,1,0,full,0,0,4.1,6,good,polished_concrete,[]
L3374:T2:I15334,3374,T2,2025-03-13T11:29:42.000Z,15334,1884,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Office,rent,1014.3,311058.18,464427.05,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,paid,app,91,816.7,402585.19,,11,false,1,1,0,0,134,1,37,2025-03-11T10:18:00.000Z,false,0,0,basic,9,6,7.7,23,good,concrete,"[""parking"", ""rooftop"", ""cafeteria""]"
L3374:T2:I15332,3374,T2,2025-03-19T20:12:34.000Z,15332,1124,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Office,rent,1014.3,311058.18,464427.05,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,paid,web,455,1059.6,434859.85,,285,false,2,2,0,0,112.5,2,24,2025-03-13T11:29:42.000Z,true,15,15,cctv,25,11,2.9,20,good,ceramic,"[""conference_room"", ""loading_dock"", ""meeting_rooms""]"
L3374:T2:I15331,3374,T2,2025-05-01T09:12:00.000Z,15331,2848,4,ELIGIBLE,NEGATIVE,0,true,broker,medium,logistics,Office,rent,1014.3,311058.18,464427.05,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,paid,whatsapp,290,845.5,359355.82,,126,false,3,3,0,0,226.66666666666666,3,111,2025-03-19T20:12:34.000Z,true,0,0,full,0,0,4.2,9,good,concrete,"[""rooftop"", ""storage""]"
L3375:T0,3375,T0,2025-11-03T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Industrial,sale,508.1,,,10530238.5,14674309.91,Jalisco,Zapopan,andares-puerta-hierro,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3375:T1:I15341,3375,T1,2025-11-06T16:37:08.000Z,15341,2580,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Industrial,sale,508.1,,,10530238.5,14674309.91,Jalisco,Zapopan,andares-puerta-hierro,referral,whatsapp,97,828.3,,14674309.91,155,false,0,0,0,,,0,,,true,12,4,cctv,3,6,7.8,57,good,concrete,"[""kitchen"", ""parking""]"
L3375:T2:I15335,3375,T2,2025-11-09T08:12:18.000Z,15335,2672,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Industrial,sale,508.1,,,10530238.5,14674309.91,Jalisco,Zapopan,andares-puerta-hierro,referral,app,219,508.6,,14369069.79,70,false,1,1,0,0,97,1,155,2025-11-06T16:37:08.000Z,false,0,0,cctv,0,2,9.7,28,new,polished_concrete,"[""conference_room"", ""storage"", ""loading_dock""]"
L3375:T2:I15337,3375,T2,2025-11-10T07:38:13.000Z,15337,1799,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Industrial,sale,508.1,,,10530238.5,14674309.91,Jalisco,Zapopan,andares-puerta-hierro,referral,web,247,601.3,,14674309.91,53,false,2,2,0,0,158,2,112.5,2025-11-09T08:12:18.000Z,true,3,0,cctv,1,1,10.1,7,fair,ceramic,"[""lounge"", ""rooftop""]"
L3375:T2:I15338,3375,T2,2025-11-14T14:55:04.000Z,15338,2113,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Industrial,sale,508.1,,,10530238.5,14674309.91,Jalisco,Zapopan,andares-puerta-hierro,referral,app,153,1917.2,,14418100.0,,false,3,3,0,0,187.66666666666666,3,92.66666666666667,2025-11-10T07:38:13.000Z,true,7,,basic,3,14,7.4,131,needs_renovation,ceramic,[]
L3375:T2:I15336,3375,T2,2026-01-17T12:27:00.000Z,15336,2630,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Industrial,sale,508.1,,,10530238.5,14674309.91,Jalisco,Zapopan,andares-puerta-hierro,referral,email,307,503.7,,14038571.01,108,false,4,4,0,0,179,3,92.66666666666667,2025-11-14T14:55:04.000Z,true,11,0,full,0,2,,21,good,wood,"[""conference_room"", ""security_booth""]"
L3375:T2:I15340,3375,T2,2026-03-02T12:09:00.000Z,15340,282,6,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Industrial,sale,508.1,,,10530238.5,14674309.91,Jalisco,Zapopan,andares-puerta-hierro,referral,phone,176,810.1,,11725245.87,,false,5,5,0,0,204.6,4,96.5,2026-01-17T12:27:00.000Z,false,13,0,basic,0,6,7.2,59,new,,"[""meeting_rooms"", ""loading_dock"", ""security_booth""]"
L3375:T2:I15342,3375,T2,2026-03-09T15:14:00.000Z,15342,1735,7,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Industrial,sale,508.1,,,10530238.5,14674309.91,Jalisco,Zapopan,andares-puerta-hierro,referral,whatsapp,252,1077.2,,11113793.63,212,false,6,6,0,0,199.83333333333334,4,96.5,2026-03-02T12:09:00.000Z,true,0,0,basic,1,8,6.6,73,new,carpet,[]
L3375:T2:I15339,3375,T2,2026-06-28T09:09:00.000Z,15339,4,8,ELIGIBLE,NEGATIVE,0,true,tenant_direct,large,other,Industrial,sale,508.1,,,10530238.5,14674309.91,Jalisco,Zapopan,andares-puerta-hierro,referral,email,280,545.9,,10623693.68,80,true,7,7,0,0,207.28571428571428,5,119.6,2026-03-09T15:14:00.000Z,true,0,0,basic,0,1,7.7,17,good,ceramic,"[""conference_room"", ""parking"", ""lounge"", ""kitchen""]"
L3376:T0,3376,T0,2026-05-23T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,,other,Office,sale,670.8,,,32653212.54,39065344.43,Yucatán,Mérida,paseo-montejo,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3376:T1:I15349,3376,T1,2026-05-24T07:00:19.000Z,15349,791,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,,other,Office,sale,670.8,,,32653212.54,39065344.43,Yucatán,Mérida,paseo-montejo,referral,whatsapp,251,622.3,,29188837.13,202,false,0,0,0,,,0,,,true,0,,basic,19,7,2.6,21,fair,,"[""reception"", ""cafeteria""]"
L3377:T0,3377,T0,2025-07-28T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Retail,both,1051.6,279647.24,340109.43,50336504.02,72946986.51,Querétaro,Querétaro,centro-queretaro,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3377:T1:I15350,3377,T1,2025-07-28T16:04:33.000Z,15350,12,1,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Retail,both,1051.6,279647.24,340109.43,50336504.02,72946986.51,Querétaro,Querétaro,centro-queretaro,paid,web,150,230.5,337491.23,72361732.01,40,false,0,0,0,,,0,,,true,0,0,basic,1,1,4.1,2,good,polished_concrete,"[""lounge"", ""storage""]"
L3377:T2:I15354,3377,T2,2025-08-03T14:23:09.000Z,15354,2879,2,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Retail,both,1051.6,279647.24,340109.43,50336504.02,72946986.51,Querétaro,Querétaro,centro-queretaro,paid,email,251,880.5,290399.51,66877138.29,127,true,1,1,0,0,150,1,40,2025-07-28T16:04:33.000Z,true,0,,cctv,0,7,0.0,2,new,carpet,[]
L3377:T2:I15355,3377,T2,2025-08-06T14:34:50.000Z,15355,2347,3,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Retail,both,1051.6,279647.24,340109.43,50336504.02,72946986.51,Querétaro,Querétaro,centro-queretaro,paid,app,78,250.0,332930.89,55655835.04,16,true,2,2,1,0.5,200.5,2,83.5,2025-08-03T14:23:09.000Z,true,3,0,none,3,2,3.9,6,good,carpet,"[""parking"", ""kitchen"", ""loading_dock"", ""rooftop""]"
L3377:T2:I15351,3377,T2,2025-08-10T08:27:27.000Z,15351,1392,4,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Retail,both,1051.6,279647.24,340109.43,50336504.02,72946986.51,Querétaro,Querétaro,centro-queretaro,paid,web,129,962.0,245336.72,66493663.02,53,false,3,3,2,0.6666666666666666,159.66666666666666,3,61,2025-08-06T14:34:50.000Z,true,1,,full,2,1,,6,fair,concrete,[]
L3377:T2:I15353,3377,T2,2025-09-11T17:59:00.000Z,15353,1165,5,ELIGIBLE,POSITIVE,1,true,broker,large,retail,Retail,both,1051.6,279647.24,340109.43,50336504.02,72946986.51,Querétaro,Querétaro,centro-queretaro,paid,email,299,378.0,323758.17,64125808.6,218,true,4,4,2,0.5,152,4,59,2025-08-10T08:27:27.000Z,true,0,0,cctv,23,7,4.0,3,good,ceramic,"[""reception"", ""security_booth""]"
L3378:T0,3378,T0,2025-07-28T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,large,financial,Office,rent,306.7,91063.42,106668.27,,,Querétaro,Querétaro,centro-queretaro,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3378:T1:I15361,3378,T1,2025-07-31T07:54:56.000Z,15361,932,1,ELIGIBLE,NEGATIVE,0,true,investor,large,financial,Office,rent,306.7,91063.42,106668.27,,,Querétaro,Querétaro,centro-queretaro,organic,web,218,366.7,106668.27,,,false,0,0,0,,,0,,,true,34,3,basic,0,1,3.2,26,fair,polished_concrete,"[""storage"", ""loading_dock"", ""cafeteria""]"
L3378:T2:I15357,3378,T2,2025-08-01T20:25:53.000Z,15357,60,2,ELIGIBLE,NEGATIVE,0,true,investor,large,financial,Office,rent,306.7,91063.42,106668.27,,,Querétaro,Querétaro,centro-queretaro,organic,web,242,263.4,104733.9,,,false,1,1,0,0,218,0,,2025-07-31T07:54:56.000Z,true,1,0,cctv,0,1,2.4,12,new,polished_concrete,"[""kitchen""]"
L3378:T2:I15359,3378,T2,2025-08-04T15:33:15.000Z,15359,1902,3,ELIGIBLE,POSITIVE,1,true,investor,large,financial,Office,rent,306.7,91063.42,106668.27,,,Querétaro,Querétaro,centro-queretaro,organic,web,262,268.2,100948.33,,142,true,2,2,0,0,230,0,,2025-08-01T20:25:53.000Z,false,5,0,basic,1,2,5.4,7,good,concrete,[]
L3379:T0,3379,T0,2025-02-10T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Land,rent,532.3,21916.78,24790.19,,,Estado de México,Toluca,metepec-toluca,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3379:T1:I15365,3379,T1,2025-02-14T07:19:02.000Z,15365,76,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Land,rent,532.3,21916.78,24790.19,,,Estado de México,Toluca,metepec-toluca,referral,app,290,998.7,18166.06,,115,true,0,0,0,,,0,,,false,1,0,basic,3,8,0.0,3,new,concrete,"[""lounge"", ""gym"", ""kitchen""]"
L3379:T2:I15364,3379,T2,2025-02-15T09:50:55.000Z,15364,1577,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Land,rent,532.3,21916.78,24790.19,,,Estado de México,Toluca,metepec-toluca,referral,phone,193,100.0,24790.19,,56,false,1,1,1,1,290,1,115,2025-02-14T07:19:02.000Z,false,7,0,basic,2,0,,4,good,ceramic,"[""rooftop"", ""lounge""]"
L3379:T2:I15363,3379,T2,2026-01-28T13:54:00.000Z,15363,48,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,financial,Land,rent,532.3,21916.78,24790.19,,,Estado de México,Toluca,metepec-toluca,referral,web,84,787.4,18923.51,,83,true,2,2,1,0.5,241.5,2,85.5,2025-02-15T09:50:55.000Z,true,5,0,cctv,0,7,0.0,1,fair,,[]
L3380:T0,3380,T0,2025-10-30T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,developer,medium,healthcare,Land,sale,86.3,,,691459.69,775369.66,Jalisco,Guadalajara,americana-chapultepec,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3380:T1:I15366,3380,T1,2026-04-07T10:20:00.000Z,15366,1184,1,ELIGIBLE,NEGATIVE,0,true,developer,medium,healthcare,Land,sale,86.3,,,691459.69,775369.66,Jalisco,Guadalajara,americana-chapultepec,referral,email,236,3353.1,,711515.81,,false,0,0,0,,,0,,,true,5,0,basic,0,24,0.0,6,good,carpet,[]
L3381:T0,3381,T0,2026-05-22T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,medium,retail,Industrial,sale,128.5,,,3029272.03,4067128.08,CDMX,Miguel Hidalgo,polanco,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3381:T1:I15373,3381,T1,2026-05-25T11:21:47.000Z,15373,2536,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Industrial,sale,128.5,,,3029272.03,4067128.08,CDMX,Miguel Hidalgo,polanco,paid,web,140,503.3,,3034368.28,140,true,0,0,0,,,0,,,true,0,0,basic,0,3,7.8,35,good,concrete,"[""gym"", ""parking"", ""meeting_rooms""]"
L3381:T2:I15371,3381,T2,2026-05-25T15:31:35.000Z,15371,2316,2,ELIGIBLE,POSITIVE,1,true,broker,medium,retail,Industrial,sale,128.5,,,3029272.03,4067128.08,CDMX,Miguel Hidalgo,polanco,paid,whatsapp,186,672.2,,3698408.79,,true,1,1,1,1,140,1,140,2026-05-25T11:21:47.000Z,false,4,0,basic,1,5,9.1,45,fair,polished_concrete,"[""parking"", ""gym""]"
L3382:T0,3382,T0,2025-06-30T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,investor,medium,manufacturing,Industrial,both,555.0,59516.87,70593.15,10713036.01,14710655.78,Yucatán,Mérida,paseo-montejo,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3382:T1:I15374,3382,T1,2025-07-02T15:58:20.000Z,15374,2102,1,ELIGIBLE,POSITIVE,1,true,investor,medium,manufacturing,Industrial,both,555.0,59516.87,70593.15,10713036.01,14710655.78,Yucatán,Mérida,paseo-montejo,email,web,177,503.4,70593.15,10855126.22,76,false,0,0,0,,,0,,,false,0,3,cctv,0,3,7.1,22,good,ceramic,"[""lounge"", ""parking"", ""meeting_rooms"", ""conference_room""]"
L3383:T0,3383,T0,2025-09-30T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,rent,617.9,172956.62,258980.21,,,Estado de México,Toluca,metepec-toluca,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3383:T1:I15382,3383,T1,2025-10-01T09:16:32.000Z,15382,1313,1,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,rent,617.9,172956.62,258980.21,,,Estado de México,Toluca,metepec-toluca,paid,whatsapp,193,549.3,251043.93,,,false,0,0,0,,,0,,,true,0,0,none,0,0,2.5,12,good,ceramic,[]
L3383:T2:I15383,3383,T2,2025-10-04T18:25:19.000Z,15383,980,2,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,rent,617.9,172956.62,258980.21,,,Estado de México,Toluca,metepec-toluca,paid,whatsapp,151,180.0,258980.21,,307,false,1,1,0,0,193,0,,2025-10-01T09:16:32.000Z,true,5,0,cctv,0,2,3.5,1,good,concrete,"[""rooftop""]"
L3383:T2:I15384,3383,T2,2025-10-11T19:10:08.000Z,15384,1309,3,ELIGIBLE,NEGATIVE,0,true,investor,small,retail,Office,rent,617.9,172956.62,258980.21,,,Estado de México,Toluca,metepec-toluca,paid,app,317,690.1,229453.74,,,false,2,2,0,0,172,1,307,2025-10-04T18:25:19.000Z,true,4,0,basic,0,2,3.1,51,good,concrete,"[""rooftop""]"
L3383:T2:I15381,3383,T2,2026-02-17T18:36:00.000Z,15381,2875,4,ELIGIBLE,POSITIVE,1,true,investor,small,retail,Office,rent,617.9,172956.62,258980.21,,,Estado de México,Toluca,metepec-toluca,paid,app,159,542.5,214993.1,,213,false,3,3,0,0,220.33333333333334,1,307,2025-10-11T19:10:08.000Z,true,0,,cctv,6,2,2.6,6,fair,ceramic,"[""rooftop"", ""gym"", ""reception""]"
L3384:T0,3384,T0,2025-07-09T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,technology,Retail,rent,297.3,78420.38,105582.5,,,CDMX,Benito Juárez,del-valle-narvarte,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3384:T1:I15386,3384,T1,2025-07-13T19:17:17.000Z,15386,1524,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,technology,Retail,rent,297.3,78420.38,105582.5,,,CDMX,Benito Juárez,del-valle-narvarte,paid,whatsapp,233,313.1,82734.81,,199,false,0,0,0,,,0,,,false,15,0,cctv,0,2,8.8,15,needs_renovation,concrete,"[""lounge"", ""rooftop""]"
L3385:T0,3385,T0,2025-05-16T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,small,logistics,Retail,both,254.9,55221.96,78121.55,9939953.41,12535317.08,Guanajuato,León,centro-leon,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3385:T1:I15390,3385,T1,2025-05-24T07:49:05.000Z,15390,817,1,ELIGIBLE,NEGATIVE,0,true,broker,small,logistics,Retail,both,254.9,55221.96,78121.55,9939953.41,12535317.08,Guanajuato,León,centro-leon,organic,phone,53,224.5,78121.55,12417533.49,,true,0,0,0,,,0,,,false,14,0,basic,1,0,4.1,9,good,,[]
L3385:T2:I15389,3385,T2,2025-06-02T09:48:00.000Z,15389,1588,2,ELIGIBLE,NEGATIVE,0,true,broker,small,logistics,Retail,both,254.9,55221.96,78121.55,9939953.41,12535317.08,Guanajuato,León,centro-leon,organic,email,252,281.0,78121.55,9186535.73,,false,1,1,1,1,53,0,,2025-05-24T07:49:05.000Z,true,2,,none,2,1,5.1,1,new,concrete,[]
L3385:T2:I15388,3385,T2,2025-06-24T14:48:00.000Z,15388,2621,3,ELIGIBLE,NEGATIVE,0,true,broker,small,logistics,Retail,both,254.9,55221.96,78121.55,9939953.41,12535317.08,Guanajuato,León,centro-leon,organic,whatsapp,347,287.4,67173.28,12535317.08,,true,2,2,1,0.5,152.5,0,,2025-06-02T09:48:00.000Z,true,12,0,none,29,12,4.1,34,good,ceramic,[]
L3385:T2:I15391,3385,T2,2026-01-21T13:29:00.000Z,15391,767,4,ELIGIBLE,NEGATIVE,0,true,broker,small,logistics,Retail,both,254.9,55221.96,78121.55,9939953.41,12535317.08,Guanajuato,León,centro-leon,organic,app,187,255.5,78121.55,11633191.41,7,false,3,3,2,0.6666666666666666,217.33333333333334,0,,2025-06-24T14:48:00.000Z,true,38,0,basic,0,1,4.4,8,good,concrete,"[""reception"", ""conference_room"", ""storage""]"
L3386:T0,3386,T0,2025-04-12T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,retail,Office,rent,304.0,76028.0,113687.75,,,Guanajuato,León,centro-leon,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3386:T1:I15396,3386,T1,2025-04-18T20:00:00.000Z,15396,112,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Office,rent,304.0,76028.0,113687.75,,,Guanajuato,León,centro-leon,paid,web,110,150.0,83274.75,,72,true,0,0,0,,,0,,,false,7,,cctv,0,0,3.5,3,good,ceramic,[]
L3386:T2:I15398,3386,T2,2025-04-23T07:07:04.000Z,15398,1357,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Office,rent,304.0,76028.0,113687.75,,,Guanajuato,León,centro-leon,paid,app,140,312.8,81312.9,,54,true,1,1,1,1,110,1,72,2025-04-18T20:00:00.000Z,true,0,4,basic,0,2,2.9,12,fair,concrete,"[""lounge"", ""kitchen"", ""reception""]"
L3386:T2:I15392,3386,T2,2025-04-26T11:21:00.000Z,15392,958,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,retail,Office,rent,304.0,76028.0,113687.75,,,Guanajuato,León,centro-leon,paid,whatsapp,105,227.3,112746.08,,,false,2,2,2,1,125,2,63,2025-04-23T07:07:04.000Z,true,39,0,cctv,17,7,0.0,1,fair,wood,[]
L3386:T2:I15394,3386,T2,2025-05-05T07:38:00.000Z,15394,2545,4,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,retail,Office,rent,304.0,76028.0,113687.75,,,Guanajuato,León,centro-leon,paid,phone,181,235.2,113687.75,,60,true,3,3,2,0.6666666666666666,118.33333333333333,2,63,2025-04-26T11:21:00.000Z,true,0,0,none,8,4,,11,fair,concrete,"[""loading_dock""]"
L3387:T0,3387,T0,2026-01-20T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,enterprise,retail,Land,sale,446.8,,,3506076.65,3903426.58,Jalisco,Zapopan,andares-puerta-hierro,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3387:T1:I15403,3387,T1,2026-01-24T19:50:05.000Z,15403,272,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,enterprise,retail,Land,sale,446.8,,,3506076.65,3903426.58,Jalisco,Zapopan,andares-puerta-hierro,organic,app,283,474.1,,3903426.58,106,false,0,0,0,,,0,,,true,38,,cctv,3,2,0.0,0,good,polished_concrete,"[""kitchen"", ""reception""]"
L3388:T0,3388,T0,2025-10-24T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,investor,medium,healthcare,Office,rent,76.7,22965.43,30480.04,,,Chihuahua,Chihuahua,centro-chihuahua,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L3388:T1:I15408,3388,T1,2025-10-24T10:20:54.000Z,15408,2470,1,ELIGIBLE,NEGATIVE,0,true,investor,medium,healthcare,Office,rent,76.7,22965.43,30480.04,,,Chihuahua,Chihuahua,centro-chihuahua,referral,phone,112,81.6,28168.7,,38,false,0,0,0,,,0,,,true,3,0,cctv,0,0,2.4,13,good,carpet,"[""reception"", ""meeting_rooms"", ""lounge"", ""security_booth""]"
L3388:T2:I15410,3388,T2,2025-10-24T19:28:09.000Z,15410,2259,2,ELIGIBLE,NEGATIVE,0,true,investor,medium,healthcare,Office,rent,76.7,22965.43,30480.04,,,Chihuahua,Chihuahua,centro-chihuahua,referral,web,432,4581.2,30480.04,,,false,1,1,0,0,112,1,38,2025-10-24T10:20:54.000Z,false,1,0,cctv,3,32,6.4,306,needs_renovation,,"[""lounge"", ""loading_dock"", ""reception"", ""storage""]"
