prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number,stage_eligibility,target_status,target_value,current_spot_existed_at_score_time,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,channel,message_length,requested_area_sqm,requested_budget_mxn_rent_monthly,requested_budget_mxn_sale_total,urgency_days,asked_visit,hist_prior_inquiry_count,hist_prior_unique_spots,hist_prior_asked_visit_count,hist_prior_asked_visit_rate,hist_prior_message_length_mean,hist_prior_urgency_known_count,hist_prior_urgency_days_mean,hist_max_inquiry_time,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities
L4206:T2:I19070,4206,T2,2026-01-02T11:54:03.000Z,19070,1478,4,ELIGIBLE,NEGATIVE,0,true,investor,large,technology,Retail,both,69.1,17306.45,22566.06,3115160.76,3530011.87,Jalisco,Zapopan,andares-puerta-hierro,organic,app,260,75.8,22566.06,2695735.54,59,false,3,3,0,0,383,2,276.5,2026-01-02T09:22:00.000Z,true,0,0,cctv,2,2,4.6,11,good,carpet,[]
L4206:T2:I19074,4206,T2,2026-06-05T18:03:00.000Z,19074,2185,5,ELIGIBLE,POSITIVE,1,true,investor,large,technology,Retail,both,69.1,17306.45,22566.06,3115160.76,3530011.87,Jalisco,Zapopan,andares-puerta-hierro,organic,email,164,92.4,17414.66,2564831.12,176,false,4,4,0,0,352.25,3,204,2026-01-02T11:54:03.000Z,false,11,3,full,0,0,3.3,3,needs_renovation,,[]
L4207:T0,4207,T0,2025-04-05T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,financial,Industrial,rent,308.8,40223.07,50958.63,,,Jalisco,Zapopan,andares-puerta-hierro,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4207:T1:I19075,4207,T1,2025-04-10T15:37:11.000Z,19075,1051,1,ELIGIBLE,NEGATIVE,0,true,broker,large,financial,Industrial,rent,308.8,40223.07,50958.63,,,Jalisco,Zapopan,andares-puerta-hierro,email,web,360,494.5,50958.63,,357,false,0,0,0,,,0,,,true,13,0,none,0,3,7.7,33,new,carpet,"[""conference_room"", ""rooftop"", ""parking"", ""reception""]"
L4207:T2:I19079,4207,T2,2025-06-21T11:04:00.000Z,19079,1570,2,ELIGIBLE,POSITIVE,1,true,broker,large,financial,Industrial,rent,308.8,40223.07,50958.63,,,Jalisco,Zapopan,andares-puerta-hierro,email,email,158,578.2,49490.31,,349,false,1,1,0,0,360,1,357,2025-04-10T15:37:11.000Z,true,0,2,basic,0,3,,38,new,wood,"[""gym"", ""reception"", ""kitchen"", ""parking""]"
L4208:T0,4208,T0,2026-05-28T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,other,Retail,sale,337.9,,,13380923.4,19371959.26,Querétaro,Querétaro,juriquilla-juncos,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4208:T1:I19083,4208,T1,2026-05-30T16:27:21.000Z,19083,1176,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,other,Retail,sale,337.9,,,13380923.4,19371959.26,Querétaro,Querétaro,juriquilla-juncos,referral,web,744,388.4,,14540811.38,74,false,0,0,0,,,0,,,true,30,0,none,0,3,4.0,16,good,concrete,[]
L4208:T2:I19084,4208,T2,2026-06-03T13:26:16.000Z,19084,1872,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,other,Retail,sale,337.9,,,13380923.4,19371959.26,Querétaro,Querétaro,juriquilla-juncos,referral,web,50,100.0,,19107358.06,12,false,1,1,0,0,744,1,74,2026-05-30T16:27:21.000Z,true,9,4,full,0,2,4.2,4,good,polished_concrete,[]
L4209:T0,4209,T0,2025-09-01T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,160.2,,70823.25,,,Nuevo León,Monterrey,macroplaza,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4209:T1:I19088,4209,T1,2025-09-03T16:18:57.000Z,19088,1819,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,160.2,,70823.25,,,Nuevo León,Monterrey,macroplaza,paid,email,195,185.0,64857.07,,41,false,0,0,0,,,0,,,true,4,5,cctv,0,0,2.7,12,new,polished_concrete,"[""reception""]"
L4209:T2:I19085,4209,T2,2025-09-07T11:49:28.000Z,19085,2248,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,160.2,,70823.25,,,Nuevo León,Monterrey,macroplaza,paid,email,288,322.3,70823.25,,7,true,1,1,0,0,195,1,41,2025-09-03T16:18:57.000Z,false,0,,cctv,3,4,7.9,24,new,concrete,"[""kitchen"", ""conference_room""]"
L4209:T2:I19087,4209,T2,2025-09-08T12:19:17.000Z,19087,169,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,160.2,,70823.25,,,Nuevo León,Monterrey,macroplaza,paid,whatsapp,322,133.9,54947.25,,,true,2,2,1,0.5,241.5,2,24,2025-09-07T11:49:28.000Z,true,7,0,basic,0,2,3.2,22,fair,polished_concrete,[]
L4209:T2:I19089,4209,T2,2026-01-07T08:41:00.000Z,19089,2157,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,160.2,,70823.25,,,Nuevo León,Monterrey,macroplaza,paid,web,302,1874.3,70610.09,,48,false,3,3,2,0.6666666666666666,268.3333333333333,2,24,2025-09-08T12:19:17.000Z,false,0,,basic,0,13,,125,fair,carpet,[]
L4209:T2:I19090,4209,T2,2026-02-13T07:25:00.000Z,19090,1787,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,160.2,,70823.25,,,Nuevo León,Monterrey,macroplaza,paid,web,198,1536.3,70823.25,,140,false,4,4,2,0.5,276.75,3,32,2026-01-07T08:41:00.000Z,false,4,0,cctv,0,13,8.0,106,good,,[]
L4209:T2:I19086,4209,T2,2026-06-14T19:54:00.000Z,19086,840,6,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,rent,160.2,,70823.25,,,Nuevo León,Monterrey,macroplaza,paid,web,726,307.2,64192.14,,68,false,5,5,2,0.4,261,4,59,2026-02-13T07:25:00.000Z,true,12,0,cctv,8,4,3.2,54,new,concrete,[]
L4210:T0,4210,T0,2025-06-18T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Land,rent,250.4,10462.59,14967.71,,,Jalisco,Zapopan,andares-puerta-hierro,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4210:T1:I19091,4210,T1,2025-06-19T16:43:42.000Z,19091,2310,1,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Land,rent,250.4,10462.59,14967.71,,,Jalisco,Zapopan,andares-puerta-hierro,paid,app,362,13032.2,14967.71,,121,false,0,0,0,,,0,,,true,0,0,cctv,0,88,0.0,1,new,concrete,"[""rooftop"", ""kitchen"", ""reception""]"
L4211:T0,4211,T0,2025-07-17T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,financial,Retail,sale,1142.1,,,44385176.42,52323373.97,Jalisco,Guadalajara,americana-chapultepec,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4211:T1:I19093,4211,T1,2025-07-25T14:04:08.000Z,19093,534,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,financial,Retail,sale,1142.1,,,44385176.42,52323373.97,Jalisco,Guadalajara,americana-chapultepec,organic,app,186,874.0,,51534504.6,,false,0,0,0,,,0,,,true,10,0,basic,0,0,3.2,6,good,ceramic,"[""parking"", ""kitchen""]"
L4211:T2:I19094,4211,T2,2025-07-27T08:30:15.000Z,19094,2501,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,financial,Retail,sale,1142.1,,,44385176.42,52323373.97,Jalisco,Guadalajara,americana-chapultepec,organic,app,161,150.0,,38130748.49,,true,1,1,0,0,186,0,,2025-07-25T14:04:08.000Z,true,9,,basic,13,6,,3,good,polished_concrete,[]
L4211:T2:I19092,4211,T2,2025-09-25T07:39:00.000Z,19092,1199,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,financial,Retail,sale,1142.1,,,44385176.42,52323373.97,Jalisco,Guadalajara,americana-chapultepec,organic,whatsapp,65,981.3,,52323373.97,,false,2,2,1,0.5,173.5,0,,2025-07-27T08:30:15.000Z,true,0,0,cctv,1,4,0.0,0,needs_renovation,ceramic,"[""rooftop"", ""cafeteria""]"
L4211:T2:I19096,4211,T2,2026-02-04T18:54:00.000Z,19096,1986,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,financial,Retail,sale,1142.1,,,44385176.42,52323373.97,Jalisco,Guadalajara,americana-chapultepec,organic,web,78,1827.4,,41758669.03,52,false,3,3,1,0.3333333333333333,137.33333333333334,0,,2025-09-25T07:39:00.000Z,true,0,18,cctv,0,13,8.7,123,good,ceramic,[]
L4211:T2:I19095,4211,T2,2026-04-01T11:43:00.000Z,19095,2590,5,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,financial,Retail,sale,1142.1,,,44385176.42,52323373.97,Jalisco,Guadalajara,americana-chapultepec,organic,email,302,652.5,,52323373.97,,false,4,4,1,0.25,122.5,1,52,2026-02-04T18:54:00.000Z,true,4,5,cctv,0,1,2.5,6,good,polished_concrete,"[""meeting_rooms"", ""cafeteria"", ""reception"", ""rooftop""]"
L4212:T0,4212,T0,2026-04-04T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,manufacturing,Industrial,both,444.1,49671.63,60446.95,8940894.1,12766599.35,CDMX,Benito Juárez,del-valle-narvarte,paid,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4212:T1:I19100,4212,T1,2026-04-05T07:26:17.000Z,19100,118,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,manufacturing,Industrial,both,444.1,49671.63,60446.95,8940894.1,12766599.35,CDMX,Benito Juárez,del-valle-narvarte,paid,whatsapp,109,1179.9,45483.14,9540090.82,33,false,0,0,0,,,0,,,true,0,,none,0,7,0.0,2,new,polished_concrete,"[""cafeteria"", ""rooftop"", ""parking""]"
L4212:T2:I19099,4212,T2,2026-04-05T11:26:08.000Z,19099,397,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,medium,manufacturing,Industrial,both,444.1,49671.63,60446.95,8940894.1,12766599.35,CDMX,Benito Juárez,del-valle-narvarte,paid,web,92,1607.5,60446.95,10407812.08,42,false,1,1,0,0,109,1,33,2026-04-05T07:26:17.000Z,false,2,0,cctv,28,21,7.5,108,needs_renovation,polished_concrete,"[""lounge"", ""loading_dock""]"
L4212:T2:I19097,4212,T2,2026-04-05T16:59:59.000Z,19097,2049,3,ELIGIBLE,POSITIVE,1,true,tenant_direct,medium,manufacturing,Industrial,both,444.1,49671.63,60446.95,8940894.1,12766599.35,CDMX,Benito Juárez,del-valle-narvarte,paid,web,132,737.9,60446.95,10661035.49,71,false,2,2,0,0,100.5,2,37.5,2026-04-05T11:26:08.000Z,true,4,0,full,0,4,2.4,125,fair,wood,"[""storage""]"
L4213:T0,4213,T0,2025-04-22T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,technology,Land,rent,517.1,19273.83,28451.65,,,Guanajuato,León,centro-leon,referral,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4213:T1:I19105,4213,T1,2025-04-24T11:51:52.000Z,19105,2380,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,technology,Land,rent,517.1,19273.83,28451.65,,,Guanajuato,León,centro-leon,referral,web,154,386.1,22906.33,,21,true,0,0,0,,,0,,,true,0,0,cctv,0,0,,2,needs_renovation,ceramic,[]
L4214:T1:I19110,4214,T1,2026-06-09T14:57:07.000Z,19110,1400,1,ELIGIBLE,NEGATIVE,0,true,broker,small,retail,Office,rent,224.5,58234.02,84118.41,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,referral,email,356,174.9,74480.61,,68,false,0,0,0,,,0,,,true,0,0,full,2,3,2.8,14,good,concrete,"[""security_booth""]"
L4215:T0,4215,T0,2026-04-08T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,retail,Office,sale,153.9,,,7436835.95,9933587.13,Jalisco,Zapopan,andares-puerta-hierro,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4215:T1:I19112,4215,T1,2026-04-12T14:28:44.000Z,19112,2043,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Office,sale,153.9,,,7436835.95,9933587.13,Jalisco,Zapopan,andares-puerta-hierro,organic,app,267,139.7,,9566565.39,,false,0,0,0,,,0,,,true,4,0,cctv,1,1,6.8,9,new,concrete,[]
L4215:T2:I19113,4215,T2,2026-04-16T09:58:26.000Z,19113,2527,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Office,sale,153.9,,,7436835.95,9933587.13,Jalisco,Zapopan,andares-puerta-hierro,organic,phone,388,185.8,,8052004.85,,false,1,1,0,0,267,0,,2026-04-12T14:28:44.000Z,true,0,11,cctv,12,5,3.1,17,fair,wood,"[""lounge"", ""gym""]"
L4215:T2:I19111,4215,T2,2026-04-16T19:07:47.000Z,19111,1240,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Office,sale,153.9,,,7436835.95,9933587.13,Jalisco,Zapopan,andares-puerta-hierro,organic,web,220,144.3,,9933587.13,68,false,2,2,0,0,327.5,0,,2026-04-16T09:58:26.000Z,true,0,0,basic,3,2,3.8,2,fair,ceramic,"[""security_booth"", ""meeting_rooms"", ""reception""]"
L4215:T2:I19114,4215,T2,2026-04-18T18:07:46.000Z,19114,292,4,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,retail,Office,sale,153.9,,,7436835.95,9933587.13,Jalisco,Zapopan,andares-puerta-hierro,organic,web,196,186.4,,7724035.65,,false,3,3,0,0,291.6666666666667,1,68,2026-04-16T19:07:47.000Z,true,7,0,cctv,6,3,3.9,24,good,ceramic,[]
L4215:T2:I19117,4215,T2,2026-04-20T14:56:02.000Z,19117,1046,5,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,retail,Office,sale,153.9,,,7436835.95,9933587.13,Jalisco,Zapopan,andares-puerta-hierro,organic,app,97,118.8,,7343071.5,114,true,4,4,0,0,267.75,1,68,2026-04-18T18:07:46.000Z,true,0,2,full,16,7,,4,good,concrete,"[""parking"", ""storage"", ""security_booth""]"
L4216:T0,4216,T0,2025-03-15T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Land,rent,329.5,14525.24,19574.54,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4216:T1:I19122,4216,T1,2025-03-29T20:41:00.000Z,19122,2708,1,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Land,rent,329.5,14525.24,19574.54,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,app,198,1765.2,19542.39,,155,false,0,0,0,,,0,,,true,38,0,full,0,11,8.3,119,fair,ceramic,"[""security_booth""]"
L4216:T2:I19123,4216,T2,2025-04-07T13:47:00.000Z,19123,1936,2,ELIGIBLE,NEGATIVE,0,true,broker,large,retail,Land,rent,329.5,14525.24,19574.54,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,app,405,3763.0,18828.25,,,true,1,1,0,0,198,1,155,2025-03-29T20:41:00.000Z,true,5,8,none,0,25,0.0,2,good,ceramic,"[""meeting_rooms"", ""gym"", ""lounge""]"
L4216:T2:I19119,4216,T2,2025-09-14T08:14:00.000Z,19119,2600,3,ELIGIBLE,POSITIVE,1,true,broker,large,retail,Land,rent,329.5,14525.24,19574.54,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,social,web,218,390.5,17369.24,,21,false,2,2,1,0.5,301.5,1,155,2025-04-07T13:47:00.000Z,true,7,0,cctv,0,2,6.5,27,good,concrete,"[""kitchen"", ""storage"", ""meeting_rooms"", ""lounge""]"
L4217:T0,4217,T0,2025-05-20T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,healthcare,Land,rent,69.3,2581.49,3183.47,,,Sonora,Hermosillo,centenario-colosio,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4217:T1:I19129,4217,T1,2025-05-22T15:40:26.000Z,19129,1060,1,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,healthcare,Land,rent,69.3,2581.49,3183.47,,,Sonora,Hermosillo,centenario-colosio,email,web,87,63.8,3006.25,,68,true,0,0,0,,,0,,,true,11,,full,5,1,4.2,1,new,concrete,"[""storage"", ""reception"", ""rooftop""]"
L4217:T2:I19127,4217,T2,2025-05-24T08:24:51.000Z,19127,2920,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,healthcare,Land,rent,69.3,2581.49,3183.47,,,Sonora,Hermosillo,centenario-colosio,email,app,163,4207.2,2385.35,,288,true,1,1,1,1,87,1,68,2025-05-22T15:40:26.000Z,true,7,0,full,5,29,0.0,2,good,concrete,[]
L4217:T2:I19124,4217,T2,2025-06-01T20:59:56.000Z,19124,1401,3,ELIGIBLE,NEGATIVE,0,true,tenant_direct,enterprise,healthcare,Land,rent,69.3,2581.49,3183.47,,,Sonora,Hermosillo,centenario-colosio,email,web,201,235.5,3183.47,,34,true,2,2,2,1,125,2,178,2025-05-24T08:24:51.000Z,true,0,0,basic,0,4,0.0,1,new,ceramic,[]
L4217:T2:I19128,4217,T2,2025-08-26T11:51:00.000Z,19128,861,4,ELIGIBLE,POSITIVE,1,true,tenant_direct,enterprise,healthcare,Land,rent,69.3,2581.49,3183.47,,,Sonora,Hermosillo,centenario-colosio,email,whatsapp,106,802.0,2241.95,,,false,3,3,3,1,150.33333333333334,3,130,2025-06-01T20:59:56.000Z,false,0,0,none,1,5,,1,good,ceramic,[]
L4218:T0,4218,T0,2025-10-15T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,logistics,Retail,sale,180.5,,,8630183.75,12604588.94,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4218:T1:I19130,4218,T1,2025-10-18T08:11:14.000Z,19130,306,1,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,logistics,Retail,sale,180.5,,,8630183.75,12604588.94,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,whatsapp,464,1316.0,,9707869.46,86,true,0,0,0,,,0,,,false,0,13,basic,0,11,,3,good,polished_concrete,"[""security_booth"", ""rooftop"", ""gym""]"
L4218:T2:I19132,4218,T2,2025-10-18T18:48:49.000Z,19132,2954,2,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,logistics,Retail,sale,180.5,,,8630183.75,12604588.94,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,web,105,175.0,,9785693.51,56,false,1,1,1,1,464,1,86,2025-10-18T08:11:14.000Z,true,0,0,cctv,7,3,3.1,3,needs_renovation,concrete,"[""rooftop""]"
L4218:T2:I19133,4218,T2,2025-12-21T12:23:00.000Z,19133,2799,3,ELIGIBLE,POSITIVE,1,true,broker,enterprise,logistics,Retail,sale,180.5,,,8630183.75,12604588.94,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,app,36,2885.3,,9782715.59,,false,2,2,1,0.5,284.5,2,71,2025-10-18T18:48:49.000Z,false,3,0,cctv,2,20,0.0,2,needs_renovation,polished_concrete,[]
L4219:T0,4219,T0,2025-06-23T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,developer,large,financial,Land,rent,161.8,6552.07,8065.25,,,San Luis Potosí,San Luis Potosí,lomas-carranza,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4219:T1:I19135,4219,T1,2025-06-23T12:12:40.000Z,19135,390,1,ELIGIBLE,NEGATIVE,0,true,developer,large,financial,Land,rent,161.8,6552.07,8065.25,,,San Luis Potosí,San Luis Potosí,lomas-carranza,social,app,110,524.1,7244.0,,,false,0,0,0,,,0,,,true,33,1,basic,28,12,0.0,2,good,polished_concrete,[]
L4219:T2:I19138,4219,T2,2025-06-26T09:12:54.000Z,19138,495,2,ELIGIBLE,NEGATIVE,0,true,developer,large,financial,Land,rent,161.8,6552.07,8065.25,,,San Luis Potosí,San Luis Potosí,lomas-carranza,social,web,171,187.0,6108.53,,17,false,1,1,0,0,110,0,,2025-06-23T12:12:40.000Z,true,0,0,basic,0,3,0.0,8,new,,"[""gym"", ""conference_room""]"
L4219:T2:I19136,4219,T2,2025-07-05T09:08:46.000Z,19136,2381,3,ELIGIBLE,NEGATIVE,0,true,developer,large,financial,Land,rent,161.8,6552.07,8065.25,,,San Luis Potosí,San Luis Potosí,lomas-carranza,social,web,83,143.1,7741.2,,342,true,2,2,0,0,140.5,1,17,2025-06-26T09:12:54.000Z,true,0,1,none,0,2,0.0,3,fair,polished_concrete,"[""rooftop"", ""gym"", ""loading_dock"", ""kitchen""]"
L4219:T2:I19137,4219,T2,2025-08-17T08:10:00.000Z,19137,798,4,ELIGIBLE,NEGATIVE,0,true,developer,large,financial,Land,rent,161.8,6552.07,8065.25,,,San Luis Potosí,San Luis Potosí,lomas-carranza,social,app,126,973.2,8065.25,,55,true,3,3,1,0.3333333333333333,121.33333333333333,2,179.5,2025-07-05T09:08:46.000Z,true,9,0,full,1,8,0.0,3,new,carpet,[]
L4219:T2:I19139,4219,T2,2026-04-25T17:44:00.000Z,19139,2957,5,ELIGIBLE,NEGATIVE,0,true,developer,large,financial,Land,rent,161.8,6552.07,8065.25,,,San Luis Potosí,San Luis Potosí,lomas-carranza,social,whatsapp,79,187.4,6381.34,,87,false,4,4,2,0.5,122.5,3,138,2025-08-17T08:10:00.000Z,false,3,0,basic,0,2,6.9,13,good,concrete,"[""cafeteria"", ""meeting_rooms"", ""lounge""]"
L4220:T0,4220,T0,2026-04-02T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,technology,Office,sale,93.1,,,4710466.15,5837380.14,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,email,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4220:T1:I19142,4220,T1,2026-04-02T09:41:04.000Z,19142,1873,1,ELIGIBLE,POSITIVE,1,true,tenant_direct,small,technology,Office,sale,93.1,,,4710466.15,5837380.14,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,email,app,243,94.6,,5837380.14,75,false,0,0,0,,,0,,,false,1,,cctv,6,3,,5,good,ceramic,"[""storage"", ""meeting_rooms"", ""security_booth"", ""conference_room""]"
L4220:T2:I19143,4220,T2,2026-04-02T10:28:39.000Z,19143,1419,2,ELIGIBLE,NEGATIVE,0,true,tenant_direct,small,technology,Office,sale,93.1,,,4710466.15,5837380.14,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,email,app,280,331.6,,4651804.86,,false,1,1,0,0,243,1,75,2026-04-02T09:41:04.000Z,true,1,0,basic,0,3,2.5,55,good,carpet,"[""gym""]"
L4221:T0,4221,T0,2026-03-27T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,retail,Industrial,rent,616.4,77180.68,98037.19,,,Chihuahua,Chihuahua,centro-chihuahua,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4221:T1:I19147,4221,T1,2026-03-29T08:45:08.000Z,19147,1316,1,ELIGIBLE,NEGATIVE,0,true,broker,enterprise,retail,Industrial,rent,616.4,77180.68,98037.19,,,Chihuahua,Chihuahua,centro-chihuahua,organic,web,232,624.7,72093.39,,223,false,0,0,0,,,0,,,false,4,0,full,2,1,9.0,9,new,polished_concrete,[]
L4222:T0,4222,T0,2026-04-27T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Industrial,sale,356.2,,,8281688.95,10050637.15,Nuevo León,Monterrey,macroplaza,event,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4222:T1:I19148,4222,T1,2026-05-03T11:52:45.000Z,19148,2687,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Industrial,sale,356.2,,,8281688.95,10050637.15,Nuevo León,Monterrey,macroplaza,event,web,452,328.3,,10050637.15,,false,0,0,0,,,0,,,false,14,0,basic,0,1,6.5,16,good,wood,"[""lounge""]"
L4222:T2:I19149,4222,T2,2026-05-06T07:36:44.000Z,19149,2167,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,retail,Industrial,sale,356.2,,,8281688.95,10050637.15,Nuevo León,Monterrey,macroplaza,event,app,300,432.4,,10050637.15,280,false,1,1,0,0,452,0,,2026-05-03T11:52:45.000Z,true,7,0,basic,0,2,5.0,14,new,polished_concrete,"[""storage"", ""cafeteria""]"
L4223:T0,4223,T0,2025-08-15T00:00:00.000Z,,,0,ELIGIBLE,POSITIVE,1,true,broker,medium,healthcare,Office,both,252.5,78789.18,102346.21,14182052.98,17323796.98,Querétaro,Querétaro,juriquilla-juncos,organic,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
L4223:T1:I19153,4223,T1,2025-08-16T08:40:34.000Z,19153,2866,1,ELIGIBLE,NEGATIVE,0,true,broker,medium,healthcare,Office,both,252.5,78789.18,102346.21,14182052.98,17323796.98,Querétaro,Querétaro,juriquilla-juncos,organic,whatsapp,114,255.1,78776.13,17323796.98,70,false,0,0,0,,,0,,,true,2,,none,0,2,4.0,32,good,concrete,"[""rooftop"", ""storage"", ""kitchen""]"
L4223:T2:I19151,4223,T2,2025-08-21T10:55:05.000Z,19151,1632,2,ELIGIBLE,NEGATIVE,0,true,broker,medium,healthcare,Office,both,252.5,78789.18,102346.21,14182052.98,17323796.98,Querétaro,Querétaro,juriquilla-juncos,organic,app,144,276.7,85184.74,15273877.51,16,false,1,1,0,0,114,1,70,2025-08-16T08:40:34.000Z,true,0,19,basic,10,5,3.1,41,new,ceramic,[]
L4223:T2:I19152,4223,T2,2025-08-22T20:17:47.000Z,19152,734,3,ELIGIBLE,NEGATIVE,0,true,broker,medium,healthcare,Office,both,252.5,78789.18,102346.21,14182052.98,17323796.98,Querétaro,Querétaro,juriquilla-juncos,organic,whatsapp,537,5351.1,85124.35,16216789.45,69,false,2,2,0,0,129,2,43,2025-08-21T10:55:05.000Z,true,8,0,full,0,36,8.8,357,fair,polished_concrete,"[""security_booth"", ""loading_dock""]"
L4223:T2:I19154,4223,T2,2025-08-24T20:14:39.000Z,19154,2919,4,ELIGIBLE,POSITIVE,1,true,broker,medium,healthcare,Office,both,252.5,78789.18,102346.21,14182052.98,17323796.98,Querétaro,Querétaro,juriquilla-juncos,organic,web,61,226.2,95912.18,15467159.91,343,false,3,3,0,0,265,3,51.666666666666664,2025-08-22T20:17:47.000Z,true,1,,cctv,0,4,3.4,38,good,,"[""meeting_rooms"", ""rooftop"", ""cafeteria"", ""conference_room""]"
L4224:T0,4224,T0,2025-03-09T00:00:00.000Z,,,0,ELIGIBLE,NEGATIVE,0,true,broker,large,other,Retail,both,625.9,131543.47,165974.87,23677824.4,26240489.45,Jalisco,Zapopan,andares-puerta-hierro,social,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,
