prediction_key,lead_id,stage,score_time,n_candidates,n_corridor,n_municipality,n_state,n_observed_override
L1134:T2:I5137,1134,T2,2026-04-20T17:50:00.000Z,24,23,0,0,1
L1135:T0,1135,T0,2025-05-07T00:00:00.000Z,24,11,13,0,0
L1135:T1:I5145,1135,T1,2025-05-08T08:53:06.000Z,25,11,13,0,1
L1135:T2:I5150,1135,T2,2025-05-09T15:01:38.000Z,25,11,13,0,1
L1135:T2:I5147,1135,T2,2025-05-12T09:31:27.000Z,26,12,13,0,1
L1135:T2:I5148,1135,T2,2025-06-24T08:31:00.000Z,32,14,17,0,1
L1135:T2:I5149,1135,T2,2025-07-19T09:02:00.000Z,35,16,18,0,1
L1135:T2:I5151,1135,T2,2025-10-02T18:24:00.000Z,44,21,23,0,0
L1135:T2:I5146,1135,T2,2025-12-10T15:19:00.000Z,47,22,24,0,1
L1135:T2:I5152,1135,T2,2026-05-25T13:56:00.000Z,59,28,30,0,1
L1136:T0,1136,T0,2025-02-20T00:00:00.000Z,14,9,0,5,0
L1136:T1:I5153,1136,T1,2025-02-28T19:42:54.000Z,15,9,0,5,1
L1136:T2:I5156,1136,T2,2025-05-10T19:04:00.000Z,22,13,0,8,1
L1136:T2:I5154,1136,T2,2025-07-30T17:50:00.000Z,27,15,0,11,1
L1136:T2:I5155,1136,T2,2025-11-18T17:24:00.000Z,32,16,0,15,1
L1137:T0,1137,T0,2026-06-13T00:00:00.000Z,59,25,0,34,0
L1137:T1:I5158,1137,T1,2026-06-21T10:55:13.000Z,61,26,0,34,1
L1137:T2:I5157,1137,T2,2026-06-21T18:50:42.000Z,61,26,0,34,1
L1138:T0,1138,T0,2026-05-22T00:00:00.000Z,41,41,0,0,0
L1138:T1:I5159,1138,T1,2026-05-22T18:55:16.000Z,42,41,0,0,1
L1138:T2:I5163,1138,T2,2026-05-23T15:19:54.000Z,42,41,0,0,1
L1138:T2:I5164,1138,T2,2026-05-25T11:11:45.000Z,42,41,0,0,1
L1138:T2:I5160,1138,T2,2026-05-26T09:22:07.000Z,42,41,0,0,1
L1138:T2:I5162,1138,T2,2026-05-31T17:02:25.000Z,41,41,0,0,0
L1138:T2:I5161,1138,T2,2026-06-04T13:26:17.000Z,44,43,0,0,1
L1139:T0,1139,T0,2026-06-18T00:00:00.000Z,64,27,0,37,0
L1139:T1:I5171,1139,T1,2026-06-18T10:19:35.000Z,64,27,0,37,0
L1139:T2:I5169,1139,T2,2026-06-21T14:15:50.000Z,65,27,0,37,1
L1139:T2:I5167,1139,T2,2026-06-21T19:12:16.000Z,65,27,0,37,1
L1139:T2:I5170,1139,T2,2026-06-23T15:46:54.000Z,64,27,0,37,0
L1139:T2:I5166,1139,T2,2026-06-23T20:41:48.000Z,65,27,0,37,1
L1139:T2:I5168,1139,T2,2026-06-25T11:39:10.000Z,65,27,0,37,1
L1139:T2:I5165,1139,T2,2026-06-27T19:52:57.000Z,65,27,0,37,1
L1140:T0,1140,T0,2026-03-25T00:00:00.000Z,28,28,0,0,0
L1140:T1:I5173,1140,T1,2026-03-26T15:55:04.000Z,29,28,0,0,1
L1140:T2:I5172,1140,T2,2026-03-27T11:53:43.000Z,29,28,0,0,1
L1141:T0,1141,T0,2025-05-14T00:00:00.000Z,46,19,0,27,0
L1141:T1:I5174,1141,T1,2025-10-01T18:41:00.000Z,60,24,0,35,1
L1142:T0,1142,T0,2026-02-27T00:00:00.000Z,127,37,0,90,0
L1142:T1:I5175,1142,T1,2026-04-29T09:20:00.000Z,139,43,0,95,1
L1143:T0,1143,T0,2026-05-21T00:00:00.000Z,88,37,0,51,0
L1143:T1:I5178,1143,T1,2026-05-21T15:00:32.000Z,89,37,0,51,1
L1143:T2:I5180,1143,T2,2026-05-23T14:39:28.000Z,88,37,0,51,0
L1143:T2:I5176,1143,T2,2026-05-29T20:30:31.000Z,90,38,0,51,1
L1143:T2:I5181,1143,T2,2026-05-30T16:48:52.000Z,89,38,0,51,0
L1143:T2:I5177,1143,T2,2026-06-01T18:54:33.000Z,90,38,0,51,1
L1143:T2:I5179,1143,T2,2026-06-02T19:53:00.000Z,90,38,0,51,1
L1144:T0,1144,T0,2026-03-01T00:00:00.000Z,50,22,0,28,0
L1144:T1:I5182,1144,T1,2026-03-05T08:08:18.000Z,52,22,0,29,1
L1144:T2:I5183,1144,T2,2026-03-10T20:05:38.000Z,52,22,0,29,1
L1145:T0,1145,T0,2025-07-12T00:00:00.000Z,37,22,15,0,0
L1145:T1:I5186,1145,T1,2025-07-13T16:03:07.000Z,38,22,15,0,1
L1145:T2:I5185,1145,T2,2025-07-15T07:56:54.000Z,39,22,16,0,1
L1145:T2:I5184,1145,T2,2026-01-17T18:13:00.000Z,63,35,27,0,1
L1146:T0,1146,T0,2025-11-02T00:00:00.000Z,44,26,0,18,0
L1146:T1:I5187,1146,T1,2025-11-04T20:28:15.000Z,45,26,0,18,1
L1147:T0,1147,T0,2025-07-01T00:00:00.000Z,19,19,0,0,0
L1147:T1:I5188,1147,T1,2025-07-05T08:21:16.000Z,20,19,0,0,1
L1147:T2:I5191,1147,T2,2025-10-25T18:54:00.000Z,26,25,0,0,1
L1147:T2:I5190,1147,T2,2025-11-17T14:22:00.000Z,27,27,0,0,0
L1147:T2:I5189,1147,T2,2026-05-12T20:56:00.000Z,31,30,0,0,1
L1148:T0,1148,T0,2026-01-01T00:00:00.000Z,98,40,0,58,0
L1148:T1:I5193,1148,T1,2026-01-01T11:33:33.000Z,98,40,0,58,0
L1148:T2:I5196,1148,T2,2026-01-04T15:52:57.000Z,100,41,0,58,1
L1148:T2:I5197,1148,T2,2026-01-05T14:58:27.000Z,100,41,0,58,1
L1148:T2:I5198,1148,T2,2026-01-06T16:32:04.000Z,100,41,0,58,1
L1148:T2:I5192,1148,T2,2026-01-13T19:53:34.000Z,102,42,0,59,1
L1148:T2:I5194,1148,T2,2026-03-19T08:41:00.000Z,107,44,0,62,1
L1148:T2:I5195,1148,T2,2026-05-28T07:14:00.000Z,113,46,0,66,1
L1149:T0,1149,T0,2026-05-12T00:00:00.000Z,59,33,0,26,0
L1149:T1:I5200,1149,T1,2026-05-12T11:58:09.000Z,60,33,0,26,1
L1149:T2:I5199,1149,T2,2026-05-18T10:03:37.000Z,61,34,0,26,1
L1150:T0,1150,T0,2025-01-28T00:00:00.000Z,23,0,13,10,0
L1150:T1:I5205,1150,T1,2025-01-31T17:47:56.000Z,24,0,13,10,1
L1150:T2:I5208,1150,T2,2025-02-02T15:45:58.000Z,24,0,13,10,1
L1150:T2:I5203,1150,T2,2025-02-07T07:00:36.000Z,24,0,13,10,1
L1150:T2:I5204,1150,T2,2025-06-18T07:22:00.000Z,34,0,21,12,1
L1150:T2:I5206,1150,T2,2025-11-27T20:53:00.000Z,55,0,30,24,1
L1150:T2:I5202,1150,T2,2025-12-25T15:09:00.000Z,57,0,31,25,1
L1150:T2:I5207,1150,T2,2026-01-01T15:37:00.000Z,59,0,33,25,1
L1150:T2:I5201,1150,T2,2026-05-23T20:08:00.000Z,76,0,43,32,1
L1151:T0,1151,T0,2025-11-21T00:00:00.000Z,40,25,0,15,0
L1151:T1:I5212,1151,T1,2025-12-02T07:08:31.000Z,42,26,0,15,1
L1151:T2:I5211,1151,T2,2025-12-02T07:45:20.000Z,42,26,0,15,1
L1151:T2:I5210,1151,T2,2025-12-03T16:54:10.000Z,42,26,0,15,1
L1151:T2:I5209,1151,T2,2026-06-11T12:56:00.000Z,58,33,0,24,1
L1152:T0,1152,T0,2025-06-24T00:00:00.000Z,75,0,20,55,0
L1152:T1:I5214,1152,T1,2025-11-21T13:44:00.000Z,116,0,34,81,1
L1152:T2:I5213,1152,T2,2025-12-16T08:03:00.000Z,121,0,37,84,0
L1153:T0,1153,T0,2026-01-09T00:00:00.000Z,111,44,0,67,0
L1153:T1:I5217,1153,T1,2026-01-19T11:02:48.000Z,113,45,0,67,1
L1153:T2:I5216,1153,T2,2026-01-19T19:38:19.000Z,113,45,0,67,1
L1153:T2:I5215,1153,T2,2026-01-19T19:54:38.000Z,112,45,0,67,0
L1154:T0,1154,T0,2025-09-02T00:00:00.000Z,63,0,17,46,0
L1154:T1:I5221,1154,T1,2025-09-10T16:30:10.000Z,64,0,18,46,0
L1154:T2:I5223,1154,T2,2025-09-10T20:53:49.000Z,64,0,18,46,0
L1154:T2:I5222,1154,T2,2025-09-12T15:07:54.000Z,65,0,18,47,0
L1154:T2:I5220,1154,T2,2025-09-14T15:47:57.000Z,66,0,18,47,1
L1154:T2:I5218,1154,T2,2026-02-06T17:28:00.000Z,90,0,24,66,0
L1154:T2:I5219,1154,T2,2026-04-20T11:25:00.000Z,104,0,31,72,1
L1155:T0,1155,T0,2025-08-15T00:00:00.000Z,29,15,0,14,0
L1155:T1:I5224,1155,T1,2025-08-22T13:45:56.000Z,32,15,0,16,1
L1156:T0,1156,T0,2025-05-15T00:00:00.000Z,46,12,0,34,0
L1156:T1:I5227,1156,T1,2025-05-17T10:12:18.000Z,47,12,0,34,1
L1156:T2:I5228,1156,T2,2025-12-18T12:57:00.000Z,70,20,0,49,1
L1156:T2:I5225,1156,T2,2026-04-28T13:43:00.000Z,92,30,0,61,1
L1156:T2:I5226,1156,T2,2026-05-31T19:44:00.000Z,99,31,0,67,1
L1157:T0,1157,T0,2025-10-13T00:00:00.000Z,51,25,0,26,0
L1157:T1:I5229,1157,T1,2025-10-13T11:52:17.000Z,52,25,0,26,1
L1157:T2:I5230,1157,T2,2025-10-16T18:02:37.000Z,52,25,0,26,1
L1158:T0,1158,T0,2025-10-03T00:00:00.000Z,36,18,0,18,0
L1158:T1:I5234,1158,T1,2025-10-14T13:07:24.000Z,37,18,0,18,1
L1158:T2:I5235,1158,T2,2025-10-14T16:36:12.000Z,36,18,0,18,0
L1158:T2:I5232,1158,T2,2026-03-14T18:29:00.000Z,51,23,0,27,1
L1158:T2:I5233,1158,T2,2026-03-19T20:35:00.000Z,51,24,0,27,0
L1158:T2:I5231,1158,T2,2026-04-26T13:29:00.000Z,55,25,0,29,1
L1159:T0,1159,T0,2026-02-27T00:00:00.000Z,50,27,0,23,0
L1159:T1:I5236,1159,T1,2026-02-28T09:09:30.000Z,51,27,0,23,1
L1160:T0,1160,T0,2025-06-06T00:00:00.000Z,27,9,0,18,0
L1160:T1:I5241,1160,T1,2025-06-09T14:51:33.000Z,28,9,0,18,1
L1160:T2:I5239,1160,T2,2025-06-11T16:51:26.000Z,28,9,0,18,1
L1160:T2:I5237,1160,T2,2025-06-16T07:52:27.000Z,28,9,0,18,1
L1160:T2:I5240,1160,T2,2025-06-16T16:03:27.000Z,27,9,0,18,0
L1160:T2:I5243,1160,T2,2025-06-21T16:36:00.000Z,28,9,0,18,1
L1160:T2:I5238,1160,T2,2025-10-10T20:23:00.000Z,34,12,0,21,1
L1160:T2:I5242,1160,T2,2026-04-12T12:34:00.000Z,39,14,0,24,1
L1160:T2:I5244,1160,T2,2026-05-05T19:54:00.000Z,42,15,0,26,1
L1161:T0,1161,T0,2025-04-04T00:00:00.000Z,28,12,16,0,0
L1161:T1:I5245,1161,T1,2025-04-06T18:34:41.000Z,30,13,16,0,1
L1161:T2:I5250,1161,T2,2025-04-12T11:22:49.000Z,30,13,17,0,0
L1161:T2:I5247,1161,T2,2025-07-12T19:02:00.000Z,42,19,22,0,1
L1161:T2:I5246,1161,T2,2025-10-03T17:26:00.000Z,46,21,24,0,1
L1161:T2:I5248,1161,T2,2026-02-06T08:19:00.000Z,56,23,32,0,1
L1161:T2:I5249,1161,T2,2026-04-23T07:23:00.000Z,65,27,37,0,1
L1162:T0,1162,T0,2025-04-18T00:00:00.000Z,33,13,0,20,0
L1162:T1:I5255,1162,T1,2025-04-21T09:03:56.000Z,33,13,0,20,0
L1162:T2:I5253,1162,T2,2025-04-22T16:02:09.000Z,34,13,0,20,1
L1162:T2:I5251,1162,T2,2025-04-27T07:35:37.000Z,35,13,0,21,1
L1162:T2:I5254,1162,T2,2025-04-29T16:42:10.000Z,35,13,0,21,1
L1162:T2:I5252,1162,T2,2025-12-11T19:17:00.000Z,49,21,0,27,1
L1163:T0,1163,T0,2026-06-24T00:00:00.000Z,36,36,0,0,0
L1163:T1:I5256,1163,T1,2026-06-24T18:48:34.000Z,37,36,0,0,1
L1164:T0,1164,T0,2025-11-07T00:00:00.000Z,88,26,0,62,0
L1164:T1:I5259,1164,T1,2025-11-07T18:55:41.000Z,89,26,0,62,1
L1164:T2:I5263,1164,T2,2025-11-08T07:25:11.000Z,89,26,0,62,1
L1164:T2:I5258,1164,T2,2025-11-11T16:37:47.000Z,89,26,0,62,1
L1164:T2:I5261,1164,T2,2025-11-15T20:38:47.000Z,89,26,0,62,1
L1164:T2:I5260,1164,T2,2025-11-19T08:34:48.000Z,89,26,0,62,1
L1164:T2:I5262,1164,T2,2025-11-19T09:52:07.000Z,89,26,0,62,1
L1164:T2:I5257,1164,T2,2025-11-20T13:18:43.000Z,89,26,0,62,1
L1164:T2:I5264,1164,T2,2026-04-07T19:25:00.000Z,107,33,0,74,0
L1165:T0,1165,T0,2026-03-14T00:00:00.000Z,105,29,0,76,0
L1165:T1:I5265,1165,T1,2026-03-26T20:02:32.000Z,107,29,0,77,1
L1166:T0,1166,T0,2025-10-27T00:00:00.000Z,25,25,0,0,0
L1166:T1:I5266,1166,T1,2025-10-31T18:01:23.000Z,26,25,0,0,1
L1166:T2:I5268,1166,T2,2025-11-05T16:38:26.000Z,26,25,0,0,1
L1166:T2:I5267,1166,T2,2025-11-07T13:19:01.000Z,26,25,0,0,1
L1166:T2:I5271,1166,T2,2025-11-07T16:40:52.000Z,26,25,0,0,1
L1166:T2:I5270,1166,T2,2025-12-26T11:56:00.000Z,28,27,0,0,1
L1166:T2:I5269,1166,T2,2026-03-27T10:57:00.000Z,30,29,0,0,1
L1167:T0,1167,T0,2025-05-27T00:00:00.000Z,28,15,0,13,0
L1167:T1:I5272,1167,T1,2025-06-07T09:50:05.000Z,29,15,0,13,1
L1167:T2:I5274,1167,T2,2025-07-04T20:36:00.000Z,29,15,0,13,1
L1167:T2:I5275,1167,T2,2025-08-18T17:17:00.000Z,34,20,0,13,1
L1167:T2:I5273,1167,T2,2026-02-25T20:23:00.000Z,46,26,0,19,1
L1168:T0,1168,T0,2025-09-11T00:00:00.000Z,50,23,0,27,0
L1168:T1:I5280,1168,T1,2025-09-13T11:58:23.000Z,52,23,0,28,1
L1168:T2:I5279,1168,T2,2025-09-13T20:07:32.000Z,52,23,0,28,1
L1168:T2:I5276,1168,T2,2025-09-15T16:00:21.000Z,52,23,0,28,1
L1168:T2:I5277,1168,T2,2025-09-22T20:50:10.000Z,53,23,0,29,1
L1168:T2:I5278,1168,T2,2025-09-24T14:26:09.000Z,53,23,0,29,1
L1169:T0,1169,T0,2026-01-19T00:00:00.000Z,21,21,0,0,0
L1169:T1:I5283,1169,T1,2026-01-20T08:14:07.000Z,22,21,0,0,1
L1169:T2:I5281,1169,T2,2026-01-22T13:33:32.000Z,24,23,0,0,1
L1169:T2:I5284,1169,T2,2026-02-01T08:01:13.000Z,25,24,0,0,1
L1169:T2:I5282,1169,T2,2026-02-01T17:10:32.000Z,25,24,0,0,1
L1170:T0,1170,T0,2026-03-16T00:00:00.000Z,24,13,11,0,0
L1170:T1:I5285,1170,T1,2026-03-23T14:15:09.000Z,25,13,11,0,1
L1171:T0,1171,T0,2025-01-08T00:00:00.000Z,8,8,0,0,0
L1171:T1:I5286,1171,T1,2026-05-29T10:48:00.000Z,34,33,0,0,1
L1172:T0,1172,T0,2026-01-30T00:00:00.000Z,131,36,0,95,0
L1172:T1:I5288,1172,T1,2026-01-30T17:14:52.000Z,132,36,0,95,1
L1172:T2:I5287,1172,T2,2026-02-05T18:58:34.000Z,135,37,0,97,1
L1172:T2:I5289,1172,T2,2026-02-05T19:02:39.000Z,135,37,0,97,1
L1172:T2:I5290,1172,T2,2026-05-31T09:58:00.000Z,151,43,0,107,1
L1173:T0,1173,T0,2026-02-15T00:00:00.000Z,67,30,0,37,0
L1173:T1:I5292,1173,T1,2026-02-20T14:24:53.000Z,69,31,0,37,1
L1173:T2:I5291,1173,T2,2026-02-20T16:54:10.000Z,68,31,0,37,0
L1173:T2:I5293,1173,T2,2026-05-13T16:17:00.000Z,74,34,0,39,1
L1174:T0,1174,T0,2026-03-01T00:00:00.000Z,76,0,33,43,0
L1174:T1:I5294,1174,T1,2026-03-04T07:08:40.000Z,77,0,33,43,1
L1174:T2:I5297,1174,T2,2026-03-06T10:25:14.000Z,77,0,33,43,1
L1174:T2:I5300,1174,T2,2026-03-06T16:59:02.000Z,77,0,33,43,1
L1174:T2:I5299,1174,T2,2026-03-09T07:58:55.000Z,78,0,34,44,0
L1174:T2:I5295,1174,T2,2026-04-12T07:43:00.000Z,83,0,36,47,0
L1174:T2:I5298,1174,T2,2026-04-13T18:17:00.000Z,84,0,36,47,1
L1174:T2:I5296,1174,T2,2026-04-16T13:45:00.000Z,84,0,36,47,1
L1175:T0,1175,T0,2026-03-12T00:00:00.000Z,16,16,0,0,0
L1175:T1:I5301,1175,T1,2026-03-13T20:13:15.000Z,17,16,0,0,1
L1175:T2:I5302,1175,T2,2026-03-15T19:46:36.000Z,18,17,0,0,1
L1175:T2:I5303,1175,T2,2026-03-18T12:44:05.000Z,18,17,0,0,1
L1175:T2:I5304,1175,T2,2026-03-21T20:50:53.000Z,18,17,0,0,1
L1176:T0,1176,T0,2025-09-17T00:00:00.000Z,49,20,0,29,0
L1176:T1:I5309,1176,T1,2025-09-19T07:40:48.000Z,50,20,0,29,1
L1176:T2:I5307,1176,T2,2025-09-29T07:24:20.000Z,50,20,0,29,1
L1176:T2:I5305,1176,T2,2025-09-30T12:05:21.000Z,50,20,0,29,1
L1176:T2:I5310,1176,T2,2025-12-15T18:14:00.000Z,63,27,0,35,1
L1176:T2:I5311,1176,T2,2026-01-10T17:31:00.000Z,66,30,0,36,0
L1176:T2:I5308,1176,T2,2026-03-05T13:13:00.000Z,72,32,0,39,1
L1176:T2:I5306,1176,T2,2026-03-15T15:10:00.000Z,74,33,0,40,1
L1176:T2:I5312,1176,T2,2026-06-13T13:37:00.000Z,79,35,0,43,1
L1177:T0,1177,T0,2025-03-18T00:00:00.000Z,14,14,0,0,0
L1177:T1:I5313,1177,T1,2025-03-18T13:45:11.000Z,14,14,0,0,0
L1177:T2:I5317,1177,T2,2025-03-19T08:28:46.000Z,16,15,0,0,1
L1177:T2:I5319,1177,T2,2025-03-23T12:13:35.000Z,16,15,0,0,1
L1177:T2:I5318,1177,T2,2025-10-14T07:40:00.000Z,24,23,0,0,1
L1177:T2:I5316,1177,T2,2026-01-27T18:59:00.000Z,28,27,0,0,1
L1177:T2:I5314,1177,T2,2026-02-21T18:54:00.000Z,30,29,0,0,1
L1177:T2:I5315,1177,T2,2026-03-18T11:17:00.000Z,30,29,0,0,1
L1178:T0,1178,T0,2026-02-09T00:00:00.000Z,24,24,0,0,0
L1178:T1:I5327,1178,T1,2026-02-09T15:36:57.000Z,25,24,0,0,1
L1178:T2:I5321,1178,T2,2026-02-10T08:01:40.000Z,25,25,0,0,0
L1178:T2:I5323,1178,T2,2026-02-10T17:26:20.000Z,26,25,0,0,1
L1178:T2:I5322,1178,T2,2026-02-12T08:23:31.000Z,26,25,0,0,1
L1178:T2:I5325,1178,T2,2026-02-14T11:44:01.000Z,26,25,0,0,1
L1178:T2:I5326,1178,T2,2026-02-17T19:37:11.000Z,26,25,0,0,1
L1178:T2:I5320,1178,T2,2026-02-21T09:55:49.000Z,26,25,0,0,1
L1178:T2:I5324,1178,T2,2026-06-14T12:11:00.000Z,34,33,0,0,1
L1179:T0,1179,T0,2025-06-16T00:00:00.000Z,22,22,0,0,0
L1179:T1:I5329,1179,T1,2025-06-17T13:01:20.000Z,24,23,0,0,1
L1179:T2:I5334,1179,T2,2025-06-22T17:32:36.000Z,24,23,0,0,1
L1179:T2:I5331,1179,T2,2025-06-29T17:55:00.000Z,24,23,0,0,1
L1179:T2:I5332,1179,T2,2025-06-30T17:53:00.000Z,24,23,0,0,1
L1179:T2:I5333,1179,T2,2025-09-18T07:20:00.000Z,27,26,0,0,1
L1179:T2:I5335,1179,T2,2025-12-06T18:17:00.000Z,30,29,0,0,1
L1179:T2:I5330,1179,T2,2026-01-27T14:31:00.000Z,30,29,0,0,1
L1179:T2:I5328,1179,T2,2026-03-18T20:26:00.000Z,34,33,0,0,1
L1180:T0,1180,T0,2025-02-19T00:00:00.000Z,23,5,0,18,0
L1180:T1:I5338,1180,T1,2025-02-19T20:52:23.000Z,24,5,0,18,1
L1180:T2:I5339,1180,T2,2025-02-25T20:17:37.000Z,25,5,0,19,1
L1180:T2:I5337,1180,T2,2025-05-31T12:01:00.000Z,36,9,0,26,1
L1180:T2:I5336,1180,T2,2026-01-01T15:06:00.000Z,62,19,0,42,1
L1181:T0,1181,T0,2025-12-22T00:00:00.000Z,23,13,10,0,0
L1181:T1:I5345,1181,T1,2025-12-28T07:34:11.000Z,24,13,10,0,1
L1181:T2:I5342,1181,T2,2025-12-28T10:25:29.000Z,24,13,10,0,1
L1181:T2:I5344,1181,T2,2026-01-03T15:38:13.000Z,24,13,10,0,1
L1181:T2:I5341,1181,T2,2026-01-04T17:53:54.000Z,24,13,10,0,1
L1181:T2:I5340,1181,T2,2026-01-28T08:47:00.000Z,25,13,11,0,1
L1181:T2:I5343,1181,T2,2026-05-14T08:52:00.000Z,29,16,12,0,1
L1181:T2:I5346,1181,T2,2026-06-11T13:26:00.000Z,29,16,12,0,1
L1182:T0,1182,T0,2025-01-27T00:00:00.000Z,5,5,0,0,0
L1182:T1:I5351,1182,T1,2025-02-01T19:40:19.000Z,6,5,0,0,1
L1182:T2:I5353,1182,T2,2025-02-04T14:18:05.000Z,6,5,0,0,1
L1182:T2:I5350,1182,T2,2025-02-09T17:04:42.000Z,6,5,0,0,1
L1182:T2:I5347,1182,T2,2025-02-24T07:57:00.000Z,6,5,0,0,1
L1182:T2:I5354,1182,T2,2025-07-14T16:15:00.000Z,13,12,0,0,1
L1182:T2:I5348,1182,T2,2025-10-18T16:23:00.000Z,18,17,0,0,1
L1182:T2:I5352,1182,T2,2026-02-25T13:30:00.000Z,26,25,0,0,1
L1182:T2:I5349,1182,T2,2026-06-05T14:41:00.000Z,31,30,0,0,1
L1183:T0,1183,T0,2026-01-21T00:00:00.000Z,18,18,0,0,0
L1183:T1:I5356,1183,T1,2026-01-21T15:28:56.000Z,19,18,0,0,1
L1183:T2:I5357,1183,T2,2026-01-29T07:49:55.000Z,19,18,0,0,1
L1183:T2:I5355,1183,T2,2026-02-18T08:29:00.000Z,20,19,0,0,1
L1183:T2:I5358,1183,T2,2026-03-10T15:26:00.000Z,20,19,0,0,1
L1183:T2:I5359,1183,T2,2026-05-20T11:59:00.000Z,25,24,0,0,1
L1184:T0,1184,T0,2025-07-10T00:00:00.000Z,11,11,0,0,0
L1184:T1:I5360,1184,T1,2025-07-16T19:38:54.000Z,13,12,0,0,1
L1184:T2:I5361,1184,T2,2026-04-16T14:41:00.000Z,29,28,0,0,1
L1185:T0,1185,T0,2025-02-07T00:00:00.000Z,12,12,0,0,0
L1185:T1:I5365,1185,T1,2025-02-14T10:55:49.000Z,13,12,0,0,1
L1185:T2:I5366,1185,T2,2025-02-16T11:03:01.000Z,13,12,0,0,1
L1185:T2:I5367,1185,T2,2025-03-10T12:23:00.000Z,14,14,0,0,0
L1185:T2:I5364,1185,T2,2025-04-25T17:30:00.000Z,16,15,0,0,1
L1185:T2:I5363,1185,T2,2025-05-11T16:35:00.000Z,16,15,0,0,1
L1185:T2:I5369,1185,T2,2025-08-05T15:55:00.000Z,17,16,0,0,1
L1185:T2:I5368,1185,T2,2025-12-06T09:26:00.000Z,21,20,0,0,1
L1185:T2:I5362,1185,T2,2026-03-11T16:53:00.000Z,30,29,0,0,1
L1186:T0,1186,T0,2026-05-04T00:00:00.000Z,28,28,0,0,0
L1186:T1:I5374,1186,T1,2026-05-04T13:17:52.000Z,29,28,0,0,1
L1186:T2:I5373,1186,T2,2026-05-08T08:45:14.000Z,29,28,0,0,1
L1186:T2:I5370,1186,T2,2026-05-08T11:46:29.000Z,29,28,0,0,1
L1186:T2:I5376,1186,T2,2026-05-11T11:00:56.000Z,29,28,0,0,1
L1186:T2:I5375,1186,T2,2026-05-11T19:48:26.000Z,29,28,0,0,1
L1186:T2:I5372,1186,T2,2026-05-14T07:25:20.000Z,29,28,0,0,1
L1186:T2:I5371,1186,T2,2026-05-16T18:59:18.000Z,29,28,0,0,1
L1187:T0,1187,T0,2025-08-21T00:00:00.000Z,43,13,0,30,0
L1187:T1:I5384,1187,T1,2025-08-23T17:01:39.000Z,43,13,0,30,0
L1187:T2:I5379,1187,T2,2025-08-31T11:57:47.000Z,45,13,0,32,0
L1187:T2:I5381,1187,T2,2025-08-31T13:57:27.000Z,45,13,0,32,0
L1187:T2:I5378,1187,T2,2025-09-01T17:13:06.000Z,46,13,0,32,1
L1187:T2:I5382,1187,T2,2025-11-02T13:22:00.000Z,53,16,0,36,1
L1187:T2:I5380,1187,T2,2025-12-19T19:52:00.000Z,63,20,0,42,1
L1187:T2:I5383,1187,T2,2025-12-26T12:02:00.000Z,65,20,0,44,1
L1187:T2:I5377,1187,T2,2026-03-06T19:00:00.000Z,73,22,0,50,1
L1188:T0,1188,T0,2025-02-12T00:00:00.000Z,22,12,10,0,0
L1188:T1:I5386,1188,T1,2025-02-25T08:37:02.000Z,24,13,10,0,1
L1188:T2:I5385,1188,T2,2025-07-17T20:54:00.000Z,39,22,17,0,0
L1188:T2:I5388,1188,T2,2025-08-12T19:41:00.000Z,44,24,19,0,1
L1188:T2:I5391,1188,T2,2025-08-15T18:26:00.000Z,44,24,19,0,1
L1188:T2:I5389,1188,T2,2025-12-15T16:25:00.000Z,61,35,25,0,1
L1188:T2:I5387,1188,T2,2026-04-01T07:15:00.000Z,70,40,30,0,0
L1188:T2:I5390,1188,T2,2026-06-24T08:15:00.000Z,80,43,36,0,1
L1189:T0,1189,T0,2025-09-19T00:00:00.000Z,12,12,0,0,0
L1189:T1:I5395,1189,T1,2025-09-29T11:59:24.000Z,14,13,0,0,1
L1189:T2:I5392,1189,T2,2025-11-26T12:51:00.000Z,15,14,0,0,1
L1189:T2:I5396,1189,T2,2026-01-19T11:19:00.000Z,17,16,0,0,1
L1189:T2:I5393,1189,T2,2026-04-16T11:41:00.000Z,20,19,0,0,1
L1189:T2:I5394,1189,T2,2026-05-10T13:53:00.000Z,20,19,0,0,1
L1189:T2:I5397,1189,T2,2026-05-29T09:04:00.000Z,22,21,0,0,1
L1190:T0,1190,T0,2025-06-10T00:00:00.000Z,6,6,0,0,0
L1190:T1:I5398,1190,T1,2025-06-14T09:06:35.000Z,7,6,0,0,1
L1190:T2:I5399,1190,T2,2025-06-15T07:29:39.000Z,7,6,0,0,1
L1190:T2:I5400,1190,T2,2025-06-21T11:46:58.000Z,8,7,0,0,1
L1191:T0,1191,T0,2026-01-08T00:00:00.000Z,34,34,0,0,0
L1191:T1:I5401,1191,T1,2026-01-14T18:28:42.000Z,36,35,0,0,1
L1191:T2:I5402,1191,T2,2026-03-20T08:43:00.000Z,37,36,0,0,1
L1192:T0,1192,T0,2026-03-03T00:00:00.000Z,51,28,0,23,0
L1192:T1:I5404,1192,T1,2026-03-03T13:42:08.000Z,52,28,0,23,1
L1192:T2:I5406,1192,T2,2026-03-11T17:22:15.000Z,53,29,0,23,1
L1192:T2:I5403,1192,T2,2026-03-14T09:02:48.000Z,53,29,0,23,1
L1192:T2:I5405,1192,T2,2026-03-16T13:54:04.000Z,54,30,0,23,1
L1193:T0,1193,T0,2025-07-11T00:00:00.000Z,21,10,11,0,0
