prediction_key,lead_id,stage,score_time,n_candidates,n_corridor,n_municipality,n_state,n_observed_override
L4582:T2:I20739,4582,T2,2026-05-13T19:14:39.000Z,37,37,0,0,0
L4583:T0,4583,T0,2025-05-03T00:00:00.000Z,26,12,0,14,0
L4583:T1:I20744,4583,T1,2025-05-07T15:10:39.000Z,27,12,0,14,1
L4583:T2:I20746,4583,T2,2025-05-07T15:31:33.000Z,27,12,0,14,1
L4583:T2:I20745,4583,T2,2025-12-02T09:31:00.000Z,40,20,0,19,1
L4583:T2:I20741,4583,T2,2026-02-19T15:30:00.000Z,47,23,0,23,1
L4583:T2:I20742,4583,T2,2026-05-18T10:07:00.000Z,58,29,0,28,1
L4583:T2:I20743,4583,T2,2026-05-27T07:39:00.000Z,60,31,0,28,1
L4584:T0,4584,T0,2026-04-11T00:00:00.000Z,21,21,0,0,0
L4584:T1:I20748,4584,T1,2026-04-22T13:45:15.000Z,23,22,0,0,1
L4584:T2:I20747,4584,T2,2026-04-22T18:00:55.000Z,23,22,0,0,1
L4585:T0,4585,T0,2026-02-25T00:00:00.000Z,46,0,22,24,0
L4585:T1:I20749,4585,T1,2026-02-28T13:07:05.000Z,47,0,22,24,1
L4585:T2:I20750,4585,T2,2026-03-03T16:00:35.000Z,47,0,22,24,1
L4586:T0,4586,T0,2026-02-18T00:00:00.000Z,38,38,0,0,0
L4586:T1:I20751,4586,T1,2026-02-19T08:53:34.000Z,39,38,0,0,1
L4586:T2:I20753,4586,T2,2026-02-24T12:31:52.000Z,40,39,0,0,1
L4586:T2:I20755,4586,T2,2026-02-25T10:31:15.000Z,40,39,0,0,1
L4586:T2:I20752,4586,T2,2026-02-26T19:54:19.000Z,40,39,0,0,1
L4586:T2:I20756,4586,T2,2026-02-28T09:38:00.000Z,40,39,0,0,1
L4586:T2:I20754,4586,T2,2026-03-15T11:59:00.000Z,42,41,0,0,1
L4586:T2:I20757,4586,T2,2026-04-12T11:03:00.000Z,44,43,0,0,1
L4587:T0,4587,T0,2025-03-23T00:00:00.000Z,8,8,0,0,0
L4587:T1:I20759,4587,T1,2025-03-29T20:04:35.000Z,9,8,0,0,1
L4587:T2:I20758,4587,T2,2025-04-18T13:22:00.000Z,9,9,0,0,0
L4587:T2:I20760,4587,T2,2025-10-29T13:19:00.000Z,18,17,0,0,1
L4587:T2:I20763,4587,T2,2026-01-21T12:48:00.000Z,20,19,0,0,1
L4587:T2:I20761,4587,T2,2026-04-10T08:22:00.000Z,29,28,0,0,1
L4587:T2:I20762,4587,T2,2026-05-01T18:22:00.000Z,29,28,0,0,1
L4588:T0,4588,T0,2026-01-26T00:00:00.000Z,50,30,0,20,0
L4588:T1:I20765,4588,T1,2026-02-05T17:55:53.000Z,51,30,0,20,1
L4588:T2:I20764,4588,T2,2026-05-01T15:58:00.000Z,59,34,0,25,0
L4589:T0,4589,T0,2025-04-18T00:00:00.000Z,28,15,0,13,0
L4589:T1:I20766,4589,T1,2025-04-30T12:14:07.000Z,29,15,0,14,0
L4589:T2:I20768,4589,T2,2025-04-30T18:52:29.000Z,30,15,0,14,1
L4589:T2:I20767,4589,T2,2025-10-02T11:18:00.000Z,49,24,0,24,1
L4589:T2:I20769,4589,T2,2025-11-18T07:21:00.000Z,55,29,0,26,0
L4590:T0,4590,T0,2026-01-22T00:00:00.000Z,87,23,0,64,0
L4590:T1:I20772,4590,T1,2026-01-28T13:11:16.000Z,89,23,0,65,1
L4590:T2:I20771,4590,T2,2026-02-03T16:00:05.000Z,89,23,0,65,1
L4590:T2:I20773,4590,T2,2026-02-04T13:32:07.000Z,90,24,0,65,1
L4590:T2:I20770,4590,T2,2026-03-20T13:14:00.000Z,100,29,0,70,1
L4591:T0,4591,T0,2026-02-10T00:00:00.000Z,55,32,23,0,0
L4591:T1:I20775,4591,T1,2026-02-10T18:43:53.000Z,56,32,23,0,1
L4591:T2:I20774,4591,T2,2026-02-20T20:35:04.000Z,56,32,23,0,1
L4591:T2:I20776,4591,T2,2026-03-11T17:07:00.000Z,61,36,25,0,0
L4592:T0,4592,T0,2025-07-05T00:00:00.000Z,11,11,0,0,0
L4592:T1:I20777,4592,T1,2025-07-10T09:53:00.000Z,11,11,0,0,0
L4592:T2:I20779,4592,T2,2025-07-12T12:52:09.000Z,12,11,0,0,1
L4592:T2:I20780,4592,T2,2025-07-12T19:56:34.000Z,12,11,0,0,1
L4592:T2:I20778,4592,T2,2025-08-01T08:49:00.000Z,14,13,0,0,1
L4593:T0,4593,T0,2026-04-20T00:00:00.000Z,24,24,0,0,0
L4593:T1:I20781,4593,T1,2026-04-21T08:38:16.000Z,25,24,0,0,1
L4594:T0,4594,T0,2025-02-14T00:00:00.000Z,16,16,0,0,0
L4594:T1:I20786,4594,T1,2025-02-18T08:37:06.000Z,18,17,0,0,1
L4594:T2:I20785,4594,T2,2025-02-19T12:22:25.000Z,18,17,0,0,1
L4594:T2:I20787,4594,T2,2025-07-12T16:58:00.000Z,26,25,0,0,1
L4594:T2:I20782,4594,T2,2025-07-26T16:16:00.000Z,27,26,0,0,1
L4594:T2:I20783,4594,T2,2026-01-24T09:48:00.000Z,36,35,0,0,1
L4594:T2:I20784,4594,T2,2026-04-06T09:30:00.000Z,38,37,0,0,1
L4595:T0,4595,T0,2025-06-19T00:00:00.000Z,23,14,0,9,0
L4595:T1:I20788,4595,T1,2025-06-23T15:27:58.000Z,24,14,0,9,1
L4595:T2:I20789,4595,T2,2025-06-23T20:02:21.000Z,24,14,0,9,1
L4595:T2:I20791,4595,T2,2025-06-24T19:56:03.000Z,25,15,0,9,1
L4595:T2:I20793,4595,T2,2025-07-01T15:53:39.000Z,26,15,0,10,1
L4595:T2:I20790,4595,T2,2025-07-14T14:55:00.000Z,27,15,0,11,1
L4595:T2:I20792,4595,T2,2026-02-05T14:01:00.000Z,41,18,0,22,1
L4596:T0,4596,T0,2026-01-23T00:00:00.000Z,29,13,0,16,0
L4596:T1:I20797,4596,T1,2026-01-27T12:37:33.000Z,30,13,0,16,1
L4596:T2:I20794,4596,T2,2026-01-29T12:18:36.000Z,30,13,0,16,1
L4596:T2:I20796,4596,T2,2026-02-05T08:01:23.000Z,30,13,0,16,1
L4596:T2:I20795,4596,T2,2026-02-05T09:54:07.000Z,30,13,0,16,1
L4596:T2:I20798,4596,T2,2026-02-05T19:58:43.000Z,30,13,0,16,1
L4597:T0,4597,T0,2025-10-29T00:00:00.000Z,16,16,0,0,0
L4597:T1:I20802,4597,T1,2025-10-31T07:33:53.000Z,17,16,0,0,1
L4597:T2:I20800,4597,T2,2025-11-01T08:39:12.000Z,17,16,0,0,1
L4597:T2:I20799,4597,T2,2025-11-02T16:15:23.000Z,17,16,0,0,1
L4597:T2:I20801,4597,T2,2025-11-03T20:10:09.000Z,17,16,0,0,1
L4597:T2:I20804,4597,T2,2025-11-10T13:02:13.000Z,16,16,0,0,0
L4597:T2:I20803,4597,T2,2026-02-15T18:07:00.000Z,20,19,0,0,1
L4598:T0,4598,T0,2026-03-26T00:00:00.000Z,73,20,0,53,0
L4598:T1:I20811,4598,T1,2026-03-26T09:54:44.000Z,74,20,0,53,1
L4598:T2:I20806,4598,T2,2026-03-27T10:54:20.000Z,74,20,0,53,1
L4598:T2:I20807,4598,T2,2026-03-29T10:04:33.000Z,73,20,0,53,0
L4598:T2:I20805,4598,T2,2026-03-29T12:40:20.000Z,74,20,0,53,1
L4598:T2:I20809,4598,T2,2026-03-29T20:19:31.000Z,74,20,0,53,1
L4598:T2:I20810,4598,T2,2026-04-02T07:06:43.000Z,74,20,0,53,1
L4598:T2:I20808,4598,T2,2026-04-03T19:17:36.000Z,74,20,0,53,1
L4599:T0,4599,T0,2025-11-04T00:00:00.000Z,64,19,0,45,0
L4599:T1:I20815,4599,T1,2025-11-06T08:13:01.000Z,66,19,0,46,1
L4599:T2:I20812,4599,T2,2025-11-08T18:16:59.000Z,66,19,0,46,1
L4599:T2:I20813,4599,T2,2025-11-10T07:51:15.000Z,66,19,0,46,1
L4599:T2:I20814,4599,T2,2025-11-14T20:02:27.000Z,67,19,0,47,1
L4599:T2:I20817,4599,T2,2026-05-04T08:06:00.000Z,93,30,0,62,1
L4599:T2:I20816,4599,T2,2026-05-30T08:10:00.000Z,98,31,0,67,0
L4600:T0,4600,T0,2025-12-16T00:00:00.000Z,59,32,0,27,0
L4600:T1:I20825,4600,T1,2025-12-20T10:06:24.000Z,60,32,0,27,1
L4600:T2:I20821,4600,T2,2025-12-21T10:54:49.000Z,60,32,0,27,1
L4600:T2:I20822,4600,T2,2025-12-21T17:05:58.000Z,60,32,0,27,1
L4600:T2:I20823,4600,T2,2025-12-26T10:02:12.000Z,60,32,0,27,1
L4600:T2:I20818,4600,T2,2025-12-27T10:24:04.000Z,60,32,0,27,1
L4600:T2:I20819,4600,T2,2026-03-12T16:00:00.000Z,69,37,0,31,1
L4600:T2:I20824,4600,T2,2026-05-03T08:10:00.000Z,74,39,0,34,1
L4600:T2:I20820,4600,T2,2026-06-07T12:14:00.000Z,75,39,0,36,0
L4601:T0,4601,T0,2026-02-09T00:00:00.000Z,66,37,0,29,0
L4601:T1:I20826,4601,T1,2026-02-13T18:48:12.000Z,66,37,0,29,0
L4602:T0,4602,T0,2026-05-25T00:00:00.000Z,16,16,0,0,0
L4602:T1:I20830,4602,T1,2026-05-31T08:16:42.000Z,17,16,0,0,1
L4602:T2:I20828,4602,T2,2026-06-02T20:19:30.000Z,17,16,0,0,1
L4602:T2:I20827,4602,T2,2026-06-03T20:44:27.000Z,17,16,0,0,1
L4602:T2:I20829,4602,T2,2026-06-07T17:36:19.000Z,17,16,0,0,1
L4603:T0,4603,T0,2025-04-02T00:00:00.000Z,16,0,9,7,0
L4603:T1:I20832,4603,T1,2025-04-05T13:48:23.000Z,17,0,9,7,1
L4603:T2:I20836,4603,T2,2025-04-06T07:00:10.000Z,17,0,9,7,1
L4603:T2:I20831,4603,T2,2025-04-07T19:04:52.000Z,17,0,9,7,1
L4603:T2:I20834,4603,T2,2025-04-08T14:38:48.000Z,16,0,9,7,0
L4603:T2:I20837,4603,T2,2025-06-06T09:55:00.000Z,22,0,14,7,1
L4603:T2:I20833,4603,T2,2025-09-25T17:12:00.000Z,26,0,16,9,1
L4603:T2:I20835,4603,T2,2025-10-05T17:04:00.000Z,26,0,16,9,1
L4604:T0,4604,T0,2026-01-20T00:00:00.000Z,75,21,0,54,0
L4604:T1:I20841,4604,T1,2026-01-22T16:27:31.000Z,75,21,0,54,0
L4604:T2:I20840,4604,T2,2026-01-24T20:09:45.000Z,76,21,0,54,1
L4604:T2:I20839,4604,T2,2026-01-28T12:23:06.000Z,76,22,0,54,0
L4604:T2:I20838,4604,T2,2026-01-31T20:30:24.000Z,78,23,0,54,1
L4605:T0,4605,T0,2025-02-13T00:00:00.000Z,19,9,0,10,0
L4605:T1:I20842,4605,T1,2025-02-23T17:18:34.000Z,19,9,0,10,0
L4605:T2:I20844,4605,T2,2025-02-24T18:08:41.000Z,20,9,0,10,1
L4605:T2:I20843,4605,T2,2025-02-26T11:09:52.000Z,21,10,0,10,1
L4605:T2:I20846,4605,T2,2025-08-08T18:29:00.000Z,38,15,0,22,1
L4605:T2:I20845,4605,T2,2026-05-12T19:44:00.000Z,62,25,0,36,1
L4606:T0,4606,T0,2025-08-12T00:00:00.000Z,33,13,0,20,0
L4606:T1:I20848,4606,T1,2025-08-18T19:17:39.000Z,34,13,0,20,1
L4606:T2:I20847,4606,T2,2025-12-12T12:42:00.000Z,41,16,0,24,1
L4607:T0,4607,T0,2026-02-04T00:00:00.000Z,33,16,0,17,0
L4607:T1:I20855,4607,T1,2026-02-06T13:45:04.000Z,34,16,0,17,1
L4607:T2:I20854,4607,T2,2026-02-07T10:04:30.000Z,34,16,0,17,1
L4607:T2:I20853,4607,T2,2026-02-11T08:27:03.000Z,34,16,0,17,1
L4607:T2:I20851,4607,T2,2026-02-12T16:31:37.000Z,34,16,0,17,1
L4607:T2:I20849,4607,T2,2026-02-13T09:04:55.000Z,34,16,0,17,1
L4607:T2:I20852,4607,T2,2026-04-30T07:23:00.000Z,38,17,0,20,1
L4607:T2:I20850,4607,T2,2026-05-17T10:53:00.000Z,39,18,0,20,1
L4608:T0,4608,T0,2025-12-22T00:00:00.000Z,34,13,0,21,0
L4608:T1:I20856,4608,T1,2025-12-25T07:22:01.000Z,34,13,0,21,0
L4608:T2:I20857,4608,T2,2025-12-29T20:23:29.000Z,35,13,0,21,1
L4608:T2:I20858,4608,T2,2026-06-29T19:31:00.000Z,44,15,0,28,1
L4609:T0,4609,T0,2026-06-03T00:00:00.000Z,113,46,0,67,0
L4609:T1:I20859,4609,T1,2026-06-04T12:55:44.000Z,114,46,0,67,1
L4609:T2:I20861,4609,T2,2026-06-11T09:43:01.000Z,117,46,0,70,1
L4609:T2:I20864,4609,T2,2026-06-11T11:58:55.000Z,116,46,0,70,0
L4609:T2:I20862,4609,T2,2026-06-12T08:52:30.000Z,117,46,0,70,1
L4609:T2:I20863,4609,T2,2026-06-13T07:34:09.000Z,117,46,0,70,1
L4609:T2:I20865,4609,T2,2026-06-14T13:54:52.000Z,117,46,0,70,1
L4609:T2:I20860,4609,T2,2026-06-16T12:59:11.000Z,117,46,0,71,0
L4610:T0,4610,T0,2026-01-19T00:00:00.000Z,49,20,0,29,0
L4610:T1:I20866,4610,T1,2026-01-21T12:23:20.000Z,50,20,0,30,0
L4611:T0,4611,T0,2026-06-06T00:00:00.000Z,38,38,0,0,0
L4611:T1:I20873,4611,T1,2026-06-06T19:00:20.000Z,39,38,0,0,1
L4611:T2:I20868,4611,T2,2026-06-07T15:43:24.000Z,38,38,0,0,0
L4611:T2:I20867,4611,T2,2026-06-11T13:19:43.000Z,39,38,0,0,1
L4611:T2:I20871,4611,T2,2026-06-12T10:27:43.000Z,38,38,0,0,0
L4611:T2:I20869,4611,T2,2026-06-12T12:38:10.000Z,39,38,0,0,1
L4611:T2:I20874,4611,T2,2026-06-13T12:10:03.000Z,39,38,0,0,1
L4611:T2:I20872,4611,T2,2026-06-19T08:48:42.000Z,39,38,0,0,1
L4611:T2:I20870,4611,T2,2026-06-22T12:24:00.000Z,39,38,0,0,1
L4612:T0,4612,T0,2026-02-27T00:00:00.000Z,50,22,28,0,0
L4612:T1:I20880,4612,T1,2026-03-01T12:26:19.000Z,51,22,28,0,1
L4612:T2:I20882,4612,T2,2026-03-03T11:28:20.000Z,51,22,28,0,1
L4612:T2:I20877,4612,T2,2026-03-05T14:51:34.000Z,51,22,28,0,1
L4612:T2:I20879,4612,T2,2026-03-07T12:37:30.000Z,51,22,28,0,1
L4612:T2:I20875,4612,T2,2026-03-08T12:29:34.000Z,51,22,28,0,1
L4612:T2:I20881,4612,T2,2026-03-08T20:28:37.000Z,51,22,28,0,1
L4612:T2:I20876,4612,T2,2026-03-11T10:45:18.000Z,51,22,28,0,1
L4612:T2:I20878,4612,T2,2026-06-24T18:22:00.000Z,58,26,31,0,1
L4613:T0,4613,T0,2026-03-26T00:00:00.000Z,33,33,0,0,0
L4613:T1:I20883,4613,T1,2026-03-31T08:35:28.000Z,34,33,0,0,1
L4614:T0,4614,T0,2026-05-15T00:00:00.000Z,73,34,0,39,0
L4614:T1:I20884,4614,T1,2026-05-15T10:56:11.000Z,74,34,0,39,1
L4614:T2:I20885,4614,T2,2026-05-15T20:54:19.000Z,73,34,0,39,0
L4614:T2:I20887,4614,T2,2026-05-21T17:14:58.000Z,74,34,0,39,1
L4614:T2:I20886,4614,T2,2026-05-27T19:36:30.000Z,75,35,0,39,1
L4615:T0,4615,T0,2026-05-19T00:00:00.000Z,98,43,0,55,0
L4615:T1:I20890,4615,T1,2026-05-20T20:03:52.000Z,99,43,0,55,1
L4615:T2:I20891,4615,T2,2026-05-26T16:56:01.000Z,99,44,0,55,0
L4615:T2:I20889,4615,T2,2026-06-01T08:02:58.000Z,100,44,0,55,1
L4615:T2:I20888,4615,T2,2026-06-13T11:49:00.000Z,101,44,0,56,1
L4616:T0,4616,T0,2025-01-31T00:00:00.000Z,13,13,0,0,0
L4616:T1:I20892,4616,T1,2025-02-05T17:22:45.000Z,14,13,0,0,1
L4616:T2:I20893,4616,T2,2025-02-07T18:07:21.000Z,14,13,0,0,1
L4616:T2:I20894,4616,T2,2025-05-30T16:27:00.000Z,21,21,0,0,0
L4617:T0,4617,T0,2025-05-11T00:00:00.000Z,20,5,0,15,0
L4617:T1:I20895,4617,T1,2025-05-14T10:23:32.000Z,21,5,0,15,1
L4617:T2:I20896,4617,T2,2025-05-18T19:16:20.000Z,22,6,0,15,1
L4618:T0,4618,T0,2025-08-19T00:00:00.000Z,40,19,0,21,0
L4618:T1:I20897,4618,T1,2025-08-22T15:22:13.000Z,40,19,0,21,0
L4618:T2:I20898,4618,T2,2025-08-24T12:29:32.000Z,41,19,0,21,1
L4619:T0,4619,T0,2025-01-16T00:00:00.000Z,23,11,0,12,0
L4619:T1:I20899,4619,T1,2025-01-21T14:13:27.000Z,26,13,0,12,1
L4619:T2:I20900,4619,T2,2026-04-21T19:55:00.000Z,68,34,0,33,1
L4620:T0,4620,T0,2026-04-17T00:00:00.000Z,87,32,0,55,0
L4620:T1:I20901,4620,T1,2026-04-25T11:05:38.000Z,92,32,0,59,1
L4620:T2:I20902,4620,T2,2026-05-09T15:01:00.000Z,94,34,0,59,1
L4621:T0,4621,T0,2025-04-09T00:00:00.000Z,18,6,12,0,0
L4621:T1:I20907,4621,T1,2025-04-14T10:05:19.000Z,19,6,12,0,1
L4621:T2:I20903,4621,T2,2025-05-10T20:28:00.000Z,21,7,13,0,1
L4621:T2:I20906,4621,T2,2025-07-05T07:57:00.000Z,25,9,15,0,1
L4621:T2:I20905,4621,T2,2025-12-29T19:52:00.000Z,43,18,24,0,1
L4621:T2:I20904,4621,T2,2026-04-23T14:01:00.000Z,51,23,27,0,1
L4622:T0,4622,T0,2025-02-28T00:00:00.000Z,16,6,10,0,0
L4622:T1:I20908,4622,T1,2025-02-28T07:57:25.000Z,17,6,10,0,1
L4622:T2:I20913,4622,T2,2025-03-06T17:52:05.000Z,17,6,10,0,1
L4622:T2:I20910,4622,T2,2025-05-22T17:42:00.000Z,21,7,13,0,1
L4622:T2:I20912,4622,T2,2025-09-17T18:38:00.000Z,36,15,20,0,1
L4622:T2:I20909,4622,T2,2025-11-29T09:04:00.000Z,40,17,22,0,1
L4622:T2:I20911,4622,T2,2026-03-28T14:24:00.000Z,49,21,27,0,1
L4623:T0,4623,T0,2025-11-28T00:00:00.000Z,47,24,0,23,0
L4623:T1:I20916,4623,T1,2025-12-01T20:05:17.000Z,48,24,0,23,1
L4623:T2:I20914,4623,T2,2025-12-02T13:10:23.000Z,48,24,0,23,1
L4623:T2:I20919,4623,T2,2025-12-03T14:09:05.000Z,48,24,0,23,1
L4623:T2:I20915,4623,T2,2025-12-04T20:59:24.000Z,47,24,0,23,0
L4623:T2:I20918,4623,T2,2025-12-09T07:54:41.000Z,51,26,0,25,0
L4623:T2:I20920,4623,T2,2025-12-09T12:56:01.000Z,52,26,0,25,1
L4623:T2:I20917,4623,T2,2025-12-10T15:45:17.000Z,52,26,0,25,1
L4623:T2:I20921,4623,T2,2025-12-10T16:24:50.000Z,52,26,0,25,1
L4624:T0,4624,T0,2025-08-23T00:00:00.000Z,30,14,0,16,0
L4624:T1:I20922,4624,T1,2026-04-12T19:35:00.000Z,55,23,0,31,1
L4625:T0,4625,T0,2025-10-15T00:00:00.000Z,43,17,0,26,0
L4625:T1:I20923,4625,T1,2025-10-15T20:14:17.000Z,44,17,0,26,1
L4625:T2:I20924,4625,T2,2026-04-30T14:53:00.000Z,70,34,0,36,0
L4626:T0,4626,T0,2025-02-14T00:00:00.000Z,23,13,0,10,0
L4626:T1:I20926,4626,T1,2025-02-14T19:42:07.000Z,24,13,0,10,1
L4626:T2:I20930,4626,T2,2025-02-18T15:39:03.000Z,24,13,0,10,1
L4626:T2:I20927,4626,T2,2025-02-26T17:19:51.000Z,24,13,0,10,1
L4626:T2:I20928,4626,T2,2026-02-15T20:33:00.000Z,62,35,0,27,0
L4626:T2:I20929,4626,T2,2026-03-14T13:32:00.000Z,66,36,0,29,1
L4626:T2:I20925,4626,T2,2026-04-05T20:06:00.000Z,69,39,0,29,1
L4627:T0,4627,T0,2026-06-12T00:00:00.000Z,25,25,0,0,0
L4627:T1:I20931,4627,T1,2026-06-18T18:05:20.000Z,26,25,0,0,1
L4627:T2:I20932,4627,T2,2026-06-22T14:31:34.000Z,26,25,0,0,1
L4628:T0,4628,T0,2025-12-15T00:00:00.000Z,10,10,0,0,0
L4628:T1:I20934,4628,T1,2025-12-17T11:43:26.000Z,11,10,0,0,1
L4628:T2:I20937,4628,T2,2025-12-20T10:15:12.000Z,11,10,0,0,1
L4628:T2:I20935,4628,T2,2025-12-20T14:33:47.000Z,11,10,0,0,1
L4628:T2:I20936,4628,T2,2025-12-24T18:10:14.000Z,11,10,0,0,1
L4628:T2:I20938,4628,T2,2025-12-25T07:57:17.000Z,11,10,0,0,1
L4628:T2:I20933,4628,T2,2026-05-08T19:05:00.000Z,13,12,0,0,1
L4629:T0,4629,T0,2025-02-26T00:00:00.000Z,19,11,0,8,0
L4629:T1:I20939,4629,T1,2025-03-09T20:22:42.000Z,22,13,0,8,1
L4629:T2:I20940,4629,T2,2025-04-21T17:54:00.000Z,25,13,0,11,1
L4629:T2:I20942,4629,T2,2025-10-07T15:44:00.000Z,34,16,0,17,1
L4629:T2:I20941,4629,T2,2026-01-26T16:47:00.000Z,45,22,0,22,1
L4630:T0,4630,T0,2026-03-27T00:00:00.000Z,49,29,0,20,0
L4630:T1:I20943,4630,T1,2026-03-27T20:23:16.000Z,50,29,0,20,1
L4630:T2:I20945,4630,T2,2026-03-29T07:58:50.000Z,51,29,0,21,1
L4630:T2:I20944,4630,T2,2026-03-31T12:20:04.000Z,51,29,0,21,1
L4631:T0,4631,T0,2025-04-28T00:00:00.000Z,8,8,0,0,0
L4631:T1:I20947,4631,T1,2025-05-01T16:18:57.000Z,9,8,0,0,1
L4631:T2:I20950,4631,T2,2025-05-25T16:16:00.000Z,10,9,0,0,1
L4631:T2:I20948,4631,T2,2025-06-20T07:46:00.000Z,11,11,0,0,0
L4631:T2:I20946,4631,T2,2025-09-30T13:25:00.000Z,18,17,0,0,1
L4631:T2:I20949,4631,T2,2025-10-25T19:05:00.000Z,20,19,0,0,1
L4631:T2:I20951,4631,T2,2025-12-27T20:33:00.000Z,20,19,0,0,1
L4632:T0,4632,T0,2025-01-21T00:00:00.000Z,15,5,0,10,0
L4632:T1:I20954,4632,T1,2025-01-21T14:38:58.000Z,16,5,0,10,1
L4632:T2:I20953,4632,T2,2025-02-08T08:14:00.000Z,16,5,0,10,1
L4632:T2:I20952,4632,T2,2025-12-05T18:50:00.000Z,42,17,0,24,1
L4633:T0,4633,T0,2025-01-10T00:00:00.000Z,3,0,3,0,0
L4633:T1:I20955,4633,T1,2025-01-19T13:52:22.000Z,4,0,3,0,1
L4633:T2:I20958,4633,T2,2025-02-13T07:53:00.000Z,5,0,4,0,1
L4633:T2:I20956,4633,T2,2025-09-23T09:36:00.000Z,19,0,19,0,0
L4633:T2:I20957,4633,T2,2025-12-06T07:05:00.000Z,23,0,22,0,1
L4633:T2:I20959,4633,T2,2026-06-17T14:11:00.000Z,30,0,29,0,1
L4634:T0,4634,T0,2025-01-29T00:00:00.000Z,14,14,0,0,0
L4634:T1:I20963,4634,T1,2025-02-13T13:59:00.000Z,19,18,0,0,1
L4634:T2:I20960,4634,T2,2025-07-20T09:49:00.000Z,24,23,0,0,1
L4634:T2:I20965,4634,T2,2025-08-12T17:27:00.000Z,24,23,0,0,1
L4634:T2:I20966,4634,T2,2025-08-27T11:58:00.000Z,24,23,0,0,1
L4634:T2:I20962,4634,T2,2025-11-12T08:31:00.000Z,30,30,0,0,0
L4634:T2:I20961,4634,T2,2025-11-12T11:27:00.000Z,31,30,0,0,1
L4634:T2:I20964,4634,T2,2026-04-13T20:15:00.000Z,37,36,0,0,1
L4634:T2:I20967,4634,T2,2026-04-27T07:14:00.000Z,38,37,0,0,1
L4635:T0,4635,T0,2025-05-15T00:00:00.000Z,28,15,0,13,0
L4635:T1:I20968,4635,T1,2025-08-31T09:10:00.000Z,35,20,0,14,1
L4635:T2:I20969,4635,T2,2025-10-29T19:14:00.000Z,40,23,0,16,1
L4636:T0,4636,T0,2025-06-01T00:00:00.000Z,12,12,0,0,0
L4636:T1:I20972,4636,T1,2025-06-03T19:12:26.000Z,13,12,0,0,1
L4636:T2:I20975,4636,T2,2025-06-04T15:38:06.000Z,12,12,0,0,0
L4636:T2:I20973,4636,T2,2025-06-08T18:38:59.000Z,13,12,0,0,1
L4636:T2:I20974,4636,T2,2026-01-06T13:42:00.000Z,24,23,0,0,1
L4636:T2:I20971,4636,T2,2026-02-28T17:29:00.000Z,27,26,0,0,1
L4636:T2:I20970,4636,T2,2026-05-10T12:49:00.000Z,29,28,0,0,1
L4637:T0,4637,T0,2025-08-08T00:00:00.000Z,32,13,0,19,0
L4637:T1:I20979,4637,T1,2025-08-09T18:01:42.000Z,33,13,0,19,1
L4637:T2:I20977,4637,T2,2025-08-10T08:09:46.000Z,33,13,0,19,1
L4637:T2:I20978,4637,T2,2025-12-05T15:43:00.000Z,41,16,0,24,1
L4637:T2:I20976,4637,T2,2026-03-15T17:40:00.000Z,46,19,0,27,0
L4638:T0,4638,T0,2026-03-29T00:00:00.000Z,52,23,0,29,0
L4638:T1:I20983,4638,T1,2026-04-02T20:33:56.000Z,54,23,0,30,1
L4638:T2:I20982,4638,T2,2026-04-07T10:01:37.000Z,56,23,0,32,1
L4638:T2:I20981,4638,T2,2026-04-10T18:21:40.000Z,56,23,0,32,1
L4638:T2:I20980,4638,T2,2026-04-10T18:35:05.000Z,56,23,0,32,1
L4639:T0,4639,T0,2025-07-21T00:00:00.000Z,31,31,0,0,0
L4639:T1:I20987,4639,T1,2025-07-29T14:32:09.000Z,31,31,0,0,0
L4639:T2:I20986,4639,T2,2026-02-05T08:59:00.000Z,39,38,0,0,1
L4639:T2:I20988,4639,T2,2026-02-25T10:48:00.000Z,39,39,0,0,0
L4639:T2:I20984,4639,T2,2026-04-05T13:57:00.000Z,44,43,0,0,1
L4639:T2:I20985,4639,T2,2026-05-17T11:43:00.000Z,48,47,0,0,1
L4640:T0,4640,T0,2026-04-11T00:00:00.000Z,25,25,0,0,0
L4640:T1:I20994,4640,T1,2026-04-15T09:31:26.000Z,25,25,0,0,0
L4640:T2:I20991,4640,T2,2026-04-20T14:35:27.000Z,26,25,0,0,1
L4640:T2:I20990,4640,T2,2026-04-21T15:38:30.000Z,26,25,0,0,1
L4640:T2:I20992,4640,T2,2026-04-23T12:03:36.000Z,26,25,0,0,1
L4640:T2:I20989,4640,T2,2026-04-28T17:11:00.000Z,27,26,0,0,1
L4640:T2:I20993,4640,T2,2026-05-23T10:31:00.000Z,30,29,0,0,1
L4640:T2:I20995,4640,T2,2026-06-21T17:41:00.000Z,31,30,0,0,1
L4641:T0,4641,T0,2025-01-27T00:00:00.000Z,21,10,11,0,0
L4641:T1:I20998,4641,T1,2025-01-28T15:50:54.000Z,22,10,11,0,1
L4641:T2:I20997,4641,T2,2025-02-03T14:33:03.000Z,23,10,12,0,1
L4641:T2:I21000,4641,T2,2025-05-14T15:09:00.000Z,34,14,20,0,0
L4641:T2:I20999,4641,T2,2025-09-23T10:55:00.000Z,45,19,25,0,1
L4641:T2:I20996,4641,T2,2026-01-16T09:43:00.000Z,52,24,27,0,1
L4642:T0,4642,T0,2026-06-29T00:00:00.000Z,42,42,0,0,0
L4642:T1:I21002,4642,T1,2026-07-07T08:04:47.000Z,43,42,0,0,1
