prediction_key,lead_id,stage,score_time,n_candidates,n_corridor,n_municipality,n_state,n_observed_override
L1991:T2:I8980,1991,T2,2026-02-09T18:41:00.000Z,29,28,0,0,1
L1991:T2:I8974,1991,T2,2026-03-25T11:20:00.000Z,32,31,0,0,1
L1991:T2:I8978,1991,T2,2026-03-27T18:16:00.000Z,32,31,0,0,1
L1991:T2:I8977,1991,T2,2026-04-11T16:37:00.000Z,32,31,0,0,1
L1992:T0,1992,T0,2025-12-25T00:00:00.000Z,59,32,0,27,0
L1992:T1:I8982,1992,T1,2025-12-28T17:25:33.000Z,60,32,0,27,1
L1992:T2:I8983,1992,T2,2026-01-03T12:00:41.000Z,61,33,0,27,1
L1992:T2:I8981,1992,T2,2026-01-03T18:51:28.000Z,60,33,0,27,0
L1993:T0,1993,T0,2025-02-05T00:00:00.000Z,4,4,0,0,0
L1993:T1:I8985,1993,T1,2025-03-19T20:29:00.000Z,5,4,0,0,1
L1993:T2:I8984,1993,T2,2025-10-26T07:15:00.000Z,14,13,0,0,1
L1994:T0,1994,T0,2025-01-13T00:00:00.000Z,12,8,4,0,0
L1994:T1:I8987,1994,T1,2025-09-27T20:11:00.000Z,36,20,15,0,1
L1994:T2:I8986,1994,T2,2026-02-03T07:28:00.000Z,45,25,20,0,0
L1995:T0,1995,T0,2025-01-17T00:00:00.000Z,27,12,0,15,0
L1995:T1:I8991,1995,T1,2025-01-18T15:42:32.000Z,28,12,0,15,1
L1995:T2:I8988,1995,T2,2025-01-24T18:46:06.000Z,28,12,0,15,1
L1995:T2:I8990,1995,T2,2025-09-27T20:26:00.000Z,67,37,0,29,1
L1995:T2:I8989,1995,T2,2026-03-03T14:04:00.000Z,89,49,0,39,1
L1996:T0,1996,T0,2025-12-07T00:00:00.000Z,49,22,27,0,0
L1996:T1:I8996,1996,T1,2025-12-11T09:12:52.000Z,50,22,27,0,1
L1996:T2:I8992,1996,T2,2025-12-17T17:43:54.000Z,50,22,27,0,1
L1996:T2:I8995,1996,T2,2025-12-20T16:26:10.000Z,50,22,27,0,1
L1996:T2:I8993,1996,T2,2026-01-23T12:07:00.000Z,54,23,30,0,1
L1996:T2:I8994,1996,T2,2026-02-01T16:17:00.000Z,56,23,32,0,1
L1997:T0,1997,T0,2026-02-13T00:00:00.000Z,14,14,0,0,0
L1997:T1:I8997,1997,T1,2026-02-25T18:16:11.000Z,15,14,0,0,1
L1998:T0,1998,T0,2025-10-21T00:00:00.000Z,15,15,0,0,0
L1998:T1:I9002,1998,T1,2025-10-30T19:18:18.000Z,16,15,0,0,1
L1998:T2:I8999,1998,T2,2025-10-31T12:36:03.000Z,16,15,0,0,1
L1998:T2:I8998,1998,T2,2025-11-01T11:04:25.000Z,16,15,0,0,1
L1998:T2:I9003,1998,T2,2025-11-03T17:37:22.000Z,16,15,0,0,1
L1998:T2:I9000,1998,T2,2026-03-10T15:07:00.000Z,20,19,0,0,1
L1998:T2:I9001,1998,T2,2026-06-03T18:48:00.000Z,22,22,0,0,0
L1999:T0,1999,T0,2026-02-20T00:00:00.000Z,46,23,0,23,0
L1999:T1:I9009,1999,T1,2026-02-20T09:58:15.000Z,46,23,0,23,0
L1999:T2:I9007,1999,T2,2026-02-20T17:47:56.000Z,47,23,0,23,1
L1999:T2:I9008,1999,T2,2026-02-26T10:20:17.000Z,47,23,0,23,1
L1999:T2:I9010,1999,T2,2026-03-01T16:59:15.000Z,47,23,0,23,1
L1999:T2:I9005,1999,T2,2026-03-05T14:18:00.000Z,49,24,0,24,1
L1999:T2:I9004,1999,T2,2026-03-05T15:58:23.000Z,49,24,0,24,1
L1999:T2:I9006,1999,T2,2026-03-05T19:28:52.000Z,48,24,0,24,0
L1999:T2:I9011,1999,T2,2026-04-27T11:49:00.000Z,57,27,0,29,1
L2000:T0,2000,T0,2025-04-05T00:00:00.000Z,18,6,12,0,0
L2000:T1:I9013,2000,T1,2025-04-08T15:10:08.000Z,19,6,12,0,1
L2000:T2:I9012,2000,T2,2026-06-16T07:59:00.000Z,55,26,28,0,1
L2001:T0,2001,T0,2025-04-25T00:00:00.000Z,25,11,0,14,0
L2001:T1:I9017,2001,T1,2025-05-02T12:25:51.000Z,25,11,0,14,0
L2001:T2:I9016,2001,T2,2025-05-04T13:13:25.000Z,27,12,0,14,1
L2001:T2:I9015,2001,T2,2025-10-29T09:12:00.000Z,40,16,0,23,1
L2001:T2:I9014,2001,T2,2026-06-04T13:40:00.000Z,55,23,0,31,1
L2002:T0,2002,T0,2025-03-14T00:00:00.000Z,26,16,0,10,0
L2002:T1:I9020,2002,T1,2025-03-17T17:12:16.000Z,26,16,0,10,0
L2002:T2:I9018,2002,T2,2025-03-25T07:29:36.000Z,28,16,0,11,1
L2002:T2:I9019,2002,T2,2025-03-25T11:21:59.000Z,27,16,0,11,0
L2003:T0,2003,T0,2025-10-29T00:00:00.000Z,44,18,0,26,0
L2003:T1:I9024,2003,T1,2025-11-01T20:20:36.000Z,45,18,0,26,1
L2003:T2:I9021,2003,T2,2025-11-06T08:38:15.000Z,45,18,0,26,1
L2003:T2:I9022,2003,T2,2025-11-07T14:34:59.000Z,45,18,0,26,1
L2003:T2:I9023,2003,T2,2025-11-09T19:07:34.000Z,45,18,0,26,1
L2004:T0,2004,T0,2025-07-21T00:00:00.000Z,13,13,0,0,0
L2004:T1:I9025,2004,T1,2025-07-28T15:45:42.000Z,13,13,0,0,0
L2004:T2:I9026,2004,T2,2025-07-30T17:45:15.000Z,14,13,0,0,1
L2005:T0,2005,T0,2025-06-27T00:00:00.000Z,17,17,0,0,0
L2005:T1:I9029,2005,T1,2025-06-27T10:37:50.000Z,18,17,0,0,1
L2005:T2:I9027,2005,T2,2025-07-03T17:07:05.000Z,18,17,0,0,1
L2005:T2:I9033,2005,T2,2025-07-07T20:32:02.000Z,18,17,0,0,1
L2005:T2:I9032,2005,T2,2026-03-23T14:31:00.000Z,22,21,0,0,1
L2005:T2:I9028,2005,T2,2026-03-24T14:42:00.000Z,22,21,0,0,1
L2005:T2:I9030,2005,T2,2026-05-10T07:15:00.000Z,27,26,0,0,1
L2005:T2:I9034,2005,T2,2026-05-25T16:09:00.000Z,28,27,0,0,1
L2005:T2:I9031,2005,T2,2026-06-08T14:52:00.000Z,29,28,0,0,1
L2006:T0,2006,T0,2025-12-09T00:00:00.000Z,42,15,0,27,0
L2006:T1:I9038,2006,T1,2025-12-13T20:46:59.000Z,43,15,0,27,1
L2006:T2:I9037,2006,T2,2025-12-18T15:57:44.000Z,43,15,0,27,1
L2006:T2:I9036,2006,T2,2025-12-22T12:30:32.000Z,43,15,0,27,1
L2006:T2:I9035,2006,T2,2026-03-01T20:38:00.000Z,50,21,0,28,1
L2007:T0,2007,T0,2026-02-06T00:00:00.000Z,19,19,0,0,0
L2007:T1:I9046,2007,T1,2026-02-07T17:14:53.000Z,20,19,0,0,1
L2007:T2:I9042,2007,T2,2026-02-08T08:01:17.000Z,20,19,0,0,1
L2007:T2:I9044,2007,T2,2026-02-09T08:46:50.000Z,20,19,0,0,1
L2007:T2:I9045,2007,T2,2026-02-09T14:11:02.000Z,20,19,0,0,1
L2007:T2:I9041,2007,T2,2026-02-12T18:44:24.000Z,19,19,0,0,0
L2007:T2:I9043,2007,T2,2026-02-14T18:08:35.000Z,20,19,0,0,1
L2007:T2:I9040,2007,T2,2026-02-15T12:26:46.000Z,20,19,0,0,1
L2007:T2:I9039,2007,T2,2026-03-03T16:22:00.000Z,20,19,0,0,1
L2008:T0,2008,T0,2025-10-08T00:00:00.000Z,30,30,0,0,0
L2008:T1:I9048,2008,T1,2025-10-15T07:22:24.000Z,31,30,0,0,1
L2008:T2:I9049,2008,T2,2025-10-15T09:02:37.000Z,31,30,0,0,1
L2008:T2:I9047,2008,T2,2025-10-20T08:56:00.000Z,31,30,0,0,1
L2009:T0,2009,T0,2026-03-24T00:00:00.000Z,49,20,0,29,0
L2009:T1:I9050,2009,T1,2026-03-25T08:30:01.000Z,50,20,0,29,1
L2009:T2:I9054,2009,T2,2026-03-29T15:28:06.000Z,51,21,0,29,1
L2009:T2:I9053,2009,T2,2026-03-30T18:47:11.000Z,51,21,0,29,1
L2009:T2:I9055,2009,T2,2026-03-31T14:40:59.000Z,51,21,0,29,1
L2009:T2:I9051,2009,T2,2026-04-04T20:49:03.000Z,51,21,0,29,1
L2009:T2:I9052,2009,T2,2026-04-06T10:23:12.000Z,51,21,0,29,1
L2009:T2:I9056,2009,T2,2026-04-06T19:06:07.000Z,51,21,0,29,1
L2010:T0,2010,T0,2026-03-18T00:00:00.000Z,39,39,0,0,0
L2010:T1:I9057,2010,T1,2026-03-27T18:19:39.000Z,41,40,0,0,1
L2010:T2:I9058,2010,T2,2026-03-28T10:57:45.000Z,41,40,0,0,1
L2011:T0,2011,T0,2025-08-30T00:00:00.000Z,43,20,23,0,0
L2011:T1:I9059,2011,T1,2026-06-27T07:25:00.000Z,69,29,39,0,1
L2012:T0,2012,T0,2025-05-02T00:00:00.000Z,30,11,0,19,0
L2012:T1:I9064,2012,T1,2025-05-03T15:56:57.000Z,31,11,0,19,1
L2012:T2:I9063,2012,T2,2025-05-13T12:03:51.000Z,31,11,0,20,0
L2012:T2:I9060,2012,T2,2025-05-13T16:49:07.000Z,32,11,0,20,1
L2012:T2:I9062,2012,T2,2025-09-14T12:39:00.000Z,45,19,0,25,1
L2012:T2:I9065,2012,T2,2025-10-18T12:30:00.000Z,51,22,0,28,1
L2012:T2:I9061,2012,T2,2025-11-20T19:39:00.000Z,54,24,0,29,1
L2012:T2:I9066,2012,T2,2026-05-31T16:54:00.000Z,76,33,0,43,0
L2013:T0,2013,T0,2026-01-12T00:00:00.000Z,27,17,0,10,0
L2013:T1:I9067,2013,T1,2026-01-13T19:00:02.000Z,28,17,0,10,1
L2013:T2:I9074,2013,T2,2026-01-15T09:05:02.000Z,28,17,0,10,1
L2013:T2:I9070,2013,T2,2026-01-19T14:05:03.000Z,27,17,0,10,0
L2013:T2:I9068,2013,T2,2026-01-21T19:51:03.000Z,29,18,0,10,1
L2013:T2:I9073,2013,T2,2026-01-23T20:13:41.000Z,28,18,0,10,0
L2013:T2:I9071,2013,T2,2026-01-24T07:26:37.000Z,28,18,0,10,0
L2013:T2:I9072,2013,T2,2026-03-30T17:52:00.000Z,32,20,0,11,1
L2013:T2:I9069,2013,T2,2026-04-12T12:49:00.000Z,32,20,0,11,1
L2014:T0,2014,T0,2025-11-17T00:00:00.000Z,45,23,0,22,0
L2014:T1:I9078,2014,T1,2025-11-24T10:49:49.000Z,47,24,0,22,1
L2014:T2:I9075,2014,T2,2025-11-24T16:59:54.000Z,47,24,0,22,1
L2014:T2:I9079,2014,T2,2025-11-30T18:06:10.000Z,48,24,0,23,1
L2014:T2:I9077,2014,T2,2025-12-30T10:41:00.000Z,55,28,0,26,1
L2014:T2:I9076,2014,T2,2026-06-17T09:03:00.000Z,66,35,0,30,1
L2015:T0,2015,T0,2025-07-17T00:00:00.000Z,31,18,0,13,0
L2015:T1:I9081,2015,T1,2025-07-18T15:01:00.000Z,31,18,0,13,0
L2015:T2:I9080,2015,T2,2025-10-27T16:27:00.000Z,40,23,0,16,1
L2016:T0,2016,T0,2026-05-16T00:00:00.000Z,24,24,0,0,0
L2016:T1:I9083,2016,T1,2026-05-20T09:02:13.000Z,25,24,0,0,1
L2016:T2:I9084,2016,T2,2026-05-20T12:02:30.000Z,25,24,0,0,1
L2016:T2:I9082,2016,T2,2026-05-22T10:02:52.000Z,25,24,0,0,1
L2017:T0,2017,T0,2025-10-13T00:00:00.000Z,40,21,0,19,0
L2017:T1:I9086,2017,T1,2025-10-19T15:14:03.000Z,42,22,0,20,0
L2017:T2:I9088,2017,T2,2025-10-21T16:38:49.000Z,43,22,0,20,1
L2017:T2:I9089,2017,T2,2025-10-23T12:31:38.000Z,42,22,0,20,0
L2017:T2:I9085,2017,T2,2025-10-23T18:29:48.000Z,42,22,0,20,0
L2017:T2:I9087,2017,T2,2025-12-11T14:03:00.000Z,52,26,0,25,1
L2018:T0,2018,T0,2025-04-18T00:00:00.000Z,27,11,0,16,0
L2018:T1:I9093,2018,T1,2025-04-18T10:47:40.000Z,28,11,0,16,1
L2018:T2:I9094,2018,T2,2025-04-23T16:45:26.000Z,29,13,0,16,0
L2018:T2:I9095,2018,T2,2025-08-28T15:10:00.000Z,43,20,0,22,1
L2018:T2:I9091,2018,T2,2025-11-22T13:43:00.000Z,52,24,0,27,1
L2018:T2:I9092,2018,T2,2025-12-10T10:24:00.000Z,52,24,0,27,1
L2018:T2:I9090,2018,T2,2026-02-09T20:35:00.000Z,57,27,0,29,1
L2018:T2:I9096,2018,T2,2026-06-14T20:19:00.000Z,70,37,0,33,0
L2019:T0,2019,T0,2026-02-09T00:00:00.000Z,19,19,0,0,0
L2019:T1:I9097,2019,T1,2026-02-13T17:06:45.000Z,20,19,0,0,1
L2020:T0,2020,T0,2025-09-11T00:00:00.000Z,26,26,0,0,0
L2020:T1:I9102,2020,T1,2025-09-13T18:04:48.000Z,27,26,0,0,1
L2020:T2:I9100,2020,T2,2025-09-14T15:17:56.000Z,27,26,0,0,1
L2020:T2:I9099,2020,T2,2025-09-16T17:32:49.000Z,27,26,0,0,1
L2020:T2:I9101,2020,T2,2026-02-27T16:15:00.000Z,31,30,0,0,1
L2020:T2:I9098,2020,T2,2026-04-05T08:40:00.000Z,35,34,0,0,1
L2021:T0,2021,T0,2025-03-08T00:00:00.000Z,5,5,0,0,0
L2021:T1:I9104,2021,T1,2025-03-20T09:08:34.000Z,6,5,0,0,1
L2021:T2:I9108,2021,T2,2025-04-22T10:11:00.000Z,7,6,0,0,1
L2021:T2:I9107,2021,T2,2025-07-05T07:02:00.000Z,11,10,0,0,1
L2021:T2:I9103,2021,T2,2025-11-22T18:44:00.000Z,21,20,0,0,1
L2021:T2:I9109,2021,T2,2025-12-29T10:57:00.000Z,21,20,0,0,1
L2021:T2:I9105,2021,T2,2026-02-02T07:26:00.000Z,23,22,0,0,1
L2021:T2:I9106,2021,T2,2026-05-04T17:21:00.000Z,28,27,0,0,1
L2021:T2:I9110,2021,T2,2026-05-31T20:00:00.000Z,30,29,0,0,1
L2022:T0,2022,T0,2025-12-25T00:00:00.000Z,27,27,0,0,0
L2022:T1:I9112,2022,T1,2025-12-28T07:52:03.000Z,29,28,0,0,1
L2022:T2:I9114,2022,T2,2025-12-30T14:14:05.000Z,29,28,0,0,1
L2022:T2:I9111,2022,T2,2026-01-03T13:01:50.000Z,29,28,0,0,1
L2022:T2:I9113,2022,T2,2026-01-07T19:38:39.000Z,29,28,0,0,1
L2023:T0,2023,T0,2025-01-10T00:00:00.000Z,6,6,0,0,0
L2023:T1:I9115,2023,T1,2026-04-13T17:09:00.000Z,37,36,0,0,1
L2024:T0,2024,T0,2026-01-02T00:00:00.000Z,31,31,0,0,0
L2024:T1:I9116,2024,T1,2026-01-11T10:24:19.000Z,32,31,0,0,1
L2024:T2:I9117,2024,T2,2026-01-15T08:30:03.000Z,32,31,0,0,1
L2025:T0,2025,T0,2025-12-19T00:00:00.000Z,43,24,0,19,0
L2025:T1:I9122,2025,T1,2025-12-22T09:51:00.000Z,44,24,0,19,1
L2025:T2:I9118,2025,T2,2025-12-23T13:20:32.000Z,44,24,0,19,1
L2025:T2:I9121,2025,T2,2025-12-24T08:51:11.000Z,44,24,0,19,1
L2025:T2:I9120,2025,T2,2025-12-29T07:34:32.000Z,44,24,0,19,1
L2025:T2:I9119,2025,T2,2025-12-29T18:03:47.000Z,44,24,0,19,1
L2026:T0,2026,T0,2026-01-05T00:00:00.000Z,99,27,0,72,0
L2026:T1:I9125,2026,T1,2026-01-07T07:57:27.000Z,99,27,0,72,0
L2026:T2:I9126,2026,T2,2026-01-08T16:10:43.000Z,101,28,0,72,1
L2026:T2:I9123,2026,T2,2026-01-09T10:28:28.000Z,101,28,0,72,1
L2026:T2:I9128,2026,T2,2026-01-09T13:03:20.000Z,101,28,0,72,1
L2026:T2:I9127,2026,T2,2026-01-10T18:43:42.000Z,101,28,0,72,1
L2026:T2:I9124,2026,T2,2026-01-12T19:31:05.000Z,102,28,0,73,1
L2026:T2:I9129,2026,T2,2026-01-23T13:17:00.000Z,102,28,0,73,1
L2027:T0,2027,T0,2026-03-07T00:00:00.000Z,38,14,0,24,0
L2027:T1:I9130,2027,T1,2026-03-12T16:22:12.000Z,39,14,0,24,1
L2027:T2:I9131,2027,T2,2026-03-25T15:05:00.000Z,39,14,0,24,1
L2028:T0,2028,T0,2025-01-19T00:00:00.000Z,22,9,0,13,0
L2028:T1:I9132,2028,T1,2025-09-10T12:15:00.000Z,44,20,0,23,1
L2029:T0,2029,T0,2025-12-09T00:00:00.000Z,40,17,0,23,0
L2029:T1:I9136,2029,T1,2025-12-10T14:22:47.000Z,41,17,0,23,1
L2029:T2:I9140,2029,T2,2025-12-13T09:38:39.000Z,41,17,0,23,1
L2029:T2:I9134,2029,T2,2025-12-13T19:06:28.000Z,41,17,0,23,1
L2029:T2:I9135,2029,T2,2025-12-14T08:38:13.000Z,41,17,0,23,1
L2029:T2:I9138,2029,T2,2025-12-14T15:32:19.000Z,41,17,0,23,1
L2029:T2:I9133,2029,T2,2025-12-17T10:10:59.000Z,41,17,0,23,1
L2029:T2:I9137,2029,T2,2025-12-22T14:16:42.000Z,42,18,0,23,1
L2029:T2:I9139,2029,T2,2026-03-23T16:41:00.000Z,48,22,0,25,1
L2030:T0,2030,T0,2025-12-21T00:00:00.000Z,33,17,0,16,0
L2030:T1:I9141,2030,T1,2025-12-28T15:16:04.000Z,36,18,0,17,1
L2030:T2:I9143,2030,T2,2025-12-29T16:32:03.000Z,36,18,0,17,1
L2030:T2:I9144,2030,T2,2025-12-31T17:51:09.000Z,37,19,0,17,1
L2030:T2:I9145,2030,T2,2026-01-02T13:43:23.000Z,36,19,0,17,0
L2030:T2:I9142,2030,T2,2026-01-03T13:34:41.000Z,37,19,0,17,1
L2031:T0,2031,T0,2025-04-10T00:00:00.000Z,28,9,0,19,0
L2031:T1:I9146,2031,T1,2025-07-19T07:06:00.000Z,41,12,0,28,1
L2032:T0,2032,T0,2026-06-08T00:00:00.000Z,67,29,38,0,0
L2032:T1:I9149,2032,T1,2026-06-14T07:09:46.000Z,67,29,38,0,0
L2032:T2:I9148,2032,T2,2026-06-16T08:29:34.000Z,69,29,39,0,1
L2032:T2:I9150,2032,T2,2026-06-17T12:58:39.000Z,69,29,39,0,1
L2032:T2:I9147,2032,T2,2026-06-19T12:54:46.000Z,69,29,39,0,1
L2033:T0,2033,T0,2025-10-03T00:00:00.000Z,50,21,0,29,0
L2033:T1:I9157,2033,T1,2025-10-07T18:34:50.000Z,51,21,0,29,1
L2033:T2:I9156,2033,T2,2025-10-08T09:35:06.000Z,51,21,0,29,1
L2033:T2:I9154,2033,T2,2025-10-12T10:28:16.000Z,51,21,0,29,1
L2033:T2:I9153,2033,T2,2025-10-16T13:22:48.000Z,51,21,0,29,1
L2033:T2:I9158,2033,T2,2025-10-27T15:07:00.000Z,54,23,0,31,0
L2033:T2:I9152,2033,T2,2026-04-02T19:19:00.000Z,75,33,0,41,1
L2033:T2:I9155,2033,T2,2026-05-19T07:24:00.000Z,77,34,0,42,1
L2033:T2:I9151,2033,T2,2026-06-23T09:56:00.000Z,81,35,0,45,1
L2034:T0,2034,T0,2026-01-28T00:00:00.000Z,65,36,0,29,0
L2034:T1:I9159,2034,T1,2026-02-03T13:07:29.000Z,67,37,0,29,1
L2034:T2:I9160,2034,T2,2026-02-05T09:32:04.000Z,67,37,0,29,1
L2034:T2:I9164,2034,T2,2026-02-05T17:13:53.000Z,67,37,0,29,1
L2034:T2:I9163,2034,T2,2026-02-06T11:49:22.000Z,67,37,0,29,1
L2034:T2:I9161,2034,T2,2026-02-07T16:42:27.000Z,67,37,0,29,1
L2034:T2:I9162,2034,T2,2026-04-26T14:51:00.000Z,74,39,0,34,1
L2034:T2:I9165,2034,T2,2026-05-13T15:07:00.000Z,74,39,0,34,1
L2035:T0,2035,T0,2025-08-11T00:00:00.000Z,19,19,0,0,0
L2035:T1:I9167,2035,T1,2025-08-16T15:35:21.000Z,21,20,0,0,1
L2035:T2:I9166,2035,T2,2025-10-18T12:40:00.000Z,22,21,0,0,1
L2036:T0,2036,T0,2025-12-01T00:00:00.000Z,47,23,0,24,0
L2036:T1:I9170,2036,T1,2025-12-03T15:40:29.000Z,48,23,0,24,1
L2036:T2:I9171,2036,T2,2025-12-11T14:03:22.000Z,52,25,0,26,1
L2036:T2:I9169,2036,T2,2026-01-21T08:25:00.000Z,56,27,0,28,1
L2036:T2:I9168,2036,T2,2026-06-24T13:19:00.000Z,66,30,0,35,1
L2037:T0,2037,T0,2026-06-01T00:00:00.000Z,34,15,0,19,0
L2037:T1:I9175,2037,T1,2026-06-03T19:32:03.000Z,35,15,0,19,1
L2037:T2:I9177,2037,T2,2026-06-06T19:38:21.000Z,34,15,0,19,0
L2037:T2:I9176,2037,T2,2026-06-08T10:03:50.000Z,36,15,0,20,1
L2037:T2:I9172,2037,T2,2026-06-09T12:19:32.000Z,35,15,0,20,0
L2037:T2:I9174,2037,T2,2026-06-11T11:58:49.000Z,36,15,0,20,1
L2037:T2:I9173,2037,T2,2026-06-12T15:07:42.000Z,35,15,0,20,0
L2038:T0,2038,T0,2025-01-05T00:00:00.000Z,22,11,0,11,0
L2038:T1:I9183,2038,T1,2025-01-13T20:26:51.000Z,25,12,0,12,1
L2038:T2:I9180,2038,T2,2025-01-16T18:24:45.000Z,25,12,0,12,1
L2038:T2:I9179,2038,T2,2025-03-26T17:38:00.000Z,30,16,0,13,1
L2038:T2:I9182,2038,T2,2025-05-11T12:54:00.000Z,39,18,0,20,1
L2038:T2:I9178,2038,T2,2025-12-07T11:34:00.000Z,68,27,0,40,1
L2038:T2:I9184,2038,T2,2026-01-20T13:15:00.000Z,71,29,0,42,0
L2038:T2:I9181,2038,T2,2026-02-16T09:06:00.000Z,74,31,0,42,1
L2039:T0,2039,T0,2026-01-13T00:00:00.000Z,19,19,0,0,0
L2039:T1:I9191,2039,T1,2026-01-14T08:29:40.000Z,20,19,0,0,1
L2039:T2:I9188,2039,T2,2026-01-16T07:50:07.000Z,20,19,0,0,1
L2039:T2:I9185,2039,T2,2026-01-19T15:31:00.000Z,20,19,0,0,1
L2039:T2:I9187,2039,T2,2026-01-22T17:06:31.000Z,20,19,0,0,1
L2039:T2:I9186,2039,T2,2026-03-15T12:44:00.000Z,28,27,0,0,1
L2039:T2:I9189,2039,T2,2026-04-17T09:06:00.000Z,29,28,0,0,1
L2039:T2:I9190,2039,T2,2026-05-23T11:40:00.000Z,29,29,0,0,0
L2040:T0,2040,T0,2026-03-02T00:00:00.000Z,29,29,0,0,0
L2040:T1:I9192,2040,T1,2026-03-02T07:32:07.000Z,30,29,0,0,1
L2040:T2:I9194,2040,T2,2026-03-06T14:48:04.000Z,31,30,0,0,1
L2040:T2:I9193,2040,T2,2026-03-12T10:01:14.000Z,31,31,0,0,0
L2041:T0,2041,T0,2025-10-11T00:00:00.000Z,69,29,0,40,0
L2041:T1:I9200,2041,T1,2025-10-11T10:58:32.000Z,70,29,0,40,1
L2041:T2:I9199,2041,T2,2025-10-15T07:44:47.000Z,71,30,0,40,1
L2041:T2:I9195,2041,T2,2025-10-16T18:02:39.000Z,71,30,0,40,1
L2041:T2:I9197,2041,T2,2025-10-18T11:39:38.000Z,71,30,0,40,1
L2041:T2:I9196,2041,T2,2025-11-10T07:33:00.000Z,76,33,0,42,1
L2041:T2:I9198,2041,T2,2026-06-14T19:34:00.000Z,108,39,0,68,1
L2042:T0,2042,T0,2026-04-02T00:00:00.000Z,26,26,0,0,0
L2042:T1:I9203,2042,T1,2026-04-03T12:23:55.000Z,27,26,0,0,1
L2042:T2:I9206,2042,T2,2026-04-08T08:34:14.000Z,28,27,0,0,1
L2042:T2:I9201,2042,T2,2026-04-08T09:40:38.000Z,27,27,0,0,0
L2042:T2:I9204,2042,T2,2026-04-08T16:13:51.000Z,28,27,0,0,1
L2042:T2:I9207,2042,T2,2026-04-13T12:51:57.000Z,28,27,0,0,1
L2042:T2:I9205,2042,T2,2026-04-13T15:33:12.000Z,27,27,0,0,0
L2042:T2:I9202,2042,T2,2026-04-13T19:13:26.000Z,28,27,0,0,1
L2043:T0,2043,T0,2025-08-06T00:00:00.000Z,17,17,0,0,0
L2043:T1:I9208,2043,T1,2025-08-06T18:47:44.000Z,18,17,0,0,1
L2043:T2:I9209,2043,T2,2025-08-07T19:22:41.000Z,18,17,0,0,1
L2043:T2:I9211,2043,T2,2025-08-08T18:43:49.000Z,18,17,0,0,1
L2043:T2:I9210,2043,T2,2025-08-16T15:06:20.000Z,18,17,0,0,1
L2043:T2:I9213,2043,T2,2025-09-11T20:18:00.000Z,18,17,0,0,1
L2043:T2:I9212,2043,T2,2025-10-25T17:17:00.000Z,18,17,0,0,1
L2044:T0,2044,T0,2026-04-13T00:00:00.000Z,39,39,0,0,0
L2044:T1:I9215,2044,T1,2026-04-16T08:28:02.000Z,40,39,0,0,1
L2044:T2:I9216,2044,T2,2026-04-24T16:42:40.000Z,40,39,0,0,1
L2044:T2:I9214,2044,T2,2026-06-11T10:16:00.000Z,42,41,0,0,1
L2045:T0,2045,T0,2025-07-04T00:00:00.000Z,19,19,0,0,0
L2045:T1:I9217,2045,T1,2025-07-14T15:49:50.000Z,21,20,0,0,1
L2045:T2:I9220,2045,T2,2025-07-16T13:39:08.000Z,21,20,0,0,1
L2045:T2:I9218,2045,T2,2025-08-31T08:23:00.000Z,23,22,0,0,1
L2045:T2:I9219,2045,T2,2025-09-04T17:03:00.000Z,24,24,0,0,0
L2045:T2:I9221,2045,T2,2025-09-12T17:27:00.000Z,25,24,0,0,1
L2046:T0,2046,T0,2025-10-24T00:00:00.000Z,27,11,16,0,0
L2046:T1:I9223,2046,T1,2025-10-26T20:03:38.000Z,28,11,16,0,1
L2046:T2:I9222,2046,T2,2025-11-06T10:26:03.000Z,29,12,16,0,1
L2047:T0,2047,T0,2025-03-15T00:00:00.000Z,41,11,0,30,0
L2047:T1:I9224,2047,T1,2025-03-24T07:29:50.000Z,43,11,0,31,1
L2047:T2:I9225,2047,T2,2025-03-28T15:05:44.000Z,43,11,0,31,1
L2048:T0,2048,T0,2025-02-14T00:00:00.000Z,18,9,0,9,0
L2048:T1:I9230,2048,T1,2025-02-26T09:51:38.000Z,22,12,0,9,1
L2048:T2:I9229,2048,T2,2025-04-28T17:08:00.000Z,24,14,0,9,1
L2048:T2:I9226,2048,T2,2025-07-17T12:46:00.000Z,28,15,0,12,1
L2048:T2:I9228,2048,T2,2026-03-02T12:16:00.000Z,51,22,0,28,1
L2048:T2:I9227,2048,T2,2026-06-16T13:22:00.000Z,60,25,0,34,1
L2049:T0,2049,T0,2026-01-19T00:00:00.000Z,43,25,0,18,0
L2049:T1:I9234,2049,T1,2026-01-20T20:58:33.000Z,45,25,0,19,1
L2049:T2:I9235,2049,T2,2026-01-22T19:42:06.000Z,45,25,0,19,1
L2049:T2:I9233,2049,T2,2026-01-24T13:42:13.000Z,45,25,0,19,1
L2049:T2:I9232,2049,T2,2026-02-01T14:00:36.000Z,45,25,0,19,1
L2049:T2:I9231,2049,T2,2026-02-03T14:06:00.000Z,45,25,0,19,1
L2050:T0,2050,T0,2025-06-30T00:00:00.000Z,43,17,0,26,0
L2050:T1:I9239,2050,T1,2025-06-30T18:08:21.000Z,44,17,0,26,1
L2050:T2:I9237,2050,T2,2025-07-05T15:22:25.000Z,44,17,0,26,1
L2050:T2:I9236,2050,T2,2025-07-13T18:47:34.000Z,45,17,0,27,1
L2050:T2:I9238,2050,T2,2026-01-11T20:19:00.000Z,82,36,0,45,1
