prediction_key,lead_id,stage,score_time,n_candidates,n_corridor,n_municipality,n_state,n_observed_override
L2865:T1:I13026,2865,T1,2025-08-26T17:50:00.000Z,10,9,0,0,1
L2865:T2:I13023,2865,T2,2025-08-26T20:19:35.000Z,10,9,0,0,1
L2865:T2:I13024,2865,T2,2025-08-27T14:37:50.000Z,10,9,0,0,1
L2865:T2:I13022,2865,T2,2025-08-28T13:04:09.000Z,10,9,0,0,1
L2865:T2:I13025,2865,T2,2026-05-08T12:04:00.000Z,13,12,0,0,1
L2866:T0,2866,T0,2026-03-04T00:00:00.000Z,24,24,0,0,0
L2866:T1:I13028,2866,T1,2026-03-04T17:10:46.000Z,25,24,0,0,1
L2866:T2:I13031,2866,T2,2026-03-05T07:39:05.000Z,25,24,0,0,1
L2866:T2:I13027,2866,T2,2026-03-11T19:46:25.000Z,25,24,0,0,1
L2866:T2:I13029,2866,T2,2026-03-12T10:13:05.000Z,25,24,0,0,1
L2866:T2:I13032,2866,T2,2026-03-16T20:30:15.000Z,25,24,0,0,1
L2866:T2:I13033,2866,T2,2026-04-30T19:55:00.000Z,27,26,0,0,1
L2866:T2:I13030,2866,T2,2026-06-13T10:27:00.000Z,31,30,0,0,1
L2867:T0,2867,T0,2026-02-23T00:00:00.000Z,52,26,26,0,0
L2867:T1:I13034,2867,T1,2026-03-05T16:37:47.000Z,53,26,27,0,0
L2868:T0,2868,T0,2025-05-22T00:00:00.000Z,28,9,0,19,0
L2868:T1:I13035,2868,T1,2025-08-15T08:20:00.000Z,43,12,0,30,1
L2868:T2:I13037,2868,T2,2025-12-04T07:51:00.000Z,62,18,0,43,1
L2868:T2:I13036,2868,T2,2026-06-08T20:06:00.000Z,83,30,0,52,1
L2869:T0,2869,T0,2025-02-04T00:00:00.000Z,21,8,0,13,0
L2869:T1:I13039,2869,T1,2025-02-07T14:35:09.000Z,22,8,0,13,1
L2869:T2:I13038,2869,T2,2025-02-13T09:05:44.000Z,23,8,0,14,1
L2869:T2:I13041,2869,T2,2025-02-14T17:56:48.000Z,23,8,0,14,1
L2869:T2:I13040,2869,T2,2026-04-22T17:45:00.000Z,56,26,0,29,1
L2870:T0,2870,T0,2025-01-17T00:00:00.000Z,6,6,0,0,0
L2870:T1:I13042,2870,T1,2025-07-19T09:33:00.000Z,13,13,0,0,0
L2870:T2:I13043,2870,T2,2025-12-13T17:24:00.000Z,20,19,0,0,1
L2870:T2:I13044,2870,T2,2026-04-28T14:10:00.000Z,26,25,0,0,1
L2871:T0,2871,T0,2025-05-05T00:00:00.000Z,10,10,0,0,0
L2871:T1:I13047,2871,T1,2025-05-16T14:10:33.000Z,12,11,0,0,1
L2871:T2:I13045,2871,T2,2025-05-18T13:34:52.000Z,12,11,0,0,1
L2871:T2:I13049,2871,T2,2025-05-18T14:16:25.000Z,12,11,0,0,1
L2871:T2:I13050,2871,T2,2025-09-15T18:14:00.000Z,13,12,0,0,1
L2871:T2:I13048,2871,T2,2025-09-25T12:12:00.000Z,13,12,0,0,1
L2871:T2:I13046,2871,T2,2025-10-16T20:07:00.000Z,13,12,0,0,1
L2872:T0,2872,T0,2026-03-23T00:00:00.000Z,24,13,11,0,0
L2872:T1:I13054,2872,T1,2026-03-24T10:44:15.000Z,25,13,11,0,1
L2872:T2:I13052,2872,T2,2026-03-25T08:22:31.000Z,26,14,11,0,1
L2872:T2:I13056,2872,T2,2026-03-27T09:15:35.000Z,26,14,11,0,1
L2872:T2:I13051,2872,T2,2026-03-28T08:35:56.000Z,26,14,11,0,1
L2872:T2:I13055,2872,T2,2026-03-30T17:04:40.000Z,26,14,11,0,1
L2872:T2:I13053,2872,T2,2026-06-08T11:30:00.000Z,29,16,12,0,1
L2873:T0,2873,T0,2025-11-24T00:00:00.000Z,37,37,0,0,0
L2873:T1:I13057,2873,T1,2025-11-26T13:21:00.000Z,38,37,0,0,1
L2873:T2:I13058,2873,T2,2025-12-02T07:29:13.000Z,37,37,0,0,0
L2873:T2:I13061,2873,T2,2025-12-06T16:43:15.000Z,38,37,0,0,1
L2873:T2:I13059,2873,T2,2026-04-17T13:41:00.000Z,45,44,0,0,1
L2873:T2:I13060,2873,T2,2026-05-11T08:42:00.000Z,47,47,0,0,0
L2874:T0,2874,T0,2025-01-29T00:00:00.000Z,38,11,0,27,0
L2874:T1:I13062,2874,T1,2025-02-14T14:31:00.000Z,44,12,0,31,1
L2874:T2:I13065,2874,T2,2025-06-07T18:11:00.000Z,63,17,0,45,1
L2874:T2:I13064,2874,T2,2025-12-13T13:20:00.000Z,96,30,0,65,1
L2874:T2:I13066,2874,T2,2026-01-09T09:21:00.000Z,103,32,0,70,1
L2874:T2:I13063,2874,T2,2026-02-21T20:18:00.000Z,110,35,0,74,1
L2875:T0,2875,T0,2026-02-23T00:00:00.000Z,52,30,0,22,0
L2875:T1:I13067,2875,T1,2026-02-23T18:36:27.000Z,53,30,0,22,1
L2875:T2:I13070,2875,T2,2026-02-28T08:36:02.000Z,53,30,0,22,1
L2875:T2:I13073,2875,T2,2026-03-02T20:47:03.000Z,53,30,0,22,1
L2875:T2:I13072,2875,T2,2026-03-04T15:23:39.000Z,53,30,0,22,1
L2875:T2:I13074,2875,T2,2026-03-06T10:27:31.000Z,53,30,0,22,1
L2875:T2:I13071,2875,T2,2026-03-08T16:16:50.000Z,54,31,0,22,1
L2875:T2:I13069,2875,T2,2026-03-19T20:29:00.000Z,56,32,0,23,1
L2875:T2:I13068,2875,T2,2026-06-28T17:50:00.000Z,65,37,0,27,1
L2876:T0,2876,T0,2025-07-28T00:00:00.000Z,50,22,0,28,0
L2876:T1:I13075,2876,T1,2025-07-29T18:20:04.000Z,50,22,0,28,0
L2876:T2:I13076,2876,T2,2025-08-10T10:28:14.000Z,53,22,0,31,0
L2876:T2:I13077,2876,T2,2025-08-10T13:54:27.000Z,54,22,0,31,1
L2877:T0,2877,T0,2026-01-12T00:00:00.000Z,28,28,0,0,0
L2877:T1:I13078,2877,T1,2026-01-16T15:36:52.000Z,28,28,0,0,0
L2878:T0,2878,T0,2026-01-07T00:00:00.000Z,14,14,0,0,0
L2878:T1:I13080,2878,T1,2026-01-15T12:17:09.000Z,15,14,0,0,1
L2878:T2:I13082,2878,T2,2026-01-17T15:51:51.000Z,15,14,0,0,1
L2878:T2:I13083,2878,T2,2026-01-19T20:02:49.000Z,16,15,0,0,1
L2878:T2:I13084,2878,T2,2026-01-19T20:40:00.000Z,16,15,0,0,1
L2878:T2:I13079,2878,T2,2026-02-17T10:00:00.000Z,16,15,0,0,1
L2878:T2:I13081,2878,T2,2026-02-22T15:11:00.000Z,16,15,0,0,1
L2879:T0,2879,T0,2026-02-24T00:00:00.000Z,46,46,0,0,0
L2879:T1:I13086,2879,T1,2026-02-24T09:25:39.000Z,47,46,0,0,1
L2879:T2:I13090,2879,T2,2026-03-03T11:03:00.000Z,48,47,0,0,1
L2879:T2:I13087,2879,T2,2026-03-03T14:11:48.000Z,48,47,0,0,1
L2879:T2:I13088,2879,T2,2026-03-06T17:06:29.000Z,48,47,0,0,1
L2879:T2:I13085,2879,T2,2026-03-18T08:50:00.000Z,48,47,0,0,1
L2879:T2:I13089,2879,T2,2026-03-24T11:24:00.000Z,48,47,0,0,1
L2880:T0,2880,T0,2026-06-16T00:00:00.000Z,36,36,0,0,0
L2880:T1:I13091,2880,T1,2026-06-22T16:29:50.000Z,37,36,0,0,1
L2881:T0,2881,T0,2026-03-01T00:00:00.000Z,57,29,0,28,0
L2881:T1:I13092,2881,T1,2026-03-02T10:12:41.000Z,58,29,0,28,1
L2881:T2:I13093,2881,T2,2026-03-09T19:59:43.000Z,59,29,0,29,1
L2881:T2:I13096,2881,T2,2026-03-12T20:46:48.000Z,59,29,0,29,1
L2881:T2:I13094,2881,T2,2026-03-14T18:54:19.000Z,59,29,0,29,1
L2881:T2:I13095,2881,T2,2026-05-25T07:50:00.000Z,70,33,0,36,1
L2882:T0,2882,T0,2025-08-01T00:00:00.000Z,53,25,0,28,0
L2882:T1:I13100,2882,T1,2025-08-13T09:16:56.000Z,56,26,0,29,1
L2882:T2:I13097,2882,T2,2025-08-14T19:23:41.000Z,56,26,0,29,1
L2882:T2:I13098,2882,T2,2026-05-05T11:47:00.000Z,94,41,0,52,1
L2882:T2:I13099,2882,T2,2026-06-04T17:14:00.000Z,100,44,0,55,1
L2883:T0,2883,T0,2025-04-01T00:00:00.000Z,15,15,0,0,0
L2883:T1:I13102,2883,T1,2025-04-04T08:04:14.000Z,16,15,0,0,1
L2883:T2:I13103,2883,T2,2025-04-05T09:46:44.000Z,16,15,0,0,1
L2883:T2:I13105,2883,T2,2025-04-11T16:29:10.000Z,17,16,0,0,1
L2883:T2:I13104,2883,T2,2025-11-08T11:20:00.000Z,23,22,0,0,1
L2883:T2:I13101,2883,T2,2026-04-23T11:31:00.000Z,29,29,0,0,0
L2884:T0,2884,T0,2025-12-23T00:00:00.000Z,56,25,0,31,0
L2884:T1:I13107,2884,T1,2026-02-02T12:14:00.000Z,60,25,0,34,1
L2884:T2:I13106,2884,T2,2026-02-02T18:37:00.000Z,60,25,0,34,1
L2885:T0,2885,T0,2025-06-05T00:00:00.000Z,36,15,21,0,0
L2885:T1:I13108,2885,T1,2025-06-10T12:26:34.000Z,37,15,21,0,1
L2885:T2:I13111,2885,T2,2025-07-26T19:18:00.000Z,41,16,24,0,1
L2885:T2:I13112,2885,T2,2025-09-01T16:14:00.000Z,44,18,25,0,1
L2885:T2:I13114,2885,T2,2025-10-07T20:37:00.000Z,46,20,25,0,1
L2885:T2:I13113,2885,T2,2025-10-14T12:29:00.000Z,48,21,26,0,1
L2885:T2:I13115,2885,T2,2025-11-28T10:12:00.000Z,49,22,26,0,1
L2885:T2:I13110,2885,T2,2026-04-05T08:15:00.000Z,61,28,32,0,1
L2885:T2:I13109,2885,T2,2026-06-07T17:13:00.000Z,67,33,33,0,1
L2886:T0,2886,T0,2025-01-28T00:00:00.000Z,12,0,4,8,0
L2886:T1:I13119,2886,T1,2025-02-03T08:07:59.000Z,14,0,4,9,1
L2886:T2:I13120,2886,T2,2025-02-06T12:32:35.000Z,14,0,4,9,1
L2886:T2:I13118,2886,T2,2025-02-23T20:17:00.000Z,16,0,6,10,0
L2886:T2:I13117,2886,T2,2025-06-16T07:45:00.000Z,28,0,12,16,0
L2886:T2:I13116,2886,T2,2025-12-20T07:31:00.000Z,41,0,17,23,1
L2887:T0,2887,T0,2026-05-06T00:00:00.000Z,63,30,0,33,0
L2887:T1:I13122,2887,T1,2026-05-10T13:15:41.000Z,64,30,0,33,1
L2887:T2:I13121,2887,T2,2026-05-10T16:19:14.000Z,64,30,0,33,1
L2887:T2:I13123,2887,T2,2026-05-14T09:42:56.000Z,64,30,0,33,1
L2887:T2:I13124,2887,T2,2026-05-16T14:13:23.000Z,64,30,0,33,1
L2888:T0,2888,T0,2025-09-23T00:00:00.000Z,48,24,0,24,0
L2888:T1:I13127,2888,T1,2025-10-01T09:32:06.000Z,50,25,0,24,1
L2888:T2:I13130,2888,T2,2025-10-01T16:51:59.000Z,50,25,0,24,1
L2888:T2:I13125,2888,T2,2025-10-02T07:17:53.000Z,50,25,0,24,1
L2888:T2:I13126,2888,T2,2025-10-06T12:45:52.000Z,50,25,0,24,1
L2888:T2:I13128,2888,T2,2025-11-04T20:04:00.000Z,53,26,0,26,1
L2888:T2:I13129,2888,T2,2026-02-25T11:58:00.000Z,61,33,0,27,1
L2889:T0,2889,T0,2026-02-02T00:00:00.000Z,106,33,0,73,0
L2889:T1:I13135,2889,T1,2026-02-08T19:49:18.000Z,108,33,0,74,1
L2889:T2:I13134,2889,T2,2026-02-12T15:19:11.000Z,109,33,0,75,1
L2889:T2:I13132,2889,T2,2026-05-08T16:39:00.000Z,129,40,0,88,1
L2889:T2:I13131,2889,T2,2026-05-11T12:26:00.000Z,129,41,0,88,0
L2889:T2:I13133,2889,T2,2026-06-04T12:19:00.000Z,135,42,0,92,1
L2890:T0,2890,T0,2025-01-25T00:00:00.000Z,13,13,0,0,0
L2890:T1:I13137,2890,T1,2025-09-01T15:46:00.000Z,26,26,0,0,0
L2890:T2:I13136,2890,T2,2026-03-22T16:26:00.000Z,35,34,0,0,1
L2891:T0,2891,T0,2026-06-09T00:00:00.000Z,83,29,0,54,0
L2891:T1:I13139,2891,T1,2026-06-18T13:06:33.000Z,86,29,0,57,0
L2891:T2:I13138,2891,T2,2026-06-22T09:32:55.000Z,86,29,0,57,0
L2891:T2:I13140,2891,T2,2026-06-24T18:45:00.000Z,87,30,0,57,0
L2892:T0,2892,T0,2026-01-21T00:00:00.000Z,32,32,0,0,0
L2892:T1:I13141,2892,T1,2026-01-26T15:32:42.000Z,33,32,0,0,1
L2893:T0,2893,T0,2026-06-13T00:00:00.000Z,51,13,0,38,0
L2893:T1:I13147,2893,T1,2026-06-13T09:57:25.000Z,52,13,0,38,1
L2893:T2:I13145,2893,T2,2026-06-18T18:28:27.000Z,52,13,0,38,1
L2893:T2:I13144,2893,T2,2026-06-20T16:46:02.000Z,53,13,0,39,1
L2893:T2:I13146,2893,T2,2026-06-23T07:27:05.000Z,53,13,0,39,1
L2893:T2:I13143,2893,T2,2026-06-24T17:09:11.000Z,53,13,0,39,1
L2893:T2:I13142,2893,T2,2026-06-24T18:49:14.000Z,53,13,0,39,1
L2894:T0,2894,T0,2025-11-14T00:00:00.000Z,17,17,0,0,0
L2894:T1:I13152,2894,T1,2025-11-14T20:31:55.000Z,18,17,0,0,1
L2894:T2:I13148,2894,T2,2025-11-16T12:18:10.000Z,18,17,0,0,1
L2894:T2:I13150,2894,T2,2025-11-22T13:55:27.000Z,19,18,0,0,1
L2894:T2:I13149,2894,T2,2025-11-23T16:55:20.000Z,19,18,0,0,1
L2894:T2:I13151,2894,T2,2026-02-07T08:50:00.000Z,22,21,0,0,1
L2895:T0,2895,T0,2025-01-02T00:00:00.000Z,21,15,6,0,0
L2895:T1:I13153,2895,T1,2025-01-02T15:02:11.000Z,22,15,6,0,1
L2895:T2:I13154,2895,T2,2025-01-15T18:55:09.000Z,22,15,6,0,1
L2895:T2:I13155,2895,T2,2025-07-01T15:23:00.000Z,40,21,18,0,1
L2896:T0,2896,T0,2025-07-25T00:00:00.000Z,29,10,0,19,0
L2896:T1:I13157,2896,T1,2025-07-25T19:35:22.000Z,29,10,0,19,0
L2896:T2:I13158,2896,T2,2025-07-26T20:23:36.000Z,30,10,0,19,1
L2896:T2:I13156,2896,T2,2025-08-02T08:10:30.000Z,29,10,0,19,0
L2896:T2:I13160,2896,T2,2025-08-04T12:40:05.000Z,31,10,0,20,1
L2896:T2:I13162,2896,T2,2025-08-06T13:24:38.000Z,31,10,0,20,1
L2896:T2:I13159,2896,T2,2025-08-21T15:22:00.000Z,33,11,0,21,1
L2896:T2:I13161,2896,T2,2026-03-14T14:20:00.000Z,39,14,0,24,1
L2897:T0,2897,T0,2025-11-20T00:00:00.000Z,34,13,0,21,0
L2897:T1:I13168,2897,T1,2025-11-21T07:50:19.000Z,34,13,0,21,0
L2897:T2:I13167,2897,T2,2025-11-23T17:43:05.000Z,35,13,0,21,1
L2897:T2:I13170,2897,T2,2025-11-24T15:09:59.000Z,35,13,0,21,1
L2897:T2:I13163,2897,T2,2025-11-29T15:13:34.000Z,35,13,0,21,1
L2897:T2:I13165,2897,T2,2025-12-03T08:57:57.000Z,35,13,0,21,1
L2897:T2:I13164,2897,T2,2026-01-12T15:19:00.000Z,35,13,0,21,1
L2897:T2:I13169,2897,T2,2026-03-01T15:34:00.000Z,39,14,0,24,1
L2897:T2:I13166,2897,T2,2026-05-11T16:14:00.000Z,42,15,0,26,1
L2898:T0,2898,T0,2026-02-19T00:00:00.000Z,59,27,0,32,0
L2898:T1:I13171,2898,T1,2026-02-26T09:01:01.000Z,60,27,0,32,1
L2899:T0,2899,T0,2026-03-12T00:00:00.000Z,24,24,0,0,0
L2899:T1:I13172,2899,T1,2026-04-15T08:13:00.000Z,26,25,0,0,1
L2899:T2:I13173,2899,T2,2026-04-17T07:40:00.000Z,26,25,0,0,1
L2900:T0,2900,T0,2025-04-20T00:00:00.000Z,30,18,0,12,0
L2900:T1:I13175,2900,T1,2025-05-03T14:04:26.000Z,31,18,0,12,1
L2900:T2:I13174,2900,T2,2025-06-21T19:50:00.000Z,37,21,0,15,1
L2901:T0,2901,T0,2025-12-21T00:00:00.000Z,59,32,0,27,0
L2901:T1:I13176,2901,T1,2025-12-29T15:40:25.000Z,60,32,0,27,1
L2901:T2:I13177,2901,T2,2026-03-05T15:12:00.000Z,69,37,0,31,1
L2902:T0,2902,T0,2026-05-09T00:00:00.000Z,34,34,0,0,0
L2902:T1:I13180,2902,T1,2026-05-13T13:20:08.000Z,35,34,0,0,1
L2902:T2:I13183,2902,T2,2026-05-14T16:28:53.000Z,35,34,0,0,1
L2902:T2:I13184,2902,T2,2026-05-15T12:15:50.000Z,35,34,0,0,1
L2902:T2:I13185,2902,T2,2026-05-16T12:55:40.000Z,35,34,0,0,1
L2902:T2:I13182,2902,T2,2026-05-17T19:51:22.000Z,35,34,0,0,1
L2902:T2:I13179,2902,T2,2026-05-18T08:45:56.000Z,35,34,0,0,1
L2902:T2:I13181,2902,T2,2026-05-18T11:05:03.000Z,34,34,0,0,0
L2902:T2:I13178,2902,T2,2026-05-19T15:07:24.000Z,35,34,0,0,1
L2903:T0,2903,T0,2025-02-07T00:00:00.000Z,4,4,0,0,0
L2903:T1:I13186,2903,T1,2025-02-11T17:20:29.000Z,5,4,0,0,1
L2903:T2:I13188,2903,T2,2025-02-18T07:06:09.000Z,5,4,0,0,1
L2903:T2:I13189,2903,T2,2025-03-08T14:44:00.000Z,6,5,0,0,1
L2903:T2:I13187,2903,T2,2026-06-08T17:55:00.000Z,22,21,0,0,1
L2904:T0,2904,T0,2025-05-16T00:00:00.000Z,39,16,0,23,0
L2904:T1:I13190,2904,T1,2025-05-26T13:03:25.000Z,41,17,0,23,1
L2904:T2:I13191,2904,T2,2025-09-15T09:43:00.000Z,57,26,0,30,1
L2905:T0,2905,T0,2026-01-08T00:00:00.000Z,74,21,0,53,0
L2905:T1:I13194,2905,T1,2026-01-08T13:31:22.000Z,75,21,0,53,1
L2905:T2:I13195,2905,T2,2026-01-10T07:42:00.000Z,75,21,0,53,1
L2905:T2:I13193,2905,T2,2026-01-11T16:43:37.000Z,75,21,0,53,1
L2905:T2:I13192,2905,T2,2026-01-11T18:53:15.000Z,74,21,0,53,0
L2905:T2:I13197,2905,T2,2026-01-12T15:25:22.000Z,75,21,0,53,1
L2905:T2:I13198,2905,T2,2026-01-14T17:40:17.000Z,75,21,0,53,1
L2905:T2:I13196,2905,T2,2026-01-17T16:58:21.000Z,76,21,0,54,1
L2906:T0,2906,T0,2025-11-24T00:00:00.000Z,39,16,23,0,0
L2906:T1:I13199,2906,T1,2025-11-30T14:40:13.000Z,41,16,24,0,1
L2906:T2:I13200,2906,T2,2025-12-03T10:46:45.000Z,41,16,24,0,1
L2906:T2:I13203,2906,T2,2025-12-05T10:47:32.000Z,41,16,24,0,1
L2906:T2:I13201,2906,T2,2025-12-06T10:15:33.000Z,41,16,24,0,1
L2906:T2:I13202,2906,T2,2026-05-27T15:16:00.000Z,56,22,33,0,1
L2907:T0,2907,T0,2025-09-15T00:00:00.000Z,39,16,0,23,0
L2907:T1:I13204,2907,T1,2025-09-18T10:06:50.000Z,40,16,0,23,1
L2907:T2:I13209,2907,T2,2025-09-22T12:27:25.000Z,40,16,0,23,1
L2907:T2:I13210,2907,T2,2025-09-23T09:00:00.000Z,40,16,0,23,1
L2907:T2:I13207,2907,T2,2025-09-23T11:11:36.000Z,40,16,0,23,1
L2907:T2:I13208,2907,T2,2025-09-28T14:23:11.000Z,40,16,0,23,1
L2907:T2:I13206,2907,T2,2025-12-27T17:27:00.000Z,43,19,0,23,1
L2907:T2:I13205,2907,T2,2026-03-02T14:00:00.000Z,46,21,0,24,1
L2908:T0,2908,T0,2026-02-16T00:00:00.000Z,28,28,0,0,0
L2908:T1:I13212,2908,T1,2026-02-19T17:00:33.000Z,29,28,0,0,1
L2908:T2:I13211,2908,T2,2026-02-23T10:59:23.000Z,30,29,0,0,1
L2908:T2:I13214,2908,T2,2026-02-26T17:37:19.000Z,30,29,0,0,1
L2908:T2:I13213,2908,T2,2026-03-15T10:59:00.000Z,30,29,0,0,1
L2909:T0,2909,T0,2025-11-10T00:00:00.000Z,45,22,0,23,0
L2909:T1:I13220,2909,T1,2025-11-11T15:08:38.000Z,46,22,0,23,1
L2909:T2:I13216,2909,T2,2025-11-13T14:32:17.000Z,46,22,0,23,1
L2909:T2:I13218,2909,T2,2025-11-15T16:08:05.000Z,46,22,0,23,1
L2909:T2:I13215,2909,T2,2025-11-16T18:24:20.000Z,46,22,0,23,1
L2909:T2:I13221,2909,T2,2025-11-19T13:37:11.000Z,46,22,0,23,1
L2909:T2:I13219,2909,T2,2025-12-27T14:03:00.000Z,55,26,0,28,1
L2909:T2:I13217,2909,T2,2026-03-23T08:39:00.000Z,62,29,0,32,1
L2910:T0,2910,T0,2025-01-21T00:00:00.000Z,7,7,0,0,0
L2910:T1:I13227,2910,T1,2025-02-01T14:47:31.000Z,9,8,0,0,1
L2910:T2:I13226,2910,T2,2025-05-03T07:55:00.000Z,10,9,0,0,1
L2910:T2:I13223,2910,T2,2025-06-26T13:01:00.000Z,10,9,0,0,1
L2910:T2:I13225,2910,T2,2025-09-18T14:20:00.000Z,11,10,0,0,1
L2910:T2:I13222,2910,T2,2026-03-18T13:37:00.000Z,15,14,0,0,1
L2910:T2:I13228,2910,T2,2026-06-06T13:05:00.000Z,17,16,0,0,1
L2910:T2:I13224,2910,T2,2026-06-24T15:34:00.000Z,19,19,0,0,0
L2911:T0,2911,T0,2026-03-10T00:00:00.000Z,27,27,0,0,0
L2911:T1:I13229,2911,T1,2026-03-10T17:21:57.000Z,28,27,0,0,1
L2911:T2:I13233,2911,T2,2026-03-15T16:48:44.000Z,29,28,0,0,1
L2911:T2:I13230,2911,T2,2026-03-17T07:38:39.000Z,29,28,0,0,1
L2911:T2:I13231,2911,T2,2026-03-17T19:49:10.000Z,29,28,0,0,1
L2911:T2:I13234,2911,T2,2026-03-21T19:37:03.000Z,29,28,0,0,1
L2911:T2:I13235,2911,T2,2026-03-22T15:03:40.000Z,29,28,0,0,1
L2911:T2:I13232,2911,T2,2026-03-22T16:21:09.000Z,29,28,0,0,1
L2912:T0,2912,T0,2025-08-21T00:00:00.000Z,23,23,0,0,0
L2912:T1:I13237,2912,T1,2025-08-24T10:34:56.000Z,24,23,0,0,1
L2912:T2:I13236,2912,T2,2026-05-29T11:54:00.000Z,34,33,0,0,1
L2912:T2:I13238,2912,T2,2026-05-30T14:06:00.000Z,34,33,0,0,1
L2913:T0,2913,T0,2025-04-03T00:00:00.000Z,12,12,0,0,0
L2913:T1:I13239,2913,T1,2025-04-04T14:24:49.000Z,13,12,0,0,1
L2913:T2:I13241,2913,T2,2025-04-04T20:08:06.000Z,13,12,0,0,1
L2913:T2:I13244,2913,T2,2025-04-05T10:06:59.000Z,13,12,0,0,1
L2913:T2:I13242,2913,T2,2025-04-14T11:12:52.000Z,13,12,0,0,1
L2913:T2:I13245,2913,T2,2025-04-15T14:11:54.000Z,13,12,0,0,1
L2913:T2:I13243,2913,T2,2025-05-20T19:11:00.000Z,14,13,0,0,1
L2913:T2:I13240,2913,T2,2025-06-13T16:56:00.000Z,14,13,0,0,1
L2913:T2:I13246,2913,T2,2026-01-16T20:44:00.000Z,21,20,0,0,1
L2914:T0,2914,T0,2025-08-20T00:00:00.000Z,14,14,0,0,0
L2914:T1:I13247,2914,T1,2025-08-24T09:16:21.000Z,15,14,0,0,1
L2914:T2:I13251,2914,T2,2025-08-27T17:53:42.000Z,15,14,0,0,1
L2914:T2:I13252,2914,T2,2025-08-28T17:00:05.000Z,15,14,0,0,1
L2914:T2:I13254,2914,T2,2025-08-30T11:35:22.000Z,15,14,0,0,1
L2914:T2:I13253,2914,T2,2025-08-31T16:16:10.000Z,15,14,0,0,1
L2914:T2:I13250,2914,T2,2025-11-11T14:29:00.000Z,16,15,0,0,1
L2914:T2:I13248,2914,T2,2026-03-16T09:48:00.000Z,19,18,0,0,1
L2914:T2:I13249,2914,T2,2026-06-08T19:41:00.000Z,21,20,0,0,1
L2915:T0,2915,T0,2025-07-15T00:00:00.000Z,14,14,0,0,0
L2915:T1:I13256,2915,T1,2025-07-20T11:14:01.000Z,16,15,0,0,1
L2915:T2:I13257,2915,T2,2025-07-23T13:55:31.000Z,16,15,0,0,1
L2915:T2:I13258,2915,T2,2025-07-24T14:23:41.000Z,16,15,0,0,1
L2915:T2:I13255,2915,T2,2025-07-26T10:24:30.000Z,16,15,0,0,1
L2916:T0,2916,T0,2025-09-24T00:00:00.000Z,20,20,0,0,0
L2916:T1:I13259,2916,T1,2025-09-25T18:13:03.000Z,21,20,0,0,1
L2916:T2:I13261,2916,T2,2025-09-26T19:29:31.000Z,20,20,0,0,0
L2916:T2:I13260,2916,T2,2025-09-27T17:12:51.000Z,21,20,0,0,1
L2916:T2:I13262,2916,T2,2026-01-11T11:11:00.000Z,26,25,0,0,1
L2916:T2:I13263,2916,T2,2026-03-29T11:59:00.000Z,28,27,0,0,1
L2917:T0,2917,T0,2025-01-28T00:00:00.000Z,14,14,0,0,0
L2917:T1:I13265,2917,T1,2025-02-03T13:14:40.000Z,16,15,0,0,1
L2917:T2:I13268,2917,T2,2025-02-03T19:10:28.000Z,15,15,0,0,0
L2917:T2:I13267,2917,T2,2025-03-11T08:44:00.000Z,16,15,0,0,1
L2917:T2:I13266,2917,T2,2025-09-24T10:19:00.000Z,31,30,0,0,1
L2917:T2:I13264,2917,T2,2026-04-23T13:16:00.000Z,45,44,0,0,1
L2918:T0,2918,T0,2025-04-21T00:00:00.000Z,30,0,18,12,0
L2918:T1:I13276,2918,T1,2025-05-03T10:05:00.000Z,31,0,18,12,1
L2918:T2:I13270,2918,T2,2025-08-18T16:26:00.000Z,45,0,21,24,0
L2918:T2:I13274,2918,T2,2025-10-02T09:05:00.000Z,52,0,24,28,0
L2918:T2:I13269,2918,T2,2025-11-10T15:02:00.000Z,57,0,26,30,1
L2918:T2:I13272,2918,T2,2025-11-22T15:23:00.000Z,59,0,27,31,1
L2918:T2:I13275,2918,T2,2026-01-27T14:08:00.000Z,66,0,29,36,1
L2918:T2:I13273,2918,T2,2026-02-28T07:19:00.000Z,69,0,31,37,1
L2918:T2:I13271,2918,T2,2026-06-23T18:46:00.000Z,77,0,36,40,1
L2919:T0,2919,T0,2025-11-10T00:00:00.000Z,20,20,0,0,0
L2919:T1:I13279,2919,T1,2025-11-17T12:11:55.000Z,21,20,0,0,1
L2919:T2:I13280,2919,T2,2025-11-20T11:16:30.000Z,21,20,0,0,1
L2919:T2:I13278,2919,T2,2025-11-21T15:48:54.000Z,21,20,0,0,1
L2919:T2:I13277,2919,T2,2026-02-25T13:03:00.000Z,24,23,0,0,1
L2920:T0,2920,T0,2025-07-04T00:00:00.000Z,20,20,0,0,0
L2920:T1:I13283,2920,T1,2025-07-05T14:45:27.000Z,21,20,0,0,1
L2920:T2:I13285,2920,T2,2025-07-11T18:00:59.000Z,22,21,0,0,1
L2920:T2:I13282,2920,T2,2025-07-13T11:31:54.000Z,22,21,0,0,1
L2920:T2:I13281,2920,T2,2025-10-02T10:23:00.000Z,26,25,0,0,1
L2920:T2:I13284,2920,T2,2026-05-16T17:27:00.000Z,35,34,0,0,1
L2921:T0,2921,T0,2025-02-18T00:00:00.000Z,13,13,0,0,0
L2921:T1:I13288,2921,T1,2025-02-21T13:42:38.000Z,14,13,0,0,1
L2921:T2:I13286,2921,T2,2025-02-23T09:19:46.000Z,15,14,0,0,1
