prediction_key,lead_id,stage,score_time,candidate_spot_id,fallback_rank,fallback_tier,candidate_source,is_observed_current_spot
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,1330,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,1615,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,2453,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,2806,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,1939,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,2079,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,930,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,1276,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,1433,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,951,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,1638,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,2130,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,1257,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,2942,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,939,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,1687,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,2783,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,448,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,2607,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,2775,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,1227,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,973,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,484,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,550,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,1030,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,1644,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,869,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,2579,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,1714,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,713,2,STATE,POLICY_UNIVERSE,false
L5:T1:I14,5,T1,2025-10-21T15:45:00.000Z,60,99,OBSERVED_OVERRIDE,OBSERVED_CURRENT_OVERRIDE,true
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1605,0,CORRIDOR,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,756,0,CORRIDOR,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1957,0,CORRIDOR,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,2008,0,CORRIDOR,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,2454,0,CORRIDOR,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,97,0,CORRIDOR,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1769,0,CORRIDOR,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1914,0,CORRIDOR,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,2198,0,CORRIDOR,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1884,0,CORRIDOR,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,2983,0,CORRIDOR,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,2762,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,2918,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1432,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,343,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1218,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1139,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,603,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1142,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1121,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1135,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1318,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1280,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,2001,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,838,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,1020,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,2989,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,355,2,STATE,POLICY_UNIVERSE,
L6:T0,6,T0,2025-04-21T00:00:00.000Z,993,2,STATE,POLICY_UNIVERSE,
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1605,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,756,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1957,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,2008,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,2454,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,97,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1769,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1914,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,2198,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1884,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,2983,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1269,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1586,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1808,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,2027,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1277,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1623,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,943,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1999,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,128,0,CORRIDOR,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1640,0,CORRIDOR,POLICY_UNIVERSE,true
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,2762,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,2918,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1432,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,343,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1218,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1139,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,603,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1142,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1121,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1135,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1318,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1280,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,2001,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,838,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1020,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,2989,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,355,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,993,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,1949,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,2687,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,2123,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,41,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,439,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,2531,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,2570,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,514,2,STATE,POLICY_UNIVERSE,false
L6:T1:I15,6,T1,2025-10-06T18:45:00.000Z,605,2,STATE,POLICY_UNIVERSE,false
L7:T0,7,T0,2025-05-24T00:00:00.000Z,1450,0,CORRIDOR,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,1313,0,CORRIDOR,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,1260,0,CORRIDOR,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,158,0,CORRIDOR,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,786,0,CORRIDOR,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,1070,0,CORRIDOR,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,1150,0,CORRIDOR,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,2240,0,CORRIDOR,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,1990,0,CORRIDOR,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,121,0,CORRIDOR,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,2459,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,2778,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,1602,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,501,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,2049,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,2637,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,2437,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,948,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,1082,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,1761,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,844,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,724,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,2668,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,1208,2,STATE,POLICY_UNIVERSE,
L7:T0,7,T0,2025-05-24T00:00:00.000Z,2268,2,STATE,POLICY_UNIVERSE,
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,1450,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,1313,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,1260,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,158,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,786,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,1070,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,1150,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,2240,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,1990,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,121,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,2653,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,2919,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,2459,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,2778,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,1602,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,501,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,2049,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,2637,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,2437,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,948,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,1082,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,1761,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,844,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,724,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,2668,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,1208,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,2268,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,2359,2,STATE,POLICY_UNIVERSE,false
L7:T1:I17,7,T1,2025-06-21T07:49:00.000Z,1763,99,OBSERVED_OVERRIDE,OBSERVED_CURRENT_OVERRIDE,true
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,1450,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,1313,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,1260,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,158,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,786,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,1070,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,1150,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,2240,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,1990,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,121,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,2653,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,2919,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,2459,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,2778,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,1602,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,501,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,2049,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,2637,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,2437,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,948,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,1082,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,1761,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,844,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,724,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,2668,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,1208,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,2268,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,2359,2,STATE,POLICY_UNIVERSE,false
L7:T2:I21,7,T2,2025-07-30T09:27:00.000Z,2914,2,STATE,POLICY_UNIVERSE,true
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,1450,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,1313,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,1260,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,158,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,786,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,1070,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,1150,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,2240,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,1990,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,121,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,2653,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,2919,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,2459,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,2778,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,1602,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,501,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,2049,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,2637,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,2437,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,948,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,1082,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,1761,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,844,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,724,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,2668,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,1208,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,2268,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,2359,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,2914,2,STATE,POLICY_UNIVERSE,false
L7:T2:I20,7,T2,2025-07-30T15:40:00.000Z,1983,99,OBSERVED_OVERRIDE,OBSERVED_CURRENT_OVERRIDE,true
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,1450,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,1313,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,1260,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,158,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,786,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,1070,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,1150,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,2240,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,1990,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,121,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,2653,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,2919,0,CORRIDOR,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,2459,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,2778,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,1602,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,501,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,2049,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,2637,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,2437,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,948,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,1082,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,1761,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,844,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,724,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,2668,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,1208,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,2268,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,2359,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,2914,2,STATE,POLICY_UNIVERSE,false
L7:T2:I19,7,T2,2025-08-22T16:09:00.000Z,589,2,STATE,POLICY_UNIVERSE,false
