snapshot_id,spot_id,snapshot_date,is_available,days_until_available,competing_inquiries_30d
6733,408,2025-09-15,true,0,4
6734,2325,2025-10-21,true,0,6
6735,400,2026-01-30,true,0,5
6736,2404,2026-05-23,true,0,5
6737,2285,2026-05-08,true,0,6
6738,2220,2025-11-19,true,0,9
6739,64,2026-02-02,true,0,6
6740,1658,2026-06-30,true,0,3
6741,1051,2026-06-08,false,38,7
6742,1514,2025-09-05,true,0,3
6743,550,2025-10-28,true,0,6
6744,503,2025-09-30,true,0,4
6745,2062,2026-03-11,true,0,6
6746,2841,2026-06-03,false,22,5
6747,1599,2026-05-24,false,47,3
6748,2330,2026-02-21,false,48,2
6749,1103,2025-11-21,true,0,6
6750,1405,2025-12-01,false,63,5
6751,1792,2025-04-10,false,191,4
6752,2798,2026-01-11,true,0,8
6753,2789,2025-08-27,false,132,6
6754,1925,2026-06-25,false,123,11
6755,1099,2026-04-20,false,1,6
6756,2688,2026-02-11,false,21,7
6757,2982,2026-06-02,false,1,12
6758,2386,2026-06-25,true,0,3
6759,2545,2025-08-20,true,0,12
6760,503,2025-05-26,true,0,9
6761,988,2026-01-27,true,0,9
6762,1614,2025-11-13,true,0,7
6763,1671,2026-04-22,true,0,5
6764,1794,2025-10-21,true,0,6
6765,1896,2025-06-21,false,23,8
6766,364,2025-11-29,false,114,7
6767,2179,2026-05-06,true,0,4
6768,1007,2026-03-19,true,0,5
6769,1457,2026-05-04,false,63,7
6770,1074,2025-09-14,false,94,5
6771,1475,2025-07-02,true,0,2
6772,526,2026-03-05,true,0,4
6773,1894,2026-02-14,false,11,5
6774,1789,2026-06-14,true,0,6
6775,1006,2025-10-27,true,0,5
6776,508,2026-05-31,false,101,3
6777,1261,2025-09-06,true,0,5
6778,1854,2025-10-04,true,0,3
6779,2348,2025-09-21,true,0,5
6780,492,2026-06-16,false,22,4
6781,1674,2025-10-17,false,140,3
6782,1612,2026-04-15,true,0,7
6783,2295,2026-05-22,false,68,6
6784,2453,2025-08-16,false,31,7
6785,2306,2026-05-26,true,0,4
6786,2024,2026-06-21,true,0,3
6787,1165,2025-09-20,false,13,7
6788,856,2025-08-05,true,0,9
6789,1188,2025-07-27,true,0,9
6790,891,2026-03-13,true,0,1
6791,339,2026-06-30,true,0,6
6792,2734,2025-11-01,true,0,5
6793,714,2025-12-16,true,0,6
6794,2327,2026-06-18,false,77,5
6795,143,2025-12-04,false,1,5
6796,23,2026-04-03,true,0,5
6797,2581,2025-07-25,false,14,3
6798,1096,2025-05-18,false,66,5
6799,2519,2025-08-25,true,0,2
6800,234,2026-06-05,true,0,2
6801,762,2026-02-19,false,25,7
6802,2421,2026-04-19,false,24,7
6803,366,2026-02-15,false,49,7
6804,95,2026-06-29,true,0,8
6805,1915,2026-03-25,true,0,6
6806,1543,2026-04-02,true,0,3
6807,566,2026-04-09,false,4,6
6808,2120,2026-01-27,false,4,8
6809,2053,2026-05-05,false,38,2
6810,1667,2025-05-15,true,0,6
6811,1486,2025-08-27,false,9,10
6812,1181,2026-02-01,false,39,6
6813,2457,2026-05-31,true,0,9
6814,2985,2026-06-27,true,0,6
6815,2836,2026-04-22,false,72,5
6816,356,2025-10-30,true,0,3
6817,2851,2025-07-19,false,73,4
6818,654,2026-04-29,true,0,6
6819,933,2025-11-01,false,1,5
6820,1965,2026-06-04,false,15,4
6821,445,2026-04-21,true,0,3
6822,122,2025-11-22,false,62,4
6823,1257,2025-08-03,true,0,5
6824,241,2026-05-06,true,0,7
6825,611,2026-06-30,false,23,4
6826,2410,2025-12-12,false,27,4
6827,651,2026-06-24,true,0,6
6828,2961,2026-06-23,false,5,3
6829,2989,2026-05-12,true,0,10
6830,935,2026-04-29,false,98,8
6831,2830,2026-01-22,true,0,4
6832,1480,2026-03-17,false,113,4
6833,643,2026-05-29,false,30,6
6834,1088,2026-05-27,false,126,8
6835,888,2025-01-09,true,0,6
6836,710,2025-09-14,true,0,8
6837,789,2025-05-20,true,0,6
6838,1631,2025-11-20,false,133,5
6839,1062,2025-05-27,true,0,3
6840,168,2026-04-17,false,12,6
6841,2373,2026-04-06,false,9,5
6842,2720,2025-08-11,true,0,3
6843,2740,2026-02-09,true,0,7
6844,2549,2026-01-12,false,67,5
6845,2968,2026-05-25,false,30,3
6846,1926,2026-06-29,false,61,7
6847,2843,2026-05-25,true,0,5
6848,2375,2025-12-15,false,138,5
6849,300,2026-04-16,false,83,9
6850,1016,2026-05-02,true,0,8
6851,2942,2026-06-30,true,0,9
6852,1747,2025-03-21,true,0,4
6853,1569,2026-02-05,false,145,9
6854,2279,2026-03-08,true,0,4
6855,1951,2025-04-06,true,0,6
6856,1937,2026-05-16,false,42,5
6857,70,2026-04-02,true,0,7
6858,1695,2026-03-21,true,0,5
6859,2146,2026-06-20,true,0,8
6860,1144,2026-02-08,false,70,12
6861,450,2025-04-16,true,0,5
6862,581,2026-06-25,false,10,5
6863,1298,2026-06-01,true,0,3
6864,126,2025-11-28,true,0,5
6865,2954,2025-10-27,false,56,12
6866,511,2026-06-16,false,33,11
6867,1306,2025-09-17,false,54,6
6868,1648,2026-04-18,false,1,5
6869,88,2026-02-09,true,0,6
6870,2176,2025-09-27,true,0,4
6871,2703,2026-04-23,true,0,4
6872,1331,2025-08-24,false,19,5
6873,1502,2026-02-22,false,138,6
6874,721,2025-10-27,false,55,4
6875,2554,2025-08-03,true,0,9
6876,2167,2025-10-14,false,60,4
6877,2686,2025-11-23,true,0,6
6878,2828,2026-03-15,false,11,5
6879,2750,2026-04-14,false,30,7
6880,2631,2026-06-03,false,53,7
6881,533,2025-12-15,true,0,7
6882,759,2026-06-01,true,0,5
6883,630,2025-12-04,false,14,7
6884,1603,2025-06-25,false,69,6
6885,2506,2026-06-08,false,65,7
6886,2815,2026-01-01,true,0,7
6887,960,2026-01-13,false,134,8
6888,1505,2026-04-01,false,125,3
6889,564,2026-05-17,true,0,9
6890,2958,2025-10-22,true,0,9
6891,1899,2026-06-09,true,0,9
6892,983,2026-02-07,true,0,3
6893,2894,2026-02-01,true,0,4
6894,838,2026-06-11,false,19,5
6895,1530,2026-01-30,true,0,5
6896,2004,2026-04-09,false,14,5
6897,142,2026-04-18,true,0,5
6898,2145,2026-02-28,true,0,1
6899,508,2026-05-15,true,0,4
6900,2060,2025-12-10,true,0,5
6901,898,2026-06-01,true,0,3
6902,2912,2026-06-03,true,0,4
6903,2777,2025-08-23,true,0,4
6904,291,2026-04-25,true,0,8
6905,2330,2025-02-06,true,0,6
6906,1155,2026-02-11,false,16,10
6907,2787,2025-05-23,true,0,4
6908,1073,2025-12-23,false,47,8
6909,1708,2025-01-28,true,0,7
6910,1690,2026-01-07,true,0,4
6911,1482,2025-12-02,false,66,5
6912,1260,2025-05-14,false,4,5
6913,1481,2025-12-08,false,25,8
6914,1767,2026-05-31,true,0,6
6915,22,2026-06-21,true,0,2
6916,3000,2025-12-30,false,21,4
6917,1194,2026-01-09,true,0,7
6918,1979,2025-11-01,false,147,4
6919,88,2025-09-20,false,58,6
6920,2231,2025-07-22,false,1,3
6921,2164,2025-08-23,false,102,5
6922,1401,2026-06-30,true,0,6
6923,2363,2025-05-03,false,105,4
6924,1140,2026-04-25,false,116,8
6925,1172,2026-04-02,false,8,7
6926,1819,2025-05-22,true,0,6
6927,1014,2025-08-17,true,0,5
6928,1516,2025-08-23,true,0,3
6929,2153,2026-03-15,true,0,7
6930,888,2026-06-30,false,99,3
6931,2237,2026-06-22,true,0,6
6932,1696,2026-02-18,true,0,6
6933,2353,2025-10-04,false,62,5
6934,1387,2025-11-05,false,51,8
6935,2309,2025-12-05,true,0,6
6936,958,2025-06-30,true,0,9
6937,1000,2025-12-09,false,11,3
6938,867,2026-02-13,true,0,4
6939,1545,2026-06-14,true,0,6
6940,1948,2026-01-01,true,0,7
6941,2361,2026-01-05,true,0,3
6942,1309,2026-01-29,false,18,9
6943,2903,2026-06-27,true,0,5
6944,1977,2025-11-22,true,0,5
6945,1557,2026-06-18,true,0,7
6946,2227,2025-12-27,false,128,8
6947,2092,2025-12-18,true,0,3
6948,2577,2025-06-21,false,71,9
6949,1863,2025-12-25,true,0,4
6950,1528,2025-08-05,true,0,3
6951,295,2025-10-19,true,0,4
6952,1250,2025-02-04,true,0,11
6953,2984,2026-04-27,false,2,2
6954,1554,2026-01-06,false,214,2
6955,299,2025-09-28,true,0,3
6956,2654,2026-06-03,true,0,6
6957,1707,2026-01-31,false,42,8
6958,299,2026-06-16,true,0,5
6959,956,2025-11-24,true,0,4
6960,2158,2025-12-29,true,0,10
6961,1006,2026-02-10,true,0,4
6962,762,2026-02-14,true,0,7
6963,2390,2025-12-06,false,9,11
6964,2293,2026-06-26,false,52,8
6965,465,2026-06-15,true,0,5
6966,2559,2025-12-30,false,168,6
6967,2248,2026-06-22,true,0,9
6968,1630,2025-07-18,true,0,4
6969,1932,2025-09-10,true,0,5
6970,370,2025-08-09,false,25,7
6971,2435,2026-05-06,false,96,4
6972,2761,2025-05-04,true,0,5
6973,506,2026-03-08,false,79,5
6974,1593,2026-04-10,false,67,5
6975,976,2026-01-08,false,1,3
6976,2470,2026-06-05,false,1,6
6977,2306,2026-05-04,true,0,6
6978,2623,2026-05-10,true,0,5
6979,1262,2026-03-05,true,0,2
6980,2363,2025-11-16,true,0,6
6981,1369,2025-10-10,true,0,1
6982,2925,2026-03-09,true,0,7
6983,1839,2026-04-18,true,0,8
6984,1272,2025-08-10,true,0,6
6985,377,2025-07-12,true,0,9
6986,2130,2026-01-21,false,53,8
6987,308,2025-11-12,false,102,9
6988,37,2026-05-21,true,0,4
6989,403,2026-03-22,true,0,9
6990,741,2026-01-31,true,0,8
6991,1235,2025-11-28,false,73,8
6992,401,2026-04-16,true,0,7
6993,1768,2026-05-17,true,0,5
6994,194,2026-03-08,true,0,7
6995,2359,2026-02-17,true,0,5
6996,2730,2025-10-14,true,0,5
6997,1666,2026-03-31,false,18,3
6998,1590,2026-02-26,true,0,10
6999,2806,2026-03-18,false,30,5
7000,2925,2026-02-10,true,0,6
7001,2495,2025-12-14,true,0,5
7002,2105,2025-05-08,false,15,2
7003,930,2025-08-13,false,35,5
7004,1037,2025-05-19,true,0,6
7005,33,2025-11-07,true,0,3
7006,1723,2026-02-10,true,0,6
7007,2404,2025-10-31,true,0,4
7008,1567,2026-03-30,true,0,5
7009,1886,2026-01-30,false,256,3
7010,2065,2025-09-08,true,0,7
7011,276,2026-05-29,true,0,4
7012,1671,2026-02-25,true,0,7
7013,1092,2026-05-22,true,0,6
7014,2457,2025-09-24,true,0,6
7015,2594,2025-09-10,true,0,7
7016,2939,2026-06-30,true,0,8
7017,1685,2026-06-10,true,0,3
7018,7,2026-05-02,true,0,10
7019,2567,2025-12-07,false,48,8
7020,678,2025-12-20,true,0,8
7021,1653,2026-05-18,true,0,6
7022,2566,2025-10-13,false,34,6
7023,1287,2026-04-27,true,0,5
7024,706,2025-09-23,true,0,5
7025,439,2025-09-07,true,0,6
7026,1465,2026-06-21,false,88,8
7027,884,2026-04-09,true,0,6
7028,2219,2025-11-17,true,0,7
7029,553,2026-04-28,true,0,5
7030,1447,2026-01-23,false,39,5
7031,515,2025-11-05,false,205,6
7032,1511,2025-09-21,true,0,7
7033,1557,2025-12-24,true,0,7
7034,141,2026-02-27,false,7,7
7035,2373,2026-01-31,false,66,5
7036,2735,2025-07-06,true,0,4
7037,1544,2026-05-31,false,3,7
7038,1542,2025-07-07,false,3,7
7039,112,2025-08-04,true,0,6
7040,2231,2026-03-18,true,0,4
7041,1360,2026-05-16,false,7,3
7042,764,2026-04-29,true,0,3
7043,901,2026-04-07,true,0,2
7044,389,2026-04-07,true,0,8
7045,1692,2026-03-07,true,0,6
7046,2982,2026-06-28,false,84,10
7047,1507,2026-02-09,false,21,5
7048,1960,2026-02-22,false,5,12
7049,304,2026-02-07,false,47,4
7050,2082,2025-12-27,false,74,3
7051,862,2026-06-20,true,0,3
7052,1882,2025-11-20,false,29,6
7053,249,2025-10-06,false,53,8
7054,1631,2025-04-11,true,0,4
7055,718,2025-02-09,false,58,5
7056,2193,2026-03-17,true,0,4
7057,242,2025-09-10,false,3,4
7058,878,2026-05-12,true,0,5
7059,1753,2025-05-25,true,0,4
7060,1813,2025-09-11,false,27,11
7061,42,2026-03-08,true,0,6
7062,1640,2026-04-28,false,18,6
7063,416,2026-05-10,false,21,6
7064,2436,2025-05-25,true,0,7
7065,2070,2025-10-10,true,0,6
7066,1995,2025-07-21,false,34,6
7067,1895,2025-08-11,true,0,4
7068,998,2025-03-03,true,0,5
7069,57,2026-04-14,true,0,3
7070,2078,2026-04-25,true,0,9
7071,2939,2026-06-17,true,0,8
7072,1906,2025-06-23,true,0,5
7073,912,2025-04-24,false,10,1
7074,2055,2025-04-23,false,46,4
7075,361,2026-04-08,true,0,5
7076,1271,2026-02-28,false,81,3
7077,810,2026-01-16,false,4,3
7078,2599,2026-05-05,true,0,8
7079,446,2025-07-16,true,0,5
7080,2115,2026-02-26,true,0,4
7081,1124,2026-04-25,true,0,7
7082,1880,2026-03-16,true,0,7
7083,2062,2026-03-31,true,0,4
7084,1399,2025-10-13,true,0,3
7085,2992,2026-03-22,true,0,5
7086,1722,2026-01-26,false,5,6
7087,668,2026-02-02,true,0,3
7088,272,2025-10-21,true,0,4
7089,1269,2025-09-29,false,177,5
7090,562,2026-06-11,false,94,6
7091,2005,2026-01-20,true,0,6
7092,2697,2026-05-01,true,0,5
7093,460,2025-06-26,true,0,9
7094,977,2025-08-07,true,0,4
7095,1615,2025-04-24,true,0,7
7096,1193,2025-07-13,true,0,9
7097,451,2026-06-15,false,73,6
7098,2130,2025-11-18,false,8,9
7099,2308,2026-04-10,false,7,7
7100,1706,2026-01-02,false,73,7
7101,514,2026-04-14,true,0,4
7102,2140,2026-04-06,true,0,4
7103,1919,2025-09-07,true,0,1
7104,1799,2026-06-30,false,3,4
7105,210,2025-07-10,false,37,6
7106,1957,2025-10-14,true,0,0
7107,927,2025-10-15,true,0,3
7108,215,2026-01-11,true,0,6
7109,1761,2025-02-18,true,0,5
7110,2861,2026-01-09,true,0,4
7111,1780,2026-06-02,false,2,4
7112,2912,2025-05-13,true,0,6
7113,2391,2025-12-13,true,0,7
7114,2816,2025-12-07,true,0,1
7115,1980,2025-04-04,true,0,8
7116,856,2026-02-08,true,0,8
7117,353,2026-05-17,true,0,7
7118,1272,2026-05-25,true,0,6
7119,973,2025-09-05,false,12,3
7120,2424,2025-06-17,true,0,6
7121,2544,2026-06-10,true,0,4
7122,1601,2025-09-18,false,45,7
7123,1270,2025-09-07,true,0,5
7124,2152,2026-01-27,false,25,5
7125,2304,2026-06-26,true,0,8
7126,1724,2026-05-07,true,0,4
7127,2907,2025-10-10,true,0,6
7128,276,2026-05-31,true,0,4
7129,1512,2026-06-14,true,0,8
7130,374,2026-03-06,false,130,9
7131,2477,2025-02-20,true,0,4
7132,1762,2026-05-18,false,23,6
7133,2532,2026-02-12,true,0,8
7134,1227,2025-11-13,true,0,4
7135,1057,2026-06-25,true,0,2
7136,1845,2026-04-24,true,0,6
7137,2726,2026-03-05,true,0,10
7138,368,2025-05-18,true,0,4
7139,1303,2026-06-08,true,0,4
7140,117,2026-03-21,false,34,3
7141,2316,2025-12-08,false,110,6
7142,108,2025-01-27,true,0,4
7143,553,2026-04-25,true,0,7
7144,521,2026-01-15,true,0,6
7145,359,2026-04-07,true,0,7
7146,75,2025-11-24,false,6,4
7147,1128,2025-09-15,true,0,9
7148,880,2025-09-23,true,0,11
7149,867,2025-08-18,true,0,1
7150,217,2025-10-11,true,0,7
7151,2720,2026-06-19,false,2,2
7152,2933,2025-12-08,true,0,7
7153,1698,2025-03-03,false,1,6
7154,878,2026-04-24,true,0,6
7155,1014,2025-04-25,false,308,6
7156,2814,2025-11-12,true,0,5
7157,2320,2025-12-26,false,28,8
7158,2170,2025-12-15,true,0,8
7159,2916,2026-03-20,true,0,6
7160,247,2026-06-30,false,20,5
7161,1871,2026-03-22,false,32,4
7162,2042,2026-01-12,true,0,3
7163,566,2026-03-22,true,0,8
7164,205,2025-09-06,false,40,6
7165,2404,2025-09-29,false,20,5
7166,2512,2026-01-10,false,104,4
7167,1749,2026-05-01,true,0,3
7168,2032,2025-02-14,false,294,3
7169,2278,2026-03-07,false,53,5
7170,2858,2026-03-27,true,0,7
7171,2974,2026-01-02,true,0,7
7172,633,2025-10-16,true,0,5
7173,2557,2026-04-04,true,0,6
7174,2157,2026-06-30,true,0,4
7175,828,2026-04-16,true,0,5
7176,979,2025-05-12,false,5,6
7177,1015,2026-06-15,true,0,4
7178,1705,2026-03-21,true,0,5
7179,1147,2026-04-25,true,0,7
7180,2683,2025-08-04,true,0,5
7181,2411,2025-05-20,false,16,5
7182,1657,2026-04-28,false,20,7
7183,883,2026-01-26,true,0,6
7184,2571,2025-09-12,true,0,2
7185,1396,2026-05-07,true,0,7
7186,2499,2026-01-24,true,0,4
7187,313,2025-10-04,true,0,7
7188,1335,2026-05-03,false,3,5
7189,1401,2026-04-23,true,0,5
7190,174,2026-02-08,false,75,3
7191,237,2026-01-02,true,0,3
7192,613,2026-06-14,false,1,6
7193,1922,2026-01-22,true,0,2
7194,2383,2026-06-05,true,0,3
7195,1507,2025-10-29,false,1,4
7196,1919,2025-06-30,true,0,2
7197,1576,2026-06-30,false,12,7
7198,692,2026-06-30,true,0,7
7199,1939,2025-03-06,true,0,11
7200,844,2026-06-16,true,0,3
7201,2431,2025-01-26,false,16,3
7202,2959,2025-06-21,true,0,9
7203,2410,2025-08-28,true,0,4
7204,2284,2025-10-06,true,0,3
7205,1615,2025-03-10,false,107,3
7206,2063,2026-03-15,true,0,5
7207,2724,2026-05-02,true,0,5
7208,863,2026-06-07,true,0,4
7209,1664,2025-08-01,true,0,5
7210,1165,2025-09-29,false,11,7
7211,2380,2026-02-09,false,85,6
7212,2198,2026-01-12,true,0,5
7213,857,2026-05-03,false,1,8
7214,25,2025-11-21,true,0,5
7215,1465,2026-05-05,false,6,8
7216,477,2026-05-11,false,12,9
7217,2429,2025-12-23,true,0,5
7218,2851,2026-02-26,true,0,2
7219,525,2026-05-02,true,0,3
7220,2759,2025-10-14,true,0,2
7221,2749,2025-08-23,true,0,6
7222,830,2026-05-28,true,0,6
7223,2911,2026-02-23,true,0,5
7224,284,2025-12-01,true,0,7
7225,508,2025-11-11,true,0,5
7226,1981,2026-02-22,true,0,4
7227,982,2026-03-09,false,110,3
7228,2039,2025-11-07,true,0,5
7229,951,2025-04-18,true,0,3
7230,579,2025-05-08,true,0,9
7231,2107,2026-05-06,true,0,5
7232,1181,2025-12-21,false,4,7
7233,224,2026-04-19,true,0,5
7234,1277,2026-03-12,true,0,10
7235,2718,2025-07-12,true,0,3
7236,172,2025-08-21,true,0,2
7237,544,2025-08-26,true,0,4
7238,1723,2026-02-23,true,0,6
7239,192,2026-03-22,false,86,9
7240,2401,2025-12-13,true,0,12
7241,450,2026-01-16,false,47,5
7242,2151,2026-04-23,false,249,4
7243,1085,2026-02-27,false,1,3
7244,1815,2026-05-23,false,71,4
7245,2343,2026-04-16,true,0,8
7246,2243,2026-02-08,true,0,6
7247,1922,2025-11-15,true,0,4
7248,1236,2025-10-01,true,0,4
7249,2001,2025-11-26,false,39,5
7250,2064,2025-11-27,false,2,4
7251,184,2025-05-06,true,0,9
7252,1652,2026-04-14,true,0,1
7253,2411,2025-07-31,true,0,8
7254,1823,2025-10-22,false,32,4
7255,2218,2025-06-25,true,0,6
7256,1651,2026-06-14,true,0,11
7257,1688,2026-02-05,false,154,4
7258,1300,2025-11-18,false,18,4
7259,480,2025-12-26,true,0,6
7260,2151,2025-07-06,false,38,4
7261,2713,2026-06-13,true,0,3
7262,523,2025-11-09,true,0,4
7263,2889,2025-11-14,true,0,6
7264,2359,2025-10-09,true,0,8
7265,930,2026-05-22,false,20,6
7266,465,2026-04-29,true,0,9
7267,600,2026-06-21,true,0,8
7268,2009,2025-11-13,true,0,5
7269,2229,2026-06-23,false,45,1
7270,2021,2026-01-02,true,0,3
7271,1618,2026-06-30,false,15,5
7272,259,2025-02-08,true,0,9
7273,928,2025-09-24,true,0,6
7274,294,2026-06-29,true,0,6
7275,1811,2025-05-14,false,21,5
7276,994,2026-02-03,true,0,5
7277,62,2025-10-23,true,0,3
7278,1252,2025-08-22,false,81,3
7279,2301,2026-01-23,true,0,6
7280,1597,2025-06-23,true,0,8
7281,129,2025-12-28,false,5,5
7282,2244,2026-01-11,false,20,5
7283,2690,2026-06-08,false,154,9
7284,1985,2025-10-25,false,29,8
7285,1470,2026-01-08,true,0,7
7286,1300,2026-02-06,true,0,5
7287,1027,2026-05-27,true,0,6
7288,2674,2026-04-28,false,13,4
7289,1261,2026-05-08,true,0,3
7290,1029,2026-04-26,true,0,7
7291,514,2026-02-01,false,1,3
7292,2798,2025-07-22,true,0,8
7293,677,2025-10-18,false,62,3
7294,429,2026-04-30,false,42,4
7295,754,2026-06-06,true,0,4
7296,984,2026-06-01,false,10,11
7297,1217,2025-06-21,true,0,6
7298,1698,2025-11-21,true,0,2
7299,1041,2026-06-21,true,0,7
7300,1607,2025-11-14,true,0,10
7301,2055,2025-03-26,false,38,6
7302,251,2026-03-26,true,0,5
7303,1558,2025-12-23,true,0,6
7304,2528,2026-06-28,false,110,3
7305,1629,2026-04-16,false,165,4
7306,2040,2026-06-08,false,23,9
7307,2778,2026-06-11,true,0,6
7308,2126,2026-04-30,true,0,5
7309,913,2026-06-19,true,0,5
7310,1495,2026-06-01,true,0,6
7311,2918,2025-12-08,false,135,10
7312,2275,2026-06-25,true,0,6
7313,1458,2025-10-29,true,0,4
7314,1076,2025-06-07,true,0,5
7315,755,2025-03-18,true,0,6
7316,853,2026-06-17,true,0,5
7317,2979,2025-11-14,true,0,4
7318,2063,2026-03-10,true,0,4
7319,2683,2025-08-09,false,19,6
7320,1405,2026-04-20,true,0,5
7321,1969,2025-12-13,false,46,4
7322,191,2026-06-14,false,21,2
7323,65,2026-03-04,true,0,7
7324,262,2026-03-01,true,0,5
7325,2836,2025-09-19,true,0,5
7326,15,2026-06-23,true,0,3
7327,1341,2025-06-17,false,16,3
7328,1356,2026-02-28,false,34,10
7329,402,2025-12-27,true,0,4
7330,2684,2026-06-15,true,0,5
7331,1405,2025-10-19,true,0,5
7332,1331,2026-02-03,false,40,3
7333,1949,2025-08-27,true,0,4
7334,515,2025-09-08,false,74,6
7335,2286,2026-04-24,true,0,9
7336,57,2026-02-13,true,0,7
7337,191,2026-03-01,false,13,3
7338,2722,2026-06-26,true,0,9
7339,2625,2025-09-15,true,0,7
7340,1638,2025-09-01,true,0,7
7341,10,2025-08-12,false,9,7
7342,2364,2026-03-22,true,0,3
7343,906,2026-03-17,false,17,5
7344,958,2025-09-02,true,0,9
7345,1379,2025-12-07,true,0,4
7346,755,2026-05-26,true,0,7
7347,1475,2025-11-10,false,67,3
7348,1563,2026-02-25,false,111,4
7349,1813,2026-05-12,true,0,6
7350,571,2026-04-07,true,0,8
7351,2747,2025-06-11,false,68,3
7352,2785,2026-03-14,true,0,6
7353,182,2026-06-22,true,0,6
7354,1874,2025-12-07,true,0,8
7355,1715,2026-03-22,true,0,2
7356,92,2025-06-16,true,0,7
7357,2763,2025-10-26,true,0,8
7358,732,2026-06-30,false,17,6
7359,504,2025-10-14,true,0,7
7360,892,2026-04-09,false,34,5
7361,948,2026-05-02,false,14,6
7362,516,2026-01-03,true,0,4
7363,2820,2026-06-16,false,8,7
7364,1135,2026-01-20,true,0,7
7365,1817,2025-12-30,false,132,5
7366,954,2025-04-20,false,43,6
7367,1074,2025-09-30,false,97,4
7368,1765,2026-06-28,true,0,7
7369,583,2025-07-23,true,0,6
7370,230,2026-06-30,true,0,8
7371,2562,2025-09-22,false,81,4
7372,379,2026-02-16,true,0,5
7373,2960,2026-03-23,true,0,6
7374,2143,2025-12-31,true,0,2
7375,1197,2026-03-17,true,0,10
7376,2255,2026-06-01,false,61,6
7377,1696,2025-10-25,true,0,5
7378,13,2026-05-01,false,22,3
7379,1636,2026-06-05,true,0,6
7380,2601,2025-08-31,false,36,12
7381,2723,2026-05-03,true,0,1
7382,1226,2026-04-17,true,0,3
7383,2102,2025-08-20,true,0,10
7384,1667,2025-07-11,true,0,7
7385,1418,2026-03-24,true,0,4
7386,1305,2026-01-12,true,0,3
7387,2087,2025-06-28,false,15,6
7388,871,2025-07-29,true,0,7
7389,2102,2026-04-13,true,0,9
7390,45,2026-04-12,true,0,7
7391,1395,2026-04-20,false,65,2
7392,1469,2026-01-24,true,0,6
7393,1301,2025-05-31,true,0,5
7394,2182,2025-10-27,false,9,3
7395,1067,2026-05-15,true,0,3
7396,2806,2026-04-01,true,0,3
7397,1829,2026-03-13,true,0,7
7398,969,2025-12-16,false,6,7
7399,317,2026-05-06,true,0,5
7400,2612,2025-01-29,false,47,6
7401,246,2025-08-28,true,0,7
7402,253,2026-03-08,false,314,12
7403,842,2026-03-20,true,0,5
7404,1794,2026-04-08,false,219,5
7405,1296,2025-05-20,true,0,6
7406,2949,2026-05-14,false,7,2
7407,1535,2026-05-02,true,0,2
7408,2218,2025-08-29,false,104,4
7409,2114,2025-11-16,true,0,6
7410,411,2026-02-04,true,0,9
7411,190,2026-03-14,true,0,8
7412,1125,2026-05-05,false,9,5
7413,1047,2026-03-23,true,0,2
7414,108,2026-04-01,true,0,4
7415,1542,2026-02-07,true,0,6
7416,272,2025-11-04,false,95,4
7417,521,2025-06-19,true,0,5
7418,1348,2025-10-30,true,0,4
7419,982,2026-01-03,false,75,6
7420,2630,2026-06-18,true,0,6
7421,802,2026-06-03,true,0,4
7422,2153,2026-02-04,false,98,5
7423,210,2026-06-01,true,0,4
7424,1752,2025-09-27,false,112,5
7425,939,2025-05-26,true,0,8
7426,1381,2025-11-13,false,32,7
7427,2463,2026-04-20,true,0,3
7428,621,2025-10-21,true,0,9
7429,2599,2025-10-01,true,0,5
7430,2612,2026-04-16,true,0,8
7431,296,2026-06-21,true,0,2
7432,2377,2026-06-07,true,0,3
7433,634,2026-01-29,true,0,3
7434,2946,2026-04-13,true,0,7
7435,1306,2026-04-13,false,4,9
7436,445,2025-12-26,true,0,5
7437,83,2026-02-19,true,0,5
7438,203,2026-02-05,false,90,4
7439,1834,2026-04-03,false,38,5
7440,2383,2025-08-04,true,0,5
7441,1682,2026-02-08,true,0,9
7442,2007,2025-02-28,true,0,9
7443,2938,2025-10-10,true,0,6
7444,2151,2026-01-21,false,22,7
7445,1183,2025-07-29,true,0,7
7446,552,2025-10-13,true,0,5
7447,1103,2026-05-05,true,0,11
7448,2448,2026-01-03,true,0,6
7449,2909,2025-04-04,true,0,5
7450,1953,2025-10-19,true,0,7
7451,2745,2025-09-05,true,0,3
7452,717,2026-06-22,false,232,3
7453,155,2026-06-30,true,0,9
7454,2292,2026-03-18,true,0,2
7455,730,2025-12-15,false,192,3
7456,483,2026-04-13,true,0,4
7457,2067,2025-06-23,false,62,10
7458,2854,2026-01-27,false,163,4
7459,1593,2025-08-25,false,97,4
7460,2993,2026-05-14,false,204,9
7461,963,2026-05-10,true,0,6
7462,1631,2026-06-02,true,0,7
7463,2388,2026-01-10,true,0,8
7464,1723,2025-12-23,true,0,6
7465,253,2026-02-03,false,128,10
7466,2204,2026-06-30,false,11,6
7467,862,2026-05-05,true,0,1
7468,2134,2026-01-27,true,0,5
7469,1064,2026-02-14,true,0,7
7470,1997,2026-03-28,true,0,5
7471,98,2026-05-04,true,0,4
7472,1405,2026-05-02,true,0,6
7473,2414,2026-03-24,true,0,3
7474,1948,2026-03-04,true,0,9
7475,1308,2025-09-20,true,0,4
7476,2992,2026-05-19,true,0,5
7477,663,2026-05-27,false,51,6
7478,73,2026-04-08,true,0,3
7479,957,2026-05-13,false,4,6
