population,aggregation,system,population_pct,cumulative_gains
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,44,0.45116688234169666
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,45,0.46314324472541024
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,46,0.4732407716933785
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,47,0.48105413552575355
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,48,0.4889409251100083
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,49,0.49931521518620825
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,50,0.5075152391743941
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,51,0.517465050806228
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,52,0.5293501837063996
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,53,0.5389689572026403
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,54,0.5467080314507605
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,55,0.5543736799470012
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,56,0.5582065041951214
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,57,0.5761730170156822
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,58,0.5903979350716647
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,59,0.5986535810800682
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,60,0.6049917095517958
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,61,0.6069448345517958
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,62,0.6192166276077782
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,63,0.6250760026077782
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,64,0.6373655993954228
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,65,0.6516083211830673
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,66,0.6653731533313593
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,67,0.6789168443916371
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,68,0.6831363287955681
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,69,0.7029091151123696
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,70,0.7109436200327589
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,71,0.7210055395374029
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,72,0.7290578481894542
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,73,0.737054534821288
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,74,0.7528281139897974
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,75,0.7587617785740522
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,76,0.7727299480786962
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,77,0.78463288471053
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,78,0.7967569624303781
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,79,0.810834165150226
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,80,0.8188130480503977
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,81,0.8287272522189071
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,82,0.8366318455348242
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,83,0.8547452098591444
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,84,0.8650460741834647
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,85,0.8713842026551923
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,86,0.8815373516433781
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,87,0.887488819959295
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,88,0.9014747931956011
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,89,0.911627942183787
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,90,0.9158474265877181
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,91,0.9297034882195518
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,92,0.9397654077241958
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,93,0.9499185567123816
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,94,0.9578974396125534
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,95,0.9619514049486878
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,96,0.9702426584204155
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,97,0.9759551819166561
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,98,0.9800269509844527
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,99,0.9900501883681662
DEVELOPMENT_OOF,MACRO,OPPORTUNITY_ACTIONABILITY_GATE_V2,100,1
