lead_id,score_time,lead_quality_probability,lead_quality_score_0_100,inventory_actionability_gate,inventory_serviceability,inventory_confidence,opportunity_score_0_100,priority_band,exact_spot_serviceable,fallback_status,fallback_spot_ids,fallback_relaxation_tier,reason_codes,model_version,inventory_version,score_version,data_fingerprint
409,2025-07-24T16:34:35.000Z,0.22298344072628934,22.298344072628932,1,0.5451880094662109,0.8,22.298344072628932,PRIORITY,false,TIER3_ONLY_EXPERIMENTAL,"[710,875]",TIER_3_EXPERIMENTAL,"[""NO_EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
411,2025-03-27T07:06:16.000Z,0.22298344072628934,22.298344072628932,1,0.5093303984082471,0.55,22.298344072628932,PRIORITY,false,TIER3_ONLY_EXPERIMENTAL,[513],TIER_3_EXPERIMENTAL,"[""NO_EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
422,2025-12-22T15:29:04.000Z,0.22298344072628934,22.298344072628932,1,0.6978615071283096,0.55,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[880,21,677]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
437,2026-01-15T07:45:06.000Z,0.22298344072628934,22.298344072628932,1,0.7992719586660404,1,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[922,1270,368]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
454,2025-09-16T09:03:39.000Z,0.22298344072628934,22.298344072628932,1,0.9706350469520928,0.55,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[1200,2991,2235]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
456,2025-09-24T20:04:51.000Z,0.22298344072628934,22.298344072628932,1,0.8254740508761458,0.55,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[1366,2069,1554]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
467,2025-01-03T10:56:26.000Z,0.22298344072628934,22.298344072628932,1,0.6364823403496254,0,22.298344072628932,PRIORITY,false,VERIFY_AVAILABILITY,"[27,2051,1572]",TIER_0,"[""NO_EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
487,2025-03-01T14:40:43.000Z,0.22298344072628934,22.298344072628932,1,0.8680836707152496,0.8,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[573,259,2153]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
502,2025-05-01T16:29:07.000Z,0.22298344072628934,22.298344072628932,1,0.8772730898069867,0.8,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[2951,443,1426]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
521,2025-07-04T16:41:36.000Z,0.22298344072628934,22.298344072628932,1,0.6517830972154371,0.55,22.298344072628932,PRIORITY,false,KNOWN_AVAILABLE,"[1141,545,1316]",TIER_2,"[""NO_EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
576,2026-02-24T19:31:55.000Z,0.22298344072628934,22.298344072628932,1,0.966913903432228,0.8,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[1461,2789,1039]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
577,2025-10-08T11:51:27.000Z,0.22298344072628934,22.298344072628932,1,0.8561374009128032,0.3,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[47,1211,2765]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
589,2026-03-11T12:59:28.000Z,0.22298344072628934,22.298344072628932,1,0.9285463174547373,1,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[2793,214,437]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
604,2025-10-07T19:44:39.000Z,0.22298344072628934,22.298344072628932,1,0.9860696080154685,0.8,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[214,1477,2298]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
609,2025-09-30T08:00:00.000Z,0.22298344072628934,22.298344072628932,1,0.8301337987201861,0.55,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[83,2043,266]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
636,2026-02-05T08:31:19.000Z,0.22298344072628934,22.298344072628932,1,0.9150558969107356,1,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[2718,1445,1323]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
639,2026-04-15T10:29:36.000Z,0.22298344072628934,22.298344072628932,1,0.9652682255845942,1,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[501,2359,2305]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
648,2025-07-05T15:59:00.000Z,0.22298344072628934,22.298344072628932,1,0.9836494440810988,0.55,22.298344072628932,PRIORITY,true,KNOWN_AVAILABLE,"[2242,141,1235]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
650,2025-08-21T16:14:02.000Z,0.22298344072628934,22.298344072628932,1,0.6785219675262655,0.3,22.298344072628932,PRIORITY,false,KNOWN_AVAILABLE,"[2909,1783,168]",TIER_2,"[""NO_EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
663,2025-06-14T18:31:35.000Z,0.22298344072628934,22.298344072628932,1,0.8620514712664884,0.3,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[1401,2430,1322]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
672,2025-10-19T12:34:41.000Z,0.22298344072628934,22.298344072628932,1,0.8407513696843203,0.55,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[2628,1477,1426]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
676,2026-03-24T11:04:34.000Z,0.22298344072628934,22.298344072628932,1,0.9806807727690893,1,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[1747,875,1776]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
685,2025-08-10T13:04:48.000Z,0.22298344072628934,22.298344072628932,1,0.7531667534270345,0.3,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[1858,2909,1783]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
693,2026-04-04T19:10:47.000Z,0.22298344072628934,22.298344072628932,1,0.6559115675239355,0.8,22.298344072628932,HIGH,false,KNOWN_AVAILABLE,"[484,2450,847]",TIER_2,"[""NO_EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
695,2025-12-05T07:51:43.000Z,0.22298344072628934,22.298344072628932,1,0.8734424775192549,0.55,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[2934,1171,1156]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
697,2025-10-19T20:51:52.000Z,0.22298344072628934,22.298344072628932,1,0.9472568578553615,1,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[1178,2065,2497]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
729,2026-01-19T11:00:40.000Z,0.22298344072628934,22.298344072628932,1,0.9285609073501252,0.8,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[959,1498,2053]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
750,2026-05-07T15:07:00.000Z,0.22298344072628934,22.298344072628932,1,0.8639640846013433,0.55,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[955,2597,651]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
762,2025-11-13T14:25:44.000Z,0.22298344072628934,22.298344072628932,1,0.43741689479859214,0.8,22.298344072628932,HIGH,false,TIER3_ONLY_EXPERIMENTAL,"[989,127,709]",TIER_3_EXPERIMENTAL,"[""NO_EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
765,2026-01-01T07:12:40.000Z,0.22298344072628934,22.298344072628932,1,0.9893035958124716,1,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[2927,2367,2898]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
767,2025-11-12T15:48:35.000Z,0.22298344072628934,22.298344072628932,1,0.8327327935222673,0.55,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[1617,217,92]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
780,2025-01-13T18:10:48.000Z,0.22298344072628934,22.298344072628932,1,0.5884196185286104,1,22.298344072628932,HIGH,false,KNOWN_AVAILABLE,[1738],TIER_2,"[""NO_EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
815,2025-11-06T20:37:39.000Z,0.22298344072628934,22.298344072628932,1,0.9994786235662148,0.55,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[953,1496,2497]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
824,2026-06-03T12:22:00.000Z,0.22298344072628934,22.298344072628932,1,0.9685604851579955,0.8,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[1836,137,2121]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
827,2025-06-28T09:09:09.000Z,0.22298344072628934,22.298344072628932,1,0.753506936798062,0.8,22.298344072628932,HIGH,false,KNOWN_AVAILABLE,"[613,2180,2636]",TIER_1,"[""NO_EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
838,2026-06-19T17:50:33.000Z,0.22298344072628934,22.298344072628932,1,0.8422650946766703,1,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[2246,2150,741]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
839,2026-04-27T20:29:42.000Z,0.22298344072628934,22.298344072628932,1,0.9855627578078963,0.3,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[1831,312,48]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
845,2025-01-18T18:04:51.000Z,0.22298344072628934,22.298344072628932,1,0.5720745059007537,0,22.298344072628932,HIGH,false,VERIFY_AVAILABILITY,"[822,1590,1923]",TIER_0,"[""NO_EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
847,2025-09-20T15:28:46.000Z,0.22298344072628934,22.298344072628932,1,0.9998760228118025,0.8,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[138,843,671]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
848,2025-12-19T08:53:43.000Z,0.22298344072628934,22.298344072628932,1,0.6439708939708939,1,22.298344072628932,HIGH,false,KNOWN_AVAILABLE,"[450,2359,2240]",TIER_2,"[""NO_EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
849,2025-12-16T20:32:54.000Z,0.22298344072628934,22.298344072628932,1,0.42132518796992485,0.8,22.298344072628932,HIGH,false,TIER3_ONLY_EXPERIMENTAL,"[127,2905,709]",TIER_3_EXPERIMENTAL,"[""NO_EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
904,2025-03-12T15:21:21.000Z,0.22298344072628934,22.298344072628932,1,0.5391483693550467,0.55,22.298344072628932,HIGH,false,TIER3_ONLY_EXPERIMENTAL,"[2864,1038]",TIER_3_EXPERIMENTAL,"[""NO_EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
906,2025-11-14T20:31:00.000Z,0.22298344072628934,22.298344072628932,1,0.9876354489164086,1,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[920,163,556]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
918,2025-11-19T10:01:37.000Z,0.22298344072628934,22.298344072628932,1,0.9740454125664788,0.55,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[783,2015,168]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
920,2025-09-25T20:15:51.000Z,0.22298344072628934,22.298344072628932,1,0.840797378481704,0.55,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[1181,2541,92]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
923,2025-07-03T14:19:00.000Z,0.22298344072628934,22.298344072628932,1,0.9590680100755667,0.55,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[1062,2959,91]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
933,2025-04-20T20:41:55.000Z,0.22298344072628934,22.298344072628932,1,0.8046992481203008,0.55,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[1174,1095,2368]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
940,2026-05-26T13:04:00.000Z,0.22298344072628934,22.298344072628932,1,0.9679119871647949,0.8,22.298344072628932,HIGH,true,KNOWN_AVAILABLE,"[1295,556,1272]",TIER_0,"[""EXACT_SERVICEABLE"",""INVENTORY_ACTIONABLE"",""BUDGET_UNVERIFIED_PRICE_NOT_PIT""]",LQ_RECOVERY_R4_STATIC_MATCH_V1,INV_SERVICEABILITY_V1_FROZEN_2026-08-30,OPPORTUNITY_ACTIONABILITY_GATE_V2_FROZEN_2026-08-30,f59b77ddcf991399bb35ec7be1e131db280f017d
